endpoint,keylen,time
server,192,249839
client,192,187359
client,192,187548
server,192,251517
client,192,188138
server,192,250030
client,192,188452
server,192,250597
client,192,188289
server,192,250276
client,224,186186
server,224,247976
server,224,247249
client,224,185211
client,224,190420
server,224,253009
server,224,251801
client,224,188290
server,224,264216
client,224,195809
client,384,195439
server,384,259748
client,384,240568
server,384,320255
client,384,213380
server,384,296674
client,384,220309
server,384,296717
server,384,314374
client,384,244708
client,521,191962
server,521,253312
client,521,229284
server,521,294739
client,521,201694
server,521,267452
client,521,194688
server,521,255580
client,521,189447
server,521,253152
