endpoint,data_size,time
client,1048576,86580
server,1048576,85675
server,1048576,86436
client,1048576,90938
server,1048576,86322
client,1048576,87136
server,1048576,87025
client,1048576,87840
server,1048576,86112
client,1048576,86921
server,1048576,87184
client,1048576,88013
server,1048576,86641
client,1048576,87500
server,1048576,85882
client,1048576,86708
server,1048576,87014
client,1048576,87844
server,1048576,85834
client,1048576,86667
server,1048576,86363
client,1048576,87224
server,1048576,86554
client,1048576,87375
server,1048576,86624
client,1048576,87440
server,1048576,87400
client,1048576,88278
server,1048576,86201
client,1048576,87021
server,1048576,87297
client,1048576,88109
server,1048576,86275
client,1048576,87165
server,1048576,86253
client,1048576,87088
server,1048576,86511
client,1048576,87306
server,1048576,86157
client,1048576,86943
server,1048576,86577
client,1048576,87369
server,1048576,86202
client,1048576,86989
server,1048576,87335
client,1048576,88115
server,1048576,86965
client,1048576,87768
server,1048576,86007
client,1048576,86791
server,1048576,86685
client,1048576,87501
server,1048576,87665
client,1048576,88449
server,1048576,85963
client,1048576,86753
server,1048576,85832
client,1048576,86641
server,1048576,86304
client,1048576,87082
server,1048576,86541
client,1048576,87337
server,1048576,86265
client,1048576,87065
server,1048576,86161
client,1048576,86952
server,1048576,85995
client,1048576,86789
server,1048576,86025
client,1048576,86824
server,1048576,86452
client,1048576,87231
server,1048576,86472
client,1048576,87248
server,1048576,86290
client,1048576,87099
server,1048576,86323
client,1048576,87119
server,1048576,86354
client,1048576,87139
server,1048576,86192
client,1048576,86999
server,1048576,87051
client,1048576,87862
server,1048576,86573
client,1048576,87348
server,1048576,86315
client,1048576,87110
server,1048576,85264
client,1048576,86055
server,1048576,86143
client,1048576,86949
server,1048576,86990
client,1048576,87797
server,1048576,87341
client,1048576,88116
server,1048576,86639
client,1048576,87445
server,1048576,86744
client,1048576,87539
server,1048576,86188
client,1048576,86977
server,1048576,85961
client,1048576,86777
server,1048576,86491
client,1048576,87312
server,1048576,86149
client,1048576,86969
server,1048576,86180
client,1048576,87032
server,1048576,86464
client,1048576,87287
server,1048576,86616
client,1048576,87447
server,1048576,87410
client,1048576,88289
server,1048576,86863
client,1048576,87700
server,1048576,86007
client,1048576,86868
server,1048576,86127
client,1048576,87010
server,1048576,86982
client,1048576,87819
server,1048576,88964
client,1048576,89847
server,1048576,86676
client,1048576,87531
server,1048576,86288
client,1048576,87139
server,1048576,85963
client,1048576,86822
server,1048576,86378
client,1048576,87236
server,1048576,86357
client,1048576,87163
server,1048576,87373
client,1048576,88213
server,1048576,86318
client,1048576,87129
server,1048576,86048
client,1048576,86837
server,1048576,86705
client,1048576,87536
server,1048576,86343
client,1048576,87164
server,1048576,86887
client,1048576,87711
server,1048576,86900
client,1048576,87690
server,1048576,87066
client,1048576,87915
server,1048576,86044
client,1048576,86880
server,1048576,86244
client,1048576,87044
server,1048576,86726
client,1048576,87546
server,1048576,87101
client,1048576,87936
