endpoint,data_size,time
client,1048576,25020
server,1048576,24551
server,1048576,17693
client,1048576,21904
server,1048576,18140
client,1048576,18547
server,1048576,17450
client,1048576,17838
server,1048576,17463
client,1048576,17866
server,1048576,17850
client,1048576,18270
server,1048576,17431
client,1048576,17818
server,1048576,17534
client,1048576,17912
server,1048576,17552
client,1048576,17895
server,1048576,18651
client,1048576,18994
server,1048576,17835
client,1048576,18182
server,1048576,18237
client,1048576,18578
server,1048576,18516
client,1048576,18896
server,1048576,18082
client,1048576,18447
server,1048576,18335
client,1048576,18774
server,1048576,17672
client,1048576,18024
server,1048576,17598
client,1048576,17965
server,1048576,17442
client,1048576,17806
server,1048576,17722
client,1048576,18051
server,1048576,17543
client,1048576,17891
server,1048576,17543
client,1048576,17902
server,1048576,17528
client,1048576,17902
server,1048576,17226
client,1048576,17570
server,1048576,17879
client,1048576,18210
server,1048576,18044
client,1048576,18344
server,1048576,18188
client,1048576,18552
server,1048576,17599
client,1048576,17958
server,1048576,18063
client,1048576,18397
server,1048576,18226
client,1048576,18573
server,1048576,17854
client,1048576,18191
server,1048576,17985
client,1048576,18363
server,1048576,17793
client,1048576,18166
server,1048576,17710
client,1048576,18054
server,1048576,17430
client,1048576,17743
server,1048576,17501
client,1048576,17849
server,1048576,17421
client,1048576,17779
server,1048576,17397
client,1048576,17825
server,1048576,17471
client,1048576,17824
server,1048576,17986
client,1048576,18340
server,1048576,17684
client,1048576,18048
server,1048576,17314
client,1048576,17714
server,1048576,17700
client,1048576,18068
server,1048576,17302
client,1048576,17672
server,1048576,17914
client,1048576,18314
server,1048576,17532
client,1048576,17907
server,1048576,17463
client,1048576,17910
server,1048576,17458
client,1048576,17859
server,1048576,17624
client,1048576,18046
server,1048576,17441
client,1048576,17915
server,1048576,17762
client,1048576,18164
server,1048576,17474
client,1048576,17894
server,1048576,17430
client,1048576,17828
server,1048576,17589
client,1048576,17978
server,1048576,18115
client,1048576,18518
server,1048576,18049
client,1048576,18534
server,1048576,18130
client,1048576,18555
server,1048576,18471
client,1048576,18866
server,1048576,18033
client,1048576,18430
server,1048576,18267
client,1048576,18631
server,1048576,17953
client,1048576,18337
server,1048576,18488
client,1048576,18856
server,1048576,17485
client,1048576,17872
server,1048576,17715
client,1048576,18135
server,1048576,17439
client,1048576,17824
server,1048576,17219
client,1048576,17579
server,1048576,17505
client,1048576,17868
server,1048576,17931
client,1048576,18304
server,1048576,17313
client,1048576,17739
server,1048576,17441
client,1048576,17837
server,1048576,17480
client,1048576,17859
server,1048576,17612
client,1048576,17978
server,1048576,17505
client,1048576,17873
server,1048576,17590
client,1048576,17919
server,1048576,18294
client,1048576,18672
server,1048576,18488
client,1048576,18860
server,1048576,18487
client,1048576,18833
server,1048576,18376
client,1048576,18737
server,1048576,17767
client,1048576,18140
server,1048576,17986
client,1048576,18405
server,1048576,17491
client,1048576,17877
server,1048576,17945
client,1048576,18360
server,1048576,17401
client,1048576,17760
server,1048576,17552
client,1048576,17930
server,1048576,17600
client,1048576,17966
server,1048576,17523
client,1048576,17839
server,1048576,17617
client,1048576,17940
server,1048576,17651
client,1048576,17976
server,1048576,17483
client,1048576,17836
server,1048576,17641
client,1048576,17977
server,1048576,17726
client,1048576,18134
server,1048576,17799
client,1048576,18158
server,1048576,17632
client,1048576,18001
server,1048576,17674
client,1048576,18053
server,1048576,17572
client,1048576,17928
server,1048576,18362
client,1048576,18816
server,1048576,17927
client,1048576,18314
server,1048576,17978
client,1048576,18327
server,1048576,17381
client,1048576,17763
server,1048576,17636
client,1048576,17951
server,1048576,17699
client,1048576,18031
server,1048576,18220
client,1048576,18611
server,1048576,18015
client,1048576,18399
server,1048576,18344
client,1048576,18784
server,1048576,17590
client,1048576,17980
server,1048576,17547
client,1048576,17923
server,1048576,17391
client,1048576,17809
server,1048576,17129
client,1048576,17543
server,1048576,17406
client,1048576,17792
server,1048576,17476
client,1048576,17847
server,1048576,17423
client,1048576,17837
server,1048576,17637
client,1048576,18016
server,1048576,17464
client,1048576,17904
server,1048576,17698
client,1048576,18085
server,1048576,17616
client,1048576,17999
server,1048576,17843
client,1048576,18228
server,1048576,18252
client,1048576,18648
server,1048576,19232
client,1048576,19609
server,1048576,17425
client,1048576,17842
server,1048576,18434
client,1048576,18826
server,1048576,18043
client,1048576,18439
server,1048576,18108
client,1048576,18525
server,1048576,17840
client,1048576,18221
server,1048576,18222
client,1048576,18598
server,1048576,17662
client,1048576,18046
server,1048576,17721
client,1048576,18103
server,1048576,17779
client,1048576,18225
server,1048576,17792
client,1048576,18202
server,1048576,17373
client,1048576,17773
server,1048576,17490
client,1048576,17903
server,1048576,17353
client,1048576,17750
server,1048576,17447
client,1048576,17857
server,1048576,17459
client,1048576,17847
server,1048576,17575
client,1048576,17976
server,1048576,17428
client,1048576,17889
server,1048576,17897
client,1048576,18323
server,1048576,17433
client,1048576,17818
server,1048576,17616
client,1048576,17970
server,1048576,17534
client,1048576,17940
server,1048576,17744
client,1048576,18099
server,1048576,17684
client,1048576,18029
server,1048576,18245
client,1048576,18675
server,1048576,17413
client,1048576,17771
server,1048576,17765
client,1048576,18103
server,1048576,17395
client,1048576,17774
server,1048576,17585
client,1048576,17933
server,1048576,17329
client,1048576,17676
server,1048576,17579
client,1048576,17950
server,1048576,17324
client,1048576,17716
server,1048576,17549
client,1048576,17938
server,1048576,17413
client,1048576,17789
server,1048576,17814
client,1048576,18148
server,1048576,17540
client,1048576,17912
server,1048576,17707
client,1048576,18041
server,1048576,17411
client,1048576,17776
server,1048576,17828
client,1048576,18179
server,1048576,17469
client,1048576,17855
server,1048576,17706
client,1048576,18052
server,1048576,17292
client,1048576,17667
server,1048576,17669
client,1048576,18038
server,1048576,17448
client,1048576,17815
server,1048576,17588
client,1048576,17955
server,1048576,17295
client,1048576,17675
server,1048576,17582
client,1048576,17943
server,1048576,17265
client,1048576,17634
server,1048576,17294
client,1048576,17658
server,1048576,17702
client,1048576,18054
server,1048576,17405
client,1048576,17749
server,1048576,17366
client,1048576,17707
server,1048576,17535
client,1048576,17967
server,1048576,17643
client,1048576,18037
server,1048576,17808
client,1048576,18192
server,1048576,17418
client,1048576,17864
server,1048576,17541
client,1048576,17938
server,1048576,17429
client,1048576,17838
server,1048576,17818
client,1048576,18194
server,1048576,17342
client,1048576,17817
server,1048576,17631
client,1048576,18009
server,1048576,17571
client,1048576,17981
server,1048576,17687
client,1048576,18073
server,1048576,17563
client,1048576,18019
server,1048576,17912
client,1048576,18389
server,1048576,18333
client,1048576,18750
server,1048576,18421
client,1048576,18800
server,1048576,17935
client,1048576,18288
server,1048576,17974
client,1048576,18338
server,1048576,17518
client,1048576,17897
server,1048576,17795
client,1048576,18154
server,1048576,17750
client,1048576,18159
server,1048576,18370
client,1048576,18827
server,1048576,17804
client,1048576,18224
server,1048576,18480
client,1048576,18901
server,1048576,19016
client,1048576,19429
server,1048576,18344
client,1048576,18758
server,1048576,18047
client,1048576,18468
server,1048576,17960
client,1048576,18372
server,1048576,17509
client,1048576,17914
server,1048576,17718
client,1048576,18121
server,1048576,17432
client,1048576,17805
server,1048576,17714
client,1048576,18117
server,1048576,17514
client,1048576,17922
server,1048576,18012
client,1048576,18358
server,1048576,17496
client,1048576,17864
server,1048576,17930
client,1048576,18304
server,1048576,17702
client,1048576,18077
server,1048576,17826
client,1048576,18217
server,1048576,17466
client,1048576,17880
server,1048576,17967
client,1048576,18300
server,1048576,17551
client,1048576,17926
server,1048576,17834
client,1048576,18174
server,1048576,17615
client,1048576,17972
server,1048576,17604
client,1048576,17956
server,1048576,17407
client,1048576,17784
server,1048576,18292
client,1048576,18655
server,1048576,17427
client,1048576,17801
server,1048576,17964
client,1048576,18302
server,1048576,17573
client,1048576,17974
server,1048576,17688
client,1048576,18041
server,1048576,17433
client,1048576,17824
server,1048576,17882
client,1048576,18240
server,1048576,17429
client,1048576,17781
server,1048576,17706
client,1048576,18051
server,1048576,17668
client,1048576,17982
server,1048576,17988
client,1048576,18339
server,1048576,17446
client,1048576,17842
server,1048576,17819
client,1048576,18141
server,1048576,17596
client,1048576,17954
server,1048576,17984
client,1048576,18333
server,1048576,17523
client,1048576,17904
server,1048576,17767
client,1048576,18134
server,1048576,17389
client,1048576,17759
server,1048576,17483
client,1048576,17814
server,1048576,17710
client,1048576,18090
server,1048576,17879
client,1048576,18309
server,1048576,17397
client,1048576,17780
server,1048576,18254
client,1048576,18691
server,1048576,18245
client,1048576,18654
server,1048576,18962
client,1048576,19364
server,1048576,17861
client,1048576,18258
