endpoint,operation,msglen,time
client,encrypt,8192,67
server,decrypt,8192,83
server,encrypt,8192,66
client,decrypt,8192,63
client,encrypt,8192,67
server,decrypt,8192,64
server,encrypt,8192,67
client,decrypt,8192,63
client,encrypt,8192,70
server,decrypt,8192,63
server,encrypt,8192,65
client,decrypt,8192,68
client,encrypt,8192,67
server,decrypt,8192,87
server,encrypt,8192,66
client,decrypt,8192,64
client,encrypt,8192,66
server,decrypt,8192,63
server,encrypt,8192,65
client,decrypt,8192,105
client,encrypt,16384,127
server,decrypt,16384,127
server,encrypt,16384,132
client,decrypt,16384,126
client,encrypt,16384,128
server,decrypt,16384,136
server,encrypt,16384,128
client,decrypt,16384,135
client,encrypt,16384,129
server,decrypt,16384,184
server,encrypt,16384,128
client,decrypt,16384,124
client,encrypt,16384,166
server,decrypt,16384,124
server,encrypt,16384,146
client,decrypt,16384,208
client,encrypt,16384,132
server,decrypt,16384,124
server,encrypt,16384,125
client,decrypt,16384,130
