sec_lvl,test_id,cycles,time
1,0,31128,11
1,0,0,1
1,0,557710,215
1,0,36316,12
1,0,922973734,355810
1,0,256806,99
1,1,20752,7
1,1,2594,1
1,1,20752,7
1,1,36316,12
1,1,917145016,353564
1,1,0,0
1,2,18158,7
1,2,2594,0
1,2,10376,3
1,2,33722,13
1,2,901101126,347379
1,2,0,0
1,3,18158,7
1,3,2594,0
1,3,10376,4
1,3,25940,10
1,3,931191526,358979
1,3,225678,86
1,4,20752,7
1,4,2594,1
1,4,12970,4
1,4,33722,13
1,4,10933710,4215
1,4,246430,95
1,5,20752,8
1,5,2594,0
1,5,10376,4
1,5,31128,11
1,5,371481552,143207
1,5,1156924,445
1,6,20752,7
1,6,2594,1
1,6,10376,3
1,6,33722,12
1,6,305259326,117679
1,6,217896,85
1,7,20752,8
1,7,5188,1
1,7,10376,3
1,7,25940,10
1,7,10326714,3980
1,7,0,0
1,8,33722,12
1,8,2594,1
1,8,15564,4
1,8,36316,13
1,8,134561156,51873
1,8,4884502,1883
1,9,20752,7
1,9,2594,1
1,9,10376,3
1,9,28534,10
1,9,420726048,162191
1,9,228272,87
1,10,20752,7
1,10,0,1
1,10,7782,4
1,10,28534,11
1,10,10142540,3910
1,10,228272,87
1,11,20752,7
1,11,2594,0
1,11,10376,4
1,11,28534,10
1,11,10150322,3912
1,11,15543248,5993
1,12,23346,8
1,12,2594,0
1,12,44098,16
1,12,36316,13
1,12,141302962,54473
1,12,223084,86
1,13,23346,8
1,13,2594,0
1,13,10376,3
1,13,28534,10
1,13,929840052,358458
1,13,0,0
1,14,18158,6
1,14,2594,0
1,14,10376,3
1,14,28534,11
1,14,948636176,365704
1,14,0,0
1,15,23346,8
1,15,2594,1
1,15,10376,3
1,15,33722,13
1,15,910717084,351086
1,15,0,0
1,16,18158,6
1,16,2594,1
1,16,10376,3
1,16,38910,14
1,16,914737784,352636
1,16,0,0
1,17,20752,7
1,17,2594,1
1,17,10376,3
1,17,36316,13
1,17,946358644,364825
1,17,0,0
1,18,46692,18
1,18,2594,1
1,18,12970,4
1,18,33722,12
1,18,635408082,244953
1,18,0,0
1,19,20752,7
1,19,2594,1
1,19,12970,5
1,19,770418,296
1,19,922732492,355718
1,19,0,0
1,20,18158,7
1,20,5188,1
1,20,10376,3
1,20,38910,13
1,20,939637590,362235
1,20,0,0
1,21,20752,8
1,21,2594,0
1,21,10376,3
1,21,28534,11
1,21,914854514,352680
1,21,0,0
1,22,18158,7
1,22,2594,0
1,22,10376,4
1,22,31128,12
1,22,939028000,362000
1,22,217896,83
1,23,20752,8
1,23,2594,1
1,23,10376,4
1,23,31128,11
1,23,939370408,362132
1,23,223084,85
1,24,18158,7
1,24,2594,1
1,24,10376,4
1,24,41504,15
1,24,935471626,360628
1,24,220490,85
1,25,18158,7
1,25,2594,1
1,25,10376,3
1,25,28534,10
1,25,927920492,357717
1,25,251618,96
1,26,18158,6
1,26,2594,1
1,26,10376,4
1,26,28534,11
1,26,857890274,330720
1,26,0,0
1,27,23346,7
1,27,5188,1
1,27,10376,3
1,27,28534,10
1,27,841436532,324378
1,27,0,0
1,28,347596,134
1,28,5188,1
1,28,7782,3
1,28,25940,9
1,28,597079138,230177
1,28,0,0
1,29,18158,6
1,29,2594,0
1,29,10376,3
1,29,33722,12
1,29,754311854,290791
1,29,0,0
2,0,18158,7
2,0,0,1
2,0,7782,4
2,0,36316,12
2,0,548996754,211641
2,0,700380,269
2,1,809328,312
2,1,2594,1
2,1,20752,7
2,1,33722,13
2,1,3223657184,1242735
2,1,230866,88
2,2,20752,7
2,2,0,1
2,2,10376,3
2,2,36316,13
2,2,626155284,241386
2,2,233460,89
2,3,20752,8
2,3,0,1
2,3,12970,4
2,3,36316,13
2,3,3009838952,1160308
2,3,0,0
2,4,38910,14
2,4,2594,1
2,4,15564,5
2,4,36316,13
2,4,3262875870,1257855
2,4,298310,113
2,5,20752,7
2,5,2594,0
2,5,7782,4
2,5,33722,12
2,5,3269436096,1260383
2,5,230866,89
2,6,18158,7
2,6,2594,1
2,6,10376,4
2,6,33722,13
2,6,3148890322,1213913
2,6,5193188,2003
2,7,20752,8
2,7,2594,1
2,7,15564,4
2,7,54474,19
2,7,3019447128,1164012
2,7,6269698,1844
2,8,25940,9
2,8,2594,1
2,8,0,0
2,8,33722,13
2,8,1767377802,681333
2,8,0,0
2,9,20752,7
2,9,5188,1
2,9,10376,3
2,9,36316,12
2,9,3200280056,1233724
2,9,383912,146
2,10,18158,8
2,10,2594,1
2,10,10376,3
2,10,36316,13
2,10,1307259270,503954
2,10,1361850,525
2,11,20752,7
2,11,2594,1
2,11,83008,0
2,11,33722,13
2,11,3006539384,1159036
2,11,230866,89
2,12,18158,8
2,12,2594,0
2,12,10376,4
2,12,0,0
2,12,2186181696,842784
2,12,233460,89
2,13,28534,11
2,13,5188,1
2,13,10376,3
2,13,785982,302
2,13,3171852410,1222764
2,13,588838,225
2,14,20752,7
2,14,2594,1
2,14,7782,3
2,14,0,0
2,14,3339935828,1287563
2,14,249024,93
2,15,20752,7
