endpoint,keylen,test_id,operation,time
client,1,6,ecdh_calc_secret,9944
server,1,6,ecdh_read_public,3
server,1,6,ecdh_calc_secret,10416
client,1,6,rsa_sign_with_sha256,16019
server,1,6,rsa_verify_with_sha256,510
server,1,7,get_ecdh_params_from_cert,5
client,1,7,rsa_verify_with_sha256,486
client,1,7,get_ecdh_params_from_cert,5
server,1,7,rsa_verify_with_sha256,445
client,1,7,ecdh_make_public,10181
client,1,7,ecdh_calc_secret,9959
server,1,7,ecdh_read_public,4
server,1,7,ecdh_calc_secret,10087
client,1,7,rsa_sign_with_sha256,15719
server,1,7,rsa_verify_with_sha256,515
server,1,8,get_ecdh_params_from_cert,4
client,1,8,rsa_verify_with_sha256,476
client,1,8,get_ecdh_params_from_cert,5
server,1,8,rsa_verify_with_sha256,460
client,1,8,ecdh_make_public,10101
client,1,8,ecdh_calc_secret,9936
server,1,8,ecdh_read_public,4
server,1,8,ecdh_calc_secret,9999
client,1,8,rsa_sign_with_sha256,15773
server,1,8,rsa_verify_with_sha256,548
server,1,9,get_ecdh_params_from_cert,4
client,1,9,rsa_verify_with_sha256,455
client,1,9,get_ecdh_params_from_cert,5
server,1,9,rsa_verify_with_sha256,487
client,1,9,ecdh_make_public,10133
client,1,9,ecdh_calc_secret,9902
server,1,9,ecdh_read_public,3
server,1,9,ecdh_calc_secret,9936
client,1,9,rsa_sign_with_sha256,15707
server,1,9,rsa_verify_with_sha256,541
server,1,10,get_ecdh_params_from_cert,4
client,1,10,rsa_verify_with_sha256,439
client,1,10,get_ecdh_params_from_cert,6
server,1,10,rsa_verify_with_sha256,501
client,1,10,ecdh_make_public,10168
client,1,10,ecdh_calc_secret,9934
server,1,10,ecdh_read_public,3
server,1,10,ecdh_calc_secret,9986
client,1,10,rsa_sign_with_sha256,15661
server,1,10,rsa_verify_with_sha256,573
server,1,11,get_ecdh_params_from_cert,4
client,1,11,rsa_verify_with_sha256,462
client,1,11,get_ecdh_params_from_cert,5
server,1,11,rsa_verify_with_sha256,454
client,1,11,ecdh_make_public,15128
client,1,11,ecdh_calc_secret,9928
server,1,11,ecdh_read_public,4
server,1,11,ecdh_calc_secret,10302
client,1,11,rsa_sign_with_sha256,16000
server,1,11,rsa_verify_with_sha256,602
server,1,12,get_ecdh_params_from_cert,4
client,1,12,rsa_verify_with_sha256,436
client,1,12,get_ecdh_params_from_cert,5
server,1,12,rsa_verify_with_sha256,501
client,1,12,ecdh_make_public,10299
client,1,12,ecdh_calc_secret,10143
server,1,12,ecdh_read_public,3
server,1,12,ecdh_calc_secret,10219
client,1,12,rsa_sign_with_sha256,15971
server,1,12,rsa_verify_with_sha256,510
server,1,13,get_ecdh_params_from_cert,4
client,1,13,rsa_verify_with_sha256,460
client,1,13,get_ecdh_params_from_cert,5
server,1,13,rsa_verify_with_sha256,483
client,1,13,ecdh_make_public,10176
client,1,13,ecdh_calc_secret,9943
server,1,13,ecdh_read_public,3
server,1,13,ecdh_calc_secret,10240
client,1,13,rsa_sign_with_sha256,15771
server,1,13,rsa_verify_with_sha256,532
server,1,14,get_ecdh_params_from_cert,4
client,1,14,rsa_verify_with_sha256,460
client,1,14,get_ecdh_params_from_cert,5
server,1,14,rsa_verify_with_sha256,511
client,1,14,ecdh_make_public,10121
client,1,14,ecdh_calc_secret,9905
server,1,14,ecdh_read_public,3
server,1,14,ecdh_calc_secret,9904
client,1,14,rsa_sign_with_sha256,16107
server,1,14,rsa_verify_with_sha256,520
server,1,15,get_ecdh_params_from_cert,3
client,1,15,rsa_verify_with_sha256,472
client,1,15,get_ecdh_params_from_cert,6
server,1,15,rsa_verify_with_sha256,464
client,1,15,ecdh_make_public,10202
client,1,15,ecdh_calc_secret,9885
server,1,15,ecdh_read_public,4
server,1,15,ecdh_calc_secret,10004
client,1,15,rsa_sign_with_sha256,16298
server,1,15,rsa_verify_with_sha256,511
server,1,16,get_ecdh_params_from_cert,4
client,1,16,rsa_verify_with_sha256,452
client,1,16,get_ecdh_params_from_cert,6
server,1,16,rsa_verify_with_sha256,477
client,1,16,ecdh_make_public,10133
client,1,16,ecdh_calc_secret,9911
server,1,16,ecdh_read_public,3
server,1,16,ecdh_calc_secret,10296
client,1,16,rsa_sign_with_sha256,18041
server,1,16,rsa_verify_with_sha256,538
server,1,17,get_ecdh_params_from_cert,4
client,1,17,rsa_verify_with_sha256,586
client,1,17,get_ecdh_params_from_cert,5
server,1,17,rsa_verify_with_sha256,440
client,1,17,ecdh_make_public,10098
client,1,17,ecdh_calc_secret,9880
server,1,17,ecdh_read_public,3
server,1,17,ecdh_calc_secret,10040
client,1,17,rsa_sign_with_sha256,16036
server,1,17,rsa_verify_with_sha256,565
server,1,18,get_ecdh_params_from_cert,4
client,1,18,rsa_verify_with_sha256,480
client,1,18,get_ecdh_params_from_cert,6
server,1,18,rsa_verify_with_sha256,464
client,1,18,ecdh_make_public,10328
client,1,18,ecdh_calc_secret,9941
server,1,18,ecdh_read_public,3
server,1,18,ecdh_calc_secret,10008
client,1,18,rsa_sign_with_sha256,15907
server,1,18,rsa_verify_with_sha256,515
server,1,19,get_ecdh_params_from_cert,4
client,1,19,rsa_verify_with_sha256,458
client,1,19,get_ecdh_params_from_cert,5
server,1,19,rsa_verify_with_sha256,465
client,1,19,ecdh_make_public,10088
client,1,19,ecdh_calc_secret,9897
server,1,19,ecdh_read_public,3
server,1,19,ecdh_calc_secret,10220
client,1,19,rsa_sign_with_sha256,15786
server,1,19,rsa_verify_with_sha256,521
server,1,20,get_ecdh_params_from_cert,4
client,1,20,rsa_verify_with_sha256,435
client,1,20,get_ecdh_params_from_cert,5
server,1,20,rsa_verify_with_sha256,446
client,1,20,ecdh_make_public,10114
client,1,20,ecdh_calc_secret,9864
server,1,20,ecdh_read_public,5
server,1,20,ecdh_calc_secret,10260
client,1,20,rsa_sign_with_sha256,15927
server,1,20,rsa_verify_with_sha256,550
server,1,21,get_ecdh_params_from_cert,4
client,1,21,rsa_verify_with_sha256,502
client,1,21,get_ecdh_params_from_cert,5
server,1,21,rsa_verify_with_sha256,486
client,1,21,ecdh_make_public,10192
client,1,21,ecdh_calc_secret,9871
server,1,21,ecdh_read_public,3
server,1,21,ecdh_calc_secret,10682
client,1,21,rsa_sign_with_sha256,16138
server,1,21,rsa_verify_with_sha256,651
server,1,22,get_ecdh_params_from_cert,4
client,1,22,rsa_verify_with_sha256,452
client,1,22,get_ecdh_params_from_cert,5
server,1,22,rsa_verify_with_sha256,449
client,1,22,ecdh_make_public,10089
client,1,22,ecdh_calc_secret,9894
server,1,22,ecdh_read_public,3
server,1,22,ecdh_calc_secret,10065
client,1,22,rsa_sign_with_sha256,15926
server,1,22,rsa_verify_with_sha256,572
server,1,23,get_ecdh_params_from_cert,5
client,1,23,rsa_verify_with_sha256,457
client,1,23,get_ecdh_params_from_cert,5
server,1,23,rsa_verify_with_sha256,460
client,1,23,ecdh_make_public,10174
client,1,23,ecdh_calc_secret,9937
server,1,23,ecdh_read_public,4
server,1,23,ecdh_calc_secret,9986
client,1,23,rsa_sign_with_sha256,15901
server,1,23,rsa_verify_with_sha256,604
server,1,24,get_ecdh_params_from_cert,6
client,1,24,rsa_verify_with_sha256,482
client,1,24,get_ecdh_params_from_cert,5
server,1,24,rsa_verify_with_sha256,461
client,1,24,ecdh_make_public,10253
client,1,24,ecdh_calc_secret,9892
server,1,24,ecdh_read_public,4
server,1,24,ecdh_calc_secret,10046
client,1,24,rsa_sign_with_sha256,15783
server,1,24,rsa_verify_with_sha256,525
server,1,25,get_ecdh_params_from_cert,4
client,1,25,rsa_verify_with_sha256,626
client,1,25,get_ecdh_params_from_cert,5
server,1,25,rsa_verify_with_sha256,465
client,1,25,ecdh_make_public,10292
client,1,25,ecdh_calc_secret,10029
server,1,25,ecdh_read_public,4
server,1,25,ecdh_calc_secret,11317
client,1,25,rsa_sign_with_sha256,17862
server,1,25,rsa_verify_with_sha256,580
server,1,26,get_ecdh_params_from_cert,5
client,1,26,rsa_verify_with_sha256,586
client,1,26,get_ecdh_params_from_cert,7
server,1,26,rsa_verify_with_sha256,617
client,1,26,ecdh_make_public,13875
client,1,26,ecdh_calc_secret,10396
server,1,26,ecdh_read_public,4
client,1,26,rsa_sign_with_sha256,22879
server,1,26,ecdh_calc_secret,16694
server,1,26,rsa_verify_with_sha256,604
server,1,27,get_ecdh_params_from_cert,4
client,1,27,rsa_verify_with_sha256,437
client,1,27,get_ecdh_params_from_cert,6
server,1,27,rsa_verify_with_sha256,483
client,1,27,ecdh_make_public,10109
client,1,27,ecdh_calc_secret,10547
server,1,27,ecdh_read_public,5
client,1,27,rsa_sign_with_sha256,27459
server,1,27,ecdh_calc_secret,12620
server,1,27,rsa_verify_with_sha256,1227
server,1,28,get_ecdh_params_from_cert,5
client,1,28,rsa_verify_with_sha256,469
client,1,28,get_ecdh_params_from_cert,29
server,1,28,rsa_verify_with_sha256,443
client,1,28,ecdh_make_public,10217
client,1,28,ecdh_calc_secret,9817
server,1,28,ecdh_read_public,4
server,1,28,ecdh_calc_secret,10198
client,1,28,rsa_sign_with_sha256,15819
server,1,28,rsa_verify_with_sha256,549
server,1,29,get_ecdh_params_from_cert,5
client,1,29,rsa_verify_with_sha256,458
client,1,29,get_ecdh_params_from_cert,5
server,1,29,rsa_verify_with_sha256,472
client,1,29,ecdh_make_public,10827
client,1,29,ecdh_calc_secret,9892
server,1,29,ecdh_read_public,4
server,1,29,ecdh_calc_secret,10193
client,1,29,rsa_sign_with_sha256,16188
server,1,29,rsa_verify_with_sha256,555
server,1,30,get_ecdh_params_from_cert,4
client,1,30,rsa_verify_with_sha256,570
client,1,30,get_ecdh_params_from_cert,6
server,1,30,rsa_verify_with_sha256,484
client,1,30,ecdh_make_public,10252
client,1,30,ecdh_calc_secret,9910
server,1,30,ecdh_read_public,3
server,1,30,ecdh_calc_secret,9956
client,1,30,rsa_sign_with_sha256,15897
server,1,30,rsa_verify_with_sha256,515
server,1,31,get_ecdh_params_from_cert,4
client,1,31,rsa_verify_with_sha256,533
client,1,31,get_ecdh_params_from_cert,6
server,1,31,rsa_verify_with_sha256,512
client,1,31,ecdh_make_public,10289
client,1,31,ecdh_calc_secret,9953
server,1,31,ecdh_read_public,4
server,1,31,ecdh_calc_secret,10021
client,1,31,rsa_sign_with_sha256,16072
server,1,31,rsa_verify_with_sha256,557
server,1,32,get_ecdh_params_from_cert,4
client,1,32,rsa_verify_with_sha256,472
client,1,32,get_ecdh_params_from_cert,5
server,1,32,rsa_verify_with_sha256,486
client,1,32,ecdh_make_public,10189
client,1,32,ecdh_calc_secret,9841
server,1,32,ecdh_read_public,3
server,1,32,ecdh_calc_secret,10012
client,1,32,rsa_sign_with_sha256,15921
server,1,32,rsa_verify_with_sha256,601
server,1,33,get_ecdh_params_from_cert,5
client,1,33,rsa_verify_with_sha256,461
client,1,33,get_ecdh_params_from_cert,6
server,1,33,rsa_verify_with_sha256,445
client,1,33,ecdh_make_public,10154
client,1,33,ecdh_calc_secret,9900
server,1,33,ecdh_read_public,3
server,1,33,ecdh_calc_secret,10679
client,1,33,rsa_sign_with_sha256,19098
server,1,33,rsa_verify_with_sha256,607
server,1,34,get_ecdh_params_from_cert,3
client,1,34,rsa_verify_with_sha256,458
client,1,34,get_ecdh_params_from_cert,9
server,1,34,rsa_verify_with_sha256,440
client,1,34,ecdh_make_public,10171
client,1,34,ecdh_calc_secret,9944
server,1,34,ecdh_read_public,3
server,1,34,ecdh_calc_secret,10034
client,1,34,rsa_sign_with_sha256,15830
server,1,34,rsa_verify_with_sha256,595
server,1,35,get_ecdh_params_from_cert,4
client,1,35,rsa_verify_with_sha256,487
client,1,35,get_ecdh_params_from_cert,6
server,1,35,rsa_verify_with_sha256,446
client,1,35,ecdh_make_public,10152
client,1,35,ecdh_calc_secret,9912
server,1,35,ecdh_read_public,3
server,1,35,ecdh_calc_secret,10017
client,1,35,rsa_sign_with_sha256,15840
server,1,35,rsa_verify_with_sha256,521
server,1,36,get_ecdh_params_from_cert,4
client,1,36,rsa_verify_with_sha256,470
client,1,36,get_ecdh_params_from_cert,6
server,1,36,rsa_verify_with_sha256,436
client,1,36,ecdh_make_public,10135
client,1,36,ecdh_calc_secret,9912
server,1,36,ecdh_read_public,4
server,1,36,ecdh_calc_secret,10252
client,1,36,rsa_sign_with_sha256,15738
server,1,36,rsa_verify_with_sha256,579
server,1,37,get_ecdh_params_from_cert,4
client,1,37,rsa_verify_with_sha256,507
client,1,37,get_ecdh_params_from_cert,6
server,1,37,rsa_verify_with_sha256,464
client,1,37,ecdh_make_public,10194
client,1,37,ecdh_calc_secret,9900
server,1,37,ecdh_read_public,4
server,1,37,ecdh_calc_secret,10304
client,1,37,rsa_sign_with_sha256,15779
server,1,37,rsa_verify_with_sha256,538
server,1,38,get_ecdh_params_from_cert,4
client,1,38,rsa_verify_with_sha256,486
client,1,38,get_ecdh_params_from_cert,10
server,1,38,rsa_verify_with_sha256,450
client,1,38,ecdh_make_public,10231
client,1,38,ecdh_calc_secret,9792
server,1,38,ecdh_read_public,4
server,1,38,ecdh_calc_secret,9943
client,1,38,rsa_sign_with_sha256,15919
server,1,38,rsa_verify_with_sha256,590
server,1,39,get_ecdh_params_from_cert,4
client,1,39,rsa_verify_with_sha256,471
client,1,39,get_ecdh_params_from_cert,4
server,1,39,rsa_verify_with_sha256,437
client,1,39,ecdh_make_public,13056
client,1,39,ecdh_calc_secret,9981
server,1,39,ecdh_read_public,4
server,1,39,ecdh_calc_secret,10065
client,1,39,rsa_sign_with_sha256,15842
server,1,39,rsa_verify_with_sha256,515
server,1,40,get_ecdh_params_from_cert,5
client,1,40,rsa_verify_with_sha256,602
client,1,40,get_ecdh_params_from_cert,7
server,1,40,rsa_verify_with_sha256,463
client,1,40,ecdh_make_public,10224
client,1,40,ecdh_calc_secret,9927
server,1,40,ecdh_read_public,3
server,1,40,ecdh_calc_secret,10140
client,1,40,rsa_sign_with_sha256,16062
server,1,40,rsa_verify_with_sha256,596
server,1,41,get_ecdh_params_from_cert,3
client,1,41,rsa_verify_with_sha256,442
client,1,41,get_ecdh_params_from_cert,5
server,1,41,rsa_verify_with_sha256,440
client,1,41,ecdh_make_public,10410
client,1,41,ecdh_calc_secret,9826
server,1,41,ecdh_read_public,4
server,1,41,ecdh_calc_secret,10105
client,1,41,rsa_sign_with_sha256,16039
server,1,41,rsa_verify_with_sha256,642
server,1,42,get_ecdh_params_from_cert,4
client,1,42,rsa_verify_with_sha256,438
client,1,42,get_ecdh_params_from_cert,5
server,1,42,rsa_verify_with_sha256,466
client,1,42,ecdh_make_public,10172
client,1,42,ecdh_calc_secret,9947
server,1,42,ecdh_read_public,3
server,1,42,ecdh_calc_secret,10059
client,1,42,rsa_sign_with_sha256,15815
server,1,42,rsa_verify_with_sha256,521
server,1,43,get_ecdh_params_from_cert,3
client,1,43,rsa_verify_with_sha256,472
client,1,43,get_ecdh_params_from_cert,6
server,1,43,rsa_verify_with_sha256,447
client,1,43,ecdh_make_public,10209
client,1,43,ecdh_calc_secret,9927
server,1,43,ecdh_read_public,4
server,1,43,ecdh_calc_secret,10088
client,1,43,rsa_sign_with_sha256,15928
server,1,43,rsa_verify_with_sha256,522
server,1,44,get_ecdh_params_from_cert,4
client,1,44,rsa_verify_with_sha256,514
client,1,44,get_ecdh_params_from_cert,5
server,1,44,rsa_verify_with_sha256,459
client,1,44,ecdh_make_public,10176
client,1,44,ecdh_calc_secret,9848
server,1,44,ecdh_read_public,3
server,1,44,ecdh_calc_secret,10258
client,1,44,rsa_sign_with_sha256,15859
server,1,44,rsa_verify_with_sha256,555
server,1,45,get_ecdh_params_from_cert,4
client,1,45,rsa_verify_with_sha256,534
client,1,45,get_ecdh_params_from_cert,5
server,1,45,rsa_verify_with_sha256,466
client,1,45,ecdh_make_public,10190
client,1,45,ecdh_calc_secret,9980
server,1,45,ecdh_read_public,4
server,1,45,ecdh_calc_secret,10014
client,1,45,rsa_sign_with_sha256,15914
server,1,45,rsa_verify_with_sha256,511
server,1,46,get_ecdh_params_from_cert,3
client,1,46,rsa_verify_with_sha256,481
client,1,46,get_ecdh_params_from_cert,5
server,1,46,rsa_verify_with_sha256,459
client,1,46,ecdh_make_public,10147
client,1,46,ecdh_calc_secret,9901
server,1,46,ecdh_read_public,3
server,1,46,ecdh_calc_secret,9984
client,1,46,rsa_sign_with_sha256,15844
server,1,46,rsa_verify_with_sha256,511
server,1,47,get_ecdh_params_from_cert,4
client,1,47,rsa_verify_with_sha256,657
client,1,47,get_ecdh_params_from_cert,5
server,1,47,rsa_verify_with_sha256,450
client,1,47,ecdh_make_public,10290
client,1,47,ecdh_calc_secret,9800
server,1,47,ecdh_read_public,3
server,1,47,ecdh_calc_secret,9979
client,1,47,rsa_sign_with_sha256,15850
server,1,47,rsa_verify_with_sha256,521
server,1,48,get_ecdh_params_from_cert,4
client,1,48,rsa_verify_with_sha256,454
client,1,48,get_ecdh_params_from_cert,5
server,1,48,rsa_verify_with_sha256,477
client,1,48,ecdh_make_public,10223
client,1,48,ecdh_calc_secret,9983
server,1,48,ecdh_read_public,4
server,1,48,ecdh_calc_secret,10686
client,1,48,rsa_sign_with_sha256,16325
server,1,48,rsa_verify_with_sha256,583
server,1,49,get_ecdh_params_from_cert,4
client,1,49,rsa_verify_with_sha256,485
client,1,49,get_ecdh_params_from_cert,5
server,1,49,rsa_verify_with_sha256,472
client,1,49,ecdh_make_public,10081
client,1,49,ecdh_calc_secret,9920
server,1,49,ecdh_read_public,4
server,1,49,ecdh_calc_secret,10038
client,1,49,rsa_sign_with_sha256,16029
server,1,49,rsa_verify_with_sha256,530
server,1,50,get_ecdh_params_from_cert,4
client,1,50,rsa_verify_with_sha256,456
client,1,50,get_ecdh_params_from_cert,6
server,1,50,rsa_verify_with_sha256,451
client,1,50,ecdh_make_public,10134
client,1,50,ecdh_calc_secret,9930
server,1,50,ecdh_read_public,4
server,1,50,ecdh_calc_secret,9973
client,1,50,rsa_sign_with_sha256,15854
server,1,50,rsa_verify_with_sha256,571
server,1,51,get_ecdh_params_from_cert,4
client,1,51,rsa_verify_with_sha256,627
client,1,51,get_ecdh_params_from_cert,6
server,1,51,rsa_verify_with_sha256,479
client,1,51,ecdh_make_public,10131
client,1,51,ecdh_calc_secret,9895
server,1,51,ecdh_read_public,4
server,1,51,ecdh_calc_secret,9934
client,1,51,rsa_sign_with_sha256,15955
server,1,51,rsa_verify_with_sha256,571
server,1,52,get_ecdh_params_from_cert,4
client,1,52,rsa_verify_with_sha256,438
client,1,52,get_ecdh_params_from_cert,5
server,1,52,rsa_verify_with_sha256,450
client,1,52,ecdh_make_public,10170
client,1,52,ecdh_calc_secret,9897
server,1,52,ecdh_read_public,3
server,1,52,ecdh_calc_secret,10251
client,1,52,rsa_sign_with_sha256,15655
server,1,52,rsa_verify_with_sha256,563
server,1,53,get_ecdh_params_from_cert,4
client,1,53,rsa_verify_with_sha256,472
client,1,53,get_ecdh_params_from_cert,7
server,1,53,rsa_verify_with_sha256,442
client,1,53,ecdh_make_public,10741
client,1,53,ecdh_calc_secret,9874
server,1,53,ecdh_read_public,3
server,1,53,ecdh_calc_secret,10484
client,1,53,rsa_sign_with_sha256,16571
server,1,53,rsa_verify_with_sha256,528
server,1,54,get_ecdh_params_from_cert,4
client,1,54,rsa_verify_with_sha256,461
client,1,54,get_ecdh_params_from_cert,5
server,1,54,rsa_verify_with_sha256,456
client,1,54,ecdh_make_public,10122
client,1,54,ecdh_calc_secret,9889
server,1,54,ecdh_read_public,4
server,1,54,ecdh_calc_secret,10091
client,1,54,rsa_sign_with_sha256,15988
server,1,54,rsa_verify_with_sha256,578
server,1,55,get_ecdh_params_from_cert,4
client,1,55,rsa_verify_with_sha256,440
client,1,55,get_ecdh_params_from_cert,5
server,1,55,rsa_verify_with_sha256,437
client,1,55,ecdh_make_public,10251
client,1,55,ecdh_calc_secret,9894
server,1,55,ecdh_read_public,4
server,1,55,ecdh_calc_secret,10004
client,1,55,rsa_sign_with_sha256,15853
server,1,55,rsa_verify_with_sha256,533
server,1,56,get_ecdh_params_from_cert,4
client,1,56,rsa_verify_with_sha256,458
client,1,56,get_ecdh_params_from_cert,5
server,1,56,rsa_verify_with_sha256,478
client,1,56,ecdh_make_public,10203
client,1,56,ecdh_calc_secret,9937
server,1,56,ecdh_read_public,3
server,1,56,ecdh_calc_secret,9989
client,1,56,rsa_sign_with_sha256,15866
server,1,56,rsa_verify_with_sha256,593
server,1,57,get_ecdh_params_from_cert,4
client,1,57,rsa_verify_with_sha256,444
client,1,57,get_ecdh_params_from_cert,5
server,1,57,rsa_verify_with_sha256,455
client,1,57,ecdh_make_public,10094
client,1,57,ecdh_calc_secret,9951
server,1,57,ecdh_read_public,4
server,1,57,ecdh_calc_secret,10515
client,1,57,rsa_sign_with_sha256,15772
server,1,57,rsa_verify_with_sha256,618
server,1,58,get_ecdh_params_from_cert,4
client,1,58,rsa_verify_with_sha256,461
client,1,58,get_ecdh_params_from_cert,5
server,1,58,rsa_verify_with_sha256,456
client,1,58,ecdh_make_public,10145
client,1,58,ecdh_calc_secret,9934
server,1,58,ecdh_read_public,4
server,1,58,ecdh_calc_secret,10047
client,1,58,rsa_sign_with_sha256,15924
server,1,58,rsa_verify_with_sha256,583
server,1,59,get_ecdh_params_from_cert,4
client,1,59,rsa_verify_with_sha256,492
client,1,59,get_ecdh_params_from_cert,5
server,1,59,rsa_verify_with_sha256,457
client,1,59,ecdh_make_public,10166
client,1,59,ecdh_calc_secret,9980
server,1,59,ecdh_read_public,3
server,1,59,ecdh_calc_secret,10380
client,1,59,rsa_sign_with_sha256,15764
server,1,59,rsa_verify_with_sha256,515
server,1,60,get_ecdh_params_from_cert,4
client,1,60,rsa_verify_with_sha256,441
client,1,60,get_ecdh_params_from_cert,7
server,1,60,rsa_verify_with_sha256,458
client,1,60,ecdh_make_public,10147
client,1,60,ecdh_calc_secret,9900
server,1,60,ecdh_read_public,3
server,1,60,ecdh_calc_secret,9980
client,1,60,rsa_sign_with_sha256,15875
server,1,60,rsa_verify_with_sha256,513
server,1,61,get_ecdh_params_from_cert,4
client,1,61,rsa_verify_with_sha256,473
client,1,61,get_ecdh_params_from_cert,5
server,1,61,rsa_verify_with_sha256,504
client,1,61,ecdh_make_public,10142
client,1,61,ecdh_calc_secret,9873
server,1,61,ecdh_read_public,4
server,1,61,ecdh_calc_secret,10019
client,1,61,rsa_sign_with_sha256,15839
server,1,61,rsa_verify_with_sha256,581
server,1,62,get_ecdh_params_from_cert,3
client,1,62,rsa_verify_with_sha256,467
client,1,62,get_ecdh_params_from_cert,5
server,1,62,rsa_verify_with_sha256,465
client,1,62,ecdh_make_public,10249
client,1,62,ecdh_calc_secret,9924
server,1,62,ecdh_read_public,3
server,1,62,ecdh_calc_secret,9978
client,1,62,rsa_sign_with_sha256,16045
server,1,62,rsa_verify_with_sha256,603
server,1,63,get_ecdh_params_from_cert,4
client,1,63,rsa_verify_with_sha256,454
client,1,63,get_ecdh_params_from_cert,6
server,1,63,rsa_verify_with_sha256,460
client,1,63,ecdh_make_public,10228
client,1,63,ecdh_calc_secret,9773
server,1,63,ecdh_read_public,14
server,1,63,ecdh_calc_secret,10058
client,1,63,rsa_sign_with_sha256,16060
server,1,63,rsa_verify_with_sha256,517
server,1,64,get_ecdh_params_from_cert,4
client,1,64,rsa_verify_with_sha256,492
client,1,64,get_ecdh_params_from_cert,9
server,1,64,rsa_verify_with_sha256,439
client,1,64,ecdh_make_public,10184
client,1,64,ecdh_calc_secret,9953
server,1,64,ecdh_read_public,3
server,1,64,ecdh_calc_secret,10107
client,1,64,rsa_sign_with_sha256,16084
server,1,64,rsa_verify_with_sha256,565
server,1,65,get_ecdh_params_from_cert,4
client,1,65,rsa_verify_with_sha256,524
client,1,65,get_ecdh_params_from_cert,5
server,1,65,rsa_verify_with_sha256,495
client,1,65,ecdh_make_public,10233
client,1,65,ecdh_calc_secret,9942
server,1,65,ecdh_read_public,4
server,1,65,ecdh_calc_secret,9986
client,1,65,rsa_sign_with_sha256,15899
server,1,65,rsa_verify_with_sha256,516
server,1,66,get_ecdh_params_from_cert,3
client,1,66,rsa_verify_with_sha256,447
client,1,66,get_ecdh_params_from_cert,6
server,1,66,rsa_verify_with_sha256,469
client,1,66,ecdh_make_public,10204
client,1,66,ecdh_calc_secret,9850
server,1,66,ecdh_read_public,4
server,1,66,ecdh_calc_secret,10105
client,1,66,rsa_sign_with_sha256,15715
server,1,66,rsa_verify_with_sha256,516
server,1,67,get_ecdh_params_from_cert,4
client,1,67,rsa_verify_with_sha256,475
client,1,67,get_ecdh_params_from_cert,5
server,1,67,rsa_verify_with_sha256,439
client,1,67,ecdh_make_public,10333
client,1,67,ecdh_calc_secret,9897
server,1,67,ecdh_read_public,3
server,1,67,ecdh_calc_secret,9944
client,1,67,rsa_sign_with_sha256,15958
server,1,67,rsa_verify_with_sha256,572
server,1,68,get_ecdh_params_from_cert,4
client,1,68,rsa_verify_with_sha256,468
client,1,68,get_ecdh_params_from_cert,6
server,1,68,rsa_verify_with_sha256,467
client,1,68,ecdh_make_public,10096
