sec_lvl,test_id,time
1,0,13
1,0,1
1,0,1464
1,0,1
1,0,20315
1,0,0
1,0,1
1,0,20971
1,0,10357
1,0,1
1,1,12
1,1,1
1,1,7
1,1,2
1,1,21343
1,1,1
1,1,1
1,1,26133
1,1,10616
1,1,0
1,2,9
1,2,1
1,2,4
1,2,2
1,2,20315
1,2,1
1,2,3
1,2,20835
1,2,12037
1,2,2
1,3,12
1,3,1
1,3,4
1,3,1
1,3,20531
1,3,0
1,3,2
1,3,20166
1,3,10402
1,3,0
1,4,12
1,4,1
1,4,5
1,4,3
1,4,20712
1,4,1
1,4,2
1,4,20888
1,4,15950
1,4,2
1,5,12
1,5,1
1,5,6
1,5,1
1,5,20639
1,5,0
1,5,1
1,5,20626
1,5,10597
1,5,1
1,6,11
1,6,1
1,6,5
1,6,1
1,6,32849
1,6,2
1,6,2
1,6,27374
1,6,10756
1,6,1
1,7,8
1,7,2
1,7,4
1,7,1
1,7,21454
1,7,1
1,7,2
1,7,24315
1,7,15618
1,7,1
1,8,11
1,8,1
1,8,3
1,8,1
1,8,25243
1,8,0
1,8,2
1,8,20636
1,8,17963
1,8,1
1,9,8
1,9,1
1,9,3
1,9,1
1,9,20560
1,9,1
1,9,1
1,9,20354
1,9,12538
1,9,1
1,10,9
1,10,1
1,10,6
1,10,2
1,10,21396
1,10,1
1,10,2
1,10,20291
1,10,12165
1,10,1
1,11,14
1,11,1
1,11,6
1,11,1
1,11,21129
1,11,1
1,11,2
1,11,25879
1,11,14758
1,11,2
1,12,12
1,12,2
1,12,8
1,12,2
1,12,20445
1,12,1
1,12,1
1,12,20528
1,12,10460
1,12,1
1,13,10
1,13,2
1,13,7
1,13,2
1,13,19834
1,13,1
1,13,1
1,13,20434
1,13,10361
1,13,1
1,14,8
1,14,1
1,14,5
1,14,1
1,14,20199
1,14,1
1,14,1
1,14,20167
1,14,10365
1,14,1
1,15,11
1,15,1
1,15,6
1,15,1
1,15,20566
1,15,1
1,15,1
1,15,20334
1,15,10435
1,15,0
1,16,13
1,16,2
1,16,5
1,16,1
1,16,19519
1,16,1
1,16,1
1,16,20081
1,16,10192
1,16,0
1,17,12
1,17,1
1,17,5
1,17,1
1,17,20671
1,17,1
1,17,2
1,17,21311
1,17,10486
1,17,16
1,18,12
1,18,1
1,18,3
1,18,2
1,18,20553
1,18,1
1,18,1
1,18,19867
1,18,10205
1,18,1
1,19,9
1,19,1
1,19,6
1,19,1
1,19,20345
1,19,1
1,19,1
1,19,20333
1,19,10374
1,19,17
2,0,12
2,0,1
2,0,5
2,0,1
2,0,22332
2,0,1
2,0,2
2,0,21618
2,0,13203
2,0,1
2,1,8
2,1,1
2,1,7
2,1,2
2,1,21712
2,1,1
2,1,1
2,1,20979
2,1,12736
2,1,1
2,2,13
2,2,1
2,2,6
2,2,1
2,2,21171
2,2,1
2,2,1
2,2,23064
2,2,11293
2,2,16
2,3,12
2,3,1
2,3,5
2,3,1
2,3,21316
2,3,1
2,3,3
2,3,20582
2,3,10919
2,3,1
2,4,12
2,4,1
2,4,4
2,4,1
2,4,21367
2,4,0
2,4,2
2,4,21917
2,4,10688
2,4,1
2,5,12
2,5,2
2,5,4
2,5,2
2,5,21549
2,5,1
2,5,1
2,5,21423
2,5,11063
2,5,1
2,6,11
2,6,2
2,6,7
2,6,3
2,6,21184
2,6,1
2,6,1
2,6,20746
2,6,10795
2,6,0
2,7,8
2,7,2
2,7,5
2,7,1
2,7,21409
2,7,0
2,7,1
2,7,21499
2,7,13531
2,7,1
2,8,14
2,8,1
2,8,5
2,8,1
2,8,21356
2,8,1
2,8,2
2,8,21226
2,8,10775
2,8,1
2,9,11
2,9,1
2,9,6
2,9,1
2,9,21803
2,9,1
2,9,1
2,9,20572
2,9,10816
2,9,1
2,10,9
2,10,1
2,10,4
2,10,1
2,10,21522
2,10,0
2,10,1
2,10,21881
2,10,11119
2,10,1
2,11,13
2,11,2
2,11,3
2,11,2
2,11,21963
2,11,1
2,11,2
2,11,21156
2,11,10853
2,11,1
2,12,9
2,12,1
2,12,3
2,12,1
2,12,26466
2,12,1
2,12,1
2,12,21361
2,12,10945
2,12,1
2,13,9
2,13,1
2,13,5
2,13,1
2,13,20871
2,13,1
2,13,1
2,13,22139
2,13,10785
2,13,1
2,14,9
2,14,1
2,14,6
2,14,1
2,14,21243
2,14,1
2,14,2
2,14,21671
2,14,10820
2,14,1
2,15,9
2,15,1
2,15,5
2,15,1
2,15,21203
2,15,1
2,15,2
2,15,21299
2,15,10816
2,15,11
2,16,12
2,16,1
2,16,7
2,16,2
2,16,21498
2,16,1
2,16,1
2,16,21703
2,16,10931
2,16,0
2,17,8
2,17,1
2,17,3
2,17,1
2,17,22879
2,17,1
2,17,1
2,17,20956
2,17,10866
2,17,0
2,18,11
2,18,1
2,18,5
2,18,1
2,18,21234
2,18,1
2,18,1
2,18,21449
2,18,10933
2,18,1
2,19,11
2,19,2
2,19,5
2,19,1
2,19,24349
2,19,1
2,19,2
2,19,25241
2,19,11832
2,19,1
3,0,11
3,0,2
3,0,5
3,0,1
3,0,55420
3,0,1
3,0,1
3,0,52958
3,0,29770
3,0,1
3,1,12
3,1,1
3,1,5
3,1,1
3,1,53358
3,1,1
3,1,1
3,1,52384
3,1,28798
3,1,0
3,2,9
3,2,1
3,2,6
3,2,1
3,2,53488
3,2,1
3,2,1
3,2,66093
3,2,34397
3,2,1
3,3,8
3,3,1
3,3,5
3,3,1
3,3,53517
3,3,1
3,3,1
3,3,52851
3,3,27335
3,3,1
3,4,15
3,4,1
3,4,5
3,4,1
3,4,53532
3,4,1
3,4,1
3,4,52461
3,4,28520
3,4,2
3,5,13
3,5,1
3,5,6
3,5,1
3,5,58146
3,5,1
3,5,1
3,5,53079
3,5,27648
3,5,1
3,6,9
3,6,1
3,6,5
3,6,1
3,6,53135
3,6,0
3,6,1
3,6,53363
3,6,31980
3,6,1
3,7,11
3,7,1
3,7,6
3,7,1
3,7,54191
3,7,1
3,7,1
3,7,52746
3,7,27027
3,7,1
3,8,11
3,8,1
3,8,11
3,8,3
3,8,54209
3,8,1
3,8,1
3,8,53964
3,8,27539
3,8,1
3,9,12
3,9,1
3,9,6
3,9,1
3,9,53179
3,9,0
3,9,1
3,9,54477
3,9,27257
3,9,1
3,10,12
3,10,2
3,10,4
3,10,1
3,10,52914
3,10,1
3,10,1
3,10,53239
3,10,27211
3,10,10
3,11,13
3,11,1
3,11,4
3,11,1
3,11,53247
3,11,1
3,11,1
3,11,53329
3,11,27304
3,11,1
3,12,10
3,12,1
3,12,6
3,12,1
3,12,53764
3,12,1
3,12,1
3,12,53025
3,12,27737
3,12,1
3,13,12
3,13,1
3,13,5
3,13,1
3,13,54193
3,13,1
3,13,1
3,13,52686
3,13,27981
3,13,1
3,14,11
3,14,2
3,14,5
3,14,1
3,14,54794
3,14,1
3,14,1
3,14,52835
3,14,27596
3,14,11
3,15,10
3,15,1
3,15,6
3,15,0
3,15,53699
3,15,1
3,15,1
3,15,52896
3,15,31481
3,15,1
3,16,12
3,16,1
3,16,4
3,16,1
3,16,54773
3,16,1
3,16,2
3,16,52657
3,16,29876
3,16,1
3,17,12
3,17,1
3,17,6
3,17,1
3,17,58156
3,17,0
3,17,2
3,17,59759
3,17,34881
3,17,1
3,18,11
3,18,0
3,18,7
3,18,1
3,18,53538
3,18,1
3,18,1
3,18,53298
3,18,27890
3,18,1
3,19,10
3,19,1
3,19,4
3,19,2
3,19,53281
3,19,2
3,19,1
3,19,52889
3,19,27628
3,19,1
