sec_lvl,test_id,operation,time
1,0,parse_server_ecdh_params,19
1,0,ecdsa_verify_with_sha512,20291
1,0,ecdh_make_public,10283
1,0,ecdh_calc_secret,10685
1,0,sha256_hash_master_secret,20
1,0,sha256_hash_key_expansion,63
1,0,ecdsa_sign_with_sha256,10256
1,1,parse_server_ecdh_params,8
1,1,ecdsa_verify_with_sha512,21328
1,1,ecdh_make_public,13777
1,1,ecdh_calc_secret,12352
1,1,sha256_hash_master_secret,20
1,1,sha256_hash_key_expansion,55
1,1,ecdsa_sign_with_sha256,10520
1,2,parse_server_ecdh_params,6
1,2,ecdsa_verify_with_sha512,20305
1,2,ecdh_make_public,10182
1,2,ecdh_calc_secret,10650
1,2,sha256_hash_master_secret,21
1,2,sha256_hash_key_expansion,55
1,2,ecdsa_sign_with_sha256,11951
1,3,parse_server_ecdh_params,7
1,3,ecdsa_verify_with_sha512,20520
1,3,ecdh_make_public,10191
1,3,ecdh_calc_secret,9972
1,3,sha256_hash_master_secret,20
1,3,sha256_hash_key_expansion,55
1,3,ecdsa_sign_with_sha256,10317
1,4,parse_server_ecdh_params,6
1,4,ecdsa_verify_with_sha512,20701
1,4,ecdh_make_public,10438
1,4,ecdh_calc_secret,10446
1,4,sha256_hash_master_secret,22
1,4,sha256_hash_key_expansion,55
1,4,ecdsa_sign_with_sha256,15863
1,5,parse_server_ecdh_params,8
1,5,ecdsa_verify_with_sha512,20627
1,5,ecdh_make_public,10298
1,5,ecdh_calc_secret,10325
1,5,sha256_hash_master_secret,21
1,5,sha256_hash_key_expansion,55
1,5,ecdsa_sign_with_sha256,10508
1,6,parse_server_ecdh_params,9
1,6,ecdsa_verify_with_sha512,32834
1,6,ecdh_make_public,14002
1,6,ecdh_calc_secret,13369
1,6,sha256_hash_master_secret,22
1,6,sha256_hash_key_expansion,55
1,6,ecdsa_sign_with_sha256,10665
1,7,parse_server_ecdh_params,8
1,7,ecdsa_verify_with_sha512,21441
1,7,ecdh_make_public,10353
1,7,ecdh_calc_secret,13958
1,7,sha256_hash_master_secret,37
1,7,sha256_hash_key_expansion,94
1,7,ecdsa_sign_with_sha256,15471
1,8,parse_server_ecdh_params,7
1,8,ecdsa_verify_with_sha512,25230
1,8,ecdh_make_public,10119
1,8,ecdh_calc_secret,10514
1,8,sha256_hash_master_secret,33
1,8,sha256_hash_key_expansion,101
1,8,ecdsa_sign_with_sha256,17809
1,9,parse_server_ecdh_params,7
1,9,ecdsa_verify_with_sha512,20549
1,9,ecdh_make_public,10363
1,9,ecdh_calc_secret,9987
1,9,sha256_hash_master_secret,21
1,9,sha256_hash_key_expansion,86
1,9,ecdsa_sign_with_sha256,12412
1,10,parse_server_ecdh_params,7
1,10,ecdsa_verify_with_sha512,21384
1,10,ecdh_make_public,10166
1,10,ecdh_calc_secret,10122
1,10,sha256_hash_master_secret,22
1,10,sha256_hash_key_expansion,56
1,10,ecdsa_sign_with_sha256,12077
1,11,parse_server_ecdh_params,7
1,11,ecdsa_verify_with_sha512,21117
1,11,ecdh_make_public,11819
1,11,ecdh_calc_secret,14056
1,11,sha256_hash_master_secret,21
1,11,sha256_hash_key_expansion,55
1,11,ecdsa_sign_with_sha256,14669
1,12,parse_server_ecdh_params,7
1,12,ecdsa_verify_with_sha512,20433
1,12,ecdh_make_public,10493
1,12,ecdh_calc_secret,10031
1,12,sha256_hash_master_secret,21
1,12,sha256_hash_key_expansion,55
1,12,ecdsa_sign_with_sha256,10374
1,13,parse_server_ecdh_params,7
1,13,ecdsa_verify_with_sha512,19823
1,13,ecdh_make_public,9982
1,13,ecdh_calc_secret,10449
1,13,sha256_hash_master_secret,20
1,13,sha256_hash_key_expansion,64
1,13,ecdsa_sign_with_sha256,10266
1,14,parse_server_ecdh_params,8
1,14,ecdsa_verify_with_sha512,20187
1,14,ecdh_make_public,10151
1,14,ecdh_calc_secret,10012
1,14,sha256_hash_master_secret,20
1,14,sha256_hash_key_expansion,63
1,14,ecdsa_sign_with_sha256,10272
1,15,parse_server_ecdh_params,6
1,15,ecdsa_verify_with_sha512,20554
1,15,ecdh_make_public,10213
1,15,ecdh_calc_secret,10118
1,15,sha256_hash_master_secret,20
1,15,sha256_hash_key_expansion,54
1,15,ecdsa_sign_with_sha256,10351
1,16,parse_server_ecdh_params,14
1,16,ecdsa_verify_with_sha512,19502
1,16,ecdh_make_public,10369
1,16,ecdh_calc_secret,9709
1,16,sha256_hash_master_secret,19
1,16,sha256_hash_key_expansion,63
1,16,ecdsa_sign_with_sha256,10099
1,17,parse_server_ecdh_params,5
1,17,ecdsa_verify_with_sha512,20651
1,17,ecdh_make_public,11366
1,17,ecdh_calc_secret,9942
1,17,sha256_hash_master_secret,21
1,17,sha256_hash_key_expansion,63
1,17,ecdsa_sign_with_sha256,10391
1,18,parse_server_ecdh_params,6
1,18,ecdsa_verify_with_sha512,20542
1,18,ecdh_make_public,10035
1,18,ecdh_calc_secret,9829
1,18,sha256_hash_master_secret,19
1,18,sha256_hash_key_expansion,63
1,18,ecdsa_sign_with_sha256,10113
1,19,parse_server_ecdh_params,6
1,19,ecdsa_verify_with_sha512,20334
1,19,ecdh_make_public,10141
1,19,ecdh_calc_secret,10187
1,19,sha256_hash_master_secret,20
1,19,sha256_hash_key_expansion,63
1,19,ecdsa_sign_with_sha256,10281
2,0,parse_server_ecdh_params,5
2,0,ecdsa_verify_with_sha512,22322
2,0,ecdh_make_public,11207
2,0,ecdh_calc_secret,10408
2,0,sha256_hash_master_secret,20
2,0,sha256_hash_key_expansion,63
2,0,ecdsa_sign_with_sha256,13110
2,1,parse_server_ecdh_params,6
2,1,ecdsa_verify_with_sha512,21701
2,1,ecdh_make_public,10668
2,1,ecdh_calc_secret,10308
2,1,sha256_hash_master_secret,20
2,1,sha256_hash_key_expansion,62
2,1,ecdsa_sign_with_sha256,12634
2,2,parse_server_ecdh_params,6
2,2,ecdsa_verify_with_sha512,21161
2,2,ecdh_make_public,11268
2,2,ecdh_calc_secret,11783
2,2,sha256_hash_master_secret,21
2,2,sha256_hash_key_expansion,55
