sec_lvl,test_id,cycles,time
1,0,49267,19
1,0,0,0
1,0,464904156,179293
1,0,31116,12
1,0,1050354289,405073
1,0,547123,207
1,1,20744,7
1,1,2593,0
1,1,10372,3
1,1,36302,12
1,1,10016759,3862
1,1,261893,101
1,2,20744,8
1,2,5186,1
1,2,7779,3
1,2,33709,13
1,2,10159374,3918
1,2,777900,298
1,3,23337,8
1,3,0,1
1,3,10372,4
1,3,36302,13
1,3,164341747,63379
1,3,430438,164
1,4,20744,7
1,4,2593,1
1,4,12965,4
1,4,38895,14
1,4,9433334,3638
1,4,396729,152
1,5,20744,7
1,5,2593,0
1,5,10372,3
1,5,33709,13
1,5,7657129,2953
1,5,230777,88
1,6,20744,7
1,6,2593,0
1,6,10372,3
1,6,36302,13
1,6,266091067,102619
1,6,228184,89
1,7,20744,8
1,7,2593,0
1,7,10372,4
1,7,33709,13
1,7,10231978,3945
1,7,0,0
1,8,20744,8
1,8,2593,0
1,8,12965,5
1,8,33709,13
1,8,23015468,8876
1,8,401915,154
1,9,51860,20
1,9,7779,2
1,9,12965,5
1,9,0,0
1,9,953054557,367550
1,9,248928,95
1,10,23337,8
1,10,0,1
1,10,10372,3
1,10,38895,13
1,10,1001476239,386222
1,10,0,0
1,11,20744,8
1,11,2593,1
1,11,10372,4
1,11,72604,27
1,11,979980269,377933
1,11,230777,88
1,12,20744,7
1,12,2593,1
1,12,10372,4
1,12,33709,12
1,12,950764938,366666
1,12,2673383,1030
1,13,20744,7
1,13,2593,1
1,13,10372,3
1,13,36302,13
1,13,908610537,350409
1,13,55959533,90
1,14,20744,8
1,14,2593,1
1,14,15558,5
1,14,505635,303
1,14,884516381,341116
1,14,233370,89
1,15,23337,8
1,15,2593,0
1,15,10372,3
1,15,0,0
1,15,0,0
1,15,0,0
1,16,23337,9
1,16,2593,1
1,16,7779,3
1,16,0,0
1,16,0,0
1,16,0,0
1,17,20744,8
1,17,0,1
1,17,7779,3
1,17,57046,21
1,17,977955136,377151
1,17,956817,243
1,18,23337,8
1,18,2593,1
1,18,12965,5
1,18,33709,13
1,18,968036911,373326
1,18,1208338,466
1,19,36302,13
1,19,5186,1
1,19,12965,4
1,19,54453,20
1,19,982498072,378904
1,19,1755461,677
1,20,28523,11
1,20,2593,1
1,20,12965,5
1,20,38895,14
1,20,927770214,357797
1,20,235963,91
1,21,23337,8
1,21,0,1
1,21,12965,4
1,21,36302,13
1,21,980851517,378269
1,21,1223896,470
1,22,20744,7
1,22,2593,1
1,22,15558,5
1,22,36302,13
1,22,943138925,363725
1,22,2320735,894
1,23,20744,7
1,23,0,1
1,23,10372,4
1,23,36302,13
1,23,976438231,376568
1,23,228184,87
1,24,20744,8
1,24,2593,1
1,24,12965,4
1,24,889399,343
1,24,920520186,355002
1,24,235963,91
2,0,18151,8
2,0,2593,1
2,0,10372,4
2,0,36302,13
2,0,3197897633,1233281
2,0,562681,216
2,1,20744,7
2,1,0,1
2,1,10372,4
2,1,38895,13
2,1,3046258993,1174801
2,1,995712,383
2,2,23337,8
2,2,2593,0
2,2,7779,4
2,2,38895,14
2,2,347135282,133874
2,2,235963,90
2,3,20744,7
2,3,2593,1
2,3,31116,11
2,3,36302,13
2,3,10203455,3934
2,3,0,0
2,4,20744,7
2,4,2593,0
2,4,334497,56
2,4,38895,13
2,4,1349109377,520289
2,4,3534259,1363
2,5,7024437,2711
2,5,12965,2
2,5,28523,9
2,5,41488,14
2,5,3372339115,1300555
2,5,293009,112
2,6,20744,7
2,6,2593,0
2,6,10372,3
2,6,33709,13
2,6,3271393625,1261625
2,6,0,0
2,7,20744,7
2,7,2593,0
2,7,10372,3
2,7,36302,13
2,7,3315072710,1278470
2,7,435624,168
2,8,23337,8
2,8,2593,1
2,8,12965,4
2,8,38895,14
2,8,3309204751,1276207
2,8,0,0
2,9,894585,345
2,9,2593,0
2,9,12965,4
2,9,36302,13
2,9,39646970,15290
2,9,0,0
2,10,36302,13
2,10,5186,1
2,10,15558,5
2,10,44081,15
2,10,3338145224,1287368
2,10,228184,87
2,11,20744,8
2,11,2593,0
2,11,10372,3
2,11,54453,19
2,11,3216033075,1240274
2,11,1724345,666
2,12,23337,8
2,12,2593,0
2,12,0,0
2,12,0,0
2,12,746755477,287989
2,12,0,0
2,13,23337,8
2,13,5186,1
2,13,10372,4
2,13,0,0
2,13,0,0
2,13,0,0
2,14,23337,8
2,14,2593,0
2,14,18151,5
2,14,0,0
2,14,0,0
2,14,0,0
2,15,23337,8
2,15,2593,1
2,15,23337,9
2,15,0,0
2,15,0,0
2,15,0,0
2,16,20744,8
2,16,2593,0
2,16,7779,4
2,16,38895,13
2,16,6638080,2559
2,16,749377,287
2,17,23337,8
2,17,0,1
2,17,10372,4
2,17,54453,18
2,17,99817535,38493
2,17,2307770,890
2,18,23337,8
2,18,0,1
2,18,15558,6
2,18,0,0
2,18,0,0
2,18,0,0
2,19,20744,9
2,19,2593,0
2,19,7779,3
2,19,0,0
2,19,0,0
2,19,0,0
2,20,20744,7
2,20,0,1
2,20,10372,3
2,20,36302,13
2,20,167614113,64641
2,20,744191,286
2,21,20744,7
2,21,2593,0
2,21,15558,6
2,21,36302,12
2,21,10224199,3942
2,21,235963,91
2,22,20744,7
2,22,0,1
2,22,10372,3
2,22,38895,13
2,22,143032473,55160
2,22,238556,91
2,23,23337,8
2,23,2593,0
2,23,10372,4
2,23,38895,14
2,23,43961722,16953
2,23,233370,90
2,24,33709,12
2,24,5186,1
2,24,12965,5
2,24,36302,14
2,24,66336719,25582
2,24,3249029,1252
3,0,20744,7
3,0,2593,1
3,0,10372,3
3,0,0,0
3,0,0,0
3,0,0,0
3,1,18151,7
3,1,2593,1
3,1,12965,4
3,1,0,0
3,1,0,0
3,1,0,0
3,2,20744,7
3,2,2593,0
3,2,7779,3
3,2,0,0
3,2,49249517994,18993258
3,2,246335,94
3,3,20744,7
3,3,2593,1
3,3,10372,4
3,3,41488,15
3,3,48504658,18706
3,3,0,0
3,4,20744,8
3,4,5186,2
3,4,15558,7
3,4,41488,14
3,4,49919995190,19251829
3,4,562681,216
3,5,18151,7
3,5,0,1
3,5,10372,4
3,5,41488,15
3,5,722223104,278527
3,5,0,0
3,6,18151,8
3,6,5186,1
3,6,10372,4
3,6,0,0
3,6,0,0
3,6,0,0
3,7,20744,7
3,7,0,1
3,7,7779,3
3,7,0,0
3,7,0,0
3,7,0,0
3,8,20744,7
3,8,0,1
3,8,7779,3
3,8,44081,15
3,8,99734559,38462
3,8,0,0
3,9,20744,7
3,9,2593,0
3,9,10372,3
3,9,38895,15
3,9,1281846957,494349
3,9,248928,96
3,10,20744,7
3,10,0,1
3,10,10372,3
3,10,38895,14
3,10,1605948620,619339
3,10,248928,96
3,11,20744,7
3,11,2593,1
3,11,10372,4
3,11,38895,15
3,11,473611450,182650
3,11,0,0
3,12,20744,7
3,12,0,1
3,12,10372,4
3,12,0,0
3,12,0,0
3,12,0,0
3,13,20744,8
3,13,2593,0
3,13,10372,4
3,13,0,0
3,13,0,0
3,13,0,0
3,14,20744,8
3,14,2593,0
3,14,10372,3
3,14,41488,14
3,14,1432718069,552533
3,14,0,0
3,15,20744,7
3,15,2593,1
3,15,10372,4
3,15,38895,14
3,15,481994619,185882
3,15,0,0
3,16,20744,7
3,16,2593,1
3,16,10372,4
3,16,38895,14
3,16,491277559,189463
3,16,0,0
3,17,20744,7
3,17,2593,0
3,17,10372,4
3,17,38895,14
3,17,864026495,333215
3,17,0,0
3,18,20744,7
3,18,2593,0
3,18,10372,3
3,18,41488,14
3,18,1287030364,496348
3,18,251521,97
3,19,44081,16
3,19,2593,1
3,19,51860,20
3,19,36302,14
3,19,3669748436,1415251
3,19,254114,97
3,20,20744,8
3,20,2593,0
3,20,7779,3
3,20,36302,14
3,20,1882982147,726179
3,20,0,0
3,21,23337,8
3,21,0,1
3,21,12965,4
3,21,62232,24
3,21,1770980105,682984
3,21,1410592,93
3,22,20744,7
3,22,0,1
3,22,10372,3
3,22,38895,13
3,22,575324468,221876
3,22,313753,120
3,23,20744,160
3,23,2593,0
3,23,10372,3
3,23,41488,14
3,23,26137743381,10080117
3,23,0,0
3,24,18151,8
3,24,0,1
3,24,10372,3
3,24,38895,13
3,24,1985581971,765747
3,24,0,0
