endpoint,min_input,max_input,cycles,time
client,32,8192,9015861,3477
server,32,8192,6046876,2333
client,32,8192,6845520,2640
server,32,8192,5442707,2099
client,32,8192,5455672,2104
server,32,8192,9241452,3564
client,32,8192,8873246,3423
server,32,8192,10460162,4035
client,32,8192,9744494,3758
server,32,8192,9327021,3598
client,32,8192,9231080,3560
server,32,8192,5577543,2152
client,32,8192,5183407,2000
server,32,8192,5530869,2133
client,32,8192,5333801,2058
server,32,8192,5784983,2232
client,32,8192,6785881,2618
server,32,8192,8759154,3378
client,32,8192,9949341,3838
server,32,8192,5385661,2078
client,32,8192,5411591,2089
server,32,8192,5774611,2226
client,32,8192,7037402,2715
server,32,8192,13641773,5261
client,32,8192,11445502,4414
server,32,8192,6026132,2327
client,32,8192,5201558,2006
server,32,8192,5611252,2164
client,32,8192,5619031,2168
server,32,8192,5136733,1981
client,32,8192,5084873,1962
server,32,8192,5600880,2160
client,32,8192,5206744,2008
server,32,8192,5170442,1995
client,32,8192,5186000,2001
server,32,8192,4760748,1837
client,32,8192,4413286,1702
server,32,8192,9277754,3584
client,32,8192,14150001,5461
server,32,8192,5380475,2075
client,32,8192,6083178,2345
server,32,8192,5424556,2092
client,32,8192,5214523,2011
server,32,8192,5764239,2227
client,32,8192,4825573,1861
server,32,8192,5932784,2288
client,32,8192,4765934,1838
server,32,8192,5629403,2171
client,32,8192,5699414,2198
server,32,8192,5471230,2109
client,32,8192,5315650,2050
server,32,8192,5051164,1950
client,32,8192,5183407,1999
server,32,8192,5823878,2247
client,32,8192,4737411,1828
server,32,8192,8004591,3089
client,32,8192,9399625,3626
server,32,8192,5696821,2198
client,32,8192,5167849,1993
server,32,8192,5440114,2097
client,32,8192,5367510,2070
server,32,8192,4983746,1923
client,32,8192,6881822,2655
server,32,8192,6396931,2466
client,32,8192,5178221,1997
server,32,8192,4937072,1906
client,32,8192,4711481,1818
server,32,8192,4867061,1879
client,32,8192,4848910,1871
server,32,8192,5217116,2013
client,32,8192,5377882,2075
server,32,8192,5507532,2124
client,32,8192,5061536,1952
server,32,8192,4797050,1851
client,32,8192,4810015,1856
server,32,8192,5268976,2033
client,32,8192,5217116,2011
server,32,8192,4861875,1876
client,32,8192,5219709,2014
server,32,8192,5020048,1937
client,32,8192,5183407,1999
server,32,8192,5118582,1975
client,32,8192,5141919,1983
server,32,8192,4797050,1851
client,32,8192,4389949,1693
server,32,8192,5507532,2125
client,32,8192,5305278,2047
server,32,8192,5896482,2274
client,32,8192,5489381,2116
server,32,8192,5191186,2003
client,32,8192,4887805,1886
server,32,8192,4786678,1848
client,32,8192,5507532,2125
server,32,8192,5727937,2211
client,32,8192,5725344,2208
server,32,8192,5115989,1973
client,32,8192,4848910,1870
server,32,8192,7931987,3060
client,32,8192,8559493,3303
server,32,8192,5930191,2287
client,32,8192,6822183,2632
server,32,8192,5914633,2283
client,32,8192,6015760,2321
server,32,8192,5530869,2134
client,32,8192,5546427,2139
server,32,8192,5797948,2237
client,32,8192,6036504,2328
server,32,8192,5995016,2314
client,32,8192,6005388,2317
server,32,8192,8987338,3468
client,32,8192,8064230,3110
server,32,8192,9500752,3665
client,32,8192,9218115,3556
server,32,8192,10442011,4028
client,32,8192,10244943,3951
server,32,8192,12034113,4642
