endpoint,keylen,time
client,16,145
server,16,282
client,16,127
server,16,222
server,16,211
client,16,120
client,16,142
server,16,177
client,16,128
server,16,206
server,16,199
client,16,117
server,16,191
client,16,138
server,16,203
client,16,115
client,16,116
server,16,194
server,16,222
client,16,122
server,16,192
client,16,121
server,16,206
client,16,116
server,16,200
client,16,111
client,16,111
server,16,195
client,16,136
server,16,230
server,16,216
client,16,175
client,16,116
server,16,199
client,16,128
server,16,238
client,16,121
server,16,242
client,16,128
server,16,209
client,16,117
server,16,206
client,16,122
server,16,214
server,16,204
client,16,120
client,16,126
server,16,185
client,16,123
server,16,226
client,16,122
server,16,214
server,16,204
client,16,113
server,16,184
client,16,137
server,16,239
client,16,118
server,16,196
client,16,123
client,16,177
server,16,173
server,16,201
client,16,118
server,16,182
client,16,118
client,16,115
server,16,197
server,16,206
client,16,128
server,16,203
client,16,117
client,16,181
server,16,201
server,16,199
client,16,122
server,16,173
client,16,114
client,16,145
server,16,241
client,16,133
server,16,259
client,16,125
server,16,211
client,16,128
server,16,207
server,16,206
client,16,143
client,16,116
server,16,188
server,16,208
client,16,128
server,16,167
client,16,131
server,16,180
client,16,117
client,16,121
server,16,181
client,16,141
server,16,293
client,16,125
server,16,205
client,16,127
server,16,209
client,16,123
server,16,203
server,16,240
client,16,123
client,16,118
server,16,169
client,16,120
server,16,203
server,16,219
client,16,121
client,16,116
server,16,234
client,16,124
server,16,244
client,16,118
server,16,207
client,16,125
server,16,207
client,16,121
server,16,227
client,16,123
server,16,209
server,16,207
client,16,122
server,16,203
client,16,136
client,16,118
server,16,191
client,16,124
server,16,218
client,16,120
server,16,206
client,16,120
server,16,206
client,16,126
server,16,244
client,16,128
server,16,208
client,16,119
server,16,208
client,16,120
server,16,208
client,16,119
server,16,209
client,16,153
server,16,235
server,16,211
client,16,122
client,16,121
server,16,201
client,16,119
server,16,201
client,16,119
server,16,203
server,16,207
client,16,134
server,16,203
client,16,125
server,16,202
client,16,120
client,16,115
server,16,188
client,16,119
server,16,203
client,16,135
server,16,219
client,16,113
server,16,212
server,16,208
client,16,114
server,16,208
client,16,116
server,16,246
client,16,134
server,16,196
client,16,139
client,16,127
server,16,184
client,16,149
server,16,203
server,16,262
client,16,120
client,16,124
server,16,208
client,16,195
server,16,191
server,16,250
client,16,119
server,16,204
client,16,117
client,16,152
server,16,190
client,16,123
server,16,210
client,16,154
server,16,273
client,16,150
server,16,199
client,16,124
server,16,189
client,16,167
server,16,247
server,16,206
client,16,129
server,16,192
client,16,113
server,16,184
client,16,110
server,16,168
client,16,119
client,16,116
server,16,187
client,16,120
server,16,212
client,16,119
server,16,200
client,16,130
server,16,212
client,16,133
server,16,217
client,16,113
server,16,202
client,16,126
server,16,240
client,16,191
server,16,248
client,16,127
server,16,207
client,16,114
server,16,215
server,16,212
client,16,134
client,16,116
server,16,198
client,16,128
server,16,211
client,16,126
server,16,262
client,16,144
server,16,249
client,16,122
server,16,207
client,16,113
server,16,208
client,16,113
server,16,204
client,16,112
server,16,211
client,16,126
server,16,210
client,16,119
server,16,220
server,16,245
client,16,125
client,16,117
server,16,194
client,16,123
server,16,209
client,16,121
server,16,207
client,16,181
server,16,260
client,16,125
server,16,266
client,16,126
server,16,224
client,16,141
server,16,244
server,16,230
client,16,124
server,16,205
client,16,123
server,16,231
client,16,182
server,16,274
client,16,272
server,16,178
client,16,149
server,16,224
client,16,124
server,16,212
client,16,140
client,16,162
server,16,219
client,16,122
server,16,225
client,16,127
server,16,176
client,16,214
server,16,242
server,16,206
client,16,124
server,16,153
client,16,114
client,16,117
server,16,161
client,16,123
server,16,252
client,16,128
server,16,182
client,16,121
server,16,205
client,16,123
server,16,222
client,16,119
server,16,208
server,16,268
client,16,196
client,16,129
server,16,188
client,16,129
server,16,236
client,16,129
server,16,176
client,16,124
server,16,197
client,16,138
server,16,218
client,16,119
server,16,223
client,16,128
server,16,240
client,16,135
server,16,233
client,16,128
server,16,235
client,16,122
server,16,219
client,16,176
server,16,260
client,16,162
server,16,258
client,16,125
server,16,241
client,16,140
server,16,242
client,16,190
server,16,271
client,16,201
server,16,255
server,16,258
client,16,201
server,16,186
client,16,181
client,16,121
server,16,233
client,16,178
server,16,237
client,16,169
server,16,189
client,16,147
server,16,187
client,16,213
server,16,301
client,16,194
server,16,214
client,16,183
server,16,204
server,16,225
client,16,176
client,16,164
server,16,234
client,16,216
server,16,301
client,16,188
server,16,210
client,16,176
server,16,232
server,16,196
client,16,162
client,16,130
server,16,221
client,16,180
server,16,251
server,16,202
client,16,124
server,16,179
client,16,142
client,16,114
server,16,179
client,16,207
server,16,217
client,16,171
server,16,200
client,16,201
server,16,207
client,16,130
server,16,257
client,16,222
server,16,225
server,16,201
client,16,198
server,16,193
client,16,113
server,16,182
client,16,113
client,16,120
server,16,195
client,16,130
server,16,259
client,16,116
server,16,214
client,16,124
server,16,230
client,16,131
server,16,259
client,16,173
server,16,255
client,16,134
server,16,224
server,16,199
client,16,141
server,16,200
client,16,123
client,16,116
server,16,182
client,16,125
server,16,221
client,16,203
server,16,267
client,16,321
server,16,337
client,16,220
server,16,202
client,16,200
server,16,254
client,16,198
server,16,206
client,16,202
server,16,193
client,16,181
server,16,181
client,16,180
server,16,250
client,16,189
server,16,242
client,16,128
server,16,179
client,16,188
server,16,207
client,16,162
server,16,187
client,16,144
server,16,193
client,16,134
server,16,201
server,16,269
client,16,122
server,16,202
client,16,127
client,16,130
server,16,208
client,16,123
server,16,231
client,16,126
server,16,203
server,16,207
client,16,113
client,16,171
server,16,247
client,16,112
server,16,207
client,16,113
server,16,203
client,16,160
server,16,265
client,16,125
server,16,215
client,16,119
server,16,213
server,16,225
client,16,118
client,16,139
server,16,177
server,16,216
client,16,120
server,16,194
client,16,113
server,16,204
client,16,115
server,16,187
client,16,117
client,16,125
server,16,224
client,16,129
server,16,202
server,16,216
client,16,113
server,16,181
client,16,198
client,16,134
server,16,227
client,16,132
server,16,261
client,16,133
server,16,235
server,16,196
client,16,141
client,16,120
server,16,189
client,16,159
server,16,214
client,16,114
server,16,202
client,16,130
server,16,259
client,16,113
server,16,217
server,16,214
client,16,123
server,16,191
client,16,123
server,16,211
client,16,116
client,16,123
server,16,204
client,16,121
server,16,215
server,16,240
client,16,119
server,16,211
client,16,187
server,16,195
client,16,119
server,16,203
client,16,120
client,16,155
server,16,185
client,16,130
server,16,217
server,16,205
client,16,148
server,16,180
client,16,123
server,16,209
client,16,184
client,16,117
server,16,225
client,16,139
server,16,229
client,16,113
server,16,216
client,16,112
server,16,215
client,16,130
server,16,215
client,16,113
server,16,216
client,16,114
server,16,214
client,16,129
server,16,209
client,16,135
server,16,219
client,16,122
server,16,209
client,16,122
server,16,237
client,16,120
server,16,207
server,16,211
client,16,113
server,16,183
client,16,126
client,16,119
server,16,192
server,16,210
client,16,113
server,16,204
client,16,188
server,16,203
client,16,127
client,16,176
server,16,291
client,16,182
server,16,263
client,16,131
server,16,290
server,16,254
client,16,124
client,16,122
server,16,187
server,16,255
client,16,127
server,16,233
client,16,120
client,16,118
server,16,196
server,16,244
client,16,125
server,16,235
client,16,124
client,16,112
server,16,207
client,16,112
server,16,203
client,16,113
server,16,216
client,16,128
server,16,212
client,16,119
server,16,207
client,16,123
server,16,216
client,16,121
server,16,204
client,16,197
server,16,206
server,16,207
client,16,117
client,16,141
server,16,209
server,16,225
client,16,123
client,16,110
server,16,201
client,16,125
server,16,234
client,16,118
server,16,200
client,16,120
server,16,212
client,16,174
server,16,266
server,16,248
client,16,174
server,16,274
client,16,131
server,16,173
client,16,124
client,16,110
server,16,193
client,16,122
server,16,225
client,16,185
server,16,372
client,16,187
server,16,264
client,16,125
server,16,196
client,16,126
server,16,193
client,16,117
server,16,215
client,16,127
server,16,258
client,16,129
server,16,250
client,16,132
server,16,279
client,16,157
server,16,218
client,16,125
server,16,202
client,16,127
server,16,197
client,16,126
server,16,198
server,16,196
client,16,122
client,16,114
server,16,175
client,16,114
server,16,203
client,16,122
server,16,202
client,16,131
server,16,206
server,16,200
client,16,121
server,16,226
client,16,162
client,16,182
server,16,244
client,16,119
server,16,237
client,16,132
server,16,210
server,16,214
client,16,121
server,16,190
client,16,151
client,16,203
server,16,264
client,16,126
server,16,201
server,16,206
client,16,114
server,16,226
client,16,136
server,16,182
client,16,116
server,16,194
client,16,111
server,16,249
client,16,182
client,16,129
server,16,203
server,16,227
client,16,114
server,16,190
client,16,114
server,16,198
client,16,116
client,16,113
server,16,206
server,16,204
client,16,114
server,16,210
client,16,115
server,16,204
client,16,111
client,16,143
server,16,220
client,16,131
server,16,259
client,16,123
server,16,206
server,16,195
client,16,149
server,16,172
client,16,115
server,16,183
client,16,115
client,16,115
server,16,194
client,16,113
server,16,214
client,16,112
server,16,212
server,16,209
client,16,143
server,16,188
client,16,178
server,16,238
client,16,126
client,16,120
server,16,246
client,16,193
server,16,185
client,16,126
server,16,226
server,16,259
client,16,197
client,16,118
server,16,165
client,16,160
server,16,184
client,16,187
server,16,211
client,16,128
server,16,202
client,16,126
server,16,196
client,16,169
server,16,212
client,16,122
server,16,197
client,16,136
server,16,186
client,16,119
server,16,171
server,16,196
client,16,122
client,16,117
server,16,199
client,16,120
server,16,214
client,16,126
server,16,218
server,16,210
client,16,114
client,16,115
server,16,214
client,16,119
server,16,193
client,16,118
server,16,194
client,16,120
server,16,205
server,16,201
client,16,178
client,16,123
server,16,168
client,16,114
server,16,207
client,16,145
server,16,193
client,16,134
server,16,220
server,16,210
client,16,119
server,16,228
client,16,129
client,16,123
server,16,198
client,16,119
server,16,213
client,16,129
server,16,210
server,16,226
client,16,122
client,16,114
server,16,200
client,16,166
server,16,279
client,16,198
server,16,201
client,16,134
server,16,261
client,16,183
server,16,255
client,16,133
server,16,198
client,16,133
server,16,204
client,16,133
server,16,200
client,16,145
server,16,206
client,16,131
server,16,220
client,16,128
server,16,205
client,16,135
server,16,225
server,16,207
client,16,115
client,16,184
server,16,201
client,16,121
server,16,217
server,16,205
client,16,151
client,16,136
server,16,211
client,16,124
server,16,199
server,16,211
client,16,129
client,16,111
server,16,197
server,16,216
client,16,124
client,16,117
server,16,181
client,16,119
server,16,207
client,16,123
server,16,222
client,16,122
server,16,213
client,16,120
server,16,247
client,16,117
server,16,218
server,16,207
client,16,121
server,16,210
client,16,184
server,16,200
client,16,144
server,16,212
client,16,135
client,16,116
server,16,189
server,16,201
client,16,123
client,16,121
server,16,191
client,16,114
server,16,207
client,16,129
server,16,199
client,16,129
server,16,208
client,16,185
server,16,242
client,16,130
server,16,219
client,16,138
server,16,213
client,16,124
server,16,188
server,16,197
client,16,122
client,16,115
server,16,207
client,16,188
server,16,247
client,16,179
server,16,267
client,16,176
server,16,237
server,16,207
client,16,143
server,16,194
client,16,125
server,16,162
client,16,120
client,16,180
server,16,170
client,16,123
server,16,217
client,16,185
server,16,194
client,16,126
server,16,174
client,16,127
server,16,193
client,16,203
server,16,261
client,16,126
server,16,201
client,16,123
server,16,201
client,16,126
server,16,205
server,16,265
client,16,138
client,16,117
server,16,190
client,16,119
server,16,197
client,16,130
server,16,247
client,16,180
server,16,255
client,16,170
server,16,262
