endpoint,data_size,time
client,1048576,24774
server,1048576,24456
server,1048576,18162
client,1048576,22160
server,1048576,17896
client,1048576,18150
server,1048576,17314
client,1048576,17558
server,1048576,18118
client,1048576,18356
server,1048576,17307
client,1048576,17572
server,1048576,18029
client,1048576,18288
server,1048576,17352
client,1048576,17602
server,1048576,17655
client,1048576,17928
server,1048576,17675
client,1048576,17930
server,1048576,17274
client,1048576,17541
server,1048576,17365
client,1048576,17621
server,1048576,17356
client,1048576,17607
server,1048576,17593
client,1048576,17835
server,1048576,17519
client,1048576,17761
server,1048576,17562
client,1048576,17805
server,1048576,17424
client,1048576,17674
server,1048576,17515
client,1048576,17775
server,1048576,17588
client,1048576,17825
server,1048576,17347
client,1048576,17599
server,1048576,17380
client,1048576,17629
server,1048576,17736
client,1048576,17985
server,1048576,17363
client,1048576,17653
server,1048576,17520
client,1048576,17804
server,1048576,17318
client,1048576,17553
server,1048576,17484
client,1048576,17746
server,1048576,17567
client,1048576,17953
server,1048576,17489
client,1048576,17735
server,1048576,17967
client,1048576,18222
server,1048576,17427
client,1048576,17690
server,1048576,17600
client,1048576,17922
server,1048576,17352
client,1048576,17666
server,1048576,17703
client,1048576,18072
server,1048576,17642
client,1048576,17952
server,1048576,17645
client,1048576,17970
server,1048576,17389
client,1048576,17690
server,1048576,17497
client,1048576,17775
server,1048576,17340
client,1048576,17638
server,1048576,17299
client,1048576,17594
server,1048576,17459
client,1048576,17793
server,1048576,17527
client,1048576,17812
server,1048576,17527
client,1048576,17844
server,1048576,17463
client,1048576,17793
server,1048576,17437
client,1048576,17729
server,1048576,17288
client,1048576,17559
server,1048576,17280
client,1048576,17562
server,1048576,17377
client,1048576,17643
server,1048576,17458
client,1048576,17748
server,1048576,17281
client,1048576,17545
server,1048576,17691
client,1048576,17970
server,1048576,17555
client,1048576,17809
server,1048576,18121
client,1048576,18458
server,1048576,17775
client,1048576,18065
server,1048576,17350
client,1048576,17648
server,1048576,17532
client,1048576,17916
server,1048576,17728
client,1048576,17986
server,1048576,17508
client,1048576,17823
server,1048576,17495
client,1048576,17828
server,1048576,17685
client,1048576,17963
server,1048576,17353
client,1048576,17702
server,1048576,17496
client,1048576,17775
server,1048576,17434
client,1048576,17742
server,1048576,17752
client,1048576,18021
server,1048576,17358
client,1048576,17703
server,1048576,17641
client,1048576,17912
server,1048576,17561
client,1048576,17855
server,1048576,17628
client,1048576,18078
server,1048576,17377
client,1048576,17680
server,1048576,17703
client,1048576,18008
server,1048576,17376
client,1048576,17675
server,1048576,17465
client,1048576,17730
server,1048576,17334
client,1048576,17627
server,1048576,17630
client,1048576,17890
server,1048576,17412
client,1048576,17749
server,1048576,17479
client,1048576,17729
server,1048576,17509
client,1048576,17799
server,1048576,17404
client,1048576,17719
server,1048576,17454
client,1048576,17772
server,1048576,17594
client,1048576,17905
server,1048576,17372
client,1048576,17714
server,1048576,17621
client,1048576,17989
server,1048576,17414
client,1048576,17694
server,1048576,17496
client,1048576,17795
server,1048576,17389
client,1048576,17733
server,1048576,17586
client,1048576,17876
server,1048576,17262
client,1048576,17571
server,1048576,17758
client,1048576,18110
server,1048576,17640
client,1048576,17904
server,1048576,17411
client,1048576,17712
server,1048576,17738
client,1048576,18028
server,1048576,17689
client,1048576,17978
server,1048576,17682
client,1048576,18005
server,1048576,18070
client,1048576,18351
server,1048576,17634
client,1048576,17949
server,1048576,17658
client,1048576,17850
server,1048576,17574
client,1048576,17851
server,1048576,17547
client,1048576,17800
server,1048576,17391
client,1048576,17677
server,1048576,17746
client,1048576,18041
server,1048576,17327
client,1048576,17619
server,1048576,17468
client,1048576,17764
server,1048576,17427
client,1048576,17693
server,1048576,17579
client,1048576,17816
server,1048576,17553
client,1048576,17789
server,1048576,17600
client,1048576,17872
server,1048576,17386
client,1048576,17653
server,1048576,17394
client,1048576,17733
server,1048576,17490
client,1048576,17759
server,1048576,17546
client,1048576,17815
server,1048576,17557
client,1048576,17803
server,1048576,17519
client,1048576,17755
server,1048576,17676
client,1048576,17940
server,1048576,17639
client,1048576,17978
server,1048576,17375
client,1048576,17660
server,1048576,17533
client,1048576,17782
server,1048576,17478
client,1048576,17793
server,1048576,17694
client,1048576,17949
server,1048576,17400
client,1048576,17696
server,1048576,17528
client,1048576,17779
server,1048576,17394
client,1048576,17658
server,1048576,17594
client,1048576,17829
server,1048576,17612
client,1048576,17872
server,1048576,17629
client,1048576,17886
server,1048576,17552
client,1048576,17851
server,1048576,18149
client,1048576,18433
server,1048576,17448
client,1048576,17740
server,1048576,17564
client,1048576,17850
server,1048576,17374
client,1048576,17730
server,1048576,17817
client,1048576,18085
server,1048576,17429
client,1048576,17772
server,1048576,17651
client,1048576,17957
server,1048576,17378
client,1048576,17714
server,1048576,17638
client,1048576,17941
server,1048576,17363
client,1048576,17704
server,1048576,17514
client,1048576,17857
server,1048576,17537
client,1048576,17817
server,1048576,17978
client,1048576,18293
server,1048576,17270
client,1048576,17561
server,1048576,17480
client,1048576,17716
server,1048576,17315
client,1048576,17628
server,1048576,17522
client,1048576,17884
server,1048576,17525
client,1048576,17812
server,1048576,17301
client,1048576,17584
server,1048576,17314
client,1048576,17615
server,1048576,17297
client,1048576,17600
server,1048576,17594
client,1048576,17907
server,1048576,17923
client,1048576,18244
server,1048576,17343
client,1048576,17651
server,1048576,17650
client,1048576,17969
server,1048576,17945
client,1048576,18257
server,1048576,17775
client,1048576,18077
server,1048576,17313
client,1048576,17636
server,1048576,17649
client,1048576,18027
server,1048576,17420
client,1048576,17748
server,1048576,17368
client,1048576,17801
server,1048576,17292
client,1048576,17585
server,1048576,17652
client,1048576,17963
server,1048576,17393
client,1048576,17724
server,1048576,17625
client,1048576,17860
server,1048576,17269
client,1048576,17567
server,1048576,17481
client,1048576,17721
server,1048576,17358
client,1048576,17642
server,1048576,17844
client,1048576,18068
server,1048576,17428
client,1048576,17735
server,1048576,17731
client,1048576,18000
server,1048576,17437
client,1048576,17705
server,1048576,17767
client,1048576,18052
server,1048576,17529
client,1048576,17790
server,1048576,17983
client,1048576,18275
server,1048576,17453
client,1048576,17703
server,1048576,17605
client,1048576,17888
server,1048576,17352
client,1048576,17634
server,1048576,17756
client,1048576,18020
server,1048576,17431
client,1048576,17724
server,1048576,17670
client,1048576,17970
server,1048576,17638
client,1048576,17934
server,1048576,17891
client,1048576,18176
server,1048576,17391
client,1048576,17696
server,1048576,17716
client,1048576,17942
server,1048576,17431
client,1048576,17742
server,1048576,17722
