sec_lvl,test_id,operation,time
1,0,ecdh_setup,5
1,0,ecdh_make_params,12305
1,0,rsa_sign_with_sha512,21845
1,0,ecdh_read_public,3
1,0,ecdh_calc_secret,10909
1,0,sha256_hash_master_secret,21
1,0,sha256_hash_key_expansion,56
1,0,rsa_verify_with_sha256,531
1,1,ecdh_setup,3
1,1,ecdh_make_params,10254
1,1,rsa_sign_with_sha512,15789
1,1,ecdh_read_public,4
1,1,ecdh_calc_secret,10760
1,1,sha256_hash_master_secret,21
1,1,sha256_hash_key_expansion,53
1,1,rsa_verify_with_sha256,530
1,2,ecdh_setup,3
1,2,ecdh_make_params,10371
1,2,rsa_sign_with_sha512,15643
1,2,ecdh_read_public,4
1,2,ecdh_calc_secret,12495
1,2,sha256_hash_master_secret,35
1,2,sha256_hash_key_expansion,100
1,2,rsa_verify_with_sha256,517
1,3,ecdh_setup,3
1,3,ecdh_make_params,10429
1,3,rsa_sign_with_sha512,15562
1,3,ecdh_read_public,5
1,3,ecdh_calc_secret,11012
1,3,sha256_hash_master_secret,20
1,3,sha256_hash_key_expansion,55
1,3,rsa_verify_with_sha256,523
1,4,ecdh_setup,5
1,4,ecdh_make_params,12297
1,4,rsa_sign_with_sha512,20480
1,4,ecdh_read_public,5
1,4,ecdh_calc_secret,11128
1,4,sha256_hash_master_secret,20
1,4,sha256_hash_key_expansion,59
1,4,rsa_verify_with_sha256,530
1,5,ecdh_setup,3
1,5,ecdh_make_params,17339
1,5,rsa_sign_with_sha512,19193
1,5,ecdh_read_public,5
1,5,ecdh_calc_secret,10702
1,5,sha256_hash_master_secret,21
1,5,sha256_hash_key_expansion,54
1,5,rsa_verify_with_sha256,514
1,6,ecdh_setup,3
1,6,ecdh_make_params,10981
1,6,rsa_sign_with_sha512,15966
1,6,ecdh_read_public,4
1,6,ecdh_calc_secret,14068
1,6,sha256_hash_master_secret,36
1,6,sha256_hash_key_expansion,98
1,6,rsa_verify_with_sha256,531
1,7,ecdh_setup,4
1,7,ecdh_make_params,10522
1,7,rsa_sign_with_sha512,16065
1,7,ecdh_read_public,7
1,7,ecdh_calc_secret,10667
1,7,sha256_hash_master_secret,22
1,7,sha256_hash_key_expansion,56
1,7,rsa_verify_with_sha256,648
1,8,ecdh_setup,4
1,8,ecdh_make_params,10418
1,8,rsa_sign_with_sha512,16040
1,8,ecdh_read_public,6
1,8,ecdh_calc_secret,17228
1,8,sha256_hash_master_secret,32
1,8,sha256_hash_key_expansion,71
1,8,rsa_verify_with_sha256,510
1,9,ecdh_setup,3
1,9,ecdh_make_params,10575
1,9,rsa_sign_with_sha512,15939
1,9,ecdh_read_public,6
1,9,ecdh_calc_secret,10289
1,9,sha256_hash_master_secret,21
1,9,sha256_hash_key_expansion,54
1,9,rsa_verify_with_sha256,519
1,10,ecdh_setup,3
1,10,ecdh_make_params,10771
1,10,rsa_sign_with_sha512,16677
1,10,ecdh_read_public,7
1,10,ecdh_calc_secret,11661
1,10,sha256_hash_master_secret,20
1,10,sha256_hash_key_expansion,56
1,10,rsa_verify_with_sha256,515
1,11,ecdh_setup,3
1,11,ecdh_make_params,10362
1,11,rsa_sign_with_sha512,15930
1,11,ecdh_read_public,5
1,11,ecdh_calc_secret,10409
1,11,sha256_hash_master_secret,21
1,11,sha256_hash_key_expansion,55
1,11,rsa_verify_with_sha256,510
1,12,ecdh_setup,4
1,12,ecdh_make_params,14062
1,12,rsa_sign_with_sha512,16308
1,12,ecdh_read_public,5
1,12,ecdh_calc_secret,10928
1,12,sha256_hash_master_secret,20
1,12,sha256_hash_key_expansion,55
1,12,rsa_verify_with_sha256,519
1,13,ecdh_setup,3
1,13,ecdh_make_params,16694
1,13,rsa_sign_with_sha512,21928
1,13,ecdh_read_public,5
1,13,ecdh_calc_secret,15909
1,13,sha256_hash_master_secret,35
1,13,sha256_hash_key_expansion,99
1,13,rsa_verify_with_sha256,736
1,14,ecdh_setup,4
1,14,ecdh_make_params,11185
1,14,rsa_sign_with_sha512,23710
1,14,ecdh_read_public,5
1,14,ecdh_calc_secret,17244
1,14,sha256_hash_master_secret,36
1,14,sha256_hash_key_expansion,100
1,14,rsa_verify_with_sha256,743
1,15,ecdh_setup,3
1,15,ecdh_make_params,11139
1,15,rsa_sign_with_sha512,19276
1,15,ecdh_read_public,6
1,15,ecdh_calc_secret,16003
1,15,sha256_hash_master_secret,35
1,15,sha256_hash_key_expansion,95
1,15,rsa_verify_with_sha256,748
1,16,ecdh_setup,4
1,16,ecdh_make_params,10646
1,16,rsa_sign_with_sha512,17364
1,16,ecdh_read_public,6
1,16,ecdh_calc_secret,16992
1,16,sha256_hash_master_secret,37
1,16,sha256_hash_key_expansion,100
1,16,rsa_verify_with_sha256,743
1,17,ecdh_setup,5
1,17,ecdh_make_params,14582
1,17,rsa_sign_with_sha512,23480
1,17,ecdh_read_public,5
1,17,ecdh_calc_secret,15780
1,17,sha256_hash_master_secret,48
1,17,sha256_hash_key_expansion,102
1,17,rsa_verify_with_sha256,738
1,18,ecdh_setup,3
1,18,ecdh_make_params,10315
1,18,rsa_sign_with_sha512,15880
1,18,ecdh_read_public,5
1,18,ecdh_calc_secret,9965
1,18,sha256_hash_master_secret,20
1,18,sha256_hash_key_expansion,54
1,18,rsa_verify_with_sha256,511
1,19,ecdh_setup,4
1,19,ecdh_make_params,11891
1,19,rsa_sign_with_sha512,15830
1,19,ecdh_read_public,4
1,19,ecdh_calc_secret,10409
1,19,sha256_hash_master_secret,21
1,19,sha256_hash_key_expansion,54
1,19,rsa_verify_with_sha256,571
2,0,ecdh_setup,3
2,0,ecdh_make_params,11224
2,0,rsa_sign_with_sha512,58084
2,0,ecdh_read_public,4
2,0,ecdh_calc_secret,10877
2,0,sha256_hash_master_secret,22
2,0,sha256_hash_key_expansion,55
2,0,rsa_verify_with_sha256,1405
2,1,ecdh_setup,3
2,1,ecdh_make_params,11220
2,1,rsa_sign_with_sha512,54300
2,1,ecdh_read_public,5
2,1,ecdh_calc_secret,10807
2,1,sha256_hash_master_secret,20
2,1,sha256_hash_key_expansion,55
2,1,rsa_verify_with_sha256,1114
2,2,ecdh_setup,4
2,2,ecdh_make_params,11036
2,2,rsa_sign_with_sha512,50957
2,2,ecdh_read_public,5
2,2,ecdh_calc_secret,10959
2,2,sha256_hash_master_secret,21
2,2,sha256_hash_key_expansion,55
2,2,rsa_verify_with_sha256,1175
2,3,ecdh_setup,3
2,3,ecdh_make_params,10914
2,3,rsa_sign_with_sha512,50181
2,3,ecdh_read_public,4
2,3,ecdh_calc_secret,10538
2,3,sha256_hash_master_secret,20
2,3,sha256_hash_key_expansion,53
2,3,rsa_verify_with_sha256,1084
2,4,ecdh_setup,3
2,4,ecdh_make_params,11202
2,4,rsa_sign_with_sha512,46518
2,4,ecdh_read_public,4
2,4,ecdh_calc_secret,10652
2,4,sha256_hash_master_secret,20
2,4,sha256_hash_key_expansion,53
2,4,rsa_verify_with_sha256,1101
2,5,ecdh_setup,3
2,5,ecdh_make_params,10845
2,5,rsa_sign_with_sha512,47193
2,5,ecdh_read_public,5
2,5,ecdh_calc_secret,10897
2,5,sha256_hash_master_secret,20
2,5,sha256_hash_key_expansion,53
2,5,rsa_verify_with_sha256,1118
2,6,ecdh_setup,3
2,6,ecdh_make_params,10945
2,6,rsa_sign_with_sha512,46449
2,6,ecdh_read_public,3
2,6,ecdh_calc_secret,10658
2,6,sha256_hash_master_secret,19
2,6,sha256_hash_key_expansion,53
2,6,rsa_verify_with_sha256,1107
2,7,ecdh_setup,3
2,7,ecdh_make_params,11251
2,7,rsa_sign_with_sha512,46417
2,7,ecdh_read_public,5
2,7,ecdh_calc_secret,10872
2,7,sha256_hash_master_secret,22
2,7,sha256_hash_key_expansion,55
2,7,rsa_verify_with_sha256,1147
2,8,ecdh_setup,4
2,8,ecdh_make_params,11534
2,8,rsa_sign_with_sha512,53111
2,8,ecdh_read_public,6
2,8,ecdh_calc_secret,19636
2,8,sha256_hash_master_secret,21
2,8,sha256_hash_key_expansion,55
2,8,rsa_verify_with_sha256,1148
2,9,ecdh_setup,2
2,9,ecdh_make_params,10973
2,9,rsa_sign_with_sha512,46529
2,9,ecdh_read_public,4
2,9,ecdh_calc_secret,10719
2,9,sha256_hash_master_secret,21
2,9,sha256_hash_key_expansion,55
2,9,rsa_verify_with_sha256,1101
2,10,ecdh_setup,3
2,10,ecdh_make_params,10880
2,10,rsa_sign_with_sha512,46121
2,10,ecdh_read_public,8
2,10,ecdh_calc_secret,10716
2,10,sha256_hash_master_secret,19
2,10,sha256_hash_key_expansion,53
2,10,rsa_verify_with_sha256,1110
2,11,ecdh_setup,3
2,11,ecdh_make_params,10998
2,11,rsa_sign_with_sha512,46345
2,11,ecdh_read_public,4
2,11,ecdh_calc_secret,10725
2,11,sha256_hash_master_secret,19
2,11,sha256_hash_key_expansion,53
2,11,rsa_verify_with_sha256,1078
2,12,ecdh_setup,3
2,12,ecdh_make_params,11114
2,12,rsa_sign_with_sha512,46622
2,12,ecdh_read_public,4
2,12,ecdh_calc_secret,10665
2,12,sha256_hash_master_secret,20
2,12,sha256_hash_key_expansion,53
