sec_lvl,test_id,time
1,0,13
1,0,1
1,0,3000
1,0,1
1,0,577
1,0,1
1,0,1
1,0,19933
1,0,22141
1,0,1
1,1,12
1,1,1
1,1,5
1,1,1
1,1,531
1,1,1
1,1,1
1,1,19788
1,1,16700
1,1,1
1,2,12
1,2,2
1,2,5
1,2,1
1,2,527
1,2,1
1,2,2
1,2,19718
1,2,17536
1,2,1
1,3,10
1,3,1
1,3,4
1,3,1
1,3,500
1,3,1
1,3,3
1,3,26444
1,3,16629
1,3,1
1,4,17
1,4,1
1,4,4
1,4,2
1,4,628
1,4,1
1,4,1
1,4,30453
1,4,22805
1,4,2
1,5,13
1,5,2
1,5,4
1,5,1
1,5,539
1,5,1
1,5,1
1,5,21188
1,5,17008
1,5,1
1,6,9
1,6,2
1,6,3
1,6,1
1,6,534
1,6,1
1,6,1
1,6,29145
1,6,19070
1,6,1
1,7,9
1,7,1
1,7,4
1,7,3
1,7,562
1,7,1
1,7,2
1,7,20805
1,7,16310
1,7,1
1,8,8
1,8,1
1,8,4
1,8,1
1,8,557
1,8,1
1,8,1
1,8,20695
1,8,17073
1,8,1
1,9,11
1,9,1
1,9,7
1,9,1
1,9,529
1,9,1
1,9,1
1,9,25236
1,9,20515
1,9,1
1,10,12
1,10,1
1,10,5
1,10,2
1,10,532
1,10,1
1,10,2
1,10,28027
1,10,16956
1,10,1
1,11,14
1,11,1
1,11,5
1,11,1
1,11,530
1,11,1
1,11,1
1,11,21676
1,11,16339
1,11,1
1,12,11
1,12,1
1,12,4
1,12,1
1,12,529
1,12,1
1,12,1
1,12,20763
1,12,17516
1,12,1
1,13,12
1,13,4
1,13,6
1,13,1
1,13,773
1,13,2
1,13,1
1,13,27341
1,13,18024
1,13,1
1,14,11
1,14,1
1,14,4
1,14,2
1,14,768
1,14,1
1,14,2
1,14,30723
1,14,23358
1,14,1
1,15,16
1,15,1
1,15,6
1,15,1
1,15,779
1,15,2
1,15,2
1,15,32122
1,15,21267
1,15,2
1,16,13
1,16,2
1,16,6
1,16,2
1,16,538
1,16,1
1,16,1
1,16,22345
1,16,19874
1,16,1
1,17,12
1,17,2
1,17,7
1,17,3
1,17,842
1,17,1
1,17,1
1,17,33089
1,17,24003
1,17,1
1,18,9
1,18,1
1,18,4
1,18,1
1,18,525
1,18,1
1,18,1
1,18,20308
1,18,15481
1,18,1
1,19,9
1,19,1
1,19,5
1,19,1
1,19,551
1,19,1
1,19,1
1,19,20117
1,19,16066
1,19,1
2,0,9
2,0,1
2,0,7
2,0,2
2,0,1088
2,0,1
2,0,2
2,0,20988
2,0,61855
2,0,1
2,1,12
2,1,1
2,1,6
2,1,2
2,1,1119
2,1,1
2,1,2
2,1,21622
2,1,47298
2,1,1
2,2,11
2,2,2
2,2,6
2,2,2
2,2,1102
2,2,1
2,2,1
2,2,21451
2,2,48296
2,2,1
2,3,9
2,3,1
2,3,5
2,3,2
2,3,1098
2,3,1
2,3,2
2,3,21187
2,3,45680
2,3,1
2,4,9
2,4,2
2,4,6
2,4,2
2,4,1076
2,4,0
2,4,1
2,4,21161
2,4,46994
2,4,1
2,5,12
2,5,1
2,5,5
2,5,1
2,5,1152
2,5,1
2,5,2
2,5,21891
2,5,46451
2,5,1
2,6,13
2,6,1
2,6,4
2,6,1
2,6,1079
2,6,1
2,6,2
2,6,21001
2,6,46199
2,6,1
2,7,12
2,7,1
2,7,7
2,7,1
2,7,1090
2,7,1
2,7,1
2,7,21564
2,7,47613
2,7,1
2,8,12
2,8,1
2,8,5
2,8,1
2,8,1098
2,8,1
2,8,1
2,8,24583
2,8,49951
2,8,1
2,9,8
2,9,1
2,9,6
2,9,1
2,9,1104
2,9,0
2,9,2
2,9,21235
2,9,47619
2,9,0
2,10,12
2,10,1
2,10,5
2,10,1
2,10,1063
2,10,1
2,10,1
2,10,26484
2,10,46101
2,10,1
2,11,9
2,11,1
2,11,7
2,11,1
2,11,1107
2,11,1
2,11,2
2,11,21562
2,11,46167
2,11,1
2,12,13
2,12,2
2,12,5
2,12,1
2,12,1087
2,12,0
2,12,1
2,12,20921
2,12,45947
2,12,11
2,13,12
2,13,1
2,13,21
2,13,2
2,13,1193
2,13,1
2,13,1
2,13,21688
2,13,46420
2,13,1
2,14,12
2,14,2
2,14,5
2,14,1
2,14,1111
2,14,1
2,14,1
2,14,20731
2,14,45342
2,14,1
2,15,12
2,15,2
2,15,7
2,15,1
2,15,1097
2,15,0
2,15,2
2,15,21662
2,15,46892
2,15,1
2,16,12
2,16,1
2,16,5
2,16,1
2,16,1251
2,16,0
2,16,2
2,16,20964
2,16,46622
2,16,1
2,17,11
2,17,2
2,17,6
2,17,2
2,17,1066
2,17,1
2,17,1
2,17,20956
2,17,47133
2,17,1
2,18,13
2,18,2
2,18,6
2,18,1
2,18,1076
2,18,1
2,18,1
2,18,20991
2,18,46216
2,18,2
2,19,11
2,19,1
2,19,5
2,19,1
2,19,1076
2,19,1
2,19,1
2,19,20909
2,19,46556
2,19,1
3,0,11
3,0,1
3,0,5
3,0,1
3,0,6387
3,0,1
3,0,1
3,0,53063
3,0,714886
3,0,1
3,1,8
3,1,1
3,1,5
3,1,2
3,1,6219
3,1,0
3,1,1
3,1,54786
3,1,610738
3,1,1
3,2,12
3,2,1
3,2,5
3,2,1
3,2,6201
3,2,1
3,2,1
3,2,53523
3,2,609530
3,2,1
3,3,10
3,3,1
3,3,4
3,3,2
3,3,6420
3,3,0
3,3,1
3,3,53108
3,3,616387
3,3,1
3,4,12
3,4,1
3,4,5
3,4,2
3,4,6280
3,4,1
3,4,2
3,4,55642
3,4,614125
3,4,0
3,5,12
3,5,2
3,5,3
3,5,2
3,5,6249
3,5,1
3,5,2
3,5,54035
3,5,612584
3,5,1
3,6,10
3,6,1
3,6,5
3,6,2
3,6,6188
3,6,0
3,6,1
3,6,52773
3,6,612556
3,6,1
3,7,12
3,7,2
3,7,5
3,7,1
3,7,6600
3,7,1
3,7,1
3,7,53007
3,7,649266
3,7,1
3,8,13
3,8,2
3,8,6
3,8,1
3,8,6250
3,8,1
3,8,1
3,8,53053
3,8,610498
3,8,0
3,9,9
3,9,2
3,9,5
3,9,2
3,9,6239
3,9,1
3,9,2
3,9,53255
3,9,613353
3,9,1
3,10,12
3,10,2
3,10,6
3,10,2
3,10,6385
3,10,1
3,10,1
3,10,53849
3,10,622529
3,10,2
3,11,8
3,11,1
3,11,7
3,11,1
3,11,8241
3,11,1
3,11,2
3,11,57646
3,11,655889
3,11,1
3,12,12
3,12,1
3,12,5
3,12,1
3,12,6294
3,12,1
3,12,1
3,12,54031
3,12,610773
3,12,1
3,13,10
3,13,2
3,13,4
3,13,1
3,13,6161
3,13,0
3,13,1
3,13,54261
3,13,619086
3,13,1
3,14,12
3,14,1
3,14,6
3,14,2
3,14,6224
3,14,1
3,14,2
3,14,58079
3,14,613750
3,14,1
3,15,12
3,15,1
3,15,6
3,15,1
3,15,6284
3,15,0
3,15,1
3,15,53710
3,15,617524
3,15,1
3,16,14
3,16,1
3,16,5
3,16,1
3,16,6383
3,16,1
3,16,2
3,16,54502
3,16,619347
3,16,1
3,17,12
3,17,1
3,17,6
3,17,2
3,17,9194
3,17,2
3,17,2
3,17,81415
3,17,655850
3,17,1
3,18,12
3,18,1
3,18,6
3,18,1
3,18,6227
3,18,1
3,18,1
3,18,53543
3,18,789211
3,18,1
3,19,8
3,19,1
3,19,5
3,19,1
3,19,6153
3,19,1
3,19,2
3,19,53538
3,19,614836
3,19,2
