endpoint,operation,msglen,time
client,encrypt,4096,226
server,decrypt,4096,136
server,encrypt,4096,139
client,decrypt,4096,137
client,encrypt,4096,138
server,decrypt,4096,149
server,encrypt,4096,161
client,decrypt,4096,141
client,encrypt,4096,136
server,decrypt,4096,136
server,encrypt,4096,158
client,decrypt,4096,160
client,encrypt,4096,138
server,decrypt,4096,154
server,encrypt,4096,157
client,decrypt,4096,137
client,encrypt,4096,158
server,decrypt,4096,136
server,encrypt,4096,138
client,decrypt,4096,137
client,encrypt,8192,269
server,decrypt,8192,269
server,encrypt,8192,275
client,decrypt,8192,271
client,encrypt,8192,284
server,decrypt,8192,308
server,encrypt,8192,271
client,decrypt,8192,280
client,encrypt,8192,273
server,decrypt,8192,277
server,encrypt,8192,272
client,decrypt,8192,272
client,encrypt,8192,273
server,decrypt,8192,309
server,encrypt,8192,277
client,decrypt,8192,269
client,encrypt,8192,274
server,decrypt,8192,346
server,encrypt,8192,290
client,decrypt,8192,293
client,encrypt,16384,560
server,decrypt,16384,659
server,encrypt,16384,620
client,decrypt,16384,626
client,encrypt,16384,559
server,decrypt,16384,569
server,encrypt,16384,536
client,decrypt,16384,534
client,encrypt,16384,569
server,decrypt,16384,534
server,encrypt,16384,533
client,decrypt,16384,546
client,encrypt,16384,539
server,decrypt,16384,559
server,encrypt,16384,561
client,decrypt,16384,553
client,encrypt,16384,591
server,decrypt,16384,531
server,encrypt,16384,582
client,decrypt,16384,661
