sec_lvl,test_id,cycles,time
1,0,23337,8
1,0,2593,0
1,0,671587,249
1,0,2593,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,148104381,57117
1,0,190533640,73477
1,0,2593,1
1,1,20744,7
1,1,2593,1
1,1,10372,3
1,1,2593,1
1,1,5012269,1932
1,1,2593,1
1,1,2593,1
1,1,108802280,41959
1,1,165205216,63712
1,1,2593,1
1,2,20744,7
1,2,2593,1
1,2,10372,3
1,2,2593,1
1,2,5665705,2185
1,2,0,1
1,2,2593,1
1,2,98422501,37956
1,2,168373862,64934
1,2,0,0
1,3,23337,7
1,3,2593,0
1,3,7779,4
1,3,2593,1
1,3,5009676,1931
1,3,2593,1
1,3,2593,1
1,3,99895325,38524
1,3,139171496,53672
1,3,2593,1
1,4,18151,6
1,4,0,1
1,4,7779,3
1,4,2593,1
1,4,4973374,1918
1,4,2593,1
1,4,2593,1
1,4,69173461,26676
1,4,198945332,76725
1,4,2593,1
1,5,20744,7
1,5,2593,1
1,5,10372,3
1,5,2593,1
1,5,4994118,1925
1,5,2593,1
1,5,2593,1
1,5,107645802,41513
1,5,163895751,63208
1,5,2593,1
1,6,23337,8
1,6,2593,1
1,6,7779,3
1,6,2593,0
1,6,4986339,1921
1,6,2593,1
1,6,2593,1
1,6,106193722,40953
1,6,159762509,61613
1,6,2593,1
1,7,20744,7
1,7,2593,0
1,7,10372,3
1,7,2593,1
1,7,5077094,1957
1,7,2593,1
1,7,2593,2
1,7,93449127,36038
1,7,167033281,64417
1,7,0,0
1,8,18151,8
1,8,2593,1
1,8,7779,3
1,8,2593,1
1,8,5468637,2108
1,8,2593,1
1,8,2593,1
1,8,110306220,42540
1,8,157877398,60887
1,8,2593,1
1,9,20744,7
1,9,0,0
1,9,7779,3
1,9,5186,1
1,9,4931886,1901
1,9,2593,1
1,9,2593,2
1,9,116306422,44853
1,9,165189658,63705
1,9,5186,0
1,10,20744,8
1,10,2593,1
1,10,7779,4
1,10,2593,0
1,10,4939665,1904
1,10,2593,1
1,10,2593,1
1,10,111190433,42881
1,10,158637147,61178
1,10,12965,2
1,11,23337,8
1,11,2593,1
1,11,7779,3
1,11,0,1
1,11,4986339,1923
1,11,0,1
1,11,2593,2
1,11,110358080,42559
1,11,160226656,61793
1,11,5186,1
1,12,80383,30
1,12,2593,1
1,12,0,0
1,12,0,0
1,12,5020048,1936
1,12,2593,1
1,12,5186,1
1,12,69536481,26816
1,12,139145566,53662
1,12,0,0
1,13,20744,7
1,13,0,0
1,13,12965,4
1,13,0,1
1,13,4960409,1912
1,13,2593,0
1,13,2593,1
1,13,108262936,41752
1,13,61498181,23717
1,13,2593,1
1,14,23337,8
1,14,0,1
1,14,10372,3
1,14,2593,1
1,14,4952630,1909
1,14,0,1
1,14,5186,1
1,14,85882753,33120
1,14,185002771,71347
1,14,5186,1
1,15,20744,7
1,15,2593,1
1,15,7779,2
1,15,2593,1
1,15,4939665,1904
1,15,2593,1
1,15,2593,1
1,15,99496003,38370
1,15,165060008,63657
1,15,2593,0
1,16,18151,7
1,16,0,1
1,16,7779,2
1,16,0,1
1,16,4861875,1874
1,16,2593,0
1,16,2593,1
1,16,108257750,41749
1,16,112359876,43331
1,16,2593,1
1,17,23337,8
1,17,2593,0
1,17,10372,3
1,17,2593,1
1,17,4957816,1911
1,17,2593,1
1,17,2593,1
1,17,98977403,38170
1,17,83893922,32354
1,17,2593,1
1,18,23337,8
1,18,2593,0
1,18,10372,3
1,18,2593,1
1,18,5012269,1932
1,18,2593,1
1,18,2593,1
1,18,94976404,36628
1,18,163885379,63203
1,18,2593,0
1,19,20744,7
1,19,2593,0
1,19,7779,3
1,19,0,1
1,19,5025234,1937
1,19,2593,1
1,19,2593,2
1,19,95915070,36989
1,19,187336471,72248
1,19,2593,0
1,20,528972,204
1,20,2593,1
1,20,10372,3
1,20,0,1
1,20,4960409,1912
1,20,2593,1
1,20,2593,1
1,20,112142064,43247
1,20,160281109,61813
1,20,2593,0
1,21,18151,8
1,21,0,1
1,21,10372,3
1,21,2593,1
1,21,5035606,1941
1,21,2593,1
1,21,2593,2
1,21,113365960,43719
1,21,159005353,61320
1,21,0,0
1,22,20744,7
1,22,2593,1
1,22,7779,3
1,22,2593,1
1,22,5090059,1962
1,22,2593,0
1,22,2593,1
1,22,114110151,44007
1,22,156899837,60508
1,22,2593,1
1,23,20744,8
1,23,2593,0
1,23,7779,3
1,23,2593,0
1,23,5004490,1929
1,23,2593,0
1,23,2593,1
1,23,111662359,43063
1,23,160965661,62076
1,23,2593,1
1,24,18151,6
1,24,2593,1
1,24,10372,3
1,24,0,1
1,24,6578441,2536
1,24,0,0
