msglen,time
1024,140696
1024,137812
1024,132085
1024,131533
1024,131742
1024,150038
1024,134702
1024,172284
1024,149229
1024,140719
1024,143230
1024,155370
1024,141347
1024,146183
1024,145393
1024,143808
1024,136036
1024,135551
1024,140085
1024,141476
1024,144260
1024,205423
1024,146320
1024,141112
1024,147296
