endpoint,operation,msglen,time
client,digest,8192,60
server,verify,8192,43
server,digest,8192,52
client,verify,8192,44
client,digest,8192,40
server,verify,8192,43
server,digest,8192,40
client,verify,8192,43
client,digest,8192,41
server,verify,8192,41
server,digest,8192,61
client,verify,8192,44
client,digest,8192,41
server,verify,8192,51
server,digest,8192,41
client,verify,8192,47
client,digest,8192,59
server,verify,8192,43
server,digest,8192,56
client,verify,8192,45
client,digest,16384,76
server,verify,16384,81
server,digest,16384,81
client,verify,16384,111
client,digest,16384,76
server,verify,16384,81
server,digest,16384,76
client,verify,16384,79
client,digest,16384,76
server,verify,16384,81
server,digest,16384,83
client,verify,16384,88
client,digest,16384,76
server,verify,16384,82
server,digest,16384,80
client,verify,16384,81
client,digest,16384,79
server,verify,16384,86
server,digest,16384,75
client,verify,16384,79
