sec_lvl,test_id,cycles,time
1,0,23346,8
1,0,2594,1
1,0,347596,134
1,0,12970,4
1,0,2594,0
1,0,2594,1
1,0,114244948,44042
1,0,213864924,82445
1,0,5188,1
1,1,20752,8
1,1,2594,1
1,1,7782,3
1,1,12970,4
1,1,2594,1
1,1,2594,1
1,1,109635410,42265
1,1,162018646,62460
1,1,2594,0
1,2,20752,8
1,2,2594,0
1,2,10376,3
1,2,10376,4
1,2,2594,1
1,2,5188,1
1,2,110621130,42645
1,2,144044820,55530
1,2,0,0
1,3,23346,8
1,3,2594,0
1,3,10376,3
1,3,10376,4
1,3,2594,1
1,3,2594,1
1,3,110421392,42567
1,3,143598652,55358
1,3,0,0
1,4,20752,7
1,4,2594,0
1,4,7782,3
1,4,10376,4
1,4,2594,0
1,4,2594,1
1,4,109946690,42384
1,4,142734850,55025
1,4,0,0
1,5,18158,7
1,5,2594,0
1,5,10376,3
1,5,10376,4
1,5,2594,1
1,5,2594,1
1,5,111290382,42903
1,5,160615292,61918
1,5,5188,1
1,6,20752,7
1,6,2594,0
1,6,10376,3
1,6,10376,4
1,6,0,1
1,6,2594,1
1,6,111918130,43144
1,6,160036830,61694
1,6,2594,1
1,7,18158,7
1,7,0,1
1,7,7782,2
1,7,7782,4
1,7,2594,1
1,7,2594,1
1,7,110032292,42417
1,7,160506344,61875
1,7,5188,1
1,8,20752,7
1,8,0,1
1,8,10376,3
1,8,12970,5
1,8,0,1
1,8,2594,1
1,8,111352638,42926
1,8,160462246,61858
1,8,0,0
1,9,18158,7
1,9,2594,0
1,9,7782,3
1,9,10376,3
1,9,0,1
1,9,2594,1
1,9,110698950,42674
1,9,160809842,61993
1,9,2594,0
1,10,20752,8
1,10,0,1
1,10,10376,3
1,10,7782,4
1,10,2594,1
1,10,2594,1
1,10,113941450,43924
1,10,162908388,62801
1,10,2594,0
1,11,18158,8
1,11,2594,0
1,11,7782,4
1,11,10376,4
1,11,2594,1
1,11,2594,1
1,11,112213846,43259
1,11,161484282,62253
1,11,2594,1
1,12,18158,6
1,12,2594,0
1,12,10376,3
1,12,10376,4
1,12,2594,0
1,12,2594,1
1,12,111318916,42913
1,12,161359770,62204
1,12,2594,0
1,13,46692,18
1,13,2594,1
1,13,7782,2
1,13,10376,4
1,13,2594,0
1,13,2594,1
1,13,112206064,43255
1,13,160316982,61802
1,13,2594,0
1,14,18158,6
1,14,0,1
1,14,10376,3
1,14,10376,4
1,14,2594,1
1,14,2594,1
1,14,112146402,43232
1,14,161834472,62387
1,14,2594,1
1,15,18158,7
1,15,2594,0
1,15,7782,3
1,15,10376,4
1,15,0,1
1,15,2594,1
1,15,112929790,43534
1,15,161261198,62166
1,15,2594,1
1,16,20752,7
1,16,0,1
1,16,10376,3
1,16,10376,4
1,16,2594,1
1,16,25940,10
1,16,111077674,42820
1,16,160796872,61988
1,16,2594,1
1,17,20752,8
1,17,0,1
1,17,10376,3
1,17,12970,4
1,17,2594,0
1,17,2594,1
1,17,111938882,43152
1,17,161629546,62309
1,17,2594,1
1,18,20752,7
1,18,2594,0
1,18,10376,3
1,18,10376,3
1,18,2594,1
1,18,2594,1
1,18,112130838,43227
1,18,160285854,61791
1,18,2594,1
1,19,18158,6
1,19,2594,1
1,19,7782,2
1,19,10376,4
1,19,2594,1
1,19,2594,1
1,19,112141214,43231
1,19,161787780,62370
1,19,2594,1
1,20,18158,7
1,20,2594,1
1,20,7782,3
1,20,10376,4
1,20,2594,0
1,20,2594,1
1,20,112213846,43258
1,20,162067932,62487
1,20,5188,1
1,21,18158,7
1,21,33722,1
1,21,7782,3
1,21,10376,4
1,21,25940,1
1,21,2594,1
1,21,111095832,42827
1,21,161699584,62337
1,21,5188,1
1,22,18158,7
1,22,0,1
1,22,7782,2
1,22,10376,4
1,22,2594,0
1,22,2594,1
1,22,111186622,42862
1,22,160978452,62058
1,22,2594,0
1,23,23346,9
1,23,0,1
1,23,10376,3
1,23,7782,4
1,23,2594,1
1,23,2594,1
1,23,111080268,42821
1,23,161525786,62269
1,23,2594,0
1,24,18158,7
1,24,2594,1
1,24,10376,3
1,24,7782,4
1,24,2594,1
1,24,2594,1
1,24,111765084,43085
1,24,161006986,62068
1,24,0,0
1,25,18158,6
1,25,2594,1
1,25,7782,3
1,25,10376,4
1,25,0,1
1,25,2594,1
1,25,111635384,43035
1,25,160042018,61696
1,25,5188,1
1,26,20752,7
1,26,2594,0
1,26,7782,3
1,26,10376,4
1,26,2594,1
1,26,2594,1
1,26,112660014,43431
1,26,160104274,61721
1,26,5188,1
1,27,23346,8
1,27,0,1
1,27,10376,3
1,27,10376,4
1,27,2594,0
1,27,2594,1
1,27,111038764,42795
1,27,160651608,61933
1,27,2594,0
1,28,18158,6
1,28,2594,1
1,28,7782,2
1,28,10376,4
1,28,2594,1
1,28,2594,1
1,28,110429174,42571
1,28,161315672,62188
1,28,2594,0
1,29,18158,7
1,29,2594,0
1,29,7782,2
1,29,10376,3
1,29,2594,1
1,29,2594,0
1,29,110704138,42676
1,29,161230070,62155
1,29,5188,1
1,30,20752,8
1,30,2594,1
1,30,7782,3
1,30,10376,4
1,30,0,1
1,30,2594,2
1,30,111879220,43129
1,30,161896728,62413
1,30,5188,1
1,31,20752,7
1,31,0,1
1,31,7782,3
1,31,7782,4
1,31,2594,1
1,31,2594,1
1,31,112447306,43348
1,31,160724240,61959
1,31,2594,0
1,32,18158,17
1,32,2594,0
1,32,10376,3
1,32,10376,3
1,32,0,1
1,32,2594,1
1,32,111412300,42949
1,32,160778714,61981
1,32,2594,1
1,33,18158,7
1,33,2594,1
1,33,7782,3
1,33,10376,3
