endpoint,data_size,time
server,1048576,91995
client,1048576,93511
server,1048576,92407
client,1048576,93805
server,1048576,93839
client,1048576,95422
server,1048576,93295
client,1048576,94743
server,1048576,91885
client,1048576,93442
server,1048576,92926
client,1048576,94379
server,1048576,92622
client,1048576,94123
server,1048576,94718
client,1048576,96229
server,1048576,94253
client,1048576,95727
server,1048576,93716
client,1048576,95728
server,1048576,93396
client,1048576,94991
server,1048576,93687
client,1048576,95734
server,1048576,93126
client,1048576,94563
server,1048576,93211
client,1048576,94651
server,1048576,94382
client,1048576,95838
server,1048576,94236
client,1048576,95689
server,1048576,93836
client,1048576,95307
server,1048576,92812
client,1048576,94247
server,1048576,92995
client,1048576,94538
server,1048576,93680
client,1048576,95137
server,1048576,93904
client,1048576,95433
server,1048576,349895
client,1048576,351408
server,1048576,96241
client,1048576,97801
server,1048576,92325
client,1048576,93955
server,1048576,94187
client,1048576,95627
server,1048576,94481
client,1048576,96055
server,1048576,93159
client,1048576,94676
server,1048576,92823
client,1048576,94283
server,1048576,94898
client,1048576,96331
server,1048576,93794
client,1048576,95215
server,1048576,93755
client,1048576,95373
server,1048576,94500
client,1048576,95925
server,1048576,93161
client,1048576,94668
server,1048576,93070
client,1048576,94509
server,1048576,94224
client,1048576,95720
server,1048576,93437
client,1048576,94896
server,1048576,95464
client,1048576,96971
server,1048576,95443
client,1048576,97314
server,1048576,93728
client,1048576,95146
server,1048576,92298
client,1048576,93788
server,1048576,93048
client,1048576,94597
server,1048576,92377
client,1048576,94002
server,1048576,93450
client,1048576,94895
server,1048576,93594
client,1048576,95052
server,1048576,93511
client,1048576,95007
server,1048576,94130
client,1048576,95580
server,1048576,92988
client,1048576,94395
server,1048576,93425
client,1048576,94927
server,1048576,92571
client,1048576,93977
server,1048576,93494
client,1048576,94890
server,1048576,94739
client,1048576,96841
server,1048576,93950
client,1048576,95367
server,1048576,93085
client,1048576,94529
server,1048576,92475
client,1048576,93954
server,1048576,93787
client,1048576,95244
server,1048576,94356
client,1048576,95833
server,1048576,94127
client,1048576,95538
server,1048576,92593
client,1048576,94082
server,1048576,93353
client,1048576,94759
server,1048576,93049
client,1048576,94466
server,1048576,92271
client,1048576,93850
server,1048576,92167
client,1048576,93598
server,1048576,93188
client,1048576,94612
server,1048576,97511
client,1048576,98939
server,1048576,92285
client,1048576,93883
server,1048576,94846
client,1048576,96411
server,1048576,93896
client,1048576,95363
server,1048576,92701
client,1048576,94142
server,1048576,93192
client,1048576,94636
server,1048576,93697
client,1048576,95139
server,1048576,93179
client,1048576,94602
server,1048576,92448
client,1048576,93879
server,1048576,94803
client,1048576,96212
server,1048576,93724
client,1048576,95150
server,1048576,95101
client,1048576,96522
server,1048576,94215
client,1048576,95692
server,1048576,92980
client,1048576,94386
server,1048576,94172
client,1048576,95641
server,1048576,93178
client,1048576,94730
server,1048576,93301
client,1048576,94720
server,1048576,92906
client,1048576,94317
server,1048576,93863
client,1048576,95322
server,1048576,92355
client,1048576,93806
server,1048576,92799
client,1048576,94192
server,1048576,94912
client,1048576,96381
server,1048576,93832
client,1048576,95430
server,1048576,92721
client,1048576,94284
server,1048576,93907
client,1048576,95344
server,1048576,93048
client,1048576,94482
server,1048576,94894
client,1048576,96320
server,1048576,92955
client,1048576,94397
server,1048576,94108
client,1048576,95552
server,1048576,93337
client,1048576,94859
server,1048576,92860
client,1048576,94247
server,1048576,92744
client,1048576,94194
server,1048576,93373
client,1048576,94830
server,1048576,92572
client,1048576,94000
server,1048576,93417
client,1048576,94996
server,1048576,93730
client,1048576,95135
server,1048576,94771
client,1048576,96184
server,1048576,92709
client,1048576,94199
server,1048576,92540
client,1048576,94518
server,1048576,93895
client,1048576,95771
server,1048576,94070
client,1048576,95523
server,1048576,92681
client,1048576,94162
server,1048576,92896
client,1048576,94418
server,1048576,92714
client,1048576,94215
server,1048576,93299
client,1048576,94752
server,1048576,92643
client,1048576,94278
server,1048576,92883
client,1048576,94375
server,1048576,94203
client,1048576,95767
server,1048576,97653
client,1048576,99088
server,1048576,93070
client,1048576,94628
server,1048576,93631
client,1048576,95117
server,1048576,93605
client,1048576,95092
server,1048576,93020
client,1048576,94487
server,1048576,92814
client,1048576,94279
server,1048576,93496
client,1048576,94973
server,1048576,92932
client,1048576,94403
server,1048576,92343
client,1048576,93770
server,1048576,93039
client,1048576,94544
server,1048576,92698
client,1048576,94191
