endpoint,data_size,time
client,1048576,210644
server,1048576,209808
server,1048576,202215
client,1048576,207953
server,1048576,203688
client,1048576,204382
server,1048576,202882
client,1048576,203700
server,1048576,204016
client,1048576,204847
server,1048576,204162
client,1048576,204906
server,1048576,201690
client,1048576,202432
server,1048576,204498
client,1048576,205217
server,1048576,204233
client,1048576,204963
server,1048576,202613
client,1048576,203298
server,1048576,204482
client,1048576,205185
server,1048576,201484
client,1048576,202463
server,1048576,204301
client,1048576,205009
server,1048576,202958
client,1048576,203705
server,1048576,202424
client,1048576,203175
server,1048576,204627
client,1048576,205311
server,1048576,204413
client,1048576,205100
server,1048576,206230
client,1048576,207010
server,1048576,201828
client,1048576,202536
server,1048576,205242
client,1048576,205972
server,1048576,202211
client,1048576,202931
server,1048576,204427
client,1048576,205175
server,1048576,205251
client,1048576,205962
server,1048576,202338
client,1048576,203072
server,1048576,204278
client,1048576,205025
server,1048576,203247
client,1048576,204012
server,1048576,202751
client,1048576,203492
server,1048576,204591
client,1048576,205300
server,1048576,205962
client,1048576,206779
server,1048576,201739
client,1048576,202462
server,1048576,203014
client,1048576,203741
server,1048576,206351
client,1048576,207077
server,1048576,207344
client,1048576,208106
server,1048576,203511
client,1048576,204257
server,1048576,204195
client,1048576,204947
server,1048576,202559
client,1048576,203281
server,1048576,205873
client,1048576,206566
server,1048576,205057
client,1048576,205754
server,1048576,206230
client,1048576,206998
server,1048576,203269
client,1048576,204038
server,1048576,203151
client,1048576,203869
server,1048576,205415
client,1048576,206210
server,1048576,205514
client,1048576,206283
server,1048576,201529
client,1048576,202287
server,1048576,202374
client,1048576,203095
server,1048576,204191
client,1048576,205033
server,1048576,204531
client,1048576,205296
server,1048576,205340
client,1048576,206091
server,1048576,202544
client,1048576,203520
server,1048576,204800
client,1048576,205568
server,1048576,203521
client,1048576,204276
server,1048576,201995
client,1048576,203197
server,1048576,206508
client,1048576,207211
server,1048576,202152
client,1048576,202878
server,1048576,201988
client,1048576,202774
server,1048576,204612
client,1048576,205333
server,1048576,203085
client,1048576,203820
server,1048576,203648
client,1048576,204409
server,1048576,204794
client,1048576,205543
server,1048576,202596
client,1048576,203324
server,1048576,201618
client,1048576,202416
server,1048576,203484
client,1048576,204242
server,1048576,206325
client,1048576,207161
server,1048576,202587
client,1048576,203445
server,1048576,204689
client,1048576,205465
server,1048576,204802
client,1048576,205698
server,1048576,203980
client,1048576,204781
server,1048576,203045
client,1048576,203807
server,1048576,206863
client,1048576,207576
server,1048576,203412
client,1048576,204165
server,1048576,202465
client,1048576,203226
server,1048576,205504
client,1048576,206407
server,1048576,202978
client,1048576,203791
server,1048576,201513
client,1048576,202225
server,1048576,203848
client,1048576,204576
server,1048576,202358
client,1048576,203042
server,1048576,203370
client,1048576,204083
server,1048576,201027
client,1048576,201747
server,1048576,207894
client,1048576,208602
server,1048576,203017
client,1048576,203732
server,1048576,202122
client,1048576,202831
server,1048576,203865
client,1048576,204593
server,1048576,202559
client,1048576,203322
server,1048576,204235
client,1048576,204945
server,1048576,202765
client,1048576,203503
server,1048576,206045
client,1048576,206803
server,1048576,203800
client,1048576,204539
server,1048576,201940
client,1048576,202686
server,1048576,206989
client,1048576,207690
server,1048576,204849
client,1048576,205777
server,1048576,206055
client,1048576,206768
server,1048576,204067
client,1048576,204785
server,1048576,203477
client,1048576,204246
server,1048576,204514
client,1048576,205240
server,1048576,204855
client,1048576,205548
server,1048576,202731
client,1048576,203450
server,1048576,206264
client,1048576,207016
server,1048576,204777
client,1048576,205526
server,1048576,204858
client,1048576,205584
server,1048576,205112
client,1048576,205856
server,1048576,205126
client,1048576,205832
server,1048576,205793
client,1048576,206539
