endpoint,operation,msglen,time
client,encrypt,8192,297
server,decrypt,8192,277
server,encrypt,8192,263
client,decrypt,8192,342
client,encrypt,8192,274
server,decrypt,8192,437
server,encrypt,8192,329
client,decrypt,8192,371
client,encrypt,8192,281
server,decrypt,8192,259
server,encrypt,8192,268
client,decrypt,8192,319
client,encrypt,8192,264
server,decrypt,8192,261
server,encrypt,8192,280
client,decrypt,8192,348
client,encrypt,8192,306
server,decrypt,8192,298
server,encrypt,8192,319
client,decrypt,8192,296
client,encrypt,16384,588
server,decrypt,16384,670
server,encrypt,16384,577
client,decrypt,16384,728
client,encrypt,16384,757
server,decrypt,16384,644
server,encrypt,16384,575
client,decrypt,16384,630
client,encrypt,16384,597
server,decrypt,16384,580
server,encrypt,16384,528
client,decrypt,16384,574
client,encrypt,16384,523
server,decrypt,16384,901
server,encrypt,16384,869
client,decrypt,16384,560
client,encrypt,16384,543
server,decrypt,16384,539
server,encrypt,16384,523
client,decrypt,16384,628
