endpoint,time
server,23814
server,1459
server,17206
server,1493
server,16783
server,1443
server,16619
server,1501
server,16726
server,1515
server,17384
server,1637
server,16862
server,1517
server,16628
server,1412
server,16834
server,1450
server,16528
server,1445
server,16746
server,1635
server,16561
server,1520
server,17318
server,1487
server,1499
server,16549
server,16869
server,1399
server,16655
server,1496
server,16432
server,1439
server,16538
server,1490
server,16766
server,1446
server,16637
server,1488
server,16465
server,1426
server,16716
server,1416
server,16616
server,1504
server,16440
server,1475
server,16612
server,1576
server,16606
server,1534
server,17123
server,1371
server,16480
server,1436
server,16602
server,1454
server,16703
server,1671
server,16288
server,1536
server,17153
server,1559
server,16826
server,1515
server,16524
server,1425
server,16974
server,1693
server,1484
server,17012
server,1412
server,17012
server,17290
server,2133
server,16586
server,1514
server,1638
server,16869
server,16644
server,1503
server,16941
server,1485
server,16543
server,1495
server,1466
server,16662
server,1611
server,17382
server,16515
server,1490
server,1435
server,16868
server,21456
server,1800
server,16543
server,1428
server,16596
server,1495
server,16566
server,1447
server,17114
server,1441
server,16505
server,1448
server,16532
server,1414
server,2181
server,17339
server,16518
server,1392
server,1508
server,16655
server,1577
server,16689
server,16089
server,1409
server,17240
server,1614
server,16555
server,1526
server,1554
server,16524
server,16941
server,1543
server,16589
server,1504
server,1558
server,16621
server,16938
server,1685
server,16737
server,1558
server,17229
server,1566
server,1586
server,16850
server,1468
server,16420
server,16834
server,1548
server,1546
server,16582
server,17254
server,1556
server,1509
server,16232
server,16587
server,1534
server,1515
server,16664
server,17255
server,1445
server,16668
server,1554
server,1564
server,16712
server,1632
server,16590
server,16494
server,1465
server,16909
server,1560
server,1578
server,16646
server,16422
server,1408
server,1564
server,16827
server,1517
server,16674
server,16429
server,1407
server,16688
server,1614
server,16680
server,1551
server,1430
server,16545
server,16762
server,1524
server,16640
server,1582
server,17344
server,1528
server,1536
server,16770
server,16567
server,1519
server,1613
server,16646
server,16494
server,1513
server,17301
server,1593
server,1569
server,16613
server,16437
server,1462
server,16940
server,1651
server,16593
server,1525
server,17245
server,1561
server,1561
server,16814
server,16593
server,1457
server,16951
server,1575
server,16560
server,1493
server,16512
server,1561
server,16420
server,1456
server,16668
server,1589
server,16433
server,1435
server,16801
server,1642
server,1570
server,16657
server,1476
server,16492
server,16580
server,1553
server,1542
server,16640
server,17212
server,1517
server,16649
server,1576
server,1597
server,17203
server,1500
server,16497
server,1451
server,16580
server,1539
server,16520
server,1463
server,16511
server,16860
server,1530
server,16529
server,1569
server,16632
server,1557
server,16742
server,1594
server,1461
server,16522
server,16262
server,1527
server,16547
server,1581
server,17134
server,1535
server,16636
server,1563
server,16604
server,1493
server,16787
server,1583
server,16700
server,1582
server,17365
server,1553
server,16597
server,1514
server,1507
server,16637
server,16853
server,1752
server,1613
server,16746
server,17319
server,1539
server,1545
server,16562
server,1526
server,16602
server,16607
server,1555
server,16537
server,1496
server,17094
server,1492
server,16593
server,1499
server,16553
server,1567
server,1535
server,16530
server,16607
server,1516
