endpoint,data_size,time
client,1048576,27778
server,1048576,26892
server,1048576,21669
client,1048576,27122
server,1048576,20469
client,1048576,21271
server,1048576,19157
client,1048576,19965
server,1048576,21471
client,1048576,22246
server,1048576,19395
client,1048576,20172
server,1048576,19162
client,1048576,19942
server,1048576,19077
client,1048576,19860
server,1048576,19018
client,1048576,19921
server,1048576,18985
client,1048576,19800
server,1048576,19318
client,1048576,20141
server,1048576,19062
client,1048576,19884
server,1048576,19553
client,1048576,20405
server,1048576,18972
client,1048576,19777
server,1048576,18956
client,1048576,19758
server,1048576,18978
client,1048576,19774
server,1048576,19156
client,1048576,19962
server,1048576,19423
client,1048576,20242
server,1048576,19177
client,1048576,19944
server,1048576,19013
client,1048576,19847
server,1048576,19045
client,1048576,20242
server,1048576,19188
client,1048576,19984
server,1048576,19273
client,1048576,20098
server,1048576,19027
client,1048576,19856
server,1048576,19531
client,1048576,20679
server,1048576,19196
client,1048576,20036
server,1048576,19511
client,1048576,20322
server,1048576,19037
client,1048576,19841
server,1048576,19553
client,1048576,20355
server,1048576,18953
client,1048576,19747
server,1048576,19488
client,1048576,20323
server,1048576,18928
client,1048576,19749
server,1048576,19407
client,1048576,20290
server,1048576,18996
client,1048576,19795
server,1048576,19701
client,1048576,20525
server,1048576,18971
client,1048576,19836
server,1048576,19484
client,1048576,20336
server,1048576,19091
client,1048576,19955
server,1048576,19798
client,1048576,20682
server,1048576,18960
client,1048576,19794
server,1048576,18963
client,1048576,20123
server,1048576,19137
client,1048576,20020
server,1048576,19458
client,1048576,20310
server,1048576,18842
client,1048576,19660
server,1048576,19773
client,1048576,20637
server,1048576,19195
client,1048576,20063
server,1048576,19487
client,1048576,20391
server,1048576,19003
client,1048576,19837
server,1048576,19545
client,1048576,20403
server,1048576,18998
client,1048576,19859
server,1048576,19570
client,1048576,20419
server,1048576,19305
client,1048576,20165
server,1048576,19544
client,1048576,20376
server,1048576,19095
client,1048576,19936
server,1048576,19509
client,1048576,20350
server,1048576,18923
client,1048576,19795
server,1048576,19583
client,1048576,20421
server,1048576,19042
client,1048576,19884
server,1048576,19578
client,1048576,20462
server,1048576,19197
client,1048576,20025
server,1048576,20420
client,1048576,21305
server,1048576,19098
client,1048576,19974
server,1048576,19576
client,1048576,20430
server,1048576,18971
client,1048576,19846
server,1048576,19422
client,1048576,20252
server,1048576,19323
client,1048576,20177
server,1048576,19701
client,1048576,20557
server,1048576,19396
client,1048576,20233
server,1048576,19679
client,1048576,20517
server,1048576,18865
client,1048576,19706
server,1048576,19512
client,1048576,20370
server,1048576,19343
client,1048576,20149
server,1048576,19499
client,1048576,20365
server,1048576,19012
client,1048576,19823
server,1048576,19354
client,1048576,20142
server,1048576,18995
client,1048576,19841
server,1048576,19504
client,1048576,20305
server,1048576,18906
client,1048576,19748
server,1048576,19651
client,1048576,20458
server,1048576,18965
client,1048576,19783
server,1048576,19814
client,1048576,20962
server,1048576,18971
client,1048576,19785
server,1048576,19648
client,1048576,20461
server,1048576,18921
client,1048576,19758
server,1048576,19526
client,1048576,20322
server,1048576,19090
client,1048576,19894
server,1048576,19640
client,1048576,20452
server,1048576,19010
client,1048576,19840
server,1048576,19732
client,1048576,20512
server,1048576,18939
client,1048576,19780
server,1048576,19553
client,1048576,20402
server,1048576,19311
client,1048576,20113
server,1048576,19479
client,1048576,20303
server,1048576,19044
client,1048576,19868
server,1048576,19592
client,1048576,20384
server,1048576,18860
client,1048576,19671
server,1048576,19425
client,1048576,20236
server,1048576,19110
client,1048576,19920
server,1048576,19319
client,1048576,20150
server,1048576,18967
client,1048576,19885
server,1048576,19492
client,1048576,20613
server,1048576,19221
client,1048576,20087
server,1048576,19115
client,1048576,19966
server,1048576,18998
client,1048576,19847
server,1048576,19604
client,1048576,20449
server,1048576,19096
client,1048576,19944
server,1048576,19329
client,1048576,20160
server,1048576,19272
client,1048576,20120
server,1048576,19588
client,1048576,20442
server,1048576,19215
client,1048576,20068
server,1048576,19783
client,1048576,20667
server,1048576,18939
client,1048576,19805
server,1048576,19539
client,1048576,20390
server,1048576,19252
client,1048576,20108
server,1048576,19565
client,1048576,20449
server,1048576,19002
client,1048576,19874
server,1048576,19518
client,1048576,20397
server,1048576,19307
client,1048576,20179
server,1048576,19613
client,1048576,20462
server,1048576,19420
client,1048576,20270
server,1048576,19614
client,1048576,20492
server,1048576,19013
client,1048576,19855
server,1048576,19599
client,1048576,20457
server,1048576,19214
client,1048576,20073
server,1048576,19484
client,1048576,20338
server,1048576,19040
client,1048576,19930
server,1048576,19633
client,1048576,20475
server,1048576,19275
client,1048576,20161
server,1048576,19834
client,1048576,20734
server,1048576,19428
client,1048576,20305
server,1048576,19650
client,1048576,20559
server,1048576,19092
client,1048576,19909
server,1048576,19630
client,1048576,20469
server,1048576,19384
client,1048576,20188
server,1048576,19445
client,1048576,20290
server,1048576,19078
client,1048576,19878
server,1048576,19390
client,1048576,20170
server,1048576,19165
client,1048576,19984
server,1048576,19386
client,1048576,20217
server,1048576,19239
client,1048576,20061
server,1048576,19444
client,1048576,20288
server,1048576,19177
client,1048576,19993
server,1048576,19783
client,1048576,20622
server,1048576,19067
client,1048576,19902
server,1048576,19502
client,1048576,20329
server,1048576,19136
client,1048576,19973
server,1048576,19678
client,1048576,20509
server,1048576,19037
client,1048576,19858
server,1048576,19819
client,1048576,20680
server,1048576,19191
client,1048576,20008
server,1048576,19563
client,1048576,20394
