endpoint,time
client,73442
server,83793
client,74290
server,84668
client,74667
server,84988
client,75307
server,85717
client,73751
server,84104
client,72939
server,83276
client,73567
server,83864
client,72647
server,83027
client,72946
server,83335
client,73680
server,83967
client,72765
server,83044
client,72790
server,83034
client,72840
server,83191
client,74050
server,85238
client,83025
server,93976
client,93068
server,103571
client,85780
server,96445
client,76878
server,87231
client,73416
server,83828
client,73256
server,83680
client,74218
server,84699
client,73010
server,83332
client,72563
server,82884
client,74520
server,84831
client,72966
server,83379
client,73563
server,84002
client,73242
server,83607
client,73995
server,84271
client,73656
server,84069
client,72910
server,83264
client,72676
server,83019
client,73500
server,83867
server,83600
client,73226
client,73151
server,83597
client,73490
server,83860
client,72713
server,83011
client,72801
server,83156
client,74486
server,84833
client,73586
server,84137
client,73566
server,83948
client,74184
server,84512
client,74013
server,84375
client,73731
server,84019
client,73727
server,84032
client,74186
server,84549
client,73854
server,84237
client,72868
server,83217
client,73369
server,83714
client,72937
server,83273
client,73700
server,84069
client,74252
server,84621
client,73130
server,83449
client,73979
server,84357
client,72951
server,83348
client,73436
server,83772
server,83564
client,73197
client,72732
server,83034
client,73073
server,83379
client,72907
server,83246
client,73206
server,83730
client,72850
server,83288
client,73913
server,84255
client,73072
server,83387
client,73087
server,83436
client,73172
server,83581
client,73470
server,83747
client,73505
server,83851
client,73403
server,83810
client,73807
server,84129
client,73289
server,83677
client,72941
server,83431
client,72859
server,83482
client,73203
server,83540
client,73287
server,83600
client,73221
server,83518
client,73655
server,84036
client,73527
server,83912
client,73633
server,83975
client,72692
server,83070
server,83617
client,73309
client,72743
server,83037
client,73980
server,84414
client,73484
server,83839
client,72714
server,83078
client,72569
server,82955
client,72769
server,83090
client,73150
server,83451
client,73106
server,83778
client,73222
server,83575
client,73213
server,83477
client,72615
server,82964
client,72997
server,83330
client,73051
server,83384
client,73593
server,83938
client,72690
server,82988
client,73135
server,83483
client,73876
server,84315
client,72862
server,83288
client,72958
server,83564
client,73425
server,83715
client,72369
server,82706
client,73153
server,83465
client,73094
server,83435
client,74008
server,84449
client,73825
server,84234
client,73203
server,83530
client,72760
server,83096
client,73266
server,83636
client,73432
server,83778
client,72454
server,82880
client,73655
server,84083
client,72879
server,83259
client,330342
server,340378
client,72895
server,83259
client,72680
server,82996
client,73375
server,83733
server,83466
client,73122
client,74207
server,84738
client,73301
server,83549
client,73382
server,83737
client,73247
server,83630
client,73280
server,83652
client,73161
server,83564
client,73450
server,83786
client,73061
server,83332
client,72333
server,82625
client,72984
server,83340
client,73303
server,83618
client,72747
server,83142
client,73207
server,83607
client,72706
server,83110
client,73654
server,83995
client,73693
server,84042
client,72881
server,83202
client,73253
server,83618
client,73653
server,84077
client,73078
server,83432
client,73223
server,83611
client,73649
server,84036
client,73493
server,83810
client,72777
server,83102
client,72834
server,83188
client,73505
server,83973
client,72751
server,83194
server,84032
client,73270
client,73040
server,83635
client,73465
server,84107
client,72981
server,83697
client,72535
server,83211
client,73387
server,83850
client,73718
server,84342
client,72794
server,83416
client,73677
server,84274
client,75579
server,86561
client,73395
server,84193
client,74196
server,84992
client,72482
server,82901
client,72837
server,83329
client,72672
server,83276
client,73499
server,84188
client,73778
server,84665
client,72782
server,83669
client,72581
server,83364
client,75770
server,86233
client,72694
server,83097
client,73300
server,83635
client,74202
server,84493
client,73612
server,83923
client,72882
server,83244
client,73262
server,83616
client,73097
server,83451
client,73245
server,83608
client,72767
server,83130
client,73241
server,83577
client,73611
server,83993
client,72751
server,83082
client,73020
server,83487
client,74600
server,85059
client,77979
server,88742
client,75171
server,85908
client,87106
server,104106
server,87116
client,76304
client,78020
server,88315
client,73196
server,83502
client,74016
server,84087
client,73344
server,83688
client,73337
server,83680
client,74640
server,85413
client,72955
server,83419
client,73303
server,83683
client,73202
server,83548
client,73468
server,83811
client,73880
server,84226
client,73222
server,83564
client,72788
server,83118
client,73193
server,83526
client,73356
server,83714
client,72599
server,83213
client,73537
server,83927
client,72822
server,83253
client,73264
server,83655
client,72889
server,83166
client,72858
server,83210
client,73651
server,84002
client,73436
server,83795
client,72473
server,82988
client,73584
server,83967
client,73089
server,83444
client,73325
server,83671
client,72849
server,83206
client,73232
server,83586
client,73397
server,83752
client,72995
server,83394
client,73237
server,83776
client,73015
server,83495
client,72793
server,83181
client,73109
server,83475
client,73183
server,83499
client,73840
server,84183
client,74106
server,84482
server,83227
client,72939
client,72887
server,83216
client,72986
server,83319
client,73035
server,83395
client,73891
server,84538
client,73577
server,84005
client,73149
server,83443
client,72863
server,83216
client,72720
server,83049
client,72724
server,83050
client,75163
server,85594
client,73463
server,83810
client,72963
server,83326
client,73642
server,83973
client,72847
server,83197
client,72789
server,83153
client,73549
server,83946
client,72385
server,82756
client,73894
server,84273
client,72940
server,83372
client,72695
server,91150
client,72892
server,83315
client,73429
server,83756
client,72932
server,83304
client,73327
server,83653
client,73851
server,84175
client,73627
server,84128
client,73591
server,83910
client,75048
server,85469
client,73184
server,83558
client,72740
server,83128
client,73370
server,83760
client,73216
server,83585
client,73064
server,83417
client,72941
server,83299
client,73293
server,83629
client,72734
server,83089
client,73340
server,83730
server,82986
client,72492
server,334827
client,324745
client,72820
server,83197
client,73081
server,83476
client,73266
server,83634
client,72851
server,83218
client,72802
server,83229
client,73737
server,84167
client,73725
server,84089
client,73278
server,83597
client,74538
server,84857
client,72956
server,83286
client,73613
server,84005
client,73086
server,83582
client,72674
server,83039
client,73124
server,83638
server,84049
client,73628
client,329700
server,339780
client,72914
server,83289
client,73379
server,83767
client,73053
server,83460
client,73109
server,83441
client,73765
server,84171
client,73289
server,83739
client,73323
server,83783
client,73878
server,84517
server,83449
client,73115
client,73118
server,83495
client,72707
server,83012
client,73390
server,83827
client,73741
server,84450
client,73544
server,83941
client,72814
server,83192
client,72685
server,83041
client,73408
server,83703
client,72764
server,83125
client,73448
server,83816
client,73290
server,83592
client,73288
server,83605
client,73496
server,83828
client,72839
server,83277
client,72836
server,83153
client,73129
server,83560
client,72592
server,82985
client,73203
server,83507
client,73047
server,83376
client,72977
server,83352
client,73544
server,83962
client,73054
server,83406
client,72937
server,83347
client,73404
server,83747
server,83915
client,73451
client,73470
server,83927
client,73380
server,83774
client,72852
server,83203
client,73290
server,83685
client,73575
server,83932
server,84001
client,73594
client,73134
server,83567
client,73145
server,83530
client,72884
server,83223
client,72194
server,82569
client,73378
server,83734
client,73661
server,83980
client,73265
server,83618
client,73234
server,83546
client,73004
server,83364
client,73009
server,83377
client,73424
server,83575
client,73277
server,83605
client,72689
server,83084
client,73298
server,83728
client,73538
server,83837
client,72962
server,83327
client,73464
server,83879
client,72644
server,83105
client,72722
server,82998
server,83306
client,72934
client,73022
server,83508
client,73751
server,84115
client,72722
server,83077
client,72905
server,83280
client,72617
server,83004
client,73430
server,83787
client,73135
server,83513
client,73059
server,83334
client,73307
server,83667
client,73150
server,83537
client,72822
server,83148
client,73527
server,84082
client,72616
server,82911
client,73027
server,83365
client,333131
server,343249
client,73000
server,83361
client,72973
server,83410
client,73807
server,84125
client,72578
server,82953
server,83505
client,73171
client,73013
server,83349
client,73312
server,83688
client,73510
server,83882
client,73300
server,83612
client,73097
server,83645
client,72418
server,82765
client,73310
server,83712
client,73129
server,83591
client,73599
server,83953
server,83489
client,73118
client,73644
server,84304
client,73573
server,83952
client,73409
server,83738
client,72612
server,82948
client,73084
server,83415
client,74113
server,84500
client,73158
server,83508
client,73016
server,83338
client,73110
server,83474
client,72992
server,83368
client,79263
server,89781
client,73249
server,83621
client,73628
server,83990
client,73144
server,83531
client,72750
server,83127
client,73185
server,83480
client,73279
server,83606
client,73275
server,83604
client,73497
server,83891
client,73332
server,83679
client,73461
server,83827
client,72646
server,83000
client,73451
server,83820
client,73361
server,83713
client,73168
server,83515
client,72967
server,83330
client,73665
server,84200
client,73394
server,83819
client,73060
server,83353
client,73354
server,83657
client,73261
server,83583
client,72616
server,83165
client,72687
server,83023
client,73546
server,83899
client,73484
server,83802
client,73366
server,83706
client,72798
server,83118
client,73593
server,83789
client,72571
server,83036
client,72588
server,82890
client,73593
server,83942
client,73473
server,83857
client,73203
server,83582
client,74598
server,84995
client,73193
server,83616
client,73315
server,83670
client,72486
server,82824
client,73569
server,84103
client,73551
server,83897
client,72856
server,83287
client,73036
server,83422
client,73268
server,83717
client,72895
server,83153
client,72289
server,82628
client,73679
server,83971
client,73151
server,83454
client,73325
server,83657
client,73622
server,84009
client,73844
server,84214
client,73609
server,83883
client,73085
server,83443
client,73017
server,83424
client,73355
server,83708
client,72718
server,83369
client,73234
server,83561
client,72550
server,82945
client,73009
server,83304
client,73120
server,83539
client,73303
server,83920
client,73191
server,83613
client,73915
server,84254
client,74090
server,84472
client,72910
server,83236
client,72739
server,83095
client,73923
server,84551
client,73509
server,83935
client,73262
server,83591
client,73437
server,83883
client,72941
server,83336
client,73814
server,84503
client,73824
server,84159
client,73452
server,83773
client,74141
server,84426
client,73774
server,84105
client,73557
server,83887
client,73835
server,84169
client,72657
server,83032
server,83345
client,73280
client,72250
server,82614
client,73568
server,83907
client,73794
server,84152
client,73328
server,83707
client,73401
server,83800
client,72819
server,83180
client,72268
server,82599
client,73157
server,83829
client,73198
server,83565
client,73434
server,83862
client,72789
server,83122
client,73013
server,83378
client,73392
server,83765
client,73702
server,84045
client,72856
server,83231
client,73161
server,83520
client,73182
server,83443
client,73036
server,83410
client,73814
server,84140
client,72806
server,83143
client,73093
server,83420
client,72705
server,82998
client,73189
server,83545
client,73893
server,84395
client,73078
server,83573
client,72795
server,83159
client,72731
server,83163
client,72897
server,83242
client,72788
server,83133
client,80720
server,91065
client,73060
server,83368
client,73321
server,83656
client,73020
server,83301
client,73064
server,83446
client,73682
server,84048
client,72854
server,83249
client,73753
server,84129
client,73417
server,83791
client,73290
server,83655
client,74323
server,84639
client,73205
server,83583
client,72748
server,83146
client,72741
server,83130
client,73246
server,83601
client,73318
server,83652
client,73088
server,83471
client,73003
server,83320
client,72891
server,83213
client,72887
server,83160
client,72718
server,83274
client,73247
server,83647
client,73802
server,84250
client,72959
server,83335
client,73053
server,83430
client,72836
server,83174
client,73973
server,84349
client,73328
server,83651
client,73514
server,83813
client,76428
server,86498
client,72726
server,83115
server,88957
client,78664
client,75443
server,90498
client,72679
server,83022
client,72790
server,83193
client,73819
server,84176
client,74580
server,85288
client,74047
server,84460
client,72835
server,83266
client,73264
server,83718
client,72639
server,82947
client,72526
server,82827
client,94577
server,109139
client,74907
server,85196
client,72610
server,82917
client,72890
server,83240
client,73400
server,83744
client,73319
server,83707
client,73265
server,83622
client,73135
server,83509
client,73284
server,83677
client,73222
server,83604
client,73393
server,83793
client,73312
server,83664
client,75359
server,85797
client,72759
server,83165
client,73752
server,84267
client,73497
server,84088
client,73037
server,83413
client,73188
server,83519
client,72542
server,82876
client,73091
server,83473
client,72989
server,83397
client,73215
server,83655
client,72947
server,83278
client,73505
server,83882
client,72780
server,83138
client,72480
server,82873
client,73606
server,84058
client,72949
server,83314
client,73601
server,84005
client,73643
server,84191
client,73271
server,83904
client,73289
server,84311
client,72920
server,83590
client,72783
server,83416
client,72995
server,83476
client,73069
server,83468
client,72875
server,83602
client,73139
server,83786
client,73401
server,84209
client,72980
server,83891
client,73084
server,83602
client,73046
server,83285
client,73736
server,84466
client,72989
server,83481
client,73102
server,83958
client,72988
server,84082
client,72698
server,83825
client,73636
server,84346
client,72784
server,83452
client,73277
server,83798
client,73639
server,84842
client,75196
server,85258
client,73973
server,84315
client,72513
server,82840
client,73108
server,83493
client,73239
server,83661
client,73326
server,83736
client,73290
server,83650
client,72777
server,83257
client,73418
server,83735
client,72792
server,83146
client,73149
server,83472
client,76653
server,87019
client,73295
server,83702
client,73099
server,83500
client,73845
server,84154
client,73059
server,83468
client,73226
server,83584
client,72733
server,83098
client,72526
server,82854
client,73193
server,83565
client,73298
server,83603
client,73008
server,83787
client,73580
server,83911
client,73289
server,83657
client,72609
server,82875
client,72822
server,83154
client,73749
server,84333
client,73251
server,83530
client,73180
server,83498
client,73233
server,83545
client,72480
server,82820
client,73524
server,83870
client,73257
server,83646
client,73716
server,84076
client,73292
server,83715
client,73221
server,83552
client,72937
server,83298
client,83122
server,93497
client,73217
server,83570
client,72768
server,83143
client,73880
server,84315
client,73072
server,83409
client,73161
server,83456
client,73220
server,83564
client,73445
server,83876
client,73016
server,83424
client,73031
server,83482
client,73418
server,83784
client,73368
server,83753
client,77121
server,87733
client,72973
server,83342
client,73215
server,83694
client,73951
server,84319
client,72444
server,82784
client,73219
server,83668
client,73043
server,83366
client,72411
server,82776
client,72719
server,83301
client,72695
server,83032
client,73213
server,83535
client,72905
server,83221
client,73263
server,83592
client,72886
server,83230
client,73305
server,83494
client,73071
server,83443
client,72834
server,83185
client,73113
server,83498
client,73370
server,83739
client,73966
server,84256
client,73057
server,83417
client,72963
server,83287
client,73583
server,84205
client,73351
server,83729
client,73088
server,83473
client,73088
server,83558
client,73580
server,83829
client,73117
server,83489
client,73275
server,83620
client,73612
server,84050
client,73004
server,83312
client,73287
server,83643
client,73417
server,83808
client,73831
server,84146
client,73799
server,84365
client,73061
server,83420
client,73224
server,83588
client,72946
server,83310
client,73080
server,83503
client,72297
server,82645
client,73312
server,83748
client,73112
server,83241
client,73015
server,83367
client,73541
server,83862
client,72930
server,83249
client,72804
server,83144
client,73255
server,83620
client,73499
server,83938
client,73368
server,83709
client,73278
server,83690
client,73716
server,84127
client,73332
server,83676
client,73158
server,83503
client,73242
server,83635
client,73769
server,84109
client,73177
server,83474
client,73004
server,83354
client,72763
server,83130
client,72318
server,82671
client,73118
server,83554
client,72944
server,83488
client,73301
server,83609
client,73643
server,83997
client,72429
server,82790
client,73039
server,83298
client,73292
server,83922
client,72548
server,82923
client,72589
server,82976
client,73627
server,84018
client,73567
server,83963
client,72595
server,82855
client,73392
server,83709
client,72633
server,83008
client,72987
server,83628
client,72936
server,83341
client,73320
server,83770
client,73957
server,84446
client,73210
server,83607
client,72957
server,83298
client,72990
server,83287
client,72762
server,83036
client,73527
server,83900
client,73924
server,84190
client,74000
server,84352
client,73696
server,83745
client,73115
server,83511
client,72901
server,83241
client,73221
server,83627
client,72906
server,82968
client,73062
server,83397
client,72700
server,82990
client,73025
server,83397
client,73296
server,83685
client,72515
server,83081
client,74599
server,84925
client,73100
server,83471
client,73614
server,83950
client,74641
server,84979
client,73360
server,83752
client,72965
server,83336
client,73209
server,83590
client,73115
server,83440
client,73017
server,83425
client,73388
server,83726
client,73282
server,83604
client,73226
server,83550
client,73300
server,83702
client,73403
server,83973
client,72510
server,82844
client,349417
server,359456
client,79385
server,89688
client,73240
server,83661
client,73051
server,83439
client,74110
server,84468
client,73081
server,83455
client,73034
server,83353
client,72731
server,83067
client,72360
server,82707
client,73181
server,83559
client,73280
server,83710
client,73586
server,83933
client,75397
server,85689
client,72641
server,83010
client,72866
server,83215
client,73664
