endpoint,data_size,time
server,1048576,86146
client,1048576,86343
server,1048576,85574
client,1048576,85745
server,1048576,85770
client,1048576,85959
server,1048576,85503
client,1048576,85695
server,1048576,85832
client,1048576,85992
server,1048576,85554
client,1048576,85710
server,1048576,85576
client,1048576,85754
server,1048576,86019
client,1048576,86217
server,1048576,85741
client,1048576,85935
server,1048576,85809
client,1048576,85980
server,1048576,85414
client,1048576,85611
server,1048576,85673
client,1048576,85859
server,1048576,85377
client,1048576,85548
server,1048576,85684
client,1048576,85878
server,1048576,85815
client,1048576,85992
server,1048576,86016
client,1048576,86207
server,1048576,85781
client,1048576,85965
server,1048576,85336
client,1048576,85517
server,1048576,85974
client,1048576,86163
server,1048576,84628
client,1048576,84848
server,1048576,85961
client,1048576,86173
server,1048576,86265
client,1048576,86439
server,1048576,85149
client,1048576,85301
server,1048576,86017
client,1048576,86196
server,1048576,85509
client,1048576,85705
client,1048576,85948
server,1048576,85764
server,1048576,85815
client,1048576,85985
server,1048576,85855
client,1048576,86074
server,1048576,86054
client,1048576,86237
server,1048576,85773
client,1048576,85947
server,1048576,85880
client,1048576,86094
server,1048576,87301
client,1048576,87543
server,1048576,85197
client,1048576,85409
server,1048576,85889
client,1048576,86110
server,1048576,85768
client,1048576,85963
server,1048576,85857
client,1048576,90895
server,1048576,85890
client,1048576,86093
server,1048576,85516
client,1048576,85733
server,1048576,86075
client,1048576,86277
server,1048576,86419
client,1048576,91518
server,1048576,86179
client,1048576,91180
server,1048576,86601
client,1048576,86811
server,1048576,85211
client,1048576,85432
server,1048576,85814
client,1048576,86036
server,1048576,85701
client,1048576,85940
server,1048576,85642
client,1048576,90702
server,1048576,86048
client,1048576,86279
server,1048576,86092
client,1048576,91283
server,1048576,86219
client,1048576,86424
client,1048576,85403
server,1048576,85177
server,1048576,87518
client,1048576,87736
server,1048576,85785
client,1048576,86103
server,1048576,85566
client,1048576,85771
server,1048576,85853
client,1048576,86053
server,1048576,85665
client,1048576,85874
server,1048576,85677
client,1048576,85905
server,1048576,85698
client,1048576,85937
server,1048576,85382
client,1048576,85622
server,1048576,85303
client,1048576,85509
server,1048576,85754
client,1048576,90996
server,1048576,85694
client,1048576,85912
server,1048576,85090
client,1048576,85293
server,1048576,85337
client,1048576,90544
server,1048576,85721
client,1048576,85895
server,1048576,85607
client,1048576,85799
server,1048576,85792
client,1048576,85979
server,1048576,85229
client,1048576,90568
server,1048576,86345
client,1048576,91547
server,1048576,85477
client,1048576,90823
server,1048576,84738
client,1048576,84919
server,1048576,85090
client,1048576,85287
server,1048576,85781
client,1048576,85958
server,1048576,85963
client,1048576,86161
server,1048576,85992
client,1048576,86177
server,1048576,85216
client,1048576,85421
server,1048576,85593
client,1048576,85789
server,1048576,85685
client,1048576,85865
server,1048576,86030
client,1048576,86227
server,1048576,85735
client,1048576,85910
server,1048576,85336
client,1048576,85524
server,1048576,85872
client,1048576,86054
server,1048576,85649
client,1048576,90946
server,1048576,85652
client,1048576,91063
server,1048576,85182
client,1048576,90490
server,1048576,85235
client,1048576,85430
server,1048576,85917
client,1048576,91357
server,1048576,85365
client,1048576,85582
server,1048576,84749
client,1048576,84913
server,1048576,86024
client,1048576,86250
server,1048576,84959
client,1048576,90355
server,1048576,85141
client,1048576,90513
server,1048576,86300
client,1048576,91961
server,1048576,84874
client,1048576,90287
server,1048576,85357
client,1048576,85575
server,1048576,86205
client,1048576,86393
server,1048576,85411
client,1048576,85638
server,1048576,85161
client,1048576,85437
server,1048576,85309
client,1048576,85546
server,1048576,85897
client,1048576,91490
client,1048576,91180
server,1048576,85655
server,1048576,85662
client,1048576,85865
server,1048576,85914
client,1048576,86118
server,1048576,85835
client,1048576,86083
server,1048576,85366
client,1048576,85679
server,1048576,84684
client,1048576,84931
server,1048576,85561
client,1048576,90983
server,1048576,84653
client,1048576,84847
client,1048576,85266
server,1048576,85033
server,1048576,85494
client,1048576,85718
server,1048576,85974
client,1048576,86231
server,1048576,85185
client,1048576,85418
server,1048576,85980
client,1048576,91472
server,1048576,84684
client,1048576,84935
server,1048576,84452
client,1048576,84680
client,1048576,90905
server,1048576,85571
server,1048576,86378
client,1048576,86599
server,1048576,85040
client,1048576,85288
server,1048576,86388
client,1048576,91819
server,1048576,85815
client,1048576,86038
server,1048576,85388
client,1048576,90866
server,1048576,85175
client,1048576,90551
server,1048576,86272
client,1048576,91704
server,1048576,85866
client,1048576,91338
server,1048576,86139
client,1048576,91656
server,1048576,85537
client,1048576,85770
server,1048576,85812
client,1048576,91290
server,1048576,86241
client,1048576,91743
server,1048576,85631
client,1048576,85830
server,1048576,85698
client,1048576,85893
server,1048576,85883
client,1048576,91475
server,1048576,85727
client,1048576,91183
server,1048576,85506
client,1048576,91066
server,1048576,84905
client,1048576,85112
server,1048576,85290
client,1048576,90685
server,1048576,85267
client,1048576,85489
server,1048576,85854
client,1048576,86048
server,1048576,85514
client,1048576,91097
server,1048576,85893
client,1048576,86096
server,1048576,85656
client,1048576,91274
server,1048576,85959
client,1048576,91454
server,1048576,84618
client,1048576,84830
server,1048576,85834
client,1048576,86032
server,1048576,84681
client,1048576,90181
server,1048576,85212
client,1048576,85419
server,1048576,86253
client,1048576,86437
server,1048576,85723
client,1048576,91304
server,1048576,86102
client,1048576,86347
server,1048576,84519
client,1048576,84730
server,1048576,85206
client,1048576,85438
server,1048576,85746
client,1048576,91244
server,1048576,85537
client,1048576,85718
server,1048576,85004
client,1048576,90559
server,1048576,85449
client,1048576,90914
server,1048576,85827
client,1048576,91407
server,1048576,85996
client,1048576,91561
server,1048576,86267
client,1048576,91893
server,1048576,85402
client,1048576,91061
server,1048576,85374
client,1048576,90904
server,1048576,85297
client,1048576,90897
server,1048576,85880
client,1048576,91430
server,1048576,85469
client,1048576,91045
server,1048576,85771
client,1048576,85997
server,1048576,86131
client,1048576,91769
server,1048576,85316
client,1048576,90969
server,1048576,85606
client,1048576,91167
server,1048576,84888
