endpoint,data_size,time
client,1048576,138710
server,1048576,137933
server,1048576,124556
client,1048576,129012
server,1048576,125710
client,1048576,126476
server,1048576,124376
client,1048576,125180
server,1048576,123060
client,1048576,123877
server,1048576,125078
client,1048576,125894
server,1048576,123309
client,1048576,124141
server,1048576,126992
client,1048576,127810
server,1048576,124461
client,1048576,125286
server,1048576,124234
client,1048576,125046
server,1048576,123412
client,1048576,124213
server,1048576,123881
client,1048576,124715
server,1048576,123642
client,1048576,124436
server,1048576,123804
client,1048576,124613
server,1048576,123431
client,1048576,124235
server,1048576,123563
client,1048576,124404
server,1048576,123754
client,1048576,124580
server,1048576,124859
client,1048576,125676
server,1048576,124092
client,1048576,124887
server,1048576,123414
client,1048576,124221
server,1048576,124776
client,1048576,125601
server,1048576,123478
client,1048576,124303
server,1048576,123724
client,1048576,124557
server,1048576,124480
client,1048576,125282
server,1048576,124565
client,1048576,125374
server,1048576,124108
client,1048576,124950
server,1048576,123829
client,1048576,124644
server,1048576,126736
client,1048576,127549
server,1048576,122487
client,1048576,123331
server,1048576,122905
client,1048576,123758
server,1048576,124036
client,1048576,124871
server,1048576,124337
client,1048576,125131
server,1048576,123427
client,1048576,124245
server,1048576,124926
client,1048576,125723
server,1048576,124739
client,1048576,125621
server,1048576,125589
client,1048576,126507
server,1048576,123263
client,1048576,124055
server,1048576,125131
client,1048576,125927
server,1048576,122940
client,1048576,123746
server,1048576,123870
client,1048576,124643
server,1048576,124135
client,1048576,124911
server,1048576,123456
client,1048576,124293
server,1048576,123565
client,1048576,124358
server,1048576,123087
client,1048576,123894
server,1048576,123500
client,1048576,124299
server,1048576,123785
client,1048576,124572
server,1048576,123571
client,1048576,124382
server,1048576,124868
client,1048576,125658
server,1048576,123544
client,1048576,124341
server,1048576,124970
client,1048576,125741
server,1048576,124778
client,1048576,125552
server,1048576,122983
client,1048576,123784
server,1048576,123891
client,1048576,124747
server,1048576,123531
client,1048576,124366
server,1048576,124412
client,1048576,125203
server,1048576,124417
client,1048576,125277
server,1048576,123487
client,1048576,124287
server,1048576,123838
client,1048576,124642
server,1048576,123080
client,1048576,123868
server,1048576,124750
client,1048576,125526
server,1048576,123388
client,1048576,124189
server,1048576,125686
client,1048576,126485
server,1048576,124684
client,1048576,125477
server,1048576,124044
client,1048576,124815
server,1048576,124499
client,1048576,125280
server,1048576,124083
client,1048576,124887
server,1048576,122650
client,1048576,123457
server,1048576,122379
client,1048576,123201
server,1048576,124026
client,1048576,124837
server,1048576,123764
client,1048576,124591
server,1048576,123682
client,1048576,124492
server,1048576,122972
client,1048576,123793
server,1048576,123994
client,1048576,124810
server,1048576,123506
client,1048576,124334
server,1048576,123035
client,1048576,123864
server,1048576,123415
client,1048576,124244
server,1048576,123765
client,1048576,124552
server,1048576,124072
client,1048576,124889
server,1048576,124093
client,1048576,124882
server,1048576,123557
client,1048576,124379
server,1048576,123860
client,1048576,124731
server,1048576,124218
client,1048576,125019
server,1048576,123562
client,1048576,124400
server,1048576,123250
client,1048576,124088
server,1048576,124631
client,1048576,125464
server,1048576,123777
client,1048576,124601
server,1048576,122660
client,1048576,123515
server,1048576,124311
client,1048576,125147
server,1048576,123130
client,1048576,123947
server,1048576,124213
client,1048576,125036
server,1048576,123102
client,1048576,123926
server,1048576,123432
client,1048576,124258
server,1048576,123694
client,1048576,124563
server,1048576,122791
client,1048576,123623
server,1048576,122948
client,1048576,123777
server,1048576,123199
client,1048576,124070
server,1048576,122834
client,1048576,123663
server,1048576,122695
client,1048576,123510
server,1048576,125016
client,1048576,125827
server,1048576,123334
client,1048576,124115
server,1048576,123494
client,1048576,124276
server,1048576,123260
client,1048576,124054
server,1048576,125268
client,1048576,126034
server,1048576,122648
client,1048576,123454
server,1048576,122832
client,1048576,123650
server,1048576,122895
client,1048576,123760
server,1048576,123619
client,1048576,124383
server,1048576,123918
client,1048576,124727
server,1048576,123806
client,1048576,124602
server,1048576,124461
client,1048576,125256
server,1048576,124004
client,1048576,124767
server,1048576,122930
client,1048576,123766
server,1048576,123676
client,1048576,124513
server,1048576,123397
client,1048576,124213
server,1048576,123380
client,1048576,124207
server,1048576,123056
client,1048576,123869
server,1048576,125842
client,1048576,126652
server,1048576,124275
client,1048576,125085
server,1048576,123218
client,1048576,124035
server,1048576,122377
client,1048576,123188
server,1048576,123206
client,1048576,124052
server,1048576,123392
client,1048576,124233
server,1048576,124635
client,1048576,125457
server,1048576,123487
client,1048576,124301
server,1048576,124858
client,1048576,125677
server,1048576,124442
client,1048576,125239
server,1048576,123048
client,1048576,123893
server,1048576,123270
client,1048576,124088
server,1048576,124624
client,1048576,125477
server,1048576,123554
client,1048576,124387
