sec_lvl,test_id,operation,cycles,time
1,0,get_ecdh_params_from_cert,12965,5
1,0,ecdh_read_public,15558,5
1,0,ecdh_calc_secret,62786902,24216
1,0,sha256_hash_master_secret,54453,21
1,0,sha256_hash_key_expansion,137429,54
1,0,rsa_verify_with_sha256,4898177,1889
1,1,get_ecdh_params_from_cert,12965,5
1,1,ecdh_read_public,10372,4
1,1,ecdh_calc_secret,60912163,23493
1,1,sha256_hash_master_secret,54453,22
1,1,sha256_hash_key_expansion,137429,54
1,1,rsa_verify_with_sha256,4913735,1895
1,2,get_ecdh_params_from_cert,12965,5
1,2,ecdh_read_public,7779,3
1,2,ecdh_calc_secret,56146229,21653
1,2,sha256_hash_master_secret,49267,19
1,2,sha256_hash_key_expansion,132243,51
1,2,rsa_verify_with_sha256,4926700,1900
1,3,get_ecdh_params_from_cert,10372,4
1,3,ecdh_read_public,10372,3
1,3,ecdh_calc_secret,55347585,21345
1,3,sha256_hash_master_secret,49267,19
1,3,sha256_hash_key_expansion,132243,51
1,3,rsa_verify_with_sha256,5045978,1946
1,4,get_ecdh_params_from_cert,12965,5
1,4,ecdh_read_public,10372,4
1,4,ecdh_calc_secret,56273286,21703
1,4,sha256_hash_master_secret,49267,20
1,4,sha256_hash_key_expansion,547123,211
1,4,rsa_verify_with_sha256,5128954,1978
1,5,get_ecdh_params_from_cert,10372,5
1,5,ecdh_read_public,7779,3
1,5,ecdh_calc_secret,54847136,21153
1,5,sha256_hash_master_secret,49267,19
1,5,sha256_hash_key_expansion,134836,51
1,5,rsa_verify_with_sha256,5315650,2050
1,6,get_ecdh_params_from_cert,12965,5
1,6,ecdh_read_public,10372,3
1,6,ecdh_calc_secret,56415901,21757
1,6,sha256_hash_master_secret,49267,19
1,6,sha256_hash_key_expansion,137429,53
1,6,rsa_verify_with_sha256,4908549,1893
1,7,get_ecdh_params_from_cert,12965,5
1,7,ecdh_read_public,12965,6
1,7,ecdh_calc_secret,60629526,23384
1,7,sha256_hash_master_secret,54453,21
1,7,sha256_hash_key_expansion,137429,54
1,7,rsa_verify_with_sha256,5256011,2028
