sec_lvl,test_id,cycles,time
1,0,7779,2
1,0,0,1
1,0,746784,288
1,0,5186,2
1,0,20744,8
1,0,0,1
1,0,2593,1
1,0,2593,1
1,0,63030644,24307
1,0,4931886,1901
1,1,7779,2
1,1,2593,1
1,1,46674,18
1,1,5186,1
1,1,20744,7
1,1,2593,0
1,1,2593,1
1,1,2593,1
1,1,61153312,23582
1,1,4950037,1907
1,2,5186,1
1,2,2593,1
1,2,41488,15
1,2,5186,2
1,2,20744,8
1,2,0,0
1,2,2593,0
1,2,5186,1
1,2,56364041,21737
1,2,4957816,1911
1,3,5186,1
1,3,2593,1
1,3,33709,13
1,3,5186,2
1,3,18151,7
1,3,2593,1
1,3,2593,1
1,3,2593,1
1,3,55565397,21428
1,3,5108210,1959
1,4,5186,1
1,4,2593,1
1,4,38895,15
1,4,7779,2
1,4,20744,8
1,4,2593,0
1,4,2593,1
1,4,5186,1
1,4,56916350,21950
1,4,5160070,1989
1,5,2593,1
1,5,2593,0
1,5,31116,12
1,5,5186,2
1,5,18151,7
1,5,0,1
1,5,2593,0
1,5,5186,1
1,5,55064948,21236
1,5,5346766,2061
1,6,5186,2
1,6,25930,0
1,6,38895,15
1,6,5186,1
1,6,18151,8
1,6,2593,1
1,6,0,1
1,6,5186,1
1,6,56644085,21844
1,6,4944851,1905
1,7,5186,2
1,7,2593,1
1,7,41488,15
1,7,7779,2
1,7,18151,7
1,7,2593,0
1,7,2593,0
1,7,2593,1
1,7,60873268,23475
1,7,5292313,2040
1,8,5186,2
1,8,2593,0
1,8,38895,15
1,8,5186,2
1,8,20744,7
1,8,0,0
1,8,2593,1
1,8,5186,1
1,8,55860999,21543
1,8,5211930,2009
1,9,5186,1
1,9,2593,1
1,9,38895,15
1,9,5186,2
1,9,20744,7
1,9,2593,0
1,9,2593,0
1,9,2593,1
1,9,56431459,21762
1,9,4934479,1903
1,10,5186,1
1,10,0,1
1,10,38895,15
1,10,5186,2
1,10,18151,7
1,10,0,1
1,10,2593,0
1,10,5186,1
1,10,56356262,21734
1,10,0,0
1,11,7779,2
1,11,2593,1
1,11,41488,15
1,11,2593,1
1,11,15558,7
1,11,2593,1
1,11,2593,1
1,11,7779,1
1,11,60619154,23378
1,11,4952630,1909
1,12,2593,1
1,12,0,1
1,12,31116,12
1,12,5186,1
1,12,18151,7
1,12,2593,0
1,12,2593,0
1,12,2593,1
1,12,54828985,21143
1,12,4812608,1855
1,13,5186,1
1,13,0,1
1,13,38895,14
1,13,7779,2
1,13,18151,7
1,13,0,1
1,13,0,1
1,13,5186,1
1,13,37650360,14519
1,13,0,0
1,14,5186,2
1,14,2593,1
1,14,38895,15
1,14,7779,2
1,14,20744,8
1,14,2593,0
1,14,2593,0
1,14,5186,1
1,14,52539366,20261
1,14,0,0
1,15,7779,2
1,15,2593,1
1,15,44081,18
1,15,5186,2
1,15,18151,8
1,15,0,1
1,15,2593,1
1,15,2593,1
1,15,48725063,18790
1,15,5043385,1944
1,16,5186,1
1,16,2593,0
1,16,33709,14
1,16,5186,1
1,16,18151,6
1,16,2593,0
1,16,2593,0
1,16,2593,1
1,16,42112913,16240
1,16,4952630,1909
1,17,2593,1
1,17,2593,0
1,17,28523,10
1,17,5186,1
1,17,15558,6
1,17,2593,1
1,17,2593,1
1,17,5186,1
1,17,47737130,18410
1,17,4804829,1852
1,18,2593,1
1,18,0,1
1,18,28523,11
1,18,5186,1
1,18,15558,6
1,18,0,1
1,18,2593,1
1,18,5186,1
1,18,55181633,21281
1,18,5297499,2042
1,19,5186,2
1,19,2593,0
1,19,44081,17
1,19,5186,2
1,19,18151,8
1,19,0,1
1,19,0,1
1,19,2593,1
1,19,55988056,21591
1,19,4939665,1904
1,20,5186,1
1,20,2593,1
1,20,38895,14
1,20,5186,1
1,20,20744,8
1,20,2593,1
1,20,2593,1
1,20,2593,1
1,20,47078508,18155
1,20,4822980,1860
1,21,5186,1
1,21,2593,1
1,21,31116,11
1,21,7779,2
1,21,15558,7
1,21,0,1
1,21,0,1
1,21,2593,1
1,21,53815122,20754
1,21,4815201,1856
1,22,7779,2
1,22,0,1
1,22,38895,16
1,22,5186,2
1,22,18151,7
1,22,2593,0
1,22,2593,1
1,22,5186,1
1,22,42413701,16356
1,22,4882619,1882
1,23,5186,1
1,23,2593,1
1,23,36302,13
1,23,5186,2
1,23,18151,7
1,23,2593,0
1,23,2593,0
1,23,5186,1
1,23,75209965,29004
1,23,4939665,1905
1,24,5186,1
1,24,2593,0
1,24,41488,16
1,24,5186,2
1,24,18151,7
1,24,2593,0
1,24,2593,1
1,24,2593,1
1,24,39771434,15337
1,24,4908549,1892
1,25,2593,1
1,25,2593,0
1,25,28523,12
1,25,5186,1
1,25,18151,7
1,25,2593,0
1,25,2593,1
1,25,5186,1
1,25,55155703,21269
1,25,4981153,1920
1,26,5186,1
1,26,2593,1
1,26,41488,17
1,26,5186,1
1,26,20744,8
1,26,2593,0
1,26,2593,0
1,26,2593,1
1,26,55059762,21232
1,26,4854096,1871
1,27,2593,1
1,27,2593,1
1,27,33709,12
1,27,7779,2
1,27,18151,7
1,27,2593,0
1,27,2593,1
1,27,2593,1
1,27,62550939,24121
1,27,4965595,1915
1,28,5186,1
1,28,2593,1
1,28,38895,16
1,28,7779,2
1,28,23337,8
1,28,2593,0
1,28,2593,1
1,28,2593,1
1,28,42374806,16341
1,28,4903363,1891
1,29,5186,1
1,29,2593,1
1,29,38895,15
1,29,5186,2
1,29,20744,8
1,29,2593,0
1,29,2593,1
1,29,2593,1
1,29,8899176,3431
1,29,4955223,1911
1,30,5186,1
1,30,0,1
1,30,38895,15
1,30,5186,2
1,30,18151,7
1,30,2593,0
1,30,2593,1
1,30,2593,1
1,30,39359147,15178
1,30,5243046,2021
1,31,2593,1
1,31,2593,1
1,31,31116,11
1,31,7779,2
1,31,15558,7
1,31,0,1
1,31,0,1
1,31,2593,1
1,31,58010596,22371
1,31,5870552,2263
1,32,5186,2
1,32,2593,1
1,32,41488,16
1,32,5186,1
1,32,20744,7
1,32,2593,1
1,32,2593,0
1,32,5186,1
1,32,53306894,20557
1,32,4752969,1833
1,33,5186,1
1,33,2593,0
1,33,38895,15
1,33,5186,2
1,33,20744,7
1,33,0,1
1,33,2593,0
1,33,2593,1
1,33,53643984,20687
1,33,4835945,1864
1,34,5186,2
1,34,2593,1
1,34,38895,15
1,34,5186,1
1,34,18151,7
1,34,0,1
1,34,2593,0
1,34,2593,1
1,34,42647071,16446
1,34,4864468,1876
1,35,7779,1
1,35,2593,1
1,35,41488,16
1,35,5186,1
1,35,20744,7
1,35,2593,0
1,35,2593,1
1,35,2593,1
1,35,42548537,16408
1,35,5248232,2024
1,36,5186,1
1,36,2593,1
