endpoint,operation,data_size,time
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,27
server,decrypt,576,47
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,27
server,decrypt,576,38
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,38
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,37
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,45
client,encrypt,576,28
server,decrypt,576,48
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,39
client,encrypt,576,42
server,decrypt,576,37
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,26
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,29
server,decrypt,576,27
server,encrypt,576,28
