endpoint,data_size,time
client,1048576,136661
server,1048576,136184
server,1048576,129189
client,1048576,133779
server,1048576,130458
client,1048576,131302
server,1048576,130417
client,1048576,130845
server,1048576,130203
client,1048576,130659
server,1048576,127189
client,1048576,127677
server,1048576,128336
client,1048576,128814
server,1048576,129348
client,1048576,129826
server,1048576,135431
client,1048576,135885
server,1048576,129874
client,1048576,130307
server,1048576,129838
client,1048576,130312
server,1048576,129596
client,1048576,130135
server,1048576,128255
client,1048576,128733
server,1048576,129497
client,1048576,129997
server,1048576,129842
client,1048576,130294
server,1048576,129174
client,1048576,129697
server,1048576,129457
client,1048576,129935
server,1048576,130583
client,1048576,131099
server,1048576,132825
client,1048576,133321
server,1048576,130569
client,1048576,131084
server,1048576,128993
client,1048576,129481
server,1048576,130138
client,1048576,130599
server,1048576,129127
client,1048576,129596
server,1048576,127561
client,1048576,128034
server,1048576,129361
client,1048576,129815
server,1048576,130901
client,1048576,131472
server,1048576,128442
client,1048576,128904
server,1048576,128975
client,1048576,129503
server,1048576,129938
client,1048576,130441
server,1048576,129765
client,1048576,130254
server,1048576,130883
client,1048576,131372
server,1048576,131054
client,1048576,131521
server,1048576,129457
client,1048576,129973
server,1048576,129188
client,1048576,129648
server,1048576,128710
client,1048576,129249
server,1048576,128452
client,1048576,128955
server,1048576,130093
client,1048576,130597
server,1048576,129197
client,1048576,129862
server,1048576,127588
client,1048576,128301
server,1048576,130130
client,1048576,130650
server,1048576,129269
client,1048576,129731
server,1048576,130871
client,1048576,131353
server,1048576,129781
client,1048576,130288
server,1048576,129180
client,1048576,129618
server,1048576,129079
client,1048576,129617
server,1048576,131041
client,1048576,131500
server,1048576,128565
client,1048576,129017
server,1048576,130313
client,1048576,130767
server,1048576,129816
client,1048576,130620
server,1048576,127454
client,1048576,127958
server,1048576,129031
client,1048576,129549
server,1048576,128890
client,1048576,129374
server,1048576,129928
client,1048576,130447
server,1048576,130410
client,1048576,130882
server,1048576,132270
client,1048576,132734
server,1048576,127969
client,1048576,128422
server,1048576,128195
client,1048576,128613
server,1048576,128876
client,1048576,129588
server,1048576,129970
client,1048576,130561
server,1048576,129693
client,1048576,130186
server,1048576,129634
client,1048576,130091
server,1048576,131395
client,1048576,131829
server,1048576,128326
client,1048576,128771
server,1048576,128613
client,1048576,129076
server,1048576,128358
client,1048576,128841
server,1048576,131170
client,1048576,131623
server,1048576,127826
client,1048576,128252
server,1048576,129897
client,1048576,130347
server,1048576,134204
client,1048576,134621
server,1048576,130173
client,1048576,130662
server,1048576,129207
client,1048576,129653
server,1048576,132095
client,1048576,132530
server,1048576,128329
client,1048576,128867
server,1048576,128941
client,1048576,129471
server,1048576,129168
client,1048576,129615
server,1048576,131261
client,1048576,131741
server,1048576,128502
client,1048576,128986
server,1048576,131279
client,1048576,131780
server,1048576,128234
client,1048576,128729
server,1048576,131373
client,1048576,131821
server,1048576,131211
client,1048576,131666
server,1048576,130442
client,1048576,130929
server,1048576,128876
client,1048576,129347
server,1048576,127729
client,1048576,128191
server,1048576,130090
client,1048576,130547
server,1048576,128023
client,1048576,128535
server,1048576,132562
client,1048576,133038
server,1048576,128200
client,1048576,128701
server,1048576,129152
client,1048576,129640
server,1048576,128913
client,1048576,129627
server,1048576,128542
client,1048576,129011
server,1048576,132852
client,1048576,133311
server,1048576,129441
client,1048576,129996
server,1048576,129267
client,1048576,129727
server,1048576,128989
client,1048576,129475
server,1048576,127555
client,1048576,128056
server,1048576,127905
client,1048576,128456
server,1048576,129083
client,1048576,129596
server,1048576,128669
client,1048576,129142
server,1048576,129799
client,1048576,130297
server,1048576,129551
client,1048576,130091
server,1048576,128183
client,1048576,128680
server,1048576,131903
client,1048576,132497
server,1048576,131627
client,1048576,132083
server,1048576,129076
client,1048576,129549
server,1048576,129049
client,1048576,129626
server,1048576,128821
client,1048576,129580
server,1048576,129996
client,1048576,130508
server,1048576,128619
client,1048576,129057
server,1048576,129022
client,1048576,129460
server,1048576,126993
client,1048576,127440
server,1048576,130238
client,1048576,130666
server,1048576,129030
client,1048576,129487
server,1048576,128846
client,1048576,129468
server,1048576,128591
client,1048576,129087
server,1048576,130051
client,1048576,130563
server,1048576,128275
client,1048576,128722
