sec_lvl,test_id,cycles,time
1,0,20752,8
1,0,2594,1
1,0,796358,309
1,0,2594,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,130864706,50450
1,0,197239978,76036
1,0,2594,1
1,1,20752,7
1,1,0,1
1,1,7782,4
1,1,0,1
1,1,4913036,1893
1,1,2594,1
1,1,2594,1
1,1,113337048,43692
1,1,159655512,61548
1,1,5188,1
1,2,20752,7
1,2,2594,0
1,2,10376,3
1,2,2594,1
1,2,4920818,1897
1,2,2594,1
1,2,2594,1
1,2,110084172,42437
1,2,159219720,61379
1,2,5188,1
1,3,20752,8
1,3,2594,1
1,3,10376,3
1,3,2594,1
1,3,4806682,1852
1,3,2594,0
1,3,2594,1
1,3,110268346,42510
1,3,158088736,60944
1,3,2594,1
1,4,23346,8
1,4,0,1
1,4,7782,3
1,4,0,1
1,4,5226910,2014
1,4,2594,1
1,4,2594,1
1,4,108986910,42014
1,4,160747586,61969
1,4,2594,0
1,5,20752,7
1,5,2594,0
1,5,10376,3
1,5,2594,1
1,5,4819652,1857
1,5,5188,1
1,5,5188,1
1,5,110826056,42723
1,5,161875976,62404
1,5,5188,1
1,6,20752,7
1,6,0,1
1,6,7782,3
1,6,2594,1
1,6,5239880,2019
1,6,2594,1
1,6,2594,1
1,6,112136026,43229
1,6,159606226,61528
1,6,5188,1
1,7,18158,6
1,7,0,1
1,7,7782,3
1,7,2594,1
1,7,4801494,1851
1,7,2594,1
1,7,5188,1
1,7,111650948,43042
1,7,160726834,61961
1,7,2594,0
1,8,18158,6
1,8,2594,0
1,8,10376,3
1,8,2594,0
1,8,5237286,2019
1,8,2594,1
1,8,2594,1
1,8,109614658,42256
1,8,161652892,62318
1,8,2594,1
1,9,20752,7
1,9,2594,0
1,9,10376,3
1,9,2594,1
1,9,4910442,1893
1,9,2594,1
1,9,5188,1
1,9,111744332,43078
1,9,160869504,62015
1,9,2594,0
1,10,18158,7
1,10,2594,1
1,10,7782,2
1,10,0,1
1,10,5200970,2004
1,10,2594,1
1,10,2594,2
1,10,111679482,43052
1,10,159650324,61546
1,10,2594,0
1,11,20752,7
1,11,2594,1
1,11,10376,3
1,11,2594,1
1,11,5260632,2027
1,11,2594,1
1,11,2594,1
1,11,110942786,42768
1,11,159764460,61590
1,11,2594,0
1,12,20752,7
1,12,0,1
1,12,10376,3
1,12,0,1
1,12,5263226,2028
1,12,2594,1
1,12,2594,1
1,12,110968726,42778
1,12,161235258,62157
1,12,2594,0
1,13,18158,6
1,13,0,1
1,13,7782,3
1,13,0,1
1,13,5351422,2062
1,13,2594,1
1,13,2594,1
1,13,111736550,43075
1,13,161006986,62069
1,13,5188,0
1,14,20752,8
1,14,2594,1
1,14,10376,3
1,14,0,1
1,14,4855968,1871
1,14,2594,1
1,14,5188,1
1,14,111998544,43175
1,14,160864316,62013
1,14,2594,1
1,15,18158,6
1,15,2594,0
1,15,7782,3
1,15,2594,1
1,15,4858562,1872
1,15,2594,0
1,15,2594,1
1,15,111484932,42977
1,15,161933044,62427
1,15,2594,1
1,16,23346,8
1,16,2594,1
1,16,10376,3
1,16,2594,1
1,16,4874126,1878
1,16,2594,1
1,16,2594,1
1,16,111337074,42920
1,16,160057582,61703
1,16,5188,1
1,17,18158,7
1,17,0,1
1,17,10376,3
1,17,0,1
1,17,4817058,1856
1,17,0,1
1,17,2594,2
1,17,112115274,43220
