endpoint,operation,input_size,cycles,usec
server,decrypt,304,23337,9
server,encrypt,304,18151,7
client,decrypt,304,25930,9
client,encrypt,304,20744,8
server,decrypt,304,28523,11
server,encrypt,304,23337,8
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,18151,6
server,encrypt,304,12965,5
client,decrypt,304,23337,9
client,encrypt,304,20744,7
server,decrypt,304,15558,6
server,encrypt,304,12965,6
client,decrypt,304,23337,9
client,encrypt,304,23337,8
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,20744,9
client,encrypt,304,18151,8
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,7
client,encrypt,304,15558,5
server,decrypt,304,18151,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,20744,8
server,decrypt,304,637878,247
server,encrypt,304,12965,5
client,decrypt,304,23337,10
client,encrypt,304,23337,8
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,6
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,18151,8
client,encrypt,304,15558,5
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,20744,7
server,encrypt,304,23337,7
client,decrypt,304,15558,6
client,encrypt,304,18151,6
server,decrypt,304,23337,8
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,44081,17
server,decrypt,304,23337,8
server,encrypt,304,25930,9
client,decrypt,304,20744,8
client,encrypt,304,23337,9
server,decrypt,304,28523,10
server,encrypt,304,23337,8
client,decrypt,304,25930,9
client,encrypt,304,15558,7
server,decrypt,304,28523,9
server,encrypt,304,18151,7
client,decrypt,304,23337,9
client,encrypt,304,25930,9
server,decrypt,304,25930,9
server,encrypt,304,15558,6
client,decrypt,304,25930,9
client,encrypt,304,20744,8
server,decrypt,304,18151,6
server,encrypt,304,12965,5
client,decrypt,304,20744,8
client,encrypt,304,15558,6
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,18151,7
client,encrypt,304,15558,5
server,decrypt,304,15558,7
server,encrypt,304,12965,5
client,decrypt,304,15558,7
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,28523,10
server,encrypt,304,23337,8
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,18151,6
server,encrypt,304,15558,6
client,decrypt,304,18151,6
client,encrypt,304,20744,8
server,decrypt,304,25930,10
server,encrypt,304,20744,8
client,decrypt,304,51860,20
client,encrypt,304,12965,5
server,decrypt,304,23337,8
server,encrypt,304,20744,7
client,decrypt,304,28523,9
client,encrypt,304,15558,6
server,decrypt,304,23337,8
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,7
client,encrypt,304,12965,5
server,decrypt,304,18151,6
server,encrypt,304,23337,8
client,decrypt,304,18151,6
client,encrypt,304,18151,6
server,decrypt,304,20744,8
server,encrypt,304,28523,9
client,decrypt,304,33709,13
client,encrypt,304,23337,9
server,decrypt,304,36302,14
server,encrypt,304,23337,9
client,decrypt,304,20744,7
client,encrypt,304,15558,5
server,decrypt,304,18151,6
server,encrypt,304,15558,5
client,decrypt,304,18151,6
client,encrypt,304,12965,6
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,18151,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,25930,9
client,decrypt,304,15558,7
client,encrypt,304,23337,8
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,25930,9
client,decrypt,304,67418,24
client,encrypt,304,33709,13
server,decrypt,304,18151,8
server,encrypt,304,33709,11
client,decrypt,304,38895,13
client,encrypt,304,18151,7
server,decrypt,304,36302,13
server,encrypt,304,23337,9
client,decrypt,304,18151,6
client,encrypt,304,20744,7
server,decrypt,304,28523,10
server,encrypt,304,15558,5
client,decrypt,304,62232,24
client,encrypt,304,33709,12
server,decrypt,304,80383,31
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,18151,6
server,encrypt,304,15558,5
client,decrypt,304,15558,5
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,6
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,15558,5
client,decrypt,304,31116,11
client,encrypt,304,15558,6
server,decrypt,304,20744,8
server,encrypt,304,12965,5
client,decrypt,304,23337,9
client,encrypt,304,15558,6
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,20744,8
server,decrypt,304,25930,10
server,encrypt,304,23337,8
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,18151,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,20744,8
server,decrypt,304,28523,10
server,encrypt,304,20744,8
client,decrypt,304,20744,8
client,encrypt,304,12965,5
server,decrypt,304,20744,7
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,18151,6
client,decrypt,304,25930,9
client,encrypt,304,23337,9
server,decrypt,304,23337,9
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,12965,6
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,18151,7
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,6
client,decrypt,304,18151,7
client,encrypt,304,12965,6
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,18151,7
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,0,0
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,18151,7
client,decrypt,304,23337,8
client,encrypt,304,20744,7
server,decrypt,304,20744,8
server,encrypt,304,18151,7
client,decrypt,304,23337,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,23337,9
server,encrypt,304,23337,8
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,23337,9
server,encrypt,304,20744,8
client,decrypt,304,20744,9
client,encrypt,304,20744,8
server,decrypt,304,23337,9
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,15558,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,15558,5
client,encrypt,304,12965,6
server,decrypt,304,15558,6
server,encrypt,304,12965,6
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,20744,9
client,decrypt,304,31116,11
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,18151,6
client,decrypt,304,23337,8
client,encrypt,304,18151,7
server,decrypt,304,20744,7
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,18151,8
server,encrypt,304,18151,7
client,decrypt,304,20744,7
client,encrypt,304,18151,7
server,decrypt,304,23337,8
server,encrypt,304,18151,6
client,decrypt,304,20744,8
client,encrypt,304,15558,7
server,decrypt,304,20744,7
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,62232,25
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,23337,9
client,encrypt,304,20744,9
server,decrypt,304,25930,9
server,encrypt,304,20744,7
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,23337,8
server,encrypt,304,23337,8
client,decrypt,304,20744,9
client,encrypt,304,20744,7
server,decrypt,304,23337,9
server,encrypt,304,20744,8
client,decrypt,304,28523,10
client,encrypt,304,18151,7
server,decrypt,304,23337,10
server,encrypt,304,20744,7
client,decrypt,304,25930,10
client,encrypt,304,23337,8
server,decrypt,304,25930,9
server,encrypt,304,23337,9
client,decrypt,304,25930,10
client,encrypt,304,23337,9
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,72604,29
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,4
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,4
server,decrypt,304,12965,6
server,encrypt,304,20744,8
client,decrypt,304,28523,10
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,6
client,decrypt,304,23337,9
client,encrypt,304,15558,7
server,decrypt,304,25930,10
server,encrypt,304,12965,5
client,decrypt,304,18151,6
client,encrypt,304,15558,5
server,decrypt,304,28523,10
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,20744,8
server,encrypt,304,15558,5
client,decrypt,304,318939,123
client,encrypt,304,15558,5
server,decrypt,304,23337,7
server,encrypt,304,15558,5
client,decrypt,304,20744,7
client,encrypt,304,12965,6
server,decrypt,304,90755,34
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,5186,3
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,0,0
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,4
client,decrypt,304,15558,5
client,encrypt,304,12965,4
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,12965,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,15558,6
client,decrypt,304,18151,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,6
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,49267,19
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,15558,5
server,decrypt,304,15558,5
server,encrypt,304,18151,6
client,decrypt,304,15558,6
client,encrypt,304,12965,6
server,decrypt,304,18151,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,12965,6
client,encrypt,304,12965,4
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,18151,6
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,4
server,decrypt,304,15558,5
server,encrypt,304,23337,9
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,0,0
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,12965,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,33709,14
server,decrypt,304,15558,5
server,encrypt,304,12965,6
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,20744,8
client,decrypt,304,23337,8
client,encrypt,304,20744,7
server,decrypt,304,0,151
server,encrypt,304,18151,8
client,decrypt,304,23337,9
client,encrypt,304,18151,7
server,decrypt,304,23337,8
server,encrypt,304,20744,7
client,decrypt,304,23337,8
client,encrypt,304,20744,7
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,23337,8
client,encrypt,304,18151,8
server,decrypt,304,20744,9
server,encrypt,304,20744,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,18151,8
client,decrypt,304,20744,8
client,encrypt,304,18151,8
server,decrypt,304,20744,7
server,encrypt,304,18151,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,23337,8
client,encrypt,304,18151,8
server,decrypt,304,20744,8
server,encrypt,304,18151,8
client,decrypt,304,20744,8
client,encrypt,304,18151,7
server,decrypt,304,20744,7
server,encrypt,304,20744,7
client,decrypt,304,28523,11
client,encrypt,304,18151,8
server,decrypt,304,25930,10
server,encrypt,304,18151,8
client,decrypt,304,23337,8
client,encrypt,304,20744,7
server,decrypt,304,20744,9
server,encrypt,304,20744,8
client,decrypt,304,23337,8
client,encrypt,304,18151,8
server,decrypt,304,23337,8
server,encrypt,304,20744,7
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,23337,8
server,encrypt,304,20744,8
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,20744,9
server,encrypt,304,20744,8
client,decrypt,304,23337,9
client,encrypt,304,20744,8
server,decrypt,304,23337,9
server,encrypt,304,18151,7
client,decrypt,304,23337,8
client,encrypt,304,18151,8
server,decrypt,304,20744,8
server,encrypt,304,18151,8
client,decrypt,304,23337,9
client,encrypt,304,20744,7
server,decrypt,304,20744,9
server,encrypt,304,20744,7
client,decrypt,304,20744,8
client,encrypt,304,18151,8
server,decrypt,304,20744,8
server,encrypt,304,20744,7
client,decrypt,304,25930,10
client,encrypt,304,20744,7
server,decrypt,304,25930,9
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,0,0
client,encrypt,304,0,0
server,decrypt,304,0,0
server,encrypt,304,15558,5
client,decrypt,304,18151,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,15558,5
client,decrypt,304,18151,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,15558,5
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
client,decrypt,304,0,0
client,encrypt,304,12965,4
server,decrypt,304,23337,8
server,encrypt,304,0,0
client,decrypt,304,20744,8
client,encrypt,304,20744,7
server,decrypt,304,23337,8
server,encrypt,304,18151,7
client,decrypt,304,0,0
client,encrypt,304,18151,8
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,435624,168
server,encrypt,304,12965,6
client,decrypt,304,15558,6
client,encrypt,304,12965,6
server,decrypt,304,15558,6
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,38895,14
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,12965,6
client,encrypt,304,12965,5
server,decrypt,304,20744,9
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,15558,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,6
client,decrypt,304,0,0
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,23337,8
client,encrypt,304,20744,8
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,12965,6
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,10372,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,0,0
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,20744,9
server,encrypt,304,23337,9
client,decrypt,304,28523,10
client,encrypt,304,23337,9
server,decrypt,304,15558,6
server,encrypt,304,0,0
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,6
server,encrypt,304,12965,5
client,decrypt,304,15558,6
client,encrypt,304,15558,5
server,decrypt,304,15558,5
server,encrypt,304,7779,4
client,decrypt,304,15558,5
client,encrypt,304,12965,5
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,15558,5
client,encrypt,304,241149,94
server,decrypt,304,0,0
server,encrypt,304,12965,5
client,decrypt,304,12965,6
client,encrypt,304,15558,5
server,decrypt,304,12965,6
server,encrypt,304,15558,5
client,decrypt,304,15558,6
client,encrypt,304,12965,5
server,decrypt,304,12965,5
server,encrypt,304,12965,5
client,decrypt,304,0,0
client,encrypt,304,12965,5
server,decrypt,304,15558,5
server,encrypt,304,12965,5
