sec_lvl,test_id,time
1,0,20
1,0,2
1,0,1594
1,0,20
1,0,20180
1,0,121
1,1,9
1,1,1
1,1,6
1,1,12
1,1,20684
1,1,94
1,2,10
1,2,1
1,2,5
1,2,11
1,2,20499
1,2,87
1,3,9
1,3,1
1,3,6
1,3,10
1,3,20651
1,3,94
1,4,11
1,4,1
1,4,5
1,4,20
1,4,20427
1,4,86
1,5,20
1,5,1
1,5,7
1,5,19
1,5,20760
1,5,86
1,6,9
1,6,1
1,6,6
1,6,10
1,6,20508
1,6,91
1,7,9
1,7,1
1,7,5
1,7,11
1,7,20285
1,7,84
1,8,13
1,8,1
1,8,8
1,8,14
1,8,21468
1,8,87
1,9,9
1,9,2
1,9,13
1,9,10
1,9,20599
1,9,91
1,10,13
1,10,2
1,10,6
1,10,11
1,10,20378
1,10,92
1,11,10
1,11,1
1,11,6
1,11,11
1,11,20429
1,11,85
1,12,9
1,12,1
1,12,7
1,12,11
1,12,20410
1,12,86
1,13,10
1,13,1
1,13,4
1,13,19
1,13,20418
1,13,92
1,14,10
1,14,0
1,14,6
1,14,10
1,14,20384
1,14,92
1,15,11
1,15,1
1,15,7
1,15,11
1,15,20714
1,15,85
1,16,9
1,16,2
1,16,4
1,16,11
1,16,20798
1,16,93
1,17,12
1,17,1
1,17,6
1,17,10
1,17,20407
1,17,93
1,18,9
1,18,1
1,18,4
1,18,10
1,18,21104
1,18,84
1,19,10
1,19,1
1,19,6
1,19,10
1,19,20459
1,19,84
2,0,8
2,0,1
2,0,5
2,0,11
2,0,21890
2,0,85
2,1,13
2,1,1
2,1,8
2,1,10
2,1,21449
2,1,86
2,2,13
2,2,1
2,2,6
2,2,10
2,2,21519
2,2,84
2,3,11
2,3,1
2,3,6
2,3,10
2,3,21155
2,3,92
2,4,10
2,4,1
2,4,6
2,4,11
2,4,21994
2,4,92
2,5,13
2,5,1
2,5,6
2,5,20
2,5,21370
2,5,85
2,6,16
2,6,1
2,6,6
2,6,10
2,6,21537
2,6,85
2,7,9
2,7,1
2,7,4
2,7,8
2,7,21013
2,7,91
2,8,10
2,8,1
2,8,6
2,8,11
2,8,21702
2,8,92
2,9,13
2,9,1
2,9,5
2,9,20
2,9,20928
2,9,92
2,10,9
2,10,9
2,10,6
2,10,15
2,10,21995
2,10,91
2,11,9
2,11,1
2,11,6
2,11,10
2,11,21338
2,11,92
2,12,10
2,12,1
2,12,6
2,12,10
2,12,21546
2,12,84
2,13,12
2,13,1
2,13,7
2,13,11
2,13,22011
2,13,85
2,14,13
2,14,1
2,14,6
2,14,11
2,14,22549
2,14,84
2,15,10
2,15,1
2,15,7
2,15,10
2,15,21486
2,15,84
2,16,13
2,16,2
2,16,5
2,16,10
2,16,21518
2,16,85
2,17,10
2,17,1
2,17,6
2,17,10
2,17,21655
2,17,86
2,18,13
2,18,1
2,18,7
2,18,17
2,18,22100
2,18,86
2,19,13
2,19,2
2,19,6
2,19,10
2,19,22141
2,19,85
3,0,11
3,0,1
3,0,6
3,0,11
3,0,52911
3,0,95
3,1,13
3,1,1
3,1,5
3,1,13
3,1,54390
3,1,86
3,2,12
3,2,1
3,2,5
3,2,11
3,2,53325
3,2,96
3,3,12
3,3,1
3,3,6
3,3,15
3,3,53868
3,3,94
3,4,9
3,4,1
3,4,4
3,4,12
3,4,53498
3,4,93
3,5,9
3,5,1
3,5,6
3,5,11
3,5,53615
3,5,94
3,6,12
3,6,1
3,6,6
3,6,11
3,6,65974
3,6,89
3,7,9
3,7,1
3,7,5
3,7,11
3,7,53795
3,7,93
3,8,12
3,8,1
3,8,6
3,8,12
3,8,53983
3,8,93
3,9,10
3,9,1
3,9,6
3,9,12
3,9,54154
3,9,85
3,10,13
3,10,1
3,10,6
3,10,11
3,10,53924
3,10,94
3,11,12
3,11,1
3,11,6
3,11,11
3,11,54166
3,11,87
3,12,14
3,12,1
3,12,6
3,12,12
3,12,53656
3,12,93
3,13,12
3,13,1
3,13,4
3,13,21
3,13,53453
3,13,94
3,14,9
3,14,1
3,14,6
3,14,12
3,14,53644
3,14,93
3,15,8
3,15,1
3,15,8
3,15,11
3,15,53724
3,15,93
3,16,14
3,16,1
3,16,6
3,16,12
3,16,60074
3,16,154
3,17,10
3,17,1
3,17,6
3,17,11
3,17,55028
3,17,87
3,18,8
3,18,2
3,18,8
3,18,12
3,18,53669
3,18,94
3,19,11
3,19,1
3,19,6
3,19,12
3,19,53179
3,19,93
