endpoint,data_size,time
client,1048576,26813
server,1048576,25960
server,1048576,19415
client,1048576,25466
server,1048576,19562
client,1048576,20259
server,1048576,19286
client,1048576,19992
server,1048576,20492
client,1048576,21226
server,1048576,19611
client,1048576,20343
server,1048576,19780
client,1048576,20446
server,1048576,20576
client,1048576,21317
server,1048576,21110
client,1048576,21812
server,1048576,19799
client,1048576,20526
server,1048576,19516
client,1048576,20246
server,1048576,19391
client,1048576,20090
server,1048576,21018
client,1048576,21911
server,1048576,19084
client,1048576,20070
server,1048576,19055
client,1048576,19742
server,1048576,19478
client,1048576,20161
server,1048576,19649
client,1048576,20345
server,1048576,21157
client,1048576,21937
server,1048576,19450
client,1048576,20267
server,1048576,19292
client,1048576,20006
server,1048576,19878
client,1048576,20650
server,1048576,19393
client,1048576,20184
server,1048576,20539
client,1048576,21305
server,1048576,22235
client,1048576,22995
server,1048576,19884
client,1048576,20724
server,1048576,21755
client,1048576,22542
server,1048576,19941
client,1048576,21022
server,1048576,20300
client,1048576,21060
server,1048576,21310
client,1048576,22074
server,1048576,21024
client,1048576,21867
server,1048576,20561
client,1048576,21369
server,1048576,19133
client,1048576,19870
server,1048576,20100
client,1048576,20834
server,1048576,19515
client,1048576,20595
server,1048576,19537
client,1048576,20293
server,1048576,19450
client,1048576,20232
server,1048576,20618
client,1048576,21410
server,1048576,20735
client,1048576,21491
server,1048576,20276
client,1048576,21015
server,1048576,20126
client,1048576,20888
server,1048576,20510
client,1048576,21324
server,1048576,20100
client,1048576,20876
server,1048576,20761
client,1048576,21596
server,1048576,19872
client,1048576,20700
server,1048576,20347
client,1048576,21296
server,1048576,19808
client,1048576,20649
server,1048576,20359
client,1048576,21207
server,1048576,21061
client,1048576,21809
server,1048576,22080
client,1048576,22827
server,1048576,19885
client,1048576,20659
server,1048576,20773
client,1048576,21960
server,1048576,20483
client,1048576,21306
server,1048576,20448
client,1048576,21167
server,1048576,20297
client,1048576,21260
server,1048576,20301
client,1048576,21105
server,1048576,19756
client,1048576,20641
server,1048576,20140
client,1048576,21119
server,1048576,19072
client,1048576,19878
server,1048576,20457
client,1048576,21308
server,1048576,19571
client,1048576,20668
server,1048576,20077
client,1048576,20941
server,1048576,19150
client,1048576,19907
server,1048576,19554
client,1048576,20289
server,1048576,19401
client,1048576,20116
server,1048576,20635
client,1048576,21346
server,1048576,19133
client,1048576,19848
server,1048576,19919
client,1048576,20695
server,1048576,19451
client,1048576,20193
server,1048576,19695
client,1048576,20469
server,1048576,19069
client,1048576,19818
server,1048576,20334
client,1048576,21081
server,1048576,19535
client,1048576,20263
server,1048576,19674
client,1048576,20374
server,1048576,19290
client,1048576,20015
server,1048576,20255
client,1048576,20945
server,1048576,20948
client,1048576,21667
server,1048576,20418
client,1048576,21126
server,1048576,19596
client,1048576,20395
server,1048576,20172
client,1048576,20910
server,1048576,21038
client,1048576,21939
server,1048576,20453
client,1048576,21212
server,1048576,19888
client,1048576,20717
server,1048576,19895
client,1048576,20630
server,1048576,19751
client,1048576,20580
server,1048576,20418
client,1048576,21154
server,1048576,19299
client,1048576,20041
server,1048576,20168
client,1048576,20891
server,1048576,19411
client,1048576,20132
server,1048576,19768
client,1048576,20530
server,1048576,19554
client,1048576,20339
server,1048576,19850
client,1048576,20660
server,1048576,19141
client,1048576,20286
server,1048576,19331
client,1048576,20089
server,1048576,19570
client,1048576,20439
server,1048576,21237
client,1048576,22070
server,1048576,20203
client,1048576,20967
server,1048576,20715
client,1048576,21489
server,1048576,19616
client,1048576,20136
server,1048576,19846
client,1048576,20693
server,1048576,20075
client,1048576,20798
server,1048576,19937
client,1048576,20678
server,1048576,19291
client,1048576,20144
server,1048576,19934
client,1048576,20687
server,1048576,19451
client,1048576,20252
server,1048576,19780
client,1048576,20596
server,1048576,20011
client,1048576,20900
server,1048576,21776
client,1048576,22572
server,1048576,21628
client,1048576,22383
server,1048576,20107
client,1048576,20880
server,1048576,19399
client,1048576,20395
server,1048576,19684
client,1048576,20518
server,1048576,19825
client,1048576,20561
server,1048576,19591
client,1048576,20402
server,1048576,19278
client,1048576,20043
server,1048576,19730
client,1048576,20595
server,1048576,19508
client,1048576,20291
server,1048576,19447
client,1048576,20193
server,1048576,19221
client,1048576,19937
server,1048576,19068
client,1048576,19778
server,1048576,19402
client,1048576,20144
server,1048576,19877
client,1048576,20573
server,1048576,19323
client,1048576,20024
server,1048576,20302
client,1048576,21009
server,1048576,20259
client,1048576,21005
server,1048576,21278
client,1048576,22020
server,1048576,20084
client,1048576,20782
server,1048576,19837
client,1048576,20570
server,1048576,19341
client,1048576,20084
server,1048576,20462
client,1048576,21178
server,1048576,19143
client,1048576,19862
server,1048576,19245
client,1048576,19971
server,1048576,19236
client,1048576,19939
server,1048576,19618
client,1048576,20357
server,1048576,20338
client,1048576,21069
server,1048576,21233
client,1048576,21984
server,1048576,19959
client,1048576,20687
server,1048576,21039
client,1048576,21764
server,1048576,19150
client,1048576,19872
server,1048576,20215
client,1048576,21307
server,1048576,19390
client,1048576,20208
server,1048576,21322
client,1048576,22133
server,1048576,20188
client,1048576,20895
server,1048576,19500
client,1048576,20223
server,1048576,19530
client,1048576,20284
server,1048576,19871
client,1048576,20611
server,1048576,19498
client,1048576,20238
server,1048576,19872
client,1048576,20970
server,1048576,21794
client,1048576,22732
server,1048576,20749
client,1048576,21475
server,1048576,19456
client,1048576,20277
server,1048576,20631
client,1048576,21449
server,1048576,19648
client,1048576,20427
server,1048576,19911
client,1048576,20723
server,1048576,19572
client,1048576,20352
server,1048576,19746
client,1048576,20504
server,1048576,19818
client,1048576,20655
server,1048576,19908
client,1048576,20781
server,1048576,326165
client,1048576,327462
server,1048576,21435
client,1048576,22276
server,1048576,20364
client,1048576,21190
server,1048576,19286
client,1048576,20055
server,1048576,20337
client,1048576,21361
server,1048576,19819
client,1048576,20597
server,1048576,20130
client,1048576,20898
server,1048576,20254
client,1048576,21035
server,1048576,20387
client,1048576,21135
server,1048576,19581
client,1048576,20417
server,1048576,19535
client,1048576,20527
server,1048576,20185
client,1048576,21031
server,1048576,20408
client,1048576,21185
server,1048576,20507
client,1048576,21351
server,1048576,20017
client,1048576,20796
server,1048576,19366
client,1048576,20177
server,1048576,19837
client,1048576,20804
server,1048576,20031
client,1048576,20850
server,1048576,20695
client,1048576,21471
server,1048576,19863
client,1048576,20735
server,1048576,19750
client,1048576,20545
server,1048576,19816
client,1048576,20625
server,1048576,19192
client,1048576,19964
server,1048576,20142
client,1048576,20883
server,1048576,19232
client,1048576,19931
server,1048576,18984
client,1048576,19725
server,1048576,19670
client,1048576,20547
server,1048576,19326
client,1048576,20042
server,1048576,19976
client,1048576,20731
server,1048576,19430
client,1048576,20686
server,1048576,20695
client,1048576,21512
server,1048576,20540
client,1048576,20750
server,1048576,19676
client,1048576,20586
server,1048576,21476
client,1048576,22265
server,1048576,20082
client,1048576,20803
server,1048576,19587
client,1048576,20494
server,1048576,19341
client,1048576,20079
server,1048576,19092
client,1048576,19823
server,1048576,19428
client,1048576,20200
server,1048576,19093
client,1048576,19990
server,1048576,19969
client,1048576,20757
server,1048576,19434
client,1048576,20231
server,1048576,21546
client,1048576,22343
server,1048576,19601
client,1048576,20466
server,1048576,19827
client,1048576,20620
server,1048576,19871
client,1048576,20668
server,1048576,19815
client,1048576,20623
server,1048576,19485
client,1048576,20252
server,1048576,19869
client,1048576,20606
server,1048576,20456
client,1048576,21308
server,1048576,19868
client,1048576,20602
server,1048576,19533
client,1048576,20409
server,1048576,19317
client,1048576,20105
server,1048576,19733
client,1048576,20580
server,1048576,21619
client,1048576,22433
server,1048576,19770
client,1048576,20656
server,1048576,20317
client,1048576,21087
server,1048576,19653
client,1048576,20432
server,1048576,19948
client,1048576,20785
server,1048576,19144
client,1048576,19940
server,1048576,19615
client,1048576,20391
server,1048576,19164
client,1048576,20004
server,1048576,20412
client,1048576,21172
server,1048576,19396
client,1048576,20181
server,1048576,22862
client,1048576,23787
server,1048576,19616
client,1048576,20500
server,1048576,20185
client,1048576,20974
server,1048576,21102
client,1048576,21831
server,1048576,20208
client,1048576,20963
server,1048576,19470
client,1048576,20213
server,1048576,20680
client,1048576,21486
server,1048576,19608
client,1048576,20420
server,1048576,19548
client,1048576,20376
server,1048576,19500
client,1048576,20285
server,1048576,21867
client,1048576,22883
server,1048576,19623
client,1048576,20385
server,1048576,19580
client,1048576,20330
server,1048576,19155
client,1048576,19908
server,1048576,19924
client,1048576,20693
server,1048576,19992
client,1048576,20914
server,1048576,19223
client,1048576,19988
server,1048576,19047
client,1048576,19844
server,1048576,19663
client,1048576,20434
server,1048576,21223
client,1048576,21980
server,1048576,19781
client,1048576,20834
server,1048576,19496
client,1048576,20223
server,1048576,20177
client,1048576,20961
server,1048576,19644
client,1048576,20382
server,1048576,19377
client,1048576,20112
server,1048576,19356
client,1048576,20057
server,1048576,20003
client,1048576,20719
server,1048576,19604
client,1048576,20331
server,1048576,19245
client,1048576,20009
server,1048576,19422
client,1048576,20546
server,1048576,20060
client,1048576,20767
server,1048576,19046
client,1048576,19815
server,1048576,21620
client,1048576,22357
server,1048576,19762
client,1048576,20519
server,1048576,20656
client,1048576,21395
server,1048576,19644
client,1048576,20379
server,1048576,19976
client,1048576,20759
server,1048576,20058
client,1048576,20825
server,1048576,19846
client,1048576,20564
server,1048576,19376
client,1048576,20123
server,1048576,19434
client,1048576,20155
server,1048576,19583
client,1048576,20370
server,1048576,20205
client,1048576,20940
server,1048576,19874
client,1048576,20621
server,1048576,19943
client,1048576,20691
server,1048576,20373
client,1048576,21106
server,1048576,19809
client,1048576,20643
server,1048576,20547
client,1048576,21301
server,1048576,20587
client,1048576,21328
server,1048576,19734
client,1048576,20512
server,1048576,20721
client,1048576,21468
server,1048576,19380
client,1048576,20239
server,1048576,19529
client,1048576,20354
server,1048576,20293
client,1048576,21162
server,1048576,21055
client,1048576,21874
server,1048576,19946
client,1048576,20752
server,1048576,20555
client,1048576,21437
server,1048576,19904
client,1048576,20794
server,1048576,19812
client,1048576,20612
server,1048576,21312
client,1048576,22121
server,1048576,19806
client,1048576,20575
server,1048576,19492
client,1048576,20263
server,1048576,20163
client,1048576,20938
server,1048576,19920
client,1048576,20725
server,1048576,20515
client,1048576,21338
server,1048576,19191
client,1048576,19990
server,1048576,19992
client,1048576,21009
server,1048576,20059
client,1048576,20836
server,1048576,20109
client,1048576,20924
server,1048576,19771
client,1048576,20563
server,1048576,20060
client,1048576,20810
server,1048576,20015
client,1048576,20789
server,1048576,19739
client,1048576,20499
server,1048576,19628
client,1048576,20404
server,1048576,20692
client,1048576,21507
server,1048576,19292
client,1048576,20326
server,1048576,19446
client,1048576,20269
server,1048576,19795
client,1048576,20606
server,1048576,20233
client,1048576,20992
server,1048576,19334
client,1048576,20165
server,1048576,19399
client,1048576,20263
server,1048576,19189
client,1048576,19952
server,1048576,19275
client,1048576,20032
server,1048576,19844
client,1048576,20738
server,1048576,19785
client,1048576,20543
server,1048576,19158
client,1048576,19959
server,1048576,20226
client,1048576,21185
server,1048576,19282
client,1048576,20039
server,1048576,19947
client,1048576,20887
server,1048576,19378
client,1048576,20142
server,1048576,19644
client,1048576,20392
server,1048576,19735
client,1048576,20474
server,1048576,19861
client,1048576,20579
server,1048576,19391
client,1048576,20194
server,1048576,19846
client,1048576,20588
server,1048576,19165
client,1048576,19945
server,1048576,19401
client,1048576,20127
server,1048576,19309
client,1048576,20269
server,1048576,19847
client,1048576,20587
server,1048576,19729
client,1048576,20475
server,1048576,20342
client,1048576,21097
server,1048576,21157
client,1048576,21943
server,1048576,20237
client,1048576,20954
server,1048576,19245
client,1048576,19970
server,1048576,19218
client,1048576,20026
server,1048576,19188
client,1048576,20151
server,1048576,19200
client,1048576,19903
server,1048576,19945
client,1048576,20714
server,1048576,19581
client,1048576,20341
server,1048576,19295
client,1048576,20069
server,1048576,19942
client,1048576,20665
server,1048576,19524
client,1048576,20327
server,1048576,19659
client,1048576,20402
server,1048576,19596
client,1048576,20371
server,1048576,19838
client,1048576,20564
server,1048576,19470
client,1048576,20240
server,1048576,21464
client,1048576,22315
server,1048576,19783
client,1048576,20879
server,1048576,19546
client,1048576,20318
server,1048576,19884
client,1048576,20696
server,1048576,20515
client,1048576,21291
server,1048576,20006
client,1048576,20749
server,1048576,20199
client,1048576,20982
server,1048576,19812
client,1048576,20722
server,1048576,19898
client,1048576,20629
server,1048576,19004
client,1048576,19795
server,1048576,19691
client,1048576,20613
server,1048576,19172
client,1048576,19955
server,1048576,19185
client,1048576,19974
server,1048576,19978
client,1048576,20784
server,1048576,19706
client,1048576,20517
server,1048576,19685
client,1048576,20482
server,1048576,19895
client,1048576,20715
server,1048576,19399
client,1048576,20320
server,1048576,20107
client,1048576,20893
server,1048576,19357
client,1048576,20375
server,1048576,19916
client,1048576,20742
server,1048576,19615
client,1048576,20401
server,1048576,19253
client,1048576,20016
server,1048576,19737
client,1048576,20505
server,1048576,19777
client,1048576,20559
server,1048576,19730
client,1048576,20610
server,1048576,20434
client,1048576,21198
server,1048576,19532
client,1048576,20362
server,1048576,19651
client,1048576,20467
server,1048576,19370
client,1048576,20157
server,1048576,19523
client,1048576,20313
server,1048576,19284
client,1048576,20120
server,1048576,20580
client,1048576,21393
server,1048576,19460
client,1048576,20209
server,1048576,19761
client,1048576,20554
server,1048576,20176
client,1048576,20918
server,1048576,20133
client,1048576,20896
server,1048576,20413
client,1048576,21121
server,1048576,20462
client,1048576,21223
server,1048576,19788
client,1048576,20533
server,1048576,19879
client,1048576,20644
server,1048576,20202
client,1048576,20972
server,1048576,19256
client,1048576,19993
server,1048576,19275
client,1048576,19985
server,1048576,19919
client,1048576,20694
server,1048576,19696
client,1048576,20747
server,1048576,19750
client,1048576,20577
server,1048576,19696
client,1048576,20482
server,1048576,19453
