endpoint,min_input,max_input,cycles,time
server,32,8192,178268750,68750
client,32,8192,191363400,73800
server,32,8192,170549389,65774
client,32,8192,154550579,59603
server,32,8192,221289213,85341
client,32,8192,196839816,75912
server,32,8192,182697594,70458
client,32,8192,188184382,72583
server,32,8192,181841904,70128
client,32,8192,180270546,69522
server,32,8192,181248107,69901
client,32,8192,188817074,72818
server,32,8192,193297778,74547
client,32,8192,194086050,74850
server,32,8192,191451562,73836
client,32,8192,194228665,74905
server,32,8192,162078058,62507
client,32,8192,195857069,75534
server,32,8192,193816378,74749
client,32,8192,200729316,77412
server,32,8192,164056517,63270
client,32,8192,189994296,73275
server,32,8192,181893764,70148
client,32,8192,185819566,71662
server,32,8192,218924397,84430
client,32,8192,129559245,49966
server,32,8192,185565452,71564
client,32,8192,52160788,20117
server,32,8192,187673561,72377
client,32,8192,76833183,29631
server,32,8192,180571334,69640
client,32,8192,64674606,24943
server,32,8192,183470308,70757
client,32,8192,82488516,31812
server,32,8192,186467816,71912
client,32,8192,56001021,21597
server,32,8192,177719034,68538
client,32,8192,78697550,30351
server,32,8192,184123744,71008
client,32,8192,72920346,28122
server,32,8192,183592179,70803
client,32,8192,117405854,45279
server,32,8192,198074084,76388
client,32,8192,20850313,8041
server,32,8192,191168925,73725
client,32,8192,55495386,21402
server,32,8192,182046751,70208
client,32,8192,20896987,8059
server,32,8192,183778875,70875
client,32,8192,21148508,8157
server,32,8192,185155758,71406
client,32,8192,43176043,16651
server,32,8192,184621600,71200
client,32,8192,20935882,8074
server,32,8192,185430616,71513
client,32,8192,20603978,7946
server,32,8192,181945624,70168
client,32,8192,19945356,7692
server,32,8192,194625394,75059
client,32,8192,22253126,8582
server,32,8192,187232751,72208
client,32,8192,115702253,44621
server,32,8192,185065003,71222
client,32,8192,80766764,31148
server,32,8192,189579416,73112
client,32,8192,21153694,8158
server,32,8192,190240631,73367
client,32,8192,21910850,8451
server,32,8192,186161842,71796
client,32,8192,152502109,58813
server,32,8192,185020922,71356
client,32,8192,187733200,72400
server,32,8192,181411466,69949
client,32,8192,22349067,8620
server,32,8192,187836920,72440
client,32,8192,41508744,16008
server,32,8192,177874614,68599
client,32,8192,97543474,37618
server,32,8192,184574926,71183
client,32,8192,24327526,9383
server,32,8192,180389824,69568
client,32,8192,68089587,26259
server,32,8192,175782063,67791
client,32,8192,97473463,37593
server,32,8192,186511897,71929
client,32,8192,61928619,23883
server,32,8192,191900151,74008
client,32,8192,24221213,9342
server,32,8192,185980332,71725
client,32,8192,52510843,20251
server,32,8192,186771197,72030
client,32,8192,159217979,61403
server,32,8192,183667376,70832
client,32,8192,26518611,10227
server,32,8192,189390127,73039
client,32,8192,39646970,15290
server,32,8192,188700389,72775
client,32,8192,20850313,8043
server,32,8192,185033887,71360
client,32,8192,20666210,7970
server,32,8192,182249005,70287
client,32,8192,161958780,62461
server,32,8192,203464931,78467
client,32,8192,28994926,11182
server,32,8192,193308150,74550
client,32,8192,62812832,24224
server,32,8192,194622801,75057
client,32,8192,65862200,25400
server,32,8192,190619209,73514
client,32,8192,26280055,10136
server,32,8192,185065003,71371
client,32,8192,69253844,26708
server,32,8192,191923488,74018
client,32,8192,29210145,11266
server,32,8192,189880204,73228
client,32,8192,133363176,51432
server,32,8192,188879306,72843
client,32,8192,56672608,21856
server,32,8192,199334282,76874
client,32,8192,28289630,10910
server,32,8192,202269558,78007
client,32,8192,71963529,27753
server,32,8192,185555080,71560
client,32,8192,121202006,46743
server,32,8192,178626584,68888
client,32,8192,101754506,39242
server,32,8192,183514389,70774
client,32,8192,23829670,9191
server,32,8192,195110285,75246
client,32,8192,21654143,8352
server,32,8192,187961384,72488
client,32,8192,68016983,26232
server,32,8192,186224074,71818
client,32,8192,54911961,21178
server,32,8192,178491748,68837
client,32,8192,20528781,7918
server,32,8192,184528252,71164
client,32,8192,20715477,7989
server,32,8192,192965874,74419
client,32,8192,59823103,23071
server,32,8192,195351434,75339
client,32,8192,24861684,9588
server,32,8192,225126853,86822
client,32,8192,27885122,10756
server,32,8192,195921894,75558
client,32,8192,23362930,9010
server,32,8192,192761027,74339
client,32,8192,45221920,17440
server,32,8192,194918403,75172
client,32,8192,27470242,10595
server,32,8192,197957399,76344
client,32,8192,24122679,9303
server,32,8192,205414867,79218
client,32,8192,22940271,8848
server,32,8192,196015242,75594
client,32,8192,21208147,8179
server,32,8192,197490659,76163
client,32,8192,41456884,15989
server,32,8192,193876017,74770
client,32,8192,75308499,29043
server,32,8192,185581010,71571
client,32,8192,45945367,17719
server,32,8192,196201938,75666
client,32,8192,20943661,8077
server,32,8192,181204026,69881
client,32,8192,20731035,7995
server,32,8192,189939843,73252
client,32,8192,21151101,8157
server,32,8192,236927596,91374
client,32,8192,89217351,34408
server,32,8192,216645150,83551
client,32,8192,22222010,8570
server,32,8192,196546807,75801
client,32,8192,22779505,8785
server,32,8192,184061512,70985
client,32,8192,51333621,19798
server,32,8192,185453953,71522
client,32,8192,98178759,37863
server,32,8192,186815278,72037
client,32,8192,21049974,8118
server,32,8192,179274834,69138
client,32,8192,39945165,15406
server,32,8192,201157161,77577
client,32,8192,21755270,8390
server,32,8192,178232448,68736
client,32,8192,65110230,25110
server,32,8192,188674459,72763
client,32,8192,21099241,8138
server,32,8192,180960284,69789
client,32,8192,91519935,35297
server,32,8192,197718843,76251
client,32,8192,22569472,8704
server,32,8192,197469915,76160
client,32,8192,27042397,10429
server,32,8192,204929976,79031
client,32,8192,25305087,9759
server,32,8192,181354420,69941
client,32,8192,63383292,24444
server,32,8192,193653019,74683
client,32,8192,89455907,34499
server,32,8192,198221885,76446
client,32,8192,65346193,25201
server,32,8192,193455951,74607
client,32,8192,27804739,10723
server,32,8192,187349436,72253
client,32,8192,24195283,9331
server,32,8192,189234547,72980
client,32,8192,55612071,21448
server,32,8192,188503321,72697
client,32,8192,89850043,34651
server,32,8192,189257884,72989
client,32,8192,26806434,10339
server,32,8192,182956894,70558
client,32,8192,114193127,44040
server,32,8192,179824550,69351
client,32,8192,113376332,43724
server,32,8192,186991602,72114
client,32,8192,49077711,18927
server,32,8192,193375568,74576
client,32,8192,20733628,7997
server,32,8192,185757334,71638
client,32,8192,20733628,7996
server,32,8192,186727116,72013
client,32,8192,57204173,22061
server,32,8192,189610532,73124
client,32,8192,26082987,10059
server,32,8192,186568943,71951
client,32,8192,21005893,8101
server,32,8192,195522572,75404
