endpoint,operation,msglen,time
client,encrypt,256,1
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,1
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,3
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,3
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,3
server,encrypt,256,5
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,3
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,3
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,3
server,encrypt,256,3
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,3
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,3
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,2
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
client,encrypt,256,1
server,decrypt,256,2
server,encrypt,256,3
client,decrypt,256,2
client,encrypt,256,3
server,decrypt,256,2
server,encrypt,256,2
client,decrypt,256,2
