endpoint,min_input,max_input,time
server,32,8192,181032
client,32,8192,181410
server,32,8192,178931
client,32,8192,179320
server,32,8192,177952
client,32,8192,178304
server,32,8192,177643
client,32,8192,177920
server,32,8192,177646
client,32,8192,177947
server,32,8192,176659
client,32,8192,176943
server,32,8192,196135
client,32,8192,196439
server,32,8192,177559
client,32,8192,177873
server,32,8192,176627
client,32,8192,176902
server,32,8192,178486
client,32,8192,178805
server,32,8192,177490
client,32,8192,177897
server,32,8192,181302
client,32,8192,181585
server,32,8192,177144
client,32,8192,177463
server,32,8192,176257
client,32,8192,176587
server,32,8192,175991
client,32,8192,176346
server,32,8192,177689
client,32,8192,177992
server,32,8192,182713
client,32,8192,183071
server,32,8192,177500
client,32,8192,177885
server,32,8192,176065
client,32,8192,176393
server,32,8192,179024
client,32,8192,179378
server,32,8192,177279
client,32,8192,177606
server,32,8192,176951
client,32,8192,177288
server,32,8192,178197
client,32,8192,178556
server,32,8192,178494
client,32,8192,178852
server,32,8192,177385
client,32,8192,177728
server,32,8192,177011
client,32,8192,177341
server,32,8192,177878
client,32,8192,178209
server,32,8192,184717
client,32,8192,185050
server,32,8192,175350
client,32,8192,175646
server,32,8192,177684
client,32,8192,178038
server,32,8192,177566
client,32,8192,177952
server,32,8192,175491
client,32,8192,175833
server,32,8192,177036
client,32,8192,177330
server,32,8192,181350
client,32,8192,181739
server,32,8192,177496
client,32,8192,177873
server,32,8192,177575
client,32,8192,177856
server,32,8192,176574
client,32,8192,176859
server,32,8192,178723
client,32,8192,179061
server,32,8192,184370
client,32,8192,184705
server,32,8192,177004
client,32,8192,177322
server,32,8192,177786
client,32,8192,178102
server,32,8192,178029
client,32,8192,178378
server,32,8192,175363
client,32,8192,175673
server,32,8192,178324
client,32,8192,178640
server,32,8192,175968
client,32,8192,176283
server,32,8192,177309
client,32,8192,177594
server,32,8192,177459
client,32,8192,177778
server,32,8192,176502
client,32,8192,176827
server,32,8192,185033
client,32,8192,185356
server,32,8192,178045
client,32,8192,178322
server,32,8192,177009
client,32,8192,177295
server,32,8192,177782
client,32,8192,178117
server,32,8192,177750
client,32,8192,178124
server,32,8192,174924
client,32,8192,175275
server,32,8192,178546
client,32,8192,178868
server,32,8192,175717
client,32,8192,176023
server,32,8192,176666
client,32,8192,176979
server,32,8192,177961
client,32,8192,178248
server,32,8192,177394
client,32,8192,177679
server,32,8192,183158
client,32,8192,183530
server,32,8192,177222
client,32,8192,177567
server,32,8192,175248
client,32,8192,175541
server,32,8192,177377
client,32,8192,177699
server,32,8192,177067
client,32,8192,177432
server,32,8192,177222
client,32,8192,177512
server,32,8192,177625
client,32,8192,177911
server,32,8192,177572
client,32,8192,177895
server,32,8192,176543
client,32,8192,176869
server,32,8192,177194
client,32,8192,177522
server,32,8192,183062
client,32,8192,183384
server,32,8192,177042
client,32,8192,177332
server,32,8192,177436
client,32,8192,177791
server,32,8192,176607
client,32,8192,176922
server,32,8192,178493
client,32,8192,178845
server,32,8192,176410
client,32,8192,176749
server,32,8192,180961
client,32,8192,181343
server,32,8192,177946
client,32,8192,178314
server,32,8192,176282
client,32,8192,176630
