endpoint,data_size,time
client,1048576,162298
server,1048576,161746
server,1048576,160455
client,1048576,166104
server,1048576,162139
client,1048576,162672
server,1048576,160198
client,1048576,160727
server,1048576,162052
client,1048576,162581
server,1048576,163426
client,1048576,164035
server,1048576,162588
client,1048576,163112
server,1048576,162429
client,1048576,163192
server,1048576,170834
client,1048576,171358
server,1048576,162831
client,1048576,163400
server,1048576,160827
client,1048576,161383
server,1048576,162712
client,1048576,163297
server,1048576,164891
client,1048576,165473
server,1048576,168899
client,1048576,169506
server,1048576,164468
client,1048576,165098
server,1048576,164432
client,1048576,165006
server,1048576,166492
client,1048576,167061
server,1048576,162594
client,1048576,163165
server,1048576,162533
client,1048576,163075
server,1048576,160324
client,1048576,161027
server,1048576,162871
client,1048576,163428
server,1048576,161594
client,1048576,162194
server,1048576,161189
client,1048576,161735
server,1048576,161416
client,1048576,162000
server,1048576,166621
client,1048576,167208
server,1048576,162065
client,1048576,162752
server,1048576,165744
client,1048576,166323
server,1048576,163648
client,1048576,164197
server,1048576,165160
client,1048576,165690
server,1048576,161195
client,1048576,161743
server,1048576,162337
client,1048576,162851
server,1048576,163270
client,1048576,163813
server,1048576,161895
client,1048576,162443
server,1048576,164587
client,1048576,165142
server,1048576,164902
client,1048576,165463
server,1048576,160753
client,1048576,161300
server,1048576,164225
client,1048576,164855
server,1048576,162015
client,1048576,162586
server,1048576,161457
client,1048576,161980
server,1048576,163808
client,1048576,164632
server,1048576,163711
client,1048576,164281
server,1048576,160636
client,1048576,161242
server,1048576,162042
client,1048576,162549
server,1048576,164361
client,1048576,164891
server,1048576,162864
client,1048576,163420
server,1048576,164457
client,1048576,164972
server,1048576,163076
client,1048576,163608
server,1048576,169074
client,1048576,169682
server,1048576,165559
client,1048576,166052
server,1048576,170556
client,1048576,171176
server,1048576,161979
client,1048576,162526
server,1048576,161602
client,1048576,162156
server,1048576,165557
client,1048576,166111
server,1048576,163716
client,1048576,164240
server,1048576,162598
client,1048576,163224
server,1048576,161800
client,1048576,162414
server,1048576,160818
client,1048576,161410
server,1048576,160721
client,1048576,161235
server,1048576,160697
client,1048576,161229
server,1048576,160630
client,1048576,161175
server,1048576,160439
client,1048576,161007
server,1048576,163594
client,1048576,164294
server,1048576,164512
client,1048576,165488
server,1048576,162127
client,1048576,162647
server,1048576,167894
client,1048576,168448
server,1048576,164492
client,1048576,165013
server,1048576,162512
client,1048576,163061
server,1048576,165839
client,1048576,166369
server,1048576,166875
client,1048576,167457
server,1048576,163487
client,1048576,164009
server,1048576,161397
client,1048576,161962
server,1048576,162751
client,1048576,163330
server,1048576,162624
client,1048576,163149
server,1048576,164524
client,1048576,165173
server,1048576,163596
client,1048576,164153
server,1048576,164101
client,1048576,164743
server,1048576,162271
client,1048576,162837
server,1048576,162577
client,1048576,163099
server,1048576,161810
client,1048576,162403
server,1048576,164494
client,1048576,165216
server,1048576,162947
client,1048576,163559
server,1048576,163250
client,1048576,163907
server,1048576,163233
client,1048576,163790
server,1048576,162148
client,1048576,162718
server,1048576,162685
client,1048576,163242
server,1048576,162259
client,1048576,162828
server,1048576,164712
client,1048576,165262
server,1048576,164048
client,1048576,164608
server,1048576,161640
client,1048576,162210
server,1048576,164459
client,1048576,165022
server,1048576,163130
client,1048576,163778
server,1048576,165155
client,1048576,165909
server,1048576,163858
client,1048576,164416
server,1048576,164355
client,1048576,165030
server,1048576,163668
client,1048576,164211
server,1048576,162548
client,1048576,163178
server,1048576,165832
client,1048576,166436
server,1048576,164346
client,1048576,165083
server,1048576,164029
client,1048576,164585
server,1048576,162868
client,1048576,163420
server,1048576,163236
client,1048576,163896
server,1048576,163051
client,1048576,163643
server,1048576,162830
client,1048576,163372
server,1048576,163761
client,1048576,164311
server,1048576,162484
client,1048576,163046
server,1048576,162113
client,1048576,162694
server,1048576,162483
client,1048576,163029
server,1048576,166417
client,1048576,166946
server,1048576,162322
client,1048576,162860
server,1048576,163678
client,1048576,164350
server,1048576,162010
client,1048576,162552
server,1048576,163899
client,1048576,164452
server,1048576,161739
client,1048576,162254
server,1048576,161807
client,1048576,162344
server,1048576,161968
client,1048576,162497
server,1048576,162170
client,1048576,162686
server,1048576,163814
client,1048576,164349
server,1048576,162917
client,1048576,163467
server,1048576,161167
client,1048576,161738
server,1048576,161880
client,1048576,162436
server,1048576,166713
client,1048576,167472
server,1048576,165120
client,1048576,165771
server,1048576,161361
client,1048576,161917
server,1048576,165686
client,1048576,166346
server,1048576,161318
client,1048576,162147
server,1048576,162835
client,1048576,163520
server,1048576,160587
client,1048576,161112
server,1048576,162577
client,1048576,163133
server,1048576,161249
client,1048576,161839
server,1048576,164000
client,1048576,164577
server,1048576,165335
client,1048576,165897
server,1048576,165014
client,1048576,165584
server,1048576,162354
client,1048576,162960
server,1048576,164954
client,1048576,165479
server,1048576,163472
client,1048576,164008
server,1048576,161235
client,1048576,161798
server,1048576,162648
client,1048576,163186
server,1048576,161776
client,1048576,162302
server,1048576,164328
client,1048576,164879
server,1048576,162268
client,1048576,162804
server,1048576,160791
client,1048576,161331
server,1048576,160857
client,1048576,161454
server,1048576,162415
client,1048576,163008
server,1048576,161606
client,1048576,162255
server,1048576,174738
client,1048576,175383
server,1048576,160740
client,1048576,161300
server,1048576,164816
client,1048576,165416
server,1048576,163388
client,1048576,163944
server,1048576,164711
client,1048576,165246
server,1048576,160350
client,1048576,160916
server,1048576,163007
client,1048576,163575
server,1048576,164259
client,1048576,164956
server,1048576,168841
client,1048576,169405
server,1048576,163918
client,1048576,164530
server,1048576,162906
client,1048576,163454
server,1048576,164802
client,1048576,165412
server,1048576,164697
client,1048576,165259
server,1048576,187108
client,1048576,187758
server,1048576,167794
client,1048576,168438
server,1048576,167168
client,1048576,167754
server,1048576,162653
client,1048576,163395
server,1048576,162979
client,1048576,163519
server,1048576,161698
client,1048576,162280
server,1048576,162546
client,1048576,163249
server,1048576,163915
client,1048576,164459
server,1048576,160537
client,1048576,161158
server,1048576,161437
client,1048576,162010
server,1048576,164759
client,1048576,165351
server,1048576,163585
client,1048576,164140
server,1048576,171738
client,1048576,172306
server,1048576,162476
client,1048576,163014
server,1048576,168433
client,1048576,168982
server,1048576,165901
client,1048576,166424
server,1048576,161282
client,1048576,161832
server,1048576,164335
client,1048576,164867
server,1048576,160826
client,1048576,161395
server,1048576,162523
client,1048576,163075
server,1048576,166703
client,1048576,167319
server,1048576,160695
client,1048576,161224
server,1048576,162260
client,1048576,162861
server,1048576,162551
client,1048576,163091
server,1048576,166518
client,1048576,167037
server,1048576,162680
client,1048576,163279
server,1048576,163255
client,1048576,163762
server,1048576,163606
client,1048576,164191
server,1048576,164843
client,1048576,165366
server,1048576,162706
client,1048576,163241
server,1048576,173553
client,1048576,174102
server,1048576,163085
client,1048576,163626
server,1048576,162727
client,1048576,163336
server,1048576,161905
client,1048576,162508
server,1048576,162949
client,1048576,163634
server,1048576,165263
client,1048576,165775
server,1048576,160941
client,1048576,161557
server,1048576,163436
client,1048576,163940
server,1048576,167499
client,1048576,168048
server,1048576,163355
client,1048576,163949
server,1048576,163859
client,1048576,164405
server,1048576,162279
client,1048576,162807
server,1048576,163692
client,1048576,164218
server,1048576,163209
client,1048576,163753
server,1048576,411137
client,1048576,411709
server,1048576,160105
client,1048576,160713
server,1048576,163536
client,1048576,164125
server,1048576,163335
client,1048576,164038
server,1048576,161616
client,1048576,162336
server,1048576,162850
client,1048576,163567
server,1048576,165357
client,1048576,165996
server,1048576,162496
client,1048576,163058
server,1048576,161279
client,1048576,161911
server,1048576,161429
client,1048576,162126
server,1048576,164625
client,1048576,165228
server,1048576,165575
client,1048576,166506
server,1048576,168864
client,1048576,169440
