sec_lvl,test_id,operation,cycles,time
1,0,ecdh_setup,5188,2
1,0,ecdh_make_params,59488202,22932
1,0,rsa_sign_with_sha512,0,0
1,0,ecdh_read_public,12970,6
1,0,ecdh_calc_secret,9644492,3718
1,0,sha256_hash_master_secret,0,0
1,0,sha256_hash_key_expansion,0,0
1,0,rsa_verify_with_sha256,4894878,1888
1,1,ecdh_setup,38910,15
1,1,ecdh_make_params,41574038,16027
1,1,rsa_sign_with_sha512,166682658,64257
1,1,ecdh_read_public,7782,3
1,1,ecdh_calc_secret,43695930,16844
1,1,sha256_hash_master_secret,0,0
1,1,sha256_hash_key_expansion,0,0
1,1,rsa_verify_with_sha256,4809276,1855
1,2,ecdh_setup,7782,2
1,2,ecdh_make_params,46204328,17811
1,2,rsa_sign_with_sha512,166415476,64156
1,2,ecdh_read_public,7782,3
1,2,ecdh_calc_secret,47942308,18482
1,2,sha256_hash_master_secret,0,0
1,2,sha256_hash_key_expansion,0,0
1,2,rsa_verify_with_sha256,4778148,1842
1,3,ecdh_setup,7782,3
1,3,ecdh_make_params,39776396,15334
1,3,rsa_sign_with_sha512,166916118,64347
1,3,ecdh_read_public,15564,6
1,3,ecdh_calc_secret,56665930,21847
1,3,sha256_hash_master_secret,57068,21
1,3,sha256_hash_key_expansion,137482,53
1,3,rsa_verify_with_sha256,4881908,1882
1,4,ecdh_setup,10376,3
1,4,ecdh_make_params,59145794,22802
1,4,rsa_sign_with_sha512,157326100,60650
1,4,ecdh_read_public,12970,5
1,4,ecdh_calc_secret,37859430,14594
1,4,sha256_hash_master_secret,0,0
1,4,sha256_hash_key_expansion,0,0
1,4,rsa_verify_with_sha256,4778148,1843
1,5,ecdh_setup,7782,3
1,5,ecdh_make_params,55638706,21449
1,5,rsa_sign_with_sha512,154726912,59648
1,5,ecdh_read_public,7782,3
1,5,ecdh_calc_secret,55324832,21329
1,5,sha256_hash_master_secret,46692,19
1,5,sha256_hash_key_expansion,134888,51
1,5,rsa_verify_with_sha256,5167248,1993
1,6,ecdh_setup,7782,2
1,6,ecdh_make_params,57441536,22145
1,6,rsa_sign_with_sha512,158265128,61012
1,6,ecdh_read_public,7782,3
1,6,ecdh_calc_secret,52839780,20370
1,6,sha256_hash_master_secret,0,0
1,6,sha256_hash_key_expansion,0,0
1,6,rsa_verify_with_sha256,4804088,1852
1,7,ecdh_setup,5188,2
1,7,ecdh_make_params,56569952,21808
1,7,rsa_sign_with_sha512,157901968,60872
1,7,ecdh_read_public,7782,3
1,7,ecdh_calc_secret,50515556,19473
1,7,sha256_hash_master_secret,0,0
1,7,sha256_hash_key_expansion,0,0
1,7,rsa_verify_with_sha256,0,0
1,8,ecdh_setup,5188,2
1,8,ecdh_make_params,56896796,21935
1,8,rsa_sign_with_sha512,157761892,60818
1,8,ecdh_read_public,7782,3
1,8,ecdh_calc_secret,45130412,17397
1,8,sha256_hash_master_secret,0,0
1,8,sha256_hash_key_expansion,0,0
1,8,rsa_verify_with_sha256,4772960,1841
1,9,ecdh_setup,5188,2
1,9,ecdh_make_params,58567332,22578
1,9,rsa_sign_with_sha512,159873408,61633
1,9,ecdh_read_public,7782,3
1,9,ecdh_calc_secret,36448294,14051
1,9,sha256_hash_master_secret,0,0
1,9,sha256_hash_key_expansion,0,0
1,9,rsa_verify_with_sha256,5029766,1940
1,10,ecdh_setup,7782,2
1,10,ecdh_make_params,57182136,22044
1,10,rsa_sign_with_sha512,159865626,61630
1,10,ecdh_read_public,7782,4
1,10,ecdh_calc_secret,54422120,20981
1,10,sha256_hash_master_secret,46692,19
1,10,sha256_hash_key_expansion,132294,51
1,10,rsa_verify_with_sha256,4837810,1865
1,11,ecdh_setup,5188,3
1,11,ecdh_make_params,57143226,22030
1,11,rsa_sign_with_sha512,159883784,61637
1,11,ecdh_read_public,7782,3
1,11,ecdh_calc_secret,55337802,21334
1,11,sha256_hash_master_secret,49286,19
1,11,sha256_hash_key_expansion,132294,52
1,11,rsa_verify_with_sha256,4822246,1860
1,12,ecdh_setup,5188,1
1,12,ecdh_make_params,55789158,21508
1,12,rsa_sign_with_sha512,160747586,61970
1,12,ecdh_read_public,7782,3
1,12,ecdh_calc_secret,37545556,14473
1,12,sha256_hash_master_secret,0,0
1,12,sha256_hash_key_expansion,0,0
1,12,rsa_verify_with_sha256,4840404,1865
1,13,ecdh_setup,5188,3
1,13,ecdh_make_params,56704840,21861
1,13,rsa_sign_with_sha512,160125026,61730
1,13,ecdh_read_public,12970,5
1,13,ecdh_calc_secret,55685398,21468
1,13,sha256_hash_master_secret,49286,19
1,13,sha256_hash_key_expansion,132294,51
1,13,rsa_verify_with_sha256,4902660,1891
1,14,ecdh_setup,7782,2
1,14,ecdh_make_params,58061502,22384
1,14,rsa_sign_with_sha512,158918816,61264
1,14,ecdh_read_public,7782,3
1,14,ecdh_calc_secret,53145872,20488
1,14,sha256_hash_master_secret,0,0
1,14,sha256_hash_key_expansion,0,0
1,14,rsa_verify_with_sha256,7499254,2892
1,15,ecdh_setup,10376,3
1,15,ecdh_make_params,56531042,21794
1,15,rsa_sign_with_sha512,163214480,62921
1,15,ecdh_read_public,10376,3
1,15,ecdh_calc_secret,55384494,21352
1,15,sha256_hash_master_secret,49286,19
1,15,sha256_hash_key_expansion,134888,52
1,15,rsa_verify_with_sha256,4791118,1848
1,16,ecdh_setup,7782,2
1,16,ecdh_make_params,56632208,21832
1,16,rsa_sign_with_sha512,161346800,62201
1,16,ecdh_read_public,12970,6
1,16,ecdh_calc_secret,55485660,21391
1,16,sha256_hash_master_secret,49286,19
1,16,sha256_hash_key_expansion,132294,51
