sec_lvl,test_id,operation,cycles,time
1,0,parse_server_dh_params,20752,8
1,0,rsa_verify_with_sha512,5387738,2078
1,0,dhm_make_public,467965382,180405
1,0,dhm_calc_secret,465975784,179637
1,0,sha256_hash_master_secret,62256,24
1,0,sha256_hash_key_expansion,132294,51
1,0,rsa_sign_with_sha256,191146672,73689
1,1,parse_server_dh_params,15564,6
1,1,rsa_verify_with_sha512,4811870,1856
1,1,dhm_make_public,468180684,180486
1,1,dhm_calc_secret,468035420,180431
1,1,sha256_hash_master_secret,62256,23
1,1,sha256_hash_key_expansion,132294,51
1,1,rsa_sign_with_sha256,99858624,38495
1,2,parse_server_dh_params,15564,6
1,2,rsa_verify_with_sha512,5219128,2013
1,2,dhm_make_public,467311694,180151
1,2,dhm_calc_secret,465041944,179276
1,2,sha256_hash_master_secret,59662,23
1,2,sha256_hash_key_expansion,132294,51
1,2,rsa_sign_with_sha256,158612724,61146
1,3,parse_server_dh_params,20752,7
1,3,rsa_verify_with_sha512,4819652,1859
1,3,dhm_make_public,457402614,176331
1,3,dhm_calc_secret,470341486,181320
1,3,sha256_hash_master_secret,62256,23
1,3,sha256_hash_key_expansion,132294,51
1,3,rsa_sign_with_sha256,157857870,60855
1,4,parse_server_dh_params,20752,8
1,4,rsa_verify_with_sha512,4842998,1868
1,4,dhm_make_public,460608798,177566
1,4,dhm_calc_secret,449638772,173338
1,4,sha256_hash_master_secret,0,0
1,4,sha256_hash_key_expansion,0,0
1,4,rsa_sign_with_sha256,161694396,62334
1,5,parse_server_dh_params,15564,6
1,5,rsa_verify_with_sha512,4830028,1863
1,5,dhm_make_public,465454390,179435
1,5,dhm_calc_secret,457604946,176409
1,5,sha256_hash_master_secret,59662,23
1,5,sha256_hash_key_expansion,132294,51
1,5,rsa_sign_with_sha256,141194014,54431
1,6,parse_server_dh_params,18158,7
1,6,rsa_verify_with_sha512,4905254,1892
1,6,dhm_make_public,474349216,182865
1,6,dhm_calc_secret,467781208,180333
1,6,sha256_hash_master_secret,59662,24
1,6,sha256_hash_key_expansion,132294,51
1,6,rsa_sign_with_sha256,160571194,61902
1,7,parse_server_dh_params,18158,6
1,7,rsa_verify_with_sha512,4913036,1895
1,7,dhm_make_public,471547696,181785
1,7,dhm_calc_secret,465960220,179630
1,7,sha256_hash_master_secret,0,0
1,7,sha256_hash_key_expansion,0,0
1,7,rsa_sign_with_sha256,159458368,61473
1,8,parse_server_dh_params,18158,8
1,8,rsa_verify_with_sha512,4853374,1872
1,8,dhm_make_public,464261150,178975
1,8,dhm_calc_secret,470377802,181334
1,8,sha256_hash_master_secret,59662,23
1,8,sha256_hash_key_expansion,132294,51
1,8,rsa_sign_with_sha256,162189850,62526
1,9,parse_server_dh_params,20752,8
1,9,rsa_verify_with_sha512,4798900,1849
1,9,dhm_make_public,465952438,179628
1,9,dhm_calc_secret,449208168,173172
1,9,sha256_hash_master_secret,0,0
1,9,sha256_hash_key_expansion,0,0
1,9,rsa_sign_with_sha256,166796794,64301
1,10,parse_server_dh_params,15564,6
1,10,rsa_verify_with_sha512,4913036,1894
1,10,dhm_make_public,470382990,181337
1,10,dhm_calc_secret,457988858,176557
1,10,sha256_hash_master_secret,0,0
1,10,sha256_hash_key_expansion,0,0
1,10,rsa_sign_with_sha256,166864238,64327
1,11,parse_server_dh_params,20752,8
1,11,rsa_verify_with_sha512,4949352,1908
1,11,dhm_make_public,454629628,175261
1,11,dhm_calc_secret,464831830,179196
1,11,sha256_hash_master_secret,59662,24
1,11,sha256_hash_key_expansion,134888,51
1,11,rsa_sign_with_sha256,146062952,56308
1,12,parse_server_dh_params,18158,8
1,12,rsa_verify_with_sha512,4889690,1885
1,12,dhm_make_public,467820118,180348
1,12,dhm_calc_secret,447638798,172566
1,12,sha256_hash_master_secret,0,0
1,12,sha256_hash_key_expansion,0,0
1,12,rsa_sign_with_sha256,166908336,64344
1,13,parse_server_dh_params,15564,6
1,13,rsa_verify_with_sha512,4920818,1897
1,13,dhm_make_public,464082164,178906
1,13,dhm_calc_secret,468587942,180645
1,13,sha256_hash_master_secret,62256,24
1,13,sha256_hash_key_expansion,132294,51
1,13,rsa_sign_with_sha256,158864342,61244
1,14,parse_server_dh_params,18158,6
1,14,rsa_verify_with_sha512,4905254,1892
1,14,dhm_make_public,472517852,182159
1,14,dhm_calc_secret,472367400,182101
1,14,sha256_hash_master_secret,111542,43
1,14,sha256_hash_key_expansion,134888,52
1,14,rsa_sign_with_sha256,147082394,56701
1,15,parse_server_dh_params,20752,8
1,15,rsa_verify_with_sha512,4861156,1875
1,15,dhm_make_public,458357206,176699
1,15,dhm_calc_secret,477944500,184251
1,15,sha256_hash_master_secret,59662,23
1,15,sha256_hash_key_expansion,132294,51
1,15,rsa_sign_with_sha256,158093924,60945
1,16,parse_server_dh_params,18158,6
1,16,rsa_verify_with_sha512,5258038,2028
1,16,dhm_make_public,467786396,180335
1,16,dhm_calc_secret,458699614,176831
1,16,sha256_hash_master_secret,0,0
1,16,sha256_hash_key_expansion,0,0
1,16,rsa_sign_with_sha256,162527070,62656
1,17,parse_server_dh_params,18158,7
1,17,rsa_verify_with_sha512,4850780,1870
1,17,dhm_make_public,457643856,176424
1,17,dhm_calc_secret,472237700,182050
1,17,sha256_hash_master_secret,0,0
1,17,sha256_hash_key_expansion,0,0
1,17,rsa_sign_with_sha256,158773552,61209
1,18,parse_server_dh_params,18158,7
1,18,rsa_verify_with_sha512,5447400,2101
1,18,dhm_make_public,467711170,180307
1,18,dhm_calc_secret,452808640,174559
1,18,sha256_hash_master_secret,0,0
1,18,sha256_hash_key_expansion,0,0
1,18,rsa_sign_with_sha256,166731944,64276
1,19,parse_server_dh_params,18158,6
1,19,rsa_verify_with_sha512,5195782,2004
1,19,dhm_make_public,471781156,181875
1,19,dhm_calc_secret,463459604,178665
1,19,sha256_hash_master_secret,0,0
1,19,sha256_hash_key_expansion,0,0
1,19,rsa_sign_with_sha256,157831930,60846
1,20,parse_server_dh_params,18158,7
1,20,rsa_verify_with_sha512,5281384,2037
1,20,dhm_make_public,441623312,170248
1,20,dhm_calc_secret,474242862,182825
1,20,sha256_hash_master_secret,59662,23
1,20,sha256_hash_key_expansion,134888,51
1,20,rsa_sign_with_sha256,156708728,60412
1,21,parse_server_dh_params,20752,8
1,21,rsa_verify_with_sha512,4822246,1860
1,21,dhm_make_public,464473858,179057
1,21,dhm_calc_secret,456403924,175947
1,21,sha256_hash_master_secret,62256,23
1,21,sha256_hash_key_expansion,134888,51
1,21,rsa_sign_with_sha256,146044794,56301
1,22,parse_server_dh_params,15564,6
1,22,rsa_verify_with_sha512,4861156,1874
1,22,dhm_make_public,484346492,186721
1,22,dhm_calc_secret,468585348,180642
1,22,sha256_hash_master_secret,62256,24
1,22,sha256_hash_key_expansion,132294,52
1,22,rsa_sign_with_sha256,143136920,55180
1,23,parse_server_dh_params,20752,7
1,23,rsa_verify_with_sha512,4827434,1861
1,23,dhm_make_public,472102812,181999
1,23,dhm_calc_secret,471124874,181623
1,23,sha256_hash_master_secret,64850,25
1,23,sha256_hash_key_expansion,137482,53
1,23,rsa_sign_with_sha256,157367604,60667
1,24,parse_server_dh_params,15564,7
1,24,rsa_verify_with_sha512,5252850,2025
1,24,dhm_make_public,488302342,188245
1,24,dhm_calc_secret,469947198,181168
1,24,sha256_hash_master_secret,62256,24
1,24,sha256_hash_key_expansion,132294,51
1,24,rsa_sign_with_sha256,157435048,60693
1,25,parse_server_dh_params,18158,6
1,25,rsa_verify_with_sha512,4817058,1858
1,25,dhm_make_public,470984798,181568
1,25,dhm_calc_secret,468979636,180795
1,25,sha256_hash_master_secret,62256,24
1,25,sha256_hash_key_expansion,176392,69
1,25,rsa_sign_with_sha256,152483102,58783
1,26,parse_server_dh_params,15564,7
1,26,rsa_verify_with_sha512,5592664,2156
1,26,dhm_make_public,472982178,182338
1,26,dhm_calc_secret,471513974,181772
1,26,sha256_hash_master_secret,59662,24
1,26,sha256_hash_key_expansion,132294,52
1,26,rsa_sign_with_sha256,149087556,57474
1,27,parse_server_dh_params,20752,8
1,27,rsa_verify_with_sha512,5175030,1996
1,27,dhm_make_public,471607358,181809
1,27,dhm_calc_secret,469620354,181042
1,27,sha256_hash_master_secret,62256,24
1,27,sha256_hash_key_expansion,134888,51
1,27,rsa_sign_with_sha256,146278254,56390
1,28,parse_server_dh_params,20752,8
1,28,rsa_verify_with_sha512,4894878,1888
1,28,dhm_make_public,469916070,181155
1,28,dhm_calc_secret,474107974,182772
1,28,sha256_hash_master_secret,59662,23
1,28,sha256_hash_key_expansion,134888,52
1,28,rsa_sign_with_sha256,156846210,60466
1,29,parse_server_dh_params,18158,6
1,29,rsa_verify_with_sha512,5149090,1986
1,29,dhm_make_public,492398268,189824
1,29,dhm_calc_secret,466012100,179650
1,29,sha256_hash_master_secret,62256,25
1,29,sha256_hash_key_expansion,134888,51
1,29,rsa_sign_with_sha256,148924134,57411
1,30,parse_server_dh_params,15564,6
1,30,rsa_verify_with_sha512,4811870,1856
1,30,dhm_make_public,476040504,183516
1,30,dhm_calc_secret,471892698,181918
1,30,sha256_hash_master_secret,62256,24
1,30,sha256_hash_key_expansion,137482,53
1,30,rsa_sign_with_sha256,56554388,21801
1,31,parse_server_dh_params,15564,6
1,31,rsa_verify_with_sha512,4814464,1856
1,31,dhm_make_public,474761662,183024
1,31,dhm_calc_secret,471127468,181622
1,31,sha256_hash_master_secret,59662,23
1,31,sha256_hash_key_expansion,132294,52
1,31,rsa_sign_with_sha256,156049852,60158
1,32,parse_server_dh_params,18158,7
1,32,rsa_verify_with_sha512,4866344,1877
1,32,dhm_make_public,465721572,179537
1,32,dhm_calc_secret,477168894,183952
1,32,sha256_hash_master_secret,67444,26
1,32,sha256_hash_key_expansion,256806,99
1,32,rsa_sign_with_sha256,144693320,55780
1,33,parse_server_dh_params,18158,7
1,33,rsa_verify_with_sha512,5271008,2033
1,33,dhm_make_public,474092410,182766
1,33,dhm_calc_secret,468964072,180788
1,33,sha256_hash_master_secret,0,0
1,33,sha256_hash_key_expansion,0,0
1,33,rsa_sign_with_sha256,164827948,63543
1,34,parse_server_dh_params,15564,6
1,34,rsa_verify_with_sha512,4866344,1877
1,34,dhm_make_public,475213018,183198
1,34,dhm_calc_secret,471879728,181912
1,34,sha256_hash_master_secret,0,0
1,34,sha256_hash_key_expansion,0,0
1,34,rsa_sign_with_sha256,162093872,62489
1,35,parse_server_dh_params,20752,8
1,35,rsa_verify_with_sha512,5224316,2015
1,35,dhm_make_public,474559330,182945
1,35,dhm_calc_secret,471853788,181902
1,35,sha256_hash_master_secret,59662,24
1,35,sha256_hash_key_expansion,202332,79
1,35,rsa_sign_with_sha256,162802034,62762
1,36,parse_server_dh_params,18158,7
1,36,rsa_verify_with_sha512,5296948,2043
1,36,dhm_make_public,474631962,182973
1,36,dhm_calc_secret,471093746,181611
1,36,sha256_hash_master_secret,59662,23
1,36,sha256_hash_key_expansion,132294,51
1,36,rsa_sign_with_sha256,160597134,61912
1,37,parse_server_dh_params,15564,6
1,37,rsa_verify_with_sha512,5221722,2013
1,37,dhm_make_public,474681248,182993
1,37,dhm_calc_secret,474004214,182732
1,37,sha256_hash_master_secret,59662,23
1,37,sha256_hash_key_expansion,134888,52
1,37,rsa_sign_with_sha256,162127594,62502
1,38,parse_server_dh_params,15564,7
1,38,rsa_verify_with_sha512,4876720,1881
1,38,dhm_make_public,475057378,183137
1,38,dhm_calc_secret,471342770,181706
1,38,sha256_hash_master_secret,59662,23
1,38,sha256_hash_key_expansion,132294,51
1,38,rsa_sign_with_sha256,161572478,62289
1,39,parse_server_dh_params,20752,8
1,39,rsa_verify_with_sha512,4858562,1873
1,39,dhm_make_public,481106586,185470
1,39,dhm_calc_secret,477140360,183941
1,39,sha256_hash_master_secret,62256,24
1,39,sha256_hash_key_expansion,137482,52
1,39,rsa_sign_with_sha256,162311768,62572
2,0,parse_server_dh_params,23346,9
2,0,rsa_verify_with_sha512,11032282,4254
2,0,dhm_make_public,1639174540,631910
2,0,dhm_calc_secret,1638847696,631786
2,0,sha256_hash_master_secret,67444,25
2,0,sha256_hash_key_expansion,160828,62
2,0,rsa_sign_with_sha256,566293546,218310
2,1,parse_server_dh_params,23346,9
2,1,rsa_verify_with_sha512,10134758,3907
2,1,dhm_make_public,1223597582,471703
2,1,dhm_calc_secret,0,0
2,1,sha256_hash_master_secret,72632,28
2,1,sha256_hash_key_expansion,137482,53
2,1,rsa_sign_with_sha256,83793982,32303
2,2,parse_server_dh_params,20752,9
2,2,rsa_verify_with_sha512,10028404,3866
2,2,dhm_make_public,348887812,134498
2,2,dhm_calc_secret,0,0
2,2,sha256_hash_master_secret,70038,26
2,2,sha256_hash_key_expansion,132294,51
2,2,rsa_sign_with_sha256,9976524,3846
2,3,parse_server_dh_params,20752,8
2,3,rsa_verify_with_sha512,10134758,3906
2,3,dhm_make_public,744586948,287041
2,3,dhm_calc_secret,0,0
2,3,sha256_hash_master_secret,67444,26
2,3,sha256_hash_key_expansion,132294,52
2,3,rsa_sign_with_sha256,489575996,188734
2,4,parse_server_dh_params,23346,9
2,4,rsa_verify_with_sha512,10132164,3906
2,4,dhm_make_public,318691058,122857
2,4,dhm_calc_secret,0,0
2,4,sha256_hash_master_secret,90790,35
2,4,sha256_hash_key_expansion,132294,52
2,4,rsa_sign_with_sha256,9836448,3791
2,5,parse_server_dh_params,23346,9
2,5,rsa_verify_with_sha512,10124382,3903
2,5,dhm_make_public,215698882,83153
2,5,dhm_calc_secret,0,0
2,5,sha256_hash_master_secret,70038,27
2,5,sha256_hash_key_expansion,134888,51
2,5,rsa_sign_with_sha256,9810508,3782
2,6,parse_server_dh_params,20752,9
2,6,rsa_verify_with_sha512,10134758,3907
2,6,dhm_make_public,798612186,307869
2,6,dhm_calc_secret,0,0
2,6,sha256_hash_master_secret,0,0
2,6,sha256_hash_key_expansion,0,0
2,6,rsa_sign_with_sha256,2731889258,1053157
2,7,parse_server_dh_params,20752,9
2,7,rsa_verify_with_sha512,10220360,3940
2,7,dhm_make_public,318304552,122708
2,7,dhm_calc_secret,0,0
2,7,sha256_hash_master_secret,64850,26
2,7,sha256_hash_key_expansion,134888,51
2,7,rsa_sign_with_sha256,463179452,178557
2,8,parse_server_dh_params,23346,9
2,8,rsa_verify_with_sha512,9704154,3740
2,8,dhm_make_public,1532122754,590641
2,8,dhm_calc_secret,139375620,53730
2,8,sha256_hash_master_secret,0,0
2,8,sha256_hash_key_expansion,0,0
2,8,rsa_sign_with_sha256,1533552048,591192
2,9,parse_server_dh_params,23346,9
2,9,rsa_verify_with_sha512,10129570,3905
2,9,dhm_make_public,547733476,211153
2,9,dhm_calc_secret,0,0
2,9,sha256_hash_master_secret,64850,26
2,9,sha256_hash_key_expansion,134888,51
2,9,rsa_sign_with_sha256,107998596,41634
2,10,parse_server_dh_params,23346,9
2,10,rsa_verify_with_sha512,11097132,4279
