endpoint,data_size,time
client,1048576,163191
server,1048576,162686
server,1048576,163854
client,1048576,168540
server,1048576,160036
client,1048576,160573
server,1048576,163171
client,1048576,163652
server,1048576,161273
client,1048576,161833
server,1048576,163394
client,1048576,163906
server,1048576,161350
client,1048576,161959
server,1048576,161392
client,1048576,161974
server,1048576,161723
client,1048576,162254
server,1048576,163945
client,1048576,164521
server,1048576,164159
client,1048576,164665
server,1048576,186744
client,1048576,187287
server,1048576,164310
client,1048576,164800
server,1048576,164590
client,1048576,165205
server,1048576,165389
client,1048576,165941
server,1048576,172677
client,1048576,173192
server,1048576,171395
client,1048576,171902
server,1048576,163116
client,1048576,163596
server,1048576,162018
client,1048576,162516
server,1048576,164400
client,1048576,164863
server,1048576,162240
client,1048576,162782
server,1048576,175738
client,1048576,176284
server,1048576,164534
client,1048576,165108
server,1048576,411842
client,1048576,412357
server,1048576,165788
client,1048576,166409
server,1048576,162883
client,1048576,163389
server,1048576,162484
client,1048576,163035
server,1048576,161133
client,1048576,161677
server,1048576,161673
client,1048576,162223
server,1048576,168299
client,1048576,168809
server,1048576,164463
client,1048576,164965
server,1048576,160720
client,1048576,161238
server,1048576,164583
client,1048576,165108
server,1048576,163543
client,1048576,164056
server,1048576,165299
client,1048576,165825
server,1048576,161940
client,1048576,162453
server,1048576,164002
client,1048576,164502
server,1048576,167565
client,1048576,168055
server,1048576,162490
client,1048576,162999
server,1048576,161210
client,1048576,161907
server,1048576,163211
client,1048576,163700
server,1048576,168677
client,1048576,169184
server,1048576,164205
client,1048576,164718
server,1048576,162544
client,1048576,163194
server,1048576,162391
client,1048576,162935
server,1048576,166950
client,1048576,167443
server,1048576,163239
client,1048576,163767
server,1048576,181569
client,1048576,182282
server,1048576,163317
client,1048576,163792
server,1048576,164277
client,1048576,164950
server,1048576,163513
client,1048576,164076
server,1048576,160882
client,1048576,161415
server,1048576,164730
client,1048576,165295
server,1048576,166197
client,1048576,166737
server,1048576,165960
client,1048576,166463
server,1048576,162678
client,1048576,163188
server,1048576,162482
client,1048576,163245
server,1048576,161178
client,1048576,161698
server,1048576,161280
client,1048576,161796
server,1048576,162972
client,1048576,163474
server,1048576,161792
client,1048576,162315
server,1048576,162841
client,1048576,163328
server,1048576,163650
client,1048576,164193
server,1048576,161321
client,1048576,161816
server,1048576,163176
client,1048576,163663
server,1048576,163062
client,1048576,163583
server,1048576,161900
client,1048576,162396
server,1048576,161251
client,1048576,161770
server,1048576,164759
client,1048576,165221
server,1048576,162961
client,1048576,163437
server,1048576,161763
client,1048576,162250
server,1048576,163130
client,1048576,163635
server,1048576,162229
client,1048576,162705
server,1048576,163876
client,1048576,164354
server,1048576,161622
client,1048576,162076
server,1048576,164374
client,1048576,164865
server,1048576,159380
client,1048576,159850
server,1048576,165927
client,1048576,166401
server,1048576,162986
client,1048576,163483
server,1048576,162239
client,1048576,162721
server,1048576,161914
client,1048576,162395
server,1048576,161165
client,1048576,161767
server,1048576,164233
client,1048576,164731
server,1048576,161928
client,1048576,162497
server,1048576,162334
client,1048576,162836
server,1048576,164503
client,1048576,164998
server,1048576,160344
client,1048576,160816
server,1048576,164219
client,1048576,164702
server,1048576,164905
client,1048576,165455
server,1048576,161116
client,1048576,161619
server,1048576,163456
client,1048576,163978
server,1048576,182398
client,1048576,182986
server,1048576,162698
client,1048576,163142
server,1048576,163185
client,1048576,163673
server,1048576,163967
client,1048576,164446
server,1048576,163991
client,1048576,164486
server,1048576,162946
client,1048576,163439
server,1048576,161871
client,1048576,162581
server,1048576,161127
client,1048576,161606
server,1048576,162904
client,1048576,163404
server,1048576,162751
client,1048576,163369
server,1048576,163506
client,1048576,163984
server,1048576,162225
client,1048576,162768
server,1048576,173249
client,1048576,173801
server,1048576,162984
client,1048576,163517
server,1048576,169879
client,1048576,170432
server,1048576,160917
client,1048576,161436
server,1048576,161695
client,1048576,162231
server,1048576,162852
client,1048576,163388
server,1048576,162162
client,1048576,162800
server,1048576,163234
client,1048576,163778
server,1048576,170468
client,1048576,170954
server,1048576,162207
client,1048576,163031
server,1048576,160692
client,1048576,161220
server,1048576,160706
client,1048576,161231
server,1048576,162335
client,1048576,162862
server,1048576,164171
client,1048576,164690
server,1048576,160951
client,1048576,161513
server,1048576,161481
client,1048576,162009
server,1048576,419605
client,1048576,420132
server,1048576,174922
client,1048576,175441
server,1048576,165057
client,1048576,165552
server,1048576,166191
client,1048576,166735
server,1048576,164466
client,1048576,165008
server,1048576,162251
client,1048576,162733
server,1048576,168233
client,1048576,168717
server,1048576,162312
client,1048576,162840
server,1048576,165373
client,1048576,165870
server,1048576,161066
client,1048576,161572
server,1048576,169095
client,1048576,169657
server,1048576,161706
client,1048576,162241
server,1048576,161854
client,1048576,162431
server,1048576,165779
client,1048576,166259
server,1048576,163959
client,1048576,164458
server,1048576,163730
client,1048576,164236
server,1048576,163741
client,1048576,164220
server,1048576,164304
client,1048576,164804
server,1048576,161265
client,1048576,161774
server,1048576,162264
client,1048576,162769
server,1048576,163544
client,1048576,164084
server,1048576,164589
client,1048576,165081
server,1048576,168631
client,1048576,169109
server,1048576,166334
client,1048576,166828
server,1048576,161074
client,1048576,161595
server,1048576,164255
client,1048576,164796
server,1048576,163305
client,1048576,163816
server,1048576,170109
client,1048576,170594
server,1048576,162053
client,1048576,162653
server,1048576,164597
client,1048576,165732
server,1048576,164324
client,1048576,164957
server,1048576,164662
client,1048576,165167
server,1048576,161935
client,1048576,162401
server,1048576,165284
client,1048576,165810
server,1048576,162968
client,1048576,163448
server,1048576,164986
client,1048576,165524
server,1048576,163199
client,1048576,163609
server,1048576,166547
client,1048576,167033
server,1048576,162758
client,1048576,163296
server,1048576,161732
client,1048576,162196
server,1048576,163104
client,1048576,163692
server,1048576,162804
client,1048576,163308
server,1048576,162750
client,1048576,163245
server,1048576,164603
client,1048576,165080
server,1048576,167449
client,1048576,167952
server,1048576,164686
client,1048576,165203
server,1048576,167159
client,1048576,167736
server,1048576,162444
client,1048576,162985
server,1048576,163029
client,1048576,163556
server,1048576,162698
client,1048576,163216
server,1048576,161987
client,1048576,162511
server,1048576,166279
client,1048576,166805
server,1048576,162980
client,1048576,163499
server,1048576,164772
client,1048576,165339
server,1048576,163717
client,1048576,164337
server,1048576,162812
client,1048576,163348
server,1048576,161586
client,1048576,162142
server,1048576,161670
client,1048576,162208
server,1048576,172020
client,1048576,172580
server,1048576,161622
client,1048576,162165
server,1048576,164266
client,1048576,164779
server,1048576,168959
client,1048576,169498
server,1048576,164218
client,1048576,164786
server,1048576,162041
client,1048576,162564
server,1048576,163669
client,1048576,164249
server,1048576,162738
client,1048576,163242
server,1048576,162599
client,1048576,163117
server,1048576,163324
client,1048576,163845
server,1048576,163996
client,1048576,164524
server,1048576,163592
client,1048576,164159
server,1048576,161957
client,1048576,162466
server,1048576,162101
client,1048576,162697
server,1048576,162705
client,1048576,163327
server,1048576,164139
client,1048576,164661
server,1048576,163026
client,1048576,163642
server,1048576,164099
client,1048576,164626
server,1048576,164342
client,1048576,164865
server,1048576,162656
client,1048576,163144
server,1048576,166529
client,1048576,167025
server,1048576,162148
client,1048576,162644
server,1048576,162597
client,1048576,163079
server,1048576,167459
client,1048576,168310
server,1048576,163591
client,1048576,164086
server,1048576,163857
client,1048576,164421
server,1048576,164814
client,1048576,165396
server,1048576,164885
client,1048576,165371
server,1048576,165399
client,1048576,166009
server,1048576,161184
client,1048576,161730
server,1048576,162130
client,1048576,162639
server,1048576,163778
client,1048576,164303
server,1048576,166544
client,1048576,167119
server,1048576,163112
client,1048576,163712
server,1048576,161799
client,1048576,162385
server,1048576,167193
client,1048576,167687
server,1048576,163261
client,1048576,163752
server,1048576,161884
client,1048576,162464
server,1048576,164126
client,1048576,164697
server,1048576,164628
client,1048576,165105
server,1048576,163632
client,1048576,164158
server,1048576,164967
client,1048576,165515
server,1048576,163389
client,1048576,163910
server,1048576,164419
client,1048576,164982
server,1048576,161893
client,1048576,162395
server,1048576,163192
client,1048576,163708
server,1048576,163266
client,1048576,163761
server,1048576,162208
client,1048576,162715
server,1048576,162235
client,1048576,162756
server,1048576,164963
client,1048576,165468
server,1048576,162991
client,1048576,163497
server,1048576,162597
client,1048576,163122
server,1048576,162196
client,1048576,162764
server,1048576,164975
client,1048576,165503
server,1048576,164355
client,1048576,164896
server,1048576,163972
client,1048576,164498
server,1048576,162592
client,1048576,163100
server,1048576,163822
client,1048576,164597
server,1048576,167592
client,1048576,168122
server,1048576,164889
client,1048576,165396
server,1048576,160942
client,1048576,161468
server,1048576,163723
client,1048576,164571
server,1048576,163470
client,1048576,164018
server,1048576,163914
client,1048576,164501
server,1048576,165076
client,1048576,165568
server,1048576,163499
client,1048576,164038
server,1048576,162566
client,1048576,163150
server,1048576,165835
client,1048576,166403
server,1048576,164056
client,1048576,164650
server,1048576,172459
client,1048576,172972
server,1048576,164910
client,1048576,165434
server,1048576,163598
client,1048576,164185
server,1048576,165863
client,1048576,166468
server,1048576,175592
client,1048576,176138
server,1048576,165010
client,1048576,165668
server,1048576,162482
client,1048576,163015
server,1048576,163122
client,1048576,163754
server,1048576,162024
client,1048576,162556
server,1048576,164127
client,1048576,164643
server,1048576,164446
client,1048576,164965
server,1048576,418722
client,1048576,419442
server,1048576,165608
client,1048576,166120
server,1048576,161771
client,1048576,162288
server,1048576,165704
client,1048576,166262
server,1048576,161570
client,1048576,162068
server,1048576,162321
client,1048576,162827
server,1048576,163981
client,1048576,164539
server,1048576,166508
client,1048576,166991
server,1048576,165024
client,1048576,165499
server,1048576,161877
client,1048576,162406
server,1048576,164336
client,1048576,164849
server,1048576,162928
client,1048576,163450
server,1048576,162498
client,1048576,163033
server,1048576,162216
client,1048576,162705
server,1048576,161741
client,1048576,162236
server,1048576,164748
client,1048576,165266
server,1048576,164891
client,1048576,165372
server,1048576,162714
client,1048576,163232
server,1048576,164529
client,1048576,165147
server,1048576,162306
client,1048576,162793
server,1048576,164088
client,1048576,164615
server,1048576,162091
client,1048576,162601
server,1048576,165276
client,1048576,165857
server,1048576,162147
client,1048576,162642
server,1048576,162092
client,1048576,162759
server,1048576,165092
client,1048576,165786
server,1048576,164045
client,1048576,164561
server,1048576,164776
client,1048576,165358
server,1048576,164640
client,1048576,165176
server,1048576,162955
