endpoint,keylen,test_id,operation,time
server,1,15,ecdh_calc_secret,60919
server,1,15,ecdsa_verify_with_sha256,19898
server,1,16,ecdh_setup,3
client,1,16,ecdsa_verify_with_sha256,20100
server,1,16,ecdh_make_params,61009
server,1,16,ecdsa_sign_with_sha512,10978
client,1,16,parse_server_ecdh_params,7
server,1,16,ecdsa_verify_with_sha512,20213
server,1,16,ecdsa_verify_with_sha256,20728
client,1,16,ecdh_make_public,61614
client,1,16,ecdh_calc_secret,60105
server,1,16,ecdh_read_public,4
client,1,16,ecdsa_sign_with_sha256,10488
server,1,16,ecdh_calc_secret,60546
server,1,16,ecdsa_verify_with_sha256,19781
server,1,17,ecdh_setup,1
client,1,17,ecdsa_verify_with_sha256,20138
server,1,17,ecdh_make_params,61050
server,1,17,ecdsa_sign_with_sha512,10906
client,1,17,parse_server_ecdh_params,5
server,1,17,ecdsa_verify_with_sha512,19941
server,1,17,ecdsa_verify_with_sha256,20370
client,1,17,ecdh_make_public,61555
client,1,17,ecdh_calc_secret,60168
server,1,17,ecdh_read_public,4
client,1,17,ecdsa_sign_with_sha256,10514
server,1,17,ecdh_calc_secret,60827
server,1,17,ecdsa_verify_with_sha256,19914
server,1,18,ecdh_setup,2
client,1,18,ecdsa_verify_with_sha256,20375
server,1,18,ecdh_make_params,61361
server,1,18,ecdsa_sign_with_sha512,10561
client,1,18,parse_server_ecdh_params,5
server,1,18,ecdsa_verify_with_sha512,20304
server,1,18,ecdsa_verify_with_sha256,20690
client,1,18,ecdh_make_public,61609
client,1,18,ecdh_calc_secret,59766
server,1,18,ecdh_read_public,4
client,1,18,ecdsa_sign_with_sha256,10451
server,1,18,ecdh_calc_secret,61189
server,1,18,ecdsa_verify_with_sha256,19870
server,1,19,ecdh_setup,2
client,1,19,ecdsa_verify_with_sha256,20052
server,1,19,ecdh_make_params,60690
server,1,19,ecdsa_sign_with_sha512,10450
client,1,19,parse_server_ecdh_params,6
server,1,19,ecdsa_verify_with_sha512,20284
server,1,19,ecdsa_verify_with_sha256,20236
client,1,19,ecdh_make_public,61696
client,1,19,ecdh_calc_secret,60385
server,1,19,ecdh_read_public,3
client,1,19,ecdsa_sign_with_sha256,10402
server,1,19,ecdh_calc_secret,60901
server,1,19,ecdsa_verify_with_sha256,19854
server,1,20,ecdh_setup,2
client,1,20,ecdsa_verify_with_sha256,20068
server,1,20,ecdh_make_params,61488
server,1,20,ecdsa_sign_with_sha512,10954
client,1,20,parse_server_ecdh_params,6
server,1,20,ecdsa_verify_with_sha512,19771
server,1,20,ecdsa_verify_with_sha256,20740
client,1,20,ecdh_make_public,61776
client,1,20,ecdh_calc_secret,59927
server,1,20,ecdh_read_public,4
client,1,20,ecdsa_sign_with_sha256,10433
server,1,20,ecdh_calc_secret,61045
server,1,20,ecdsa_verify_with_sha256,19979
server,1,21,ecdh_setup,1
client,1,21,ecdsa_verify_with_sha256,20038
server,1,21,ecdh_make_params,62090
server,1,21,ecdsa_sign_with_sha512,10956
client,1,21,parse_server_ecdh_params,5
server,1,21,ecdsa_verify_with_sha512,19832
server,1,21,ecdsa_verify_with_sha256,20276
client,1,21,ecdh_make_public,62124
client,1,21,ecdh_calc_secret,60713
server,1,21,ecdh_read_public,3
client,1,21,ecdsa_sign_with_sha256,10609
server,1,21,ecdh_calc_secret,60331
server,1,21,ecdsa_verify_with_sha256,19948
server,1,22,ecdh_setup,2
client,1,22,ecdsa_verify_with_sha256,20080
server,1,22,ecdh_make_params,61078
server,1,22,ecdsa_sign_with_sha512,10796
client,1,22,parse_server_ecdh_params,6
server,1,22,ecdsa_verify_with_sha512,19996
server,1,22,ecdsa_verify_with_sha256,20749
client,1,22,ecdh_make_public,61903
client,1,22,ecdh_calc_secret,60123
server,1,22,ecdh_read_public,4
client,1,22,ecdsa_sign_with_sha256,10479
server,1,22,ecdh_calc_secret,61209
server,1,22,ecdsa_verify_with_sha256,19957
server,1,23,ecdh_setup,3
client,1,23,ecdsa_verify_with_sha256,20337
server,1,23,ecdh_make_params,60906
server,1,23,ecdsa_sign_with_sha512,10985
client,1,23,parse_server_ecdh_params,7
server,1,23,ecdsa_verify_with_sha512,20051
server,1,23,ecdsa_verify_with_sha256,20280
client,1,23,ecdh_make_public,61466
client,1,23,ecdh_calc_secret,60302
server,1,23,ecdh_read_public,4
client,1,23,ecdsa_sign_with_sha256,10368
server,1,23,ecdh_calc_secret,61006
server,1,23,ecdsa_verify_with_sha256,19869
server,1,24,ecdh_setup,2
client,1,24,ecdsa_verify_with_sha256,23610
server,1,24,ecdh_make_params,61075
server,1,24,ecdsa_sign_with_sha512,10776
client,1,24,parse_server_ecdh_params,6
server,1,24,ecdsa_verify_with_sha512,19956
server,1,24,ecdsa_verify_with_sha256,19967
client,1,24,ecdh_make_public,61729
client,1,24,ecdh_calc_secret,60408
server,1,24,ecdh_read_public,4
client,1,24,ecdsa_sign_with_sha256,10430
server,1,24,ecdh_calc_secret,60828
server,1,24,ecdsa_verify_with_sha256,19950
server,1,25,ecdh_setup,1
client,1,25,ecdsa_verify_with_sha256,20072
server,1,25,ecdh_make_params,61363
server,1,25,ecdsa_sign_with_sha512,10525
client,1,25,parse_server_ecdh_params,6
server,1,25,ecdsa_verify_with_sha512,19499
server,1,25,ecdsa_verify_with_sha256,20173
client,1,25,ecdh_make_public,61601
client,1,25,ecdh_calc_secret,60004
server,1,25,ecdh_read_public,4
client,1,25,ecdsa_sign_with_sha256,10321
server,1,25,ecdh_calc_secret,61275
server,1,25,ecdsa_verify_with_sha256,19887
server,1,26,ecdh_setup,3
client,1,26,ecdsa_verify_with_sha256,20237
server,1,26,ecdh_make_params,61684
server,1,26,ecdsa_sign_with_sha512,10442
client,1,26,parse_server_ecdh_params,6
server,1,26,ecdsa_verify_with_sha512,20207
server,1,26,ecdsa_verify_with_sha256,20909
client,1,26,ecdh_make_public,61395
client,1,26,ecdh_calc_secret,60618
server,1,26,ecdh_read_public,3
client,1,26,ecdsa_sign_with_sha256,14655
server,1,26,ecdh_calc_secret,64287
server,1,26,ecdsa_verify_with_sha256,19628
server,1,27,ecdh_setup,2
client,1,27,ecdsa_verify_with_sha256,20261
server,1,27,ecdh_make_params,61091
server,1,27,ecdsa_sign_with_sha512,10871
client,1,27,parse_server_ecdh_params,6
server,1,27,ecdsa_verify_with_sha512,19826
server,1,27,ecdsa_verify_with_sha256,20376
client,1,27,ecdh_make_public,61420
client,1,27,ecdh_calc_secret,59971
server,1,27,ecdh_read_public,3
client,1,27,ecdsa_sign_with_sha256,10402
server,1,27,ecdh_calc_secret,61362
server,1,27,ecdsa_verify_with_sha256,20001
server,1,28,ecdh_setup,2
client,1,28,ecdsa_verify_with_sha256,20176
server,1,28,ecdh_make_params,61462
server,1,28,ecdsa_sign_with_sha512,10522
client,1,28,parse_server_ecdh_params,6
server,1,28,ecdsa_verify_with_sha512,19847
server,1,28,ecdsa_verify_with_sha256,20672
client,1,28,ecdh_make_public,61591
client,1,28,ecdh_calc_secret,60480
server,1,28,ecdh_read_public,5
client,1,28,ecdsa_sign_with_sha256,10404
server,1,28,ecdh_calc_secret,60796
server,1,28,ecdsa_verify_with_sha256,19879
server,1,29,ecdh_setup,2
client,1,29,ecdsa_verify_with_sha256,20608
server,1,29,ecdh_make_params,61283
server,1,29,ecdsa_sign_with_sha512,10507
client,1,29,parse_server_ecdh_params,7
server,1,29,ecdsa_verify_with_sha512,19909
server,1,29,ecdsa_verify_with_sha256,20309
client,1,29,ecdh_make_public,61229
client,1,29,ecdh_calc_secret,60316
server,1,29,ecdh_read_public,4
client,1,29,ecdsa_sign_with_sha256,10405
server,1,29,ecdh_calc_secret,61199
server,1,29,ecdsa_verify_with_sha256,19932
server,1,30,ecdh_setup,2
client,1,30,ecdsa_verify_with_sha256,19985
server,1,30,ecdh_make_params,61773
server,1,30,ecdsa_sign_with_sha512,10819
client,1,30,parse_server_ecdh_params,6
server,1,30,ecdsa_verify_with_sha512,19839
server,1,30,ecdsa_verify_with_sha256,20864
client,1,30,ecdh_make_public,61746
client,1,30,ecdh_calc_secret,60354
server,1,30,ecdh_read_public,3
client,1,30,ecdsa_sign_with_sha256,10389
server,1,30,ecdh_calc_secret,61095
server,1,30,ecdsa_verify_with_sha256,19894
server,1,31,ecdh_setup,2
client,1,31,ecdsa_verify_with_sha256,20128
server,1,31,ecdh_make_params,61110
server,1,31,ecdsa_sign_with_sha512,10736
client,1,31,parse_server_ecdh_params,6
server,1,31,ecdsa_verify_with_sha512,21199
server,1,31,ecdsa_verify_with_sha256,20454
client,1,31,ecdh_make_public,61586
client,1,31,ecdh_calc_secret,59984
server,1,31,ecdh_read_public,3
client,1,31,ecdsa_sign_with_sha256,10333
server,1,31,ecdh_calc_secret,60835
server,1,31,ecdsa_verify_with_sha256,19885
server,1,32,ecdh_setup,1
client,1,32,ecdsa_verify_with_sha256,20152
server,1,32,ecdh_make_params,61668
server,1,32,ecdsa_sign_with_sha512,10728
client,1,32,parse_server_ecdh_params,6
server,1,32,ecdsa_verify_with_sha512,19826
server,1,32,ecdsa_verify_with_sha256,20603
client,1,32,ecdh_make_public,61633
client,1,32,ecdh_calc_secret,60015
server,1,32,ecdh_read_public,4
client,1,32,ecdsa_sign_with_sha256,10485
server,1,32,ecdh_calc_secret,61023
server,1,32,ecdsa_verify_with_sha256,19959
server,1,33,ecdh_setup,2
client,1,33,ecdsa_verify_with_sha256,20088
server,1,33,ecdh_make_params,61004
server,1,33,ecdsa_sign_with_sha512,10961
client,1,33,parse_server_ecdh_params,6
server,1,33,ecdsa_verify_with_sha512,19910
server,1,33,ecdsa_verify_with_sha256,20390
client,1,33,ecdh_make_public,61764
client,1,33,ecdh_calc_secret,60812
server,1,33,ecdh_read_public,3
client,1,33,ecdsa_sign_with_sha256,10408
server,1,33,ecdh_calc_secret,61079
server,1,33,ecdsa_verify_with_sha256,19954
server,1,34,ecdh_setup,2
client,1,34,ecdsa_verify_with_sha256,20545
server,1,34,ecdh_make_params,60976
server,1,34,ecdsa_sign_with_sha512,10868
client,1,34,parse_server_ecdh_params,5
server,1,34,ecdsa_verify_with_sha512,19754
server,1,34,ecdsa_verify_with_sha256,21328
client,1,34,ecdh_make_public,62328
client,1,34,ecdh_calc_secret,60857
server,1,34,ecdh_read_public,3
client,1,34,ecdsa_sign_with_sha256,13542
server,1,34,ecdh_calc_secret,63350
server,1,34,ecdsa_verify_with_sha256,19778
server,1,35,ecdh_setup,1
client,1,35,ecdsa_verify_with_sha256,20226
server,1,35,ecdh_make_params,61218
server,1,35,ecdsa_sign_with_sha512,10506
client,1,35,parse_server_ecdh_params,6
server,1,35,ecdsa_verify_with_sha512,19915
server,1,35,ecdsa_verify_with_sha256,20329
client,1,35,ecdh_make_public,61890
client,1,35,ecdh_calc_secret,60123
server,1,35,ecdh_read_public,5
client,1,35,ecdsa_sign_with_sha256,10459
server,1,35,ecdh_calc_secret,61159
server,1,35,ecdsa_verify_with_sha256,19843
server,1,36,ecdh_setup,2
client,1,36,ecdsa_verify_with_sha256,20412
server,1,36,ecdh_make_params,61324
server,1,36,ecdsa_sign_with_sha512,10473
client,1,36,parse_server_ecdh_params,6
server,1,36,ecdsa_verify_with_sha512,19859
server,1,36,ecdsa_verify_with_sha256,20624
client,1,36,ecdh_make_public,61949
client,1,36,ecdh_calc_secret,59466
server,1,36,ecdh_read_public,3
client,1,36,ecdsa_sign_with_sha256,10386
server,1,36,ecdh_calc_secret,61072
server,1,36,ecdsa_verify_with_sha256,20046
server,1,37,ecdh_setup,2
client,1,37,ecdsa_verify_with_sha256,19952
server,1,37,ecdh_make_params,60845
server,1,37,ecdsa_sign_with_sha512,10452
client,1,37,parse_server_ecdh_params,6
server,1,37,ecdsa_verify_with_sha512,19504
server,1,37,ecdsa_verify_with_sha256,20103
client,1,37,ecdh_make_public,61917
client,1,37,ecdh_calc_secret,60961
server,1,37,ecdh_read_public,4
client,1,37,ecdsa_sign_with_sha256,10479
server,1,37,ecdh_calc_secret,61103
server,1,37,ecdsa_verify_with_sha256,19915
server,1,38,ecdh_setup,3
client,1,38,ecdsa_verify_with_sha256,20215
server,1,38,ecdh_make_params,60767
server,1,38,ecdsa_sign_with_sha512,10477
client,1,38,parse_server_ecdh_params,5
server,1,38,ecdsa_verify_with_sha512,19899
server,1,38,ecdsa_verify_with_sha256,21128
client,1,38,ecdh_make_public,61957
client,1,38,ecdh_calc_secret,60638
server,1,38,ecdh_read_public,4
client,1,38,ecdsa_sign_with_sha256,10424
server,1,38,ecdh_calc_secret,60774
server,1,38,ecdsa_verify_with_sha256,20006
server,1,39,ecdh_setup,2
client,1,39,ecdsa_verify_with_sha256,20464
server,1,39,ecdh_make_params,61215
server,1,39,ecdsa_sign_with_sha512,11054
client,1,39,parse_server_ecdh_params,7
server,1,39,ecdsa_verify_with_sha512,19765
server,1,39,ecdsa_verify_with_sha256,20229
client,1,39,ecdh_make_public,61588
client,1,39,ecdh_calc_secret,60177
server,1,39,ecdh_read_public,4
client,1,39,ecdsa_sign_with_sha256,10343
server,1,39,ecdh_calc_secret,61664
server,1,39,ecdsa_verify_with_sha256,19857
server,1,40,ecdh_setup,1
client,1,40,ecdsa_verify_with_sha256,20118
server,1,40,ecdh_make_params,60909
server,1,40,ecdsa_sign_with_sha512,10477
client,1,40,parse_server_ecdh_params,6
server,1,40,ecdsa_verify_with_sha512,19955
server,1,40,ecdsa_verify_with_sha256,20625
client,1,40,ecdh_make_public,61640
client,1,40,ecdh_calc_secret,60273
server,1,40,ecdh_read_public,3
client,1,40,ecdsa_sign_with_sha256,10429
server,1,40,ecdh_calc_secret,61052
server,1,40,ecdsa_verify_with_sha256,19909
server,1,41,ecdh_setup,2
client,1,41,ecdsa_verify_with_sha256,23350
server,1,41,ecdh_make_params,61496
server,1,41,ecdsa_sign_with_sha512,10826
client,1,41,parse_server_ecdh_params,6
server,1,41,ecdsa_verify_with_sha512,19672
server,1,41,ecdsa_verify_with_sha256,20216
client,1,41,ecdh_make_public,61830
client,1,41,ecdh_calc_secret,60093
server,1,41,ecdh_read_public,3
client,1,41,ecdsa_sign_with_sha256,10344
server,1,41,ecdh_calc_secret,61019
server,1,41,ecdsa_verify_with_sha256,19899
server,1,42,ecdh_setup,2
client,1,42,ecdsa_verify_with_sha256,19959
server,1,42,ecdh_make_params,61583
server,1,42,ecdsa_sign_with_sha512,10748
client,1,42,parse_server_ecdh_params,5
server,1,42,ecdsa_verify_with_sha512,19471
server,1,42,ecdsa_verify_with_sha256,20671
client,1,42,ecdh_make_public,62124
client,1,42,ecdh_calc_secret,60250
server,1,42,ecdh_read_public,4
client,1,42,ecdsa_sign_with_sha256,10312
server,1,42,ecdh_calc_secret,61343
server,1,42,ecdsa_verify_with_sha256,19864
server,1,43,ecdh_setup,2
client,1,43,ecdsa_verify_with_sha256,20189
server,1,43,ecdh_make_params,61445
server,1,43,ecdsa_sign_with_sha512,10478
client,1,43,parse_server_ecdh_params,6
server,1,43,ecdsa_verify_with_sha512,19838
server,1,43,ecdsa_verify_with_sha256,20325
client,1,43,ecdh_make_public,61871
client,1,43,ecdh_calc_secret,59821
server,1,43,ecdh_read_public,4
client,1,43,ecdsa_sign_with_sha256,10396
server,1,43,ecdh_calc_secret,61127
server,1,43,ecdsa_verify_with_sha256,19923
server,1,44,ecdh_setup,2
client,1,44,ecdsa_verify_with_sha256,20238
server,1,44,ecdh_make_params,61010
server,1,44,ecdsa_sign_with_sha512,10533
client,1,44,parse_server_ecdh_params,16
server,1,44,ecdsa_verify_with_sha512,19983
server,1,44,ecdsa_verify_with_sha256,20646
client,1,44,ecdh_make_public,61477
client,1,44,ecdh_calc_secret,60000
server,1,44,ecdh_read_public,3
client,1,44,ecdsa_sign_with_sha256,10347
server,1,44,ecdh_calc_secret,61000
server,1,44,ecdsa_verify_with_sha256,20056
server,1,45,ecdh_setup,1
client,1,45,ecdsa_verify_with_sha256,20462
server,1,45,ecdh_make_params,61182
server,1,45,ecdsa_sign_with_sha512,11868
client,1,45,parse_server_ecdh_params,6
server,1,45,ecdsa_verify_with_sha512,19931
server,1,45,ecdsa_verify_with_sha256,20317
client,1,45,ecdh_make_public,61650
client,1,45,ecdh_calc_secret,60157
server,1,45,ecdh_read_public,4
client,1,45,ecdsa_sign_with_sha256,10352
server,1,45,ecdh_calc_secret,61281
server,1,45,ecdsa_verify_with_sha256,20003
server,1,46,ecdh_setup,1
client,1,46,ecdsa_verify_with_sha256,20388
server,1,46,ecdh_make_params,61179
server,1,46,ecdsa_sign_with_sha512,10749
client,1,46,parse_server_ecdh_params,8
server,1,46,ecdsa_verify_with_sha512,19950
server,1,46,ecdsa_verify_with_sha256,20683
client,1,46,ecdh_make_public,61864
client,1,46,ecdh_calc_secret,60553
server,1,46,ecdh_read_public,4
client,1,46,ecdsa_sign_with_sha256,10459
server,1,46,ecdh_calc_secret,60847
server,1,46,ecdsa_verify_with_sha256,19865
server,1,47,ecdh_setup,2
client,1,47,ecdsa_verify_with_sha256,20205
server,1,47,ecdh_make_params,60607
server,1,47,ecdsa_sign_with_sha512,10439
client,1,47,parse_server_ecdh_params,6
server,1,47,ecdsa_verify_with_sha512,19915
server,1,47,ecdsa_verify_with_sha256,20345
client,1,47,ecdh_make_public,61277
client,1,47,ecdh_calc_secret,60089
server,1,47,ecdh_read_public,3
client,1,47,ecdsa_sign_with_sha256,13165
server,1,47,ecdh_calc_secret,61314
server,1,47,ecdsa_verify_with_sha256,19520
server,1,48,ecdh_setup,2
client,1,48,ecdsa_verify_with_sha256,20320
server,1,48,ecdh_make_params,61731
server,1,48,ecdsa_sign_with_sha512,10860
client,1,48,parse_server_ecdh_params,6
server,1,48,ecdsa_verify_with_sha512,20036
server,1,48,ecdsa_verify_with_sha256,20817
client,1,48,ecdh_make_public,61349
client,1,48,ecdh_calc_secret,60000
server,1,48,ecdh_read_public,4
client,1,48,ecdsa_sign_with_sha256,10395
server,1,48,ecdh_calc_secret,61013
server,1,48,ecdsa_verify_with_sha256,19968
server,1,49,ecdh_setup,3
client,1,49,ecdsa_verify_with_sha256,20434
server,1,49,ecdh_make_params,61476
server,1,49,ecdsa_sign_with_sha512,10784
client,1,49,parse_server_ecdh_params,6
server,1,49,ecdsa_verify_with_sha512,19795
server,1,49,ecdsa_verify_with_sha256,20823
client,1,49,ecdh_make_public,61738
client,1,49,ecdh_calc_secret,60478
server,1,49,ecdh_read_public,4
client,1,49,ecdsa_sign_with_sha256,10506
server,1,49,ecdh_calc_secret,60969
server,1,49,ecdsa_verify_with_sha256,20032
server,1,50,ecdh_setup,3
client,1,50,ecdsa_verify_with_sha256,20450
server,1,50,ecdh_make_params,61256
server,1,50,ecdsa_sign_with_sha512,10551
client,1,50,parse_server_ecdh_params,6
server,1,50,ecdsa_verify_with_sha512,19653
server,1,50,ecdsa_verify_with_sha256,21249
client,1,50,ecdh_make_public,62716
client,1,50,ecdh_calc_secret,60179
server,1,50,ecdh_read_public,4
client,1,50,ecdsa_sign_with_sha256,10365
server,1,50,ecdh_calc_secret,61031
server,1,50,ecdsa_verify_with_sha256,19946
server,1,51,ecdh_setup,2
client,1,51,ecdsa_verify_with_sha256,20444
