endpoint,data_size,time
client,1048576,89898
server,1048576,89290
server,1048576,89242
client,1048576,93894
server,1048576,89740
client,1048576,90267
server,1048576,89658
client,1048576,90191
server,1048576,89247
client,1048576,89815
server,1048576,89216
client,1048576,89730
server,1048576,89118
client,1048576,89663
server,1048576,89170
client,1048576,89684
server,1048576,92021
client,1048576,92559
server,1048576,89919
client,1048576,90480
server,1048576,90227
client,1048576,90742
server,1048576,92144
client,1048576,92654
server,1048576,93070
client,1048576,93616
server,1048576,89605
client,1048576,90146
server,1048576,90015
client,1048576,90531
server,1048576,343987
client,1048576,344581
server,1048576,90831
client,1048576,91426
server,1048576,91806
client,1048576,92533
server,1048576,92289
client,1048576,92820
server,1048576,91665
client,1048576,92334
server,1048576,91921
client,1048576,92506
server,1048576,90773
client,1048576,91336
server,1048576,90362
client,1048576,90913
server,1048576,90911
client,1048576,91528
server,1048576,89642
client,1048576,90204
server,1048576,91274
client,1048576,91873
server,1048576,90077
client,1048576,90694
server,1048576,91416
client,1048576,91999
server,1048576,89829
client,1048576,90383
server,1048576,90715
client,1048576,91279
server,1048576,90610
client,1048576,91176
server,1048576,89592
client,1048576,90143
server,1048576,91503
client,1048576,92051
server,1048576,90633
client,1048576,91444
server,1048576,89685
client,1048576,90368
server,1048576,92517
client,1048576,93070
server,1048576,92471
client,1048576,93021
server,1048576,89854
client,1048576,90424
server,1048576,91710
client,1048576,92277
server,1048576,91761
client,1048576,92333
server,1048576,91577
client,1048576,92251
server,1048576,92913
client,1048576,93599
server,1048576,91754
client,1048576,92700
server,1048576,89805
client,1048576,90402
server,1048576,89545
client,1048576,90209
server,1048576,89647
client,1048576,90218
server,1048576,89933
client,1048576,90596
server,1048576,94491
client,1048576,95009
server,1048576,90413
client,1048576,90938
server,1048576,90258
client,1048576,90787
server,1048576,90572
client,1048576,91470
server,1048576,92117
client,1048576,92639
server,1048576,90751
client,1048576,91510
server,1048576,90844
client,1048576,91413
server,1048576,90509
client,1048576,91068
server,1048576,90708
client,1048576,91248
server,1048576,350990
client,1048576,351534
server,1048576,90144
client,1048576,90666
server,1048576,91973
client,1048576,92542
server,1048576,90059
client,1048576,90672
server,1048576,90582
client,1048576,91099
server,1048576,90378
client,1048576,91011
server,1048576,92300
client,1048576,92869
server,1048576,90220
client,1048576,90773
server,1048576,91331
client,1048576,91857
server,1048576,90407
client,1048576,90968
server,1048576,91464
client,1048576,92015
server,1048576,89810
client,1048576,90346
server,1048576,90976
client,1048576,91543
server,1048576,89314
client,1048576,89846
server,1048576,90326
client,1048576,91101
server,1048576,90525
client,1048576,91037
server,1048576,92041
client,1048576,92591
server,1048576,90228
client,1048576,90824
server,1048576,92873
client,1048576,93628
server,1048576,118236
client,1048576,118774
server,1048576,92498
client,1048576,93009
server,1048576,96711
client,1048576,97239
server,1048576,95775
client,1048576,96320
server,1048576,94325
client,1048576,95262
server,1048576,92557
client,1048576,93462
server,1048576,116917
client,1048576,117642
server,1048576,130353
client,1048576,130885
server,1048576,90884
client,1048576,91459
server,1048576,92087
client,1048576,92651
server,1048576,93898
client,1048576,94853
server,1048576,105030
client,1048576,105711
server,1048576,101436
client,1048576,102320
server,1048576,113526
client,1048576,114467
server,1048576,123142
client,1048576,123747
server,1048576,102507
client,1048576,103294
server,1048576,98168
client,1048576,99098
server,1048576,97143
client,1048576,97916
server,1048576,98229
client,1048576,98895
server,1048576,100261
client,1048576,100798
server,1048576,97478
client,1048576,98354
server,1048576,96165
client,1048576,97034
server,1048576,96659
client,1048576,97199
server,1048576,89473
client,1048576,90195
server,1048576,91996
client,1048576,92546
server,1048576,101005
client,1048576,102186
server,1048576,125726
client,1048576,126321
server,1048576,91042
client,1048576,91593
server,1048576,89718
client,1048576,90671
server,1048576,89973
client,1048576,90555
server,1048576,93007
client,1048576,93563
server,1048576,89421
client,1048576,90008
server,1048576,89912
client,1048576,90645
server,1048576,96189
client,1048576,96767
server,1048576,90986
client,1048576,91513
server,1048576,91917
client,1048576,92491
server,1048576,89303
client,1048576,89821
server,1048576,90042
client,1048576,90551
server,1048576,89635
client,1048576,90187
server,1048576,91896
client,1048576,92449
server,1048576,91542
client,1048576,92098
server,1048576,90111
client,1048576,90644
server,1048576,89685
client,1048576,90248
server,1048576,90972
client,1048576,91507
server,1048576,90267
client,1048576,90859
server,1048576,90014
client,1048576,90532
server,1048576,89471
client,1048576,90002
server,1048576,91859
client,1048576,92477
server,1048576,92338
client,1048576,93177
server,1048576,90303
client,1048576,90962
server,1048576,89531
client,1048576,90082
server,1048576,91130
client,1048576,91648
server,1048576,89803
client,1048576,90390
server,1048576,90511
client,1048576,91158
server,1048576,91784
client,1048576,92332
server,1048576,94689
client,1048576,95240
server,1048576,90701
client,1048576,91211
server,1048576,89793
client,1048576,90427
server,1048576,91610
client,1048576,92129
server,1048576,92020
client,1048576,92530
server,1048576,91372
client,1048576,92040
server,1048576,89807
client,1048576,90342
server,1048576,90426
client,1048576,90973
server,1048576,89973
client,1048576,90566
server,1048576,89955
client,1048576,90525
server,1048576,90640
client,1048576,91232
server,1048576,92094
client,1048576,92672
server,1048576,89961
client,1048576,90529
server,1048576,89876
client,1048576,90424
server,1048576,89433
client,1048576,90015
server,1048576,90163
client,1048576,90727
server,1048576,90810
client,1048576,91353
server,1048576,90416
client,1048576,90977
server,1048576,92141
client,1048576,92692
server,1048576,91212
client,1048576,91825
server,1048576,91028
client,1048576,91626
server,1048576,90348
client,1048576,90914
server,1048576,90721
client,1048576,91291
server,1048576,89627
client,1048576,90205
server,1048576,89893
client,1048576,90462
server,1048576,89596
client,1048576,90333
server,1048576,89139
client,1048576,89717
server,1048576,89362
client,1048576,89948
server,1048576,93028
client,1048576,93873
server,1048576,91154
client,1048576,91829
server,1048576,90737
