endpoint,data_size,time
client,1048576,25874
server,1048576,25259
server,1048576,19204
client,1048576,24087
server,1048576,19106
client,1048576,19696
server,1048576,20244
client,1048576,20849
server,1048576,19747
client,1048576,20332
server,1048576,19283
client,1048576,19894
server,1048576,19850
client,1048576,20452
server,1048576,19265
client,1048576,19933
server,1048576,19803
client,1048576,20494
server,1048576,18972
client,1048576,19547
server,1048576,21443
client,1048576,22034
server,1048576,19135
client,1048576,19755
server,1048576,19393
client,1048576,19984
server,1048576,18824
client,1048576,19684
server,1048576,20454
client,1048576,21057
server,1048576,20460
client,1048576,21089
server,1048576,20309
client,1048576,20956
server,1048576,19347
client,1048576,19974
server,1048576,19577
client,1048576,20189
server,1048576,19384
client,1048576,20088
server,1048576,20754
client,1048576,21428
server,1048576,18888
client,1048576,19632
server,1048576,19978
client,1048576,20674
server,1048576,19758
client,1048576,20610
server,1048576,19619
client,1048576,20227
server,1048576,19038
client,1048576,19788
server,1048576,19564
client,1048576,20264
server,1048576,19157
client,1048576,19862
server,1048576,19217
client,1048576,19830
server,1048576,19342
client,1048576,19975
server,1048576,19059
client,1048576,19671
server,1048576,19136
client,1048576,19744
server,1048576,20484
client,1048576,21238
server,1048576,19691
client,1048576,20550
server,1048576,21448
client,1048576,22105
server,1048576,20085
client,1048576,20809
server,1048576,19417
client,1048576,20221
server,1048576,18955
client,1048576,19614
server,1048576,19066
client,1048576,19804
server,1048576,18945
client,1048576,19556
server,1048576,19104
client,1048576,19729
server,1048576,18912
client,1048576,19524
server,1048576,19102
client,1048576,20036
server,1048576,18969
client,1048576,19649
server,1048576,20020
client,1048576,20765
server,1048576,18980
client,1048576,19637
server,1048576,18997
client,1048576,19612
server,1048576,19308
client,1048576,19929
server,1048576,19935
client,1048576,20524
server,1048576,18681
client,1048576,19287
server,1048576,19284
client,1048576,19918
server,1048576,19282
client,1048576,19891
server,1048576,21453
client,1048576,22092
server,1048576,19609
client,1048576,20227
server,1048576,19950
client,1048576,20690
server,1048576,18854
client,1048576,19482
server,1048576,20516
client,1048576,21141
server,1048576,18923
client,1048576,19514
server,1048576,19095
client,1048576,19991
server,1048576,19090
