endpoint,min_input,max_input,cycles,time
server,32,8192,524309786,202202
client,32,8192,993391265,383105
server,32,8192,62343499,24044
client,32,8192,983037416,379113
server,32,8192,650241424,250769
client,32,8192,955961310,368670
server,32,8192,942840730,363611
client,32,8192,977197980,376860
server,32,8192,533823503,205871
client,32,8192,1051560034,405538
server,32,8192,1031757293,397901
client,32,8192,1053745933,406381
server,32,8192,1022489911,394329
client,32,8192,990767149,382093
server,32,8192,988697935,381295
client,32,8192,1008910370,389091
server,32,8192,863225258,332907
client,32,8192,1040975408,401457
server,32,8192,586922957,226349
client,32,8192,1064250176,410432
server,32,8192,530864890,204730
client,32,8192,1091920079,421103
server,32,8192,567182448,218736
client,32,8192,1061830907,409499
server,32,8192,914864853,352823
client,32,8192,980721867,378219
server,32,8192,885276130,341412
client,32,8192,983810130,379411
server,32,8192,1058421112,408185
client,32,8192,1051902310,405670
server,32,8192,698515305,269386
client,32,8192,1122320411,432827
server,32,8192,505098249,194792
client,32,8192,1026980987,396058
server,32,8192,508518416,196113
client,32,8192,1005580958,387807
server,32,8192,1008158400,388801
client,32,8192,1056069261,407277
server,32,8192,1007945774,388720
client,32,8192,1116460231,430568
server,32,8192,641557467,247420
client,32,8192,1127192658,434706
server,32,8192,572163601,220658
client,32,8192,1030634524,397469
server,32,8192,1021009308,393755
client,32,8192,1003402838,386967
client,32,8192,3964697,1529
server,32,8192,290434151,112007
client,32,8192,1046545172,403604
server,32,8192,1075721608,414856
server,32,8192,536359457,206848
client,32,8192,1022824408,394457
server,32,8192,630832819,243283
client,32,8192,1050948086,405302
server,32,8192,84612183,32632
client,32,8192,5346766,2063
server,32,8192,1003475442,386996
client,32,8192,959627812,370084
server,32,8192,664588493,256302
client,32,8192,963724752,371664
server,32,8192,962695331,371269
client,32,8192,955243049,368394
server,32,8192,993007501,382957
client,32,8192,953902468,367876
server,32,8192,955105620,368341
client,32,8192,926826362,357435
server,32,8192,1048850349,404494
client,32,8192,951465048,366937
server,32,8192,1008039122,388755
client,32,8192,993505357,383149
server,32,8192,533273787,205660
client,32,8192,1020231408,393457
server,32,8192,540059668,208277
client,32,8192,1056564524,407468
server,32,8192,571294946,220325
client,32,8192,1101553074,424821
server,32,8192,642680236,247852
client,32,8192,1090792124,420669
server,32,8192,65182834,25138
client,32,8192,1040298635,401195
server,32,8192,534637705,206185
client,32,8192,1051474465,405505
server,32,8192,9179220,3542
client,32,8192,6671789,2574
server,32,8192,493362331,190267
client,32,8192,971926411,374827
server,32,8192,518981171,200147
client,32,8192,999394060,385420
server,32,8192,1022378412,394285
client,32,8192,1047061179,403803
server,32,8192,1084094405,418085
client,32,8192,1059204198,408486
server,32,8192,1081874797,417230
client,32,8192,1154302473,445162
server,32,8192,1003996635,387196
client,32,8192,1039160308,400756
server,32,8192,1049765678,404848
client,32,8192,1051570406,405543
server,32,8192,1098039559,423463
client,32,8192,1099260862,423934
server,32,8192,1069695476,412531
client,32,8192,1124563356,433692
server,32,8192,1096431899,422844
client,32,8192,1091497420,420939
server,32,8192,1067058395,411516
client,32,8192,1021924637,394110
server,32,8192,1047839079,404105
client,32,8192,1088339146,419723
server,32,8192,1085279406,418542
client,32,8192,1014638307,391299
server,32,8192,1007808345,388666
client,32,8192,1001782213,386341
server,32,8192,1036393577,399689
client,32,8192,1034109144,398809
server,32,8192,1041278789,401573
client,32,8192,1001281764,386148
server,32,8192,1044273704,402728
client,32,8192,1057422807,407799
server,32,8192,987404028,380798
client,32,8192,1001883340,386381
server,32,8192,1053712224,406369
client,32,8192,1000262715,385755
server,32,8192,997267800,384600
client,32,8192,1000252343,385751
server,32,8192,949079488,366016
client,32,8192,1005233496,387672
server,32,8192,1009504167,389319
client,32,8192,1054601623,406711
server,32,8192,1091730790,421030
client,32,8192,982619943,378952
server,32,8192,1019725773,393262
client,32,8192,1031894722,397954
server,32,8192,1043915870,402591
client,32,8192,995463072,383905
server,32,8192,1045412031,403168
client,32,8192,974252332,375724
server,32,8192,1030712314,397498
client,32,8192,649403885,250445
server,32,8192,1001696644,386308
client,32,8192,945189988,364516
