sec_lvl,test_id,time
3,14,100
3,15,9
3,15,1
3,15,6
3,15,12
3,15,4327050
3,15,102
3,16,9
3,16,1
3,16,5
3,16,12
3,16,4319727
3,16,99
3,17,12
3,17,2
3,17,6
3,17,12
3,17,4328838
3,17,99
3,18,9
3,18,1
3,18,6
3,18,13
3,18,4316907
3,18,101
3,19,10
3,19,1
3,19,6
3,19,12
3,19,4332317
3,19,123
3,20,9
3,20,1
3,20,6
3,20,12
3,20,4331004
3,20,99
3,21,9
3,21,1
3,21,6
3,21,11
3,21,4531867
3,21,91
3,22,12
3,22,1
3,22,6
3,22,12
3,22,4418658
3,22,100
3,23,9
3,23,1
3,23,6
3,23,12
3,23,4332205
3,23,124
3,24,9
3,24,1
3,24,6
3,24,11
3,24,4332181
3,24,99
3,25,10
3,25,1
3,25,5
3,25,11
3,25,4437923
3,25,100
3,26,8
3,26,0
3,26,6
3,26,20
3,26,4328779
3,26,99
3,27,9
3,27,0
3,27,5
3,27,12
3,27,4335486
3,27,100
3,28,9
3,28,1
3,28,6
3,28,12
3,28,4346468
3,28,100
3,29,9
3,29,1
3,29,6
3,29,12
3,29,4310491
3,29,99
