sec_lvl,test_id,time
1,0,18
1,0,1
1,0,17
1,0,46136
1,0,2
1,0,1
1,0,43642
1,1,1
1,1,1
1,1,13
1,1,45299
1,1,2
1,1,2
1,1,44036
1,2,2
1,2,1
1,2,13
1,2,44565
1,2,1
1,2,1
1,2,43418
1,3,1
1,3,0
1,3,14
1,3,44146
1,3,2
1,3,2
1,3,43374
1,4,1
1,4,0
1,4,14
1,4,44762
1,4,2
1,4,1
1,4,44821
1,5,1
1,5,1
1,5,14
1,5,47632
1,5,2
1,5,1
1,5,46035
1,6,1
1,6,1
1,6,13
1,6,44292
1,6,2
1,6,1
1,6,44039
1,7,1
1,7,0
1,7,13
1,7,46947
1,7,1
1,7,2
1,7,44664
1,8,1
1,8,1
1,8,20
1,8,47882
1,8,1
1,8,1
1,8,43709
1,9,1
1,9,1
1,9,14
1,9,44611
1,9,2
1,9,1
1,9,44676
1,10,1
1,10,1
1,10,13
1,10,44443
1,10,2
1,10,1
1,10,44746
1,11,1
1,11,1
1,11,14
1,11,45219
1,11,2
1,11,1
1,11,43557
1,12,1
1,12,1
1,12,14
1,12,44222
1,12,12
1,12,1
1,12,46096
1,13,1
1,13,1
1,13,13
1,13,44686
1,13,2
1,13,1
1,13,43690
1,14,1
1,14,1
1,14,14
1,14,45157
1,14,2
1,14,1
1,14,44696
1,15,1
1,15,1
1,15,13
1,15,45093
1,15,1
1,15,1
1,15,50111
1,16,1
1,16,1
1,16,15
1,16,48146
1,16,1
1,16,1
1,16,43673
1,17,1
1,17,1
1,17,15
1,17,47270
1,17,2
1,17,2
1,17,43910
1,18,1
1,18,1
1,18,14
1,18,45610
1,18,2
1,18,1
1,18,44942
1,19,1
1,19,1
1,19,14
1,19,44896
1,19,2
1,19,1
1,19,43972
1,20,1
1,20,1
1,20,13
1,20,44134
1,20,3
1,20,1
1,20,43152
1,21,1
1,21,0
1,21,14
1,21,45442
1,21,1
1,21,1
1,21,42574
1,22,1
1,22,1
1,22,13
1,22,44702
1,22,1
1,22,2
1,22,43493
1,23,2
1,23,1
1,23,14
1,23,44403
1,23,2
1,23,1
1,23,43923
1,24,1
1,24,1
1,24,14
1,24,44826
1,24,12
1,24,1
1,24,44579
2,0,2
2,0,1
2,0,13
2,0,149885
2,0,2
2,0,1
2,0,142400
2,1,1
2,1,1
2,1,14
2,1,144765
2,1,1
2,1,2
2,1,142464
2,2,1
2,2,1
2,2,13
2,2,142017
2,2,1
2,2,1
2,2,144054
2,3,1
2,3,1
2,3,13
2,3,142443
2,3,1
2,3,1
2,3,141467
2,4,1
2,4,2
2,4,14
2,4,144004
2,4,1
2,4,1
2,4,142789
2,5,1
2,5,1
2,5,13
2,5,142399
2,5,2
2,5,1
2,5,142719
2,6,1
2,6,1
2,6,14
2,6,144069
2,6,2
2,6,1
2,6,145473
2,7,1
2,7,0
2,7,14
2,7,143569
2,7,2
2,7,1
2,7,143894
2,8,1
2,8,1
2,8,13
2,8,143566
2,8,2
2,8,1
2,8,142412
2,9,1
2,9,1
2,9,13
2,9,144292
2,9,2
2,9,1
2,9,142160
2,10,1
2,10,1
