sec_lvl,test_id,time
1,0,19
1,0,1
1,0,2776
1,0,2
1,0,7
1,0,1262
1,0,144
1,1,9
1,1,1
1,1,6
1,1,2
1,1,1
1,1,1354
1,1,161
1,2,9
1,2,2
1,2,6
1,2,1
1,2,2
1,2,833
1,2,85
1,3,7
1,3,1
1,3,9
1,3,2
1,3,2
1,3,937
1,3,95
1,4,8
1,4,1
1,4,12
1,4,1
1,4,1
1,4,794
1,4,85
1,5,10
1,5,1
1,5,4
1,5,2
1,5,1
1,5,857
1,5,86
1,6,11
1,6,1
1,6,8
1,6,2
1,6,1
1,6,1182
1,6,89
1,7,9
1,7,1
1,7,9
1,7,1
1,7,2
1,7,1282
1,7,87
1,8,12
1,8,1
1,8,6
1,8,1
1,8,1
1,8,803
1,8,94
1,9,9
1,9,1
1,9,5
1,9,1
1,9,1
1,9,794
1,9,84
1,10,11
1,10,1
1,10,8
1,10,1
1,10,1
1,10,864
1,10,88
1,11,12
1,11,1
1,11,6
1,11,1
1,11,1
1,11,813
1,11,85
1,12,11
1,12,1
1,12,5
1,12,1
1,12,1
1,12,865
1,12,85
1,13,13
1,13,1
1,13,7
1,13,1
1,13,1
1,13,911
1,13,86
1,14,8
1,14,1
1,14,6
1,14,0
1,14,1
1,14,852
1,14,84
1,15,11
1,15,1
1,15,4
1,15,1
1,15,2
1,15,824
1,15,84
1,16,12
1,16,1
1,16,5
1,16,1
1,16,1
1,16,867
1,16,86
1,17,13
1,17,1
1,17,8
1,17,1
1,17,1
1,17,894
1,17,113
1,18,12
1,18,1
1,18,6
1,18,1
1,18,1
1,18,851
1,18,93
1,19,16
1,19,1
1,19,6
1,19,1
1,19,1
1,19,888
1,19,97
2,0,11
2,0,1
2,0,4
2,0,1
2,0,1
2,0,1548
2,0,100
2,1,9
2,1,2
2,1,6
2,1,1
2,1,1
2,1,1566
2,1,85
2,2,8
2,2,1
2,2,6
2,2,1
2,2,1
2,2,1584
2,2,94
2,3,8
2,3,1
2,3,8
2,3,1
2,3,1
2,3,1593
2,3,93
2,4,12
2,4,1
2,4,6
2,4,1
2,4,2
2,4,1546
2,4,85
2,5,10
2,5,1
2,5,6
2,5,1
2,5,1
2,5,1546
2,5,85
2,6,8
2,6,1
2,6,6
2,6,1
2,6,1
2,6,1676
2,6,108
2,7,10
2,7,1
2,7,6
2,7,1
2,7,1
2,7,1625
2,7,85
2,8,35
2,8,1
2,8,6
2,8,1
2,8,1
2,8,1605
2,8,86
2,9,8
2,9,1
2,9,5
2,9,0
2,9,1
2,9,1531
2,9,85
2,10,11
2,10,1
2,10,6
2,10,2
2,10,2
2,10,1540
2,10,85
2,11,9
2,11,1
2,11,7
2,11,1
2,11,1
2,11,1579
2,11,85
2,12,11
2,12,1
2,12,5
2,12,2
2,12,1
2,12,1587
2,12,85
2,13,11
2,13,1
2,13,6
2,13,1
2,13,2
2,13,1787
2,13,85
2,14,11
2,14,1
2,14,5
2,14,2
2,14,1
2,14,1723
2,14,89
2,15,11
2,15,2
2,15,4
2,15,1
2,15,1
2,15,1564
2,15,90
2,16,9
2,16,1
2,16,8
2,16,2
2,16,1
2,16,1571
2,16,86
2,17,8
2,17,1
2,17,6
2,17,2
2,17,2
2,17,1692
2,17,109
2,18,11
2,18,2
2,18,6
2,18,2
2,18,1
2,18,1725
2,18,95
2,19,12
2,19,1
2,19,5
2,19,1
2,19,1
2,19,1537
2,19,85
3,0,8
3,0,1
3,0,6
3,0,1
3,0,1
3,0,7620
3,0,88
3,1,12
3,1,1
3,1,7
3,1,2
3,1,1
3,1,8422
3,1,137
3,2,21
3,2,1
3,2,7
3,2,2
3,2,0
3,2,7584
3,2,86
3,3,11
3,3,1
3,3,8
3,3,1
3,3,1
3,3,8076
3,3,90
3,4,13
3,4,2
3,4,8
3,4,2
3,4,1
3,4,9419
3,4,90
3,5,13
3,5,1
3,5,8
3,5,3
3,5,1
3,5,9548
3,5,87
3,6,12
3,6,1
3,6,8
3,6,2
3,6,2
3,6,10212
3,6,224
3,7,13
3,7,1
3,7,5
3,7,2
3,7,1
3,7,8161
3,7,98
3,8,12
3,8,1
3,8,7
3,8,2
3,8,2
3,8,7972
3,8,165
3,9,11
3,9,1
3,9,5
3,9,2
3,9,1
3,9,8524
3,9,129
3,10,10
3,10,1
3,10,6
3,10,2
3,10,1
3,10,8958
3,10,101
3,11,13
3,11,1
3,11,7
3,11,1
3,11,1
3,11,7966
3,11,86
3,12,12
3,12,1
3,12,5
3,12,2
3,12,1
3,12,7446
3,12,111
3,13,11
3,13,2
3,13,7
3,13,2
3,13,2
3,13,8206
3,13,91
3,14,8
3,14,1
3,14,5
3,14,2
3,14,1
3,14,7667
3,14,87
3,15,13
3,15,1
3,15,7
3,15,2
3,15,1
3,15,8049
3,15,112
3,16,13
3,16,2
3,16,11
3,16,2
3,16,2
3,16,10342
3,16,311
3,17,8
3,17,1
3,17,6
3,17,2
3,17,1
3,17,7524
3,17,92
3,18,9
3,18,1
3,18,9
3,18,2
3,18,1
3,18,11391
3,18,162
3,19,12
3,19,1
3,19,6
3,19,2
3,19,1
3,19,7406
3,19,94
