sec_lvl,test_id,cycles,time
1,0,28523,11
1,0,2593,1
1,0,5186,2
1,0,23337,9
1,0,114934725,44326
1,0,217812,83
1,1,20744,9
1,1,0,1
1,1,5186,3
1,1,0,0
1,1,149929853,57824
1,1,225591,86
1,2,20744,8
1,2,2593,0
1,2,7779,2
1,2,12965,4
1,2,115282187,44460
1,2,207440,79
1,3,18151,7
1,3,2593,1
1,3,5186,2
1,3,15558,5
1,3,114628751,44209
1,3,228184,88
1,4,18151,7
1,4,2593,1
1,4,7779,2
1,4,15558,5
1,4,113142962,43635
1,4,204847,77
1,5,18151,7
1,5,2593,1
1,5,7779,2
1,5,12965,5
1,5,114947690,44331
1,5,202254,78
1,6,20744,7
1,6,5186,1
1,6,5186,2
1,6,15558,5
1,6,113124811,43628
1,6,204847,78
1,7,18151,7
1,7,0,1
1,7,7779,2
1,7,41488,16
1,7,113360774,43718
1,7,225591,87
1,8,20744,7
1,8,0,1
1,8,5186,2
1,8,15558,5
1,8,118720505,45785
1,8,207440,80
1,9,28523,10
1,9,2593,1
1,9,7779,3
1,9,12965,5
1,9,112533607,43399
1,9,202254,78
1,10,20744,7
1,10,2593,1
1,10,7779,2
1,10,15558,6
1,10,114595042,44195
1,10,207440,79
1,11,20744,7
1,11,0,1
1,11,7779,2
1,11,15558,5
1,11,115995262,44735
1,11,207440,80
1,12,20744,7
1,12,2593,1
1,12,7779,2
1,12,12965,5
1,12,112912185,43547
1,12,204847,79
1,13,18151,7
1,13,2593,1
1,13,7779,2
1,13,15558,5
1,13,113731573,43862
1,13,204847,78
1,14,18151,7
1,14,2593,1
1,14,5186,2
1,14,12965,4
1,14,113679713,43843
1,14,204847,78
1,15,20744,8
1,15,2593,0
1,15,7779,2
1,15,15558,6
1,15,116075645,44766
1,15,238556,92
1,16,20744,7
1,16,0,1
1,16,5186,2
1,16,12965,5
1,16,117001346,45123
1,16,549716,212
1,17,20744,7
1,17,2593,0
1,17,7779,2
1,17,44081,16
1,17,113430785,43747
1,17,204847,78
1,18,20744,8
1,18,0,1
1,18,7779,2
1,18,15558,5
1,18,114128302,44016
1,18,215219,81
1,19,20744,8
1,19,0,1
1,19,5186,2
1,19,15558,5
1,19,114563926,44184
1,19,207440,79
2,0,23337,8
2,0,2593,0
2,0,7779,2
2,0,12965,5
2,0,140719517,54270
2,0,251521,96
2,1,31116,12
2,1,2593,1
2,1,7779,2
2,1,15558,6
2,1,142659081,55017
2,1,210033,80
2,2,20744,8
2,2,2593,0
2,2,7779,2
2,2,23337,8
2,2,143755920,55442
2,2,352648,136
2,3,23337,8
2,3,2593,1
2,3,7779,2
2,3,23337,7
2,3,133212782,51373
2,3,217812,82
2,4,25930,9
2,4,0,1
2,4,5186,2
2,4,23337,8
2,4,142174190,54832
2,4,212626,81
2,5,41488,15
2,5,5186,1
2,5,7779,2
2,5,23337,8
2,5,142000459,54766
2,5,256707,99
2,6,25930,9
2,6,2593,0
2,6,7779,3
2,6,23337,8
2,6,143271029,55267
2,6,363020,140
2,7,23337,8
2,7,2593,1
2,7,5186,2
2,7,20744,7
2,7,143042845,55166
2,7,557495,216
2,8,25930,9
2,8,2593,0
2,8,7779,2
2,8,23337,9
2,8,142573512,54987
2,8,215219,81
2,9,31116,11
2,9,2593,1
2,9,7779,2
2,9,20744,8
2,9,180153861,69477
2,9,4789271,1847
2,10,25930,9
2,10,0,1
2,10,7779,2
2,10,23337,8
2,10,142874300,55101
2,10,212626,81
2,11,20744,8
2,11,0,1
2,11,5186,2
2,11,20744,8
2,11,141891553,54722
2,11,363020,139
2,12,33709,12
2,12,2593,1
2,12,7779,2
2,12,23337,7
2,12,144463809,55716
2,12,212626,81
2,13,25930,10
2,13,2593,0
2,13,7779,2
2,13,23337,8
2,13,171760320,66243
2,13,360427,139
2,14,36302,13
2,14,5186,2
2,14,5186,3
2,14,23337,8
2,14,145171698,55989
2,14,215219,82
2,15,25930,9
2,15,2593,1
2,15,5186,3
2,15,23337,8
2,15,171298766,66064
2,15,241149,92
2,16,33709,13
2,16,5186,1
2,16,7779,2
2,16,23337,8
2,16,149068977,57492
2,16,355241,136
2,17,36302,14
2,17,2593,1
2,17,10372,4
2,17,23337,8
2,17,143916686,55504
2,17,207440,80
2,18,25930,9
2,18,2593,1
