endpoint,keylen,test_id,time
server,1,45,1
client,1,45,3
server,1,45,14
client,1,45,6
server,1,45,62175
client,1,45,123243
server,1,45,1
server,1,45,1
server,1,46,1
client,1,46,10
client,1,46,0
server,1,46,1
client,1,46,4
server,1,46,14
server,1,46,63323
client,1,46,7
server,1,46,1
client,1,46,122483
server,1,46,1
server,1,47,1
client,1,47,10
client,1,47,1
server,1,47,1
client,1,47,3
server,1,47,14
server,1,47,62443
client,1,47,7
server,1,47,2
client,1,47,124104
server,1,47,2
server,1,48,1
client,1,48,14
client,1,48,1
server,1,48,1
server,1,48,13
client,1,48,4
server,1,48,62614
client,1,48,7
client,1,48,120395
server,1,48,2
server,1,48,1
server,1,49,1
client,1,49,9
client,1,49,1
server,1,49,1
client,1,49,4
server,1,49,14
client,1,49,7
server,1,49,62333
client,1,49,122594
server,1,49,1
server,1,49,1
server,1,50,1
client,1,50,11
client,1,50,0
server,1,50,1
client,1,50,3
client,1,50,7
server,1,50,14
client,1,50,121907
server,1,50,61826
server,1,50,2
server,1,50,2
server,1,51,1
client,1,51,9
client,1,51,1
server,1,51,1
client,1,51,3
client,1,51,7
server,1,51,14
client,1,51,121169
server,1,51,63271
server,1,51,2
server,1,51,2
server,1,52,1
client,1,52,9
client,1,52,1
server,1,52,1
client,1,52,4
server,1,52,14
server,1,52,62580
client,1,52,7
server,1,52,2
server,1,52,2
client,1,52,123230
server,1,53,2
client,1,53,9
client,1,53,0
server,1,53,1
client,1,53,3
server,1,53,14
server,1,53,62475
client,1,53,7
client,1,53,122558
server,1,53,1
server,1,53,1
server,1,54,1
client,1,54,10
client,1,54,1
client,1,54,4
server,1,54,0
server,1,54,14
client,1,54,7
server,1,54,62758
client,1,54,122826
server,1,54,2
server,1,54,1
server,1,55,1
client,1,55,10
client,1,55,1
server,1,55,1
client,1,55,3
server,1,55,14
server,1,55,61679
client,1,55,7
server,1,55,1
client,1,55,121364
server,1,55,1
server,1,56,1
client,1,56,9
client,1,56,1
server,1,56,1
client,1,56,3
server,1,56,14
server,1,56,64151
client,1,56,6
client,1,56,123443
server,1,56,1
server,1,56,1
server,1,57,1
client,1,57,9
client,1,57,1
server,1,57,1
server,1,57,14
client,1,57,4
client,1,57,16
server,1,57,62779
client,1,57,122437
server,1,57,1
server,1,57,2
server,1,58,1
client,1,58,10
client,1,58,1
server,1,58,1
server,1,58,13
client,1,58,4
server,1,58,62068
client,1,58,6
server,1,58,2
client,1,58,123626
server,1,58,1
server,1,59,1
client,1,59,9
client,1,59,1
server,1,59,1
server,1,59,14
client,1,59,3
client,1,59,7
server,1,59,63236
client,1,59,122521
server,1,59,1
server,1,59,1
server,1,60,1
client,1,60,11
client,1,60,1
server,1,60,1
client,1,60,4
server,1,60,15
server,1,60,62600
client,1,60,7
client,1,60,122538
server,1,60,2
server,1,60,1
server,1,61,2
client,1,61,10
client,1,61,1
server,1,61,1
client,1,61,3
server,1,61,14
client,1,61,6
client,1,61,121266
server,1,61,62182
server,1,61,1
server,1,61,2
server,1,62,1
client,1,62,11
client,1,62,1
server,1,62,1
server,1,62,14
client,1,62,4
client,1,62,6
server,1,62,64039
client,1,62,123677
server,1,62,2
server,1,62,2
server,1,63,1
client,1,63,10
client,1,63,1
client,1,63,3
server,1,63,0
server,1,63,14
client,1,63,6
client,1,63,122594
server,1,63,62526
server,1,63,1
server,1,63,1
server,1,64,1
client,1,64,9
client,1,64,1
server,1,64,1
server,1,64,14
client,1,64,4
client,1,64,7
server,1,64,61654
server,1,64,2
client,1,64,122341
server,1,64,2
server,1,65,1
client,1,65,9
client,1,65,1
server,1,65,0
server,1,65,14
client,1,65,3
client,1,65,7
server,1,65,62292
client,1,65,123150
server,1,65,2
server,1,65,2
server,1,66,1
client,1,66,10
client,1,66,0
server,1,66,1
client,1,66,5
server,1,66,15
server,1,66,63903
client,1,66,7
server,1,66,1
client,1,66,122525
server,1,66,1
server,1,67,1
client,1,67,10
client,1,67,1
server,1,67,0
client,1,67,3
client,1,67,6
server,1,67,14
server,1,67,62145
client,1,67,123702
server,1,67,1
server,1,67,1
server,1,68,1
client,1,68,10
client,1,68,1
server,1,68,1
server,1,68,14
client,1,68,4
client,1,68,7
server,1,68,62354
server,1,68,2
client,1,68,120755
server,1,68,1
server,1,69,1
client,1,69,10
client,1,69,0
server,1,69,1
server,1,69,14
client,1,69,4
server,1,69,62680
client,1,69,7
server,1,69,1
client,1,69,124279
server,1,69,2
server,1,70,1
client,1,70,9
server,1,70,1
client,1,70,0
client,1,70,3
server,1,70,18
client,1,70,7
server,1,70,61916
client,1,70,122355
server,1,70,3
server,1,70,1
server,1,71,1
client,1,71,9
server,1,71,1
client,1,71,1
client,1,71,5
server,1,71,15
server,1,71,64247
client,1,71,7
server,1,71,1
client,1,71,122739
server,1,71,1
server,1,72,1
client,1,72,10
client,1,72,1
server,1,72,1
client,1,72,4
server,1,72,14
client,1,72,6
server,1,72,62210
server,1,72,1
server,1,72,1
client,1,72,122421
server,1,73,1
client,1,73,10
server,1,73,1
client,1,73,1
client,1,73,4
server,1,73,13
server,1,73,62414
client,1,73,7
client,1,73,122569
server,1,73,2
server,1,73,1
server,1,74,1
client,1,74,9
client,1,74,1
server,1,74,1
server,1,74,14
client,1,74,4
server,1,74,64172
server,1,74,2
client,1,74,7
server,1,74,2
client,1,74,123022
server,1,75,2
client,1,75,9
client,1,75,0
server,1,75,1
client,1,75,3
server,1,75,14
client,1,75,16
server,1,75,61892
server,1,75,1
client,1,75,122592
server,1,75,2
server,1,76,1
client,1,76,13
client,1,76,1
server,1,76,1
client,1,76,3
server,1,76,13
server,1,76,62161
client,1,76,7
server,1,76,1
client,1,76,122379
server,1,76,1
server,1,77,1
client,1,77,9
server,1,77,1
client,1,77,1
client,1,77,3
server,1,77,14
server,1,77,61535
client,1,77,6
server,1,77,1
client,1,77,121553
server,1,77,1
server,1,78,2
client,1,78,9
client,1,78,1
client,1,78,3
server,1,78,1
server,1,78,14
client,1,78,6
server,1,78,63234
server,1,78,1
client,1,78,123084
server,1,78,1
server,1,79,1
client,1,79,9
client,1,79,1
server,1,79,1
client,1,79,3
server,1,79,23
server,1,79,62319
client,1,79,7
server,1,79,2
client,1,79,122163
server,1,79,1
server,1,80,1
client,1,80,10
client,1,80,1
server,1,80,1
client,1,80,3
client,1,80,6
client,1,80,123051
server,1,80,14
server,1,80,62082
server,1,80,2
server,1,80,2
server,1,81,1
client,1,81,14
client,1,81,2
server,1,81,1
client,1,81,3
client,1,81,16
server,1,81,13
server,1,81,63604
client,1,81,123096
server,1,81,2
server,1,81,1
server,1,82,1
client,1,82,10
client,1,82,0
server,1,82,1
client,1,82,4
server,1,82,14
server,1,82,63184
client,1,82,7
server,1,82,2
client,1,82,122775
server,1,82,2
server,1,83,1
client,1,83,10
server,1,83,1
client,1,83,1
server,1,83,14
client,1,83,3
client,1,83,7
server,1,83,63368
client,1,83,122517
server,1,83,1
server,1,83,1
server,1,84,1
client,1,84,10
client,1,84,1
server,1,84,1
client,1,84,3
client,1,84,7
server,1,84,14
client,1,84,121890
server,1,84,62108
server,1,84,1
server,1,84,1
server,1,85,1
client,1,85,10
client,1,85,1
server,1,85,1
server,1,85,14
client,1,85,4
client,1,85,6
server,1,85,62291
client,1,85,122784
server,1,85,1
server,1,85,1
server,1,86,1
client,1,86,10
client,1,86,1
server,1,86,1
server,1,86,14
client,1,86,4
server,1,86,62060
server,1,86,1
client,1,86,8
server,1,86,1
client,1,86,123320
server,1,87,1
client,1,87,9
server,1,87,1
client,1,87,1
client,1,87,3
server,1,87,13
client,1,87,7
server,1,87,61853
client,1,87,123483
server,1,87,1
server,1,87,1
server,1,88,1
client,1,88,10
client,1,88,1
server,1,88,1
client,1,88,5
server,1,88,15
client,1,88,16
server,1,88,62146
client,1,88,123430
server,1,88,1
server,1,88,1
server,1,89,2
client,1,89,9
client,1,89,1
server,1,89,1
client,1,89,3
client,1,89,7
server,1,89,14
server,1,89,62980
client,1,89,123198
server,1,89,2
server,1,89,1
server,1,90,1
client,1,90,9
server,1,90,0
client,1,90,1
server,1,90,14
client,1,90,4
client,1,90,7
client,1,90,122601
server,1,90,62658
server,1,90,2
server,1,90,1
server,1,91,2
client,1,91,10
client,1,91,1
server,1,91,1
client,1,91,4
server,1,91,14
client,1,91,7
server,1,91,62414
client,1,91,124238
server,1,91,2
server,1,91,1
server,1,92,1
client,1,92,10
client,1,92,2
server,1,92,0
client,1,92,3
client,1,92,7
server,1,92,14
server,1,92,62015
client,1,92,122593
server,1,92,2
server,1,92,1
server,1,93,1
client,1,93,10
client,1,93,1
server,1,93,1
client,1,93,3
server,1,93,13
client,1,93,7
server,1,93,62406
client,1,93,123227
server,1,93,2
server,1,93,1
server,1,94,1
client,1,94,11
client,1,94,1
server,1,94,1
client,1,94,3
client,1,94,6
server,1,94,14
client,1,94,121339
server,1,94,62342
server,1,94,1
server,1,94,1
server,1,95,1
client,1,95,10
server,1,95,1
client,1,95,2
client,1,95,4
server,1,95,14
client,1,95,7
client,1,95,120678
server,1,95,62647
server,1,95,1
server,1,95,1
server,1,96,1
client,1,96,9
client,1,96,1
server,1,96,1
client,1,96,4
server,1,96,13
client,1,96,7
server,1,96,62252
client,1,96,123759
server,1,96,2
server,1,96,1
server,1,97,1
client,1,97,10
client,1,97,1
server,1,97,1
client,1,97,4
server,1,97,14
client,1,97,6
server,1,97,62627
client,1,97,122047
server,1,97,2
server,1,97,1
server,1,98,1
client,1,98,10
client,1,98,1
server,1,98,1
client,1,98,4
client,1,98,7
server,1,98,14
client,1,98,123575
server,1,98,63333
server,1,98,2
server,1,98,1
server,1,99,1
client,1,99,9
client,1,99,1
server,1,99,1
client,1,99,4
server,1,99,14
server,1,99,62729
client,1,99,7
client,1,99,122320
server,1,99,1
server,1,99,2
server,1,100,1
client,1,100,10
client,1,100,1
server,1,100,1
client,1,100,4
server,1,100,14
server,1,100,62059
client,1,100,7
client,1,100,122678
server,1,100,1
server,1,100,1
server,1,101,1
client,1,101,10
client,1,101,1
server,1,101,1
client,1,101,4
client,1,101,6
server,1,101,13
client,1,101,124280
server,1,101,62079
server,1,101,1
server,1,101,1
server,1,102,1
client,1,102,10
client,1,102,0
server,1,102,1
client,1,102,4
client,1,102,7
server,1,102,14
client,1,102,122141
server,1,102,62284
server,1,102,2
server,1,102,1
server,1,103,2
client,1,103,10
server,1,103,0
client,1,103,1
server,1,103,14
client,1,103,4
client,1,103,7
server,1,103,62548
client,1,103,120887
server,1,103,2
server,1,103,1
server,1,104,1
client,1,104,10
client,1,104,1
server,1,104,1
server,1,104,14
client,1,104,4
server,1,104,61954
server,1,104,2
client,1,104,16
client,1,104,123125
server,1,104,1
server,1,105,1
client,1,105,9
client,1,105,1
server,1,105,1
server,1,105,14
client,1,105,3
server,1,105,62164
client,1,105,6
server,1,105,1
client,1,105,122727
server,1,105,1
server,1,106,1
client,1,106,10
client,1,106,1
server,1,106,1
client,1,106,4
server,1,106,14
client,1,106,7
server,1,106,62957
client,1,106,122424
server,1,106,2
server,1,106,1
server,1,107,1
client,1,107,10
server,1,107,1
client,1,107,1
server,1,107,14
server,1,107,62413
client,1,107,5
server,1,107,2
client,1,107,7
server,1,107,1
client,1,107,120581
server,1,108,2
client,1,108,9
client,1,108,1
server,1,108,1
server,1,108,14
client,1,108,2
client,1,108,7
server,1,108,61808
client,1,108,123118
server,1,108,2
server,1,108,1
server,1,109,1
client,1,109,9
client,1,109,1
server,1,109,1
client,1,109,4
server,1,109,14
client,1,109,6
server,1,109,61951
server,1,109,1
client,1,109,123842
server,1,109,1
server,1,110,1
client,1,110,10
server,1,110,1
client,1,110,1
client,1,110,5
server,1,110,18
client,1,110,7
server,1,110,62944
server,1,110,1
client,1,110,122378
server,1,110,2
server,1,111,1
client,1,111,10
client,1,111,0
server,1,111,1
client,1,111,4
server,1,111,14
client,1,111,7
client,1,111,121108
server,1,111,63137
server,1,111,1
server,1,111,1
server,1,112,2
client,1,112,10
client,1,112,1
server,1,112,1
server,1,112,15
client,1,112,4
client,1,112,7
server,1,112,61659
server,1,112,1
client,1,112,121434
server,1,112,1
server,1,113,1
client,1,113,10
server,1,113,1
client,1,113,1
server,1,113,14
server,1,113,61912
client,1,113,3
client,1,113,7
server,1,113,2
client,1,113,122445
server,1,113,1
server,1,114,2
client,1,114,13
client,1,114,2
server,1,114,1
client,1,114,4
server,1,114,21
server,1,114,62041
client,1,114,7
server,1,114,1
client,1,114,123860
server,1,114,2
server,1,115,1
client,1,115,9
server,1,115,1
client,1,115,1
client,1,115,3
server,1,115,14
server,1,115,61581
client,1,115,6
client,1,115,122452
server,1,115,2
server,1,115,1
server,1,116,1
client,1,116,9
client,1,116,1
server,1,116,1
client,1,116,3
server,1,116,15
client,1,116,7
server,1,116,61802
client,1,116,123053
server,1,116,2
server,1,116,1
server,1,117,1
client,1,117,10
client,1,117,1
server,1,117,1
client,1,117,4
server,1,117,14
client,1,117,16
server,1,117,62499
server,1,117,2
client,1,117,121725
server,1,117,1
server,1,118,1
client,1,118,10
server,1,118,1
client,1,118,1
client,1,118,3
server,1,118,14
server,1,118,62183
server,1,118,1
client,1,118,7
client,1,118,120927
server,1,118,2
server,1,119,1
client,1,119,9
client,1,119,1
server,1,119,1
server,1,119,14
client,1,119,3
client,1,119,7
server,1,119,61975
client,1,119,122258
server,1,119,2
server,1,119,1
server,1,120,2
client,1,120,14
client,1,120,1
server,1,120,1
client,1,120,4
server,1,120,13
server,1,120,61291
client,1,120,7
server,1,120,2
client,1,120,121291
server,1,120,1
server,1,121,1
client,1,121,9
server,1,121,1
client,1,121,1
client,1,121,4
server,1,121,15
client,1,121,7
server,1,121,61616
client,1,121,122750
server,1,121,2
server,1,121,2
server,1,122,1
client,1,122,10
client,1,122,1
server,1,122,1
client,1,122,4
client,1,122,7
server,1,122,14
client,1,122,122278
server,1,122,61280
server,1,122,1
server,1,122,2
server,1,123,1
client,1,123,14
server,1,123,1
client,1,123,1
server,1,123,14
client,1,123,4
server,1,123,61890
client,1,123,7
server,1,123,1
server,1,123,1
client,1,123,122554
server,1,124,1
client,1,124,9
client,1,124,1
server,1,124,1
client,1,124,2
server,1,124,14
client,1,124,6
client,1,124,121807
server,1,124,61815
server,1,124,1
server,1,124,1
server,1,125,1
client,1,125,11
client,1,125,1
server,1,125,1
client,1,125,4
server,1,125,14
client,1,125,7
server,1,125,62062
client,1,125,121477
server,1,125,2
server,1,125,1
server,1,126,2
client,1,126,10
client,1,126,1
server,1,126,2
server,1,126,18
client,1,126,5
client,1,126,6
server,1,126,62617
client,1,126,123196
server,1,126,2
server,1,126,1
server,1,127,1
client,1,127,10
client,1,127,2
server,1,127,1
client,1,127,3
server,1,127,14
client,1,127,6
server,1,127,61984
client,1,127,122318
server,1,127,2
server,1,127,1
server,1,128,1
client,1,128,14
client,1,128,1
server,1,128,1
client,1,128,6
client,1,128,6
server,1,128,15
client,1,128,121686
server,1,128,62835
server,1,128,1
server,1,128,1
server,1,129,1
client,1,129,10
client,1,129,1
server,1,129,1
client,1,129,3
server,1,129,14
client,1,129,7
server,1,129,62006
client,1,129,123553
server,1,129,2
server,1,129,1
server,1,130,1
client,1,130,9
client,1,130,1
server,1,130,1
server,1,130,14
client,1,130,4
client,1,130,7
server,1,130,62743
server,1,130,2
client,1,130,122526
server,1,130,1
server,1,131,2
client,1,131,10
client,1,131,1
server,1,131,1
server,1,131,13
client,1,131,3
server,1,131,61528
server,1,131,1
client,1,131,7
server,1,131,1
client,1,131,123441
server,1,132,1
client,1,132,10
client,1,132,1
server,1,132,1
server,1,132,14
client,1,132,4
server,1,132,61291
client,1,132,6
server,1,132,1
server,1,132,2
client,1,132,121845
server,1,133,1
client,1,133,10
server,1,133,1
client,1,133,1
server,1,133,14
server,1,133,64582
client,1,133,3
server,1,133,2
client,1,133,8
server,1,133,1
client,1,133,123130
server,1,134,1
client,1,134,10
client,1,134,1
server,1,134,1
client,1,134,2
server,1,134,22
server,1,134,61884
client,1,134,7
server,1,134,2
server,1,134,1
client,1,134,121549
client,1,135,22
server,1,135,2
server,1,135,0
client,1,135,1
server,1,135,24
client,1,135,3
server,1,135,61533
client,1,135,7
client,1,135,121441
server,1,135,2
server,1,135,2
server,1,136,1
client,1,136,10
client,1,136,1
server,1,136,1
client,1,136,4
client,1,136,7
server,1,136,14
server,1,136,62652
client,1,136,123000
server,1,136,2
server,1,136,1
server,1,137,1
client,1,137,10
server,1,137,1
client,1,137,1
client,1,137,3
server,1,137,14
client,1,137,6
server,1,137,62763
server,1,137,2
client,1,137,122510
server,1,137,1
server,1,138,1
client,1,138,9
server,1,138,1
client,1,138,1
client,1,138,4
server,1,138,15
client,1,138,7
server,1,138,61672
client,1,138,122601
server,1,138,1
server,1,138,1
server,1,139,1
client,1,139,11
client,1,139,1
server,1,139,1
client,1,139,4
server,1,139,14
client,1,139,7
server,1,139,61419
client,1,139,122550
server,1,139,1
server,1,139,1
client,1,140,11
server,1,140,1
server,1,140,0
server,1,140,14
client,1,140,1
client,1,140,4
server,1,140,63373
client,1,140,7
server,1,140,1
client,1,140,120345
server,1,140,1
server,1,141,1
client,1,141,10
client,1,141,1
server,1,141,1
server,1,141,14
client,1,141,3
server,1,141,62951
client,1,141,7
server,1,141,1
client,1,141,123786
server,1,141,2
server,1,142,1
client,1,142,9
client,1,142,0
server,1,142,0
server,1,142,14
client,1,142,4
server,1,142,61605
client,1,142,6
client,1,142,121664
server,1,142,2
server,1,142,1
server,1,143,2
client,1,143,10
client,1,143,0
server,1,143,1
client,1,143,4
client,1,143,7
server,1,143,14
client,1,143,123810
server,1,143,62238
server,1,143,2
server,1,143,1
server,1,144,1
client,1,144,9
client,1,144,1
server,1,144,1
client,1,144,4
server,1,144,15
server,1,144,61898
client,1,144,7
server,1,144,2
client,1,144,123412
server,1,144,1
client,1,145,10
server,1,145,1
server,1,145,1
client,1,145,0
server,1,145,14
server,1,145,62738
client,1,145,2
server,1,145,2
client,1,145,7
server,1,145,1
client,1,145,121579
server,1,146,1
client,1,146,10
server,1,146,1
client,1,146,1
client,1,146,3
server,1,146,24
client,1,146,6
server,1,146,61525
server,1,146,2
client,1,146,122514
server,1,146,1
client,1,147,10
server,1,147,1
server,1,147,1
client,1,147,2
server,1,147,14
client,1,147,3
server,1,147,61441
client,1,147,6
client,1,147,122874
server,1,147,1
server,1,147,1
server,1,148,2
client,1,148,9
client,1,148,1
server,1,148,1
client,1,148,5
server,1,148,14
client,1,148,7
client,1,148,123792
server,1,148,62589
server,1,148,2
server,1,148,1
server,1,149,2
client,1,149,10
client,1,149,1
server,1,149,1
client,1,149,4
client,1,149,6
server,1,149,14
client,1,149,121834
server,1,149,61790
server,1,149,2
server,1,149,1
server,1,150,2
client,1,150,9
client,1,150,1
server,1,150,1
server,1,150,15
client,1,150,4
server,1,150,61981
client,1,150,7
server,1,150,2
client,1,150,123274
server,1,150,2
server,1,151,1
client,1,151,10
client,1,151,1
server,1,151,1
client,1,151,3
client,1,151,7
server,1,151,14
client,1,151,121985
server,1,151,62379
server,1,151,2
server,1,151,1
server,1,152,1
client,1,152,9
client,1,152,1
server,1,152,1
server,1,152,14
client,1,152,4
client,1,152,7
server,1,152,63057
server,1,152,1
client,1,152,122276
server,1,152,1
server,1,153,2
client,1,153,9
server,1,153,1
client,1,153,1
client,1,153,12
server,1,153,22
client,1,153,6
client,1,153,123101
server,1,153,61815
server,1,153,2
server,1,153,1
server,1,154,2
client,1,154,10
client,1,154,1
server,1,154,1
server,1,154,14
client,1,154,3
server,1,154,61398
server,1,154,1
client,1,154,6
server,1,154,1
client,1,154,121839
server,1,155,1
client,1,155,10
