sec_lvl,test_id,operation,cycles,time
1,0,parse_server_ecdh_params,20752,7
1,0,ecdsa_verify_with_sha512,114719650,44226
1,0,ecdh_make_public,47791856,18424
1,0,ecdh_calc_secret,25353756,9774
1,0,sha256_hash_master_secret,0,0
1,0,sha256_hash_key_expansion,0,0
1,0,ecdsa_sign_with_sha256,104037558,40108
1,1,parse_server_ecdh_params,10376,4
1,1,ecdsa_verify_with_sha512,111015418,42799
1,1,ecdh_make_public,55270358,21308
1,1,ecdh_calc_secret,55830662,21525
1,1,sha256_hash_master_secret,51880,20
1,1,sha256_hash_key_expansion,132294,51
1,1,ecdsa_sign_with_sha256,55140658,21258
1,2,parse_server_ecdh_params,12970,5
1,2,ecdsa_verify_with_sha512,111129554,42842
1,2,ecdh_make_public,55485660,21391
1,2,ecdh_calc_secret,56035588,21602
1,2,sha256_hash_master_secret,106354,41
1,2,sha256_hash_key_expansion,160828,61
1,2,ecdsa_sign_with_sha256,51177026,19729
1,3,parse_server_ecdh_params,10376,4
1,3,ecdsa_verify_with_sha512,110947974,42772
1,3,ecdh_make_public,56686682,21854
1,3,ecdh_calc_secret,55719120,21481
1,3,sha256_hash_master_secret,51880,20
1,3,sha256_hash_key_expansion,134888,51
1,3,ecdsa_sign_with_sha256,44606424,17196
1,4,parse_server_ecdh_params,10376,4
1,4,ecdsa_verify_with_sha512,109456424,42196
1,4,ecdh_make_public,56710028,21863
1,4,ecdh_calc_secret,55340396,21334
1,4,sha256_hash_master_secret,49286,19
1,4,sha256_hash_key_expansion,132294,51
1,4,ecdsa_sign_with_sha256,40663544,15676
1,5,parse_server_ecdh_params,10376,3
1,5,ecdsa_verify_with_sha512,109713230,42295
1,5,ecdh_make_public,56575140,21811
1,5,ecdh_calc_secret,55340396,21335
1,5,sha256_hash_master_secret,46692,18
1,5,sha256_hash_key_expansion,132294,51
1,5,ecdsa_sign_with_sha256,54136780,20870
1,6,parse_server_ecdh_params,10376,3
1,6,ecdsa_verify_with_sha512,111609444,43027
1,6,ecdh_make_public,55913670,21556
1,6,ecdh_calc_secret,55879948,21543
1,6,sha256_hash_master_secret,51880,19
1,6,sha256_hash_key_expansion,132294,51
1,6,ecdsa_sign_with_sha256,55758030,21495
1,7,parse_server_ecdh_params,12970,5
1,7,ecdsa_verify_with_sha512,109676914,42282
1,7,ecdh_make_public,56186040,21661
1,7,ecdh_calc_secret,54772310,21116
1,7,sha256_hash_master_secret,46692,19
1,7,sha256_hash_key_expansion,132294,51
1,7,ecdsa_sign_with_sha256,57480446,22160
1,8,parse_server_ecdh_params,10376,4
1,8,ecdsa_verify_with_sha512,112203470,43256
1,8,ecdh_make_public,55579044,21427
1,8,ecdh_calc_secret,55016146,21210
1,8,sha256_hash_master_secret,46692,18
1,8,sha256_hash_key_expansion,127106,49
1,8,ecdsa_sign_with_sha256,57540108,22193
1,9,parse_server_ecdh_params,10376,4
1,9,ecdsa_verify_with_sha512,111409706,42950
1,9,ecdh_make_public,55527164,21407
1,9,ecdh_calc_secret,55441562,21374
1,9,sha256_hash_master_secret,72632,28
1,9,sha256_hash_key_expansion,132294,51
1,9,ecdsa_sign_with_sha256,56040776,21605
1,10,parse_server_ecdh_params,10376,4
1,10,ecdsa_verify_with_sha512,111850686,43120
1,10,ecdh_make_public,55975926,21580
1,10,ecdh_calc_secret,54429902,20984
1,10,sha256_hash_master_secret,49286,18
1,10,sha256_hash_key_expansion,132294,50
1,10,ecdsa_sign_with_sha256,56582922,21815
1,11,parse_server_ecdh_params,10376,4
1,11,ecdsa_verify_with_sha512,112851970,43506
1,11,ecdh_make_public,55311862,21324
1,11,ecdh_calc_secret,56580328,21813
1,11,sha256_hash_master_secret,46692,19
1,11,sha256_hash_key_expansion,134888,52
1,11,ecdsa_sign_with_sha256,57218452,22059
1,12,parse_server_ecdh_params,10376,4
1,12,ecdsa_verify_with_sha512,111518654,42992
1,12,ecdh_make_public,56307958,21708
1,12,ecdh_calc_secret,54266480,20919
1,12,sha256_hash_master_secret,0,0
1,12,sha256_hash_key_expansion,0,0
1,12,ecdsa_sign_with_sha256,58805980,22671
1,13,parse_server_ecdh_params,10376,4
1,13,ecdsa_verify_with_sha512,108789766,41939
1,13,ecdh_make_public,56445440,21761
1,13,ecdh_calc_secret,56154912,21648
1,13,sha256_hash_master_secret,49286,20
1,13,sha256_hash_key_expansion,134888,51
1,13,ecdsa_sign_with_sha256,56440252,21759
1,14,parse_server_ecdh_params,12970,4
1,14,ecdsa_verify_with_sha512,111591286,43020
1,14,ecdh_make_public,56463598,21767
1,14,ecdh_calc_secret,55008364,21207
1,14,sha256_hash_master_secret,51880,19
1,14,sha256_hash_key_expansion,132294,51
1,14,ecdsa_sign_with_sha256,56798224,21897
1,15,parse_server_ecdh_params,10376,4
1,15,ecdsa_verify_with_sha512,112091928,43213
1,15,ecdh_make_public,56256078,21689
1,15,ecdh_calc_secret,55547916,21415
1,15,sha256_hash_master_secret,49286,18
1,15,sha256_hash_key_expansion,134888,51
1,15,ecdsa_sign_with_sha256,56935706,21950
1,16,parse_server_ecdh_params,10376,4
1,16,ecdsa_verify_with_sha512,111946664,43158
1,16,ecdh_make_public,56053746,21610
1,16,ecdh_calc_secret,56593298,21818
1,16,sha256_hash_master_secret,51880,19
1,16,sha256_hash_key_expansion,132294,51
1,16,ecdsa_sign_with_sha256,56499914,21782
1,17,parse_server_ecdh_params,12970,4
1,17,ecdsa_verify_with_sha512,112325388,43303
1,17,ecdh_make_public,57052436,21996
1,17,ecdh_calc_secret,56147130,21647
1,17,sha256_hash_master_secret,51880,20
1,17,sha256_hash_key_expansion,132294,51
1,17,ecdsa_sign_with_sha256,56883826,21929
1,18,parse_server_ecdh_params,10376,4
1,18,ecdsa_verify_with_sha512,111975198,43168
1,18,ecdh_make_public,55822880,21522
1,18,ecdh_calc_secret,54723024,21097
1,18,sha256_hash_master_secret,46692,18
1,18,sha256_hash_key_expansion,134888,51
1,18,ecdsa_sign_with_sha256,57651650,22226
1,19,parse_server_ecdh_params,10376,4
1,19,ecdsa_verify_with_sha512,111082862,42824
1,19,ecdh_make_public,55905888,21554
1,19,ecdh_calc_secret,54782686,21120
1,19,sha256_hash_master_secret,49286,18
1,19,sha256_hash_key_expansion,134888,51
1,19,ecdsa_sign_with_sha256,57073188,22002
1,20,parse_server_ecdh_params,10376,4
1,20,ecdsa_verify_with_sha512,112104898,43219
1,20,ecdh_make_public,55765812,21498
1,20,ecdh_calc_secret,54627046,21060
1,20,sha256_hash_master_secret,54474,20
1,20,sha256_hash_key_expansion,134888,53
1,20,ecdsa_sign_with_sha256,56562170,21806
1,21,parse_server_ecdh_params,10376,4
1,21,ecdsa_verify_with_sha512,110768988,42702
1,21,ecdh_make_public,56219762,21674
1,21,ecdh_calc_secret,54128998,20868
1,21,sha256_hash_master_secret,46692,18
1,21,sha256_hash_key_expansion,129700,50
1,21,ecdsa_sign_with_sha256,56876044,21927
1,22,parse_server_ecdh_params,10376,5
1,22,ecdsa_verify_with_sha512,110867560,42740
1,22,ecdh_make_public,56328710,21717
1,22,ecdh_calc_secret,54079712,20849
1,22,sha256_hash_master_secret,51880,19
1,22,sha256_hash_key_expansion,134888,52
1,22,ecdsa_sign_with_sha256,56816382,21903
1,23,parse_server_ecdh_params,10376,4
1,23,ecdsa_verify_with_sha512,110660040,42661
1,23,ecdh_make_public,56359838,21728
1,23,ecdh_calc_secret,49682882,19153
1,23,sha256_hash_master_secret,0,0
1,23,sha256_hash_key_expansion,0,0
1,23,ecdsa_sign_with_sha256,61887652,23858
1,24,parse_server_ecdh_params,12970,5
1,24,ecdsa_verify_with_sha512,112239786,43271
1,24,ecdh_make_public,56326116,21715
1,24,ecdh_calc_secret,54697084,21087
1,24,sha256_hash_master_secret,51880,20
1,24,sha256_hash_key_expansion,132294,51
1,24,ecdsa_sign_with_sha256,56183446,21660
1,25,parse_server_ecdh_params,10376,4
1,25,ecdsa_verify_with_sha512,111277412,42899
1,25,ecdh_make_public,56920142,21944
1,25,ecdh_calc_secret,55620548,21442
1,25,sha256_hash_master_secret,46692,18
1,25,sha256_hash_key_expansion,132294,51
1,25,ecdsa_sign_with_sha256,52593350,20274
1,26,parse_server_ecdh_params,10376,4
1,26,ecdsa_verify_with_sha512,110867560,42741
1,26,ecdh_make_public,56678900,21852
1,26,ecdh_calc_secret,36113668,13922
1,26,sha256_hash_master_secret,0,0
1,26,sha256_hash_key_expansion,0,0
1,26,ecdsa_sign_with_sha256,73324598,28268
1,27,parse_server_ecdh_params,15564,6
1,27,ecdsa_verify_with_sha512,111995950,43176
1,27,ecdh_make_public,57288490,22086
1,27,ecdh_calc_secret,55114718,21248
1,27,sha256_hash_master_secret,51880,19
1,27,sha256_hash_key_expansion,132294,52
1,27,ecdsa_sign_with_sha256,56217168,21673
1,28,parse_server_ecdh_params,10376,4
1,28,ecdsa_verify_with_sha512,110953162,42774
1,28,ecdh_make_public,55726902,21483
1,28,ecdh_calc_secret,56896796,21936
1,28,sha256_hash_master_secret,51880,19
1,28,sha256_hash_key_expansion,132294,51
1,28,ecdsa_sign_with_sha256,56302770,21705
1,29,parse_server_ecdh_params,10376,4
1,29,ecdsa_verify_with_sha512,111752114,43083
1,29,ecdh_make_public,44679056,17224
1,29,ecdh_calc_secret,65804592,25369
1,29,sha256_hash_master_secret,49286,18
1,29,sha256_hash_key_expansion,134888,51
1,29,ecdsa_sign_with_sha256,56896796,21934
1,30,parse_server_ecdh_params,10376,4
1,30,ecdsa_verify_with_sha512,111697640,43061
1,30,ecdh_make_public,57630898,22217
1,30,ecdh_calc_secret,56009648,21592
1,30,sha256_hash_master_secret,46692,18
1,30,sha256_hash_key_expansion,573274,222
1,30,ecdsa_sign_with_sha256,10254082,3953
1,31,parse_server_ecdh_params,10376,4
1,31,ecdsa_verify_with_sha512,112045236,43196
1,31,ecdh_make_public,55381900,21351
1,31,ecdh_calc_secret,54588136,21045
1,31,sha256_hash_master_secret,44098,18
1,31,sha256_hash_key_expansion,129700,50
1,31,ecdsa_sign_with_sha256,57472664,22156
1,32,parse_server_ecdh_params,12970,4
1,32,ecdsa_verify_with_sha512,111816964,43107
1,32,ecdh_make_public,56323522,21714
1,32,ecdh_calc_secret,54889040,21161
1,32,sha256_hash_master_secret,46692,17
