sec_lvl,test_id,time
1,0,6
1,0,1
1,0,1857
1,0,2
1,0,93932
1,0,3
1,0,1
1,0,1
1,0,8
1,0,90223
1,0,739
1,1,1
1,1,1
1,1,23
1,1,2
1,1,76032
1,1,4
1,1,1
1,1,1
1,1,3
1,1,65920
1,1,831
1,2,2
1,2,1
1,2,17
1,2,2
1,2,78513
1,2,4
1,2,1
1,2,1
1,2,1
1,2,59151
1,2,563
1,3,1
1,3,1
1,3,13
1,3,2
1,3,66597
1,3,4
1,3,1
1,3,1
1,3,1
1,3,56151
1,3,518
1,4,1
1,4,0
1,4,14
1,4,2
1,4,72804
1,4,3
1,4,0
1,4,1
1,4,1
1,4,46755
1,4,498
1,5,1
1,5,1
1,5,15
1,5,1
1,5,108784
1,5,4
1,5,1
1,5,2
1,5,4
1,5,56623
1,5,749
1,6,1
1,6,1
1,6,21
1,6,3
1,6,71359
1,6,3
1,6,1
1,6,1
1,6,1
1,6,58846
1,6,811
1,7,2
1,7,1
1,7,22
1,7,2
1,7,78204
1,7,4
1,7,2
1,7,2
1,7,2
1,7,70210
1,7,718
1,8,1
1,8,1
1,8,25
1,8,3
1,8,68320
1,8,8
1,8,1
1,8,2
1,8,1
1,8,47160
1,8,538
1,9,5
1,9,2
1,9,26
1,9,3
1,9,83242
1,9,5
1,9,2
1,9,2
1,9,2
1,9,83461
1,9,577
1,10,2
1,10,1
1,10,24
1,10,1
1,10,74657
1,10,4
1,10,1
1,10,1
1,10,1
1,10,54011
1,10,760
1,11,1
1,11,1
1,11,21
1,11,1
1,11,67263
1,11,3
1,11,1
1,11,1
1,11,1
1,11,47341
1,11,539
1,12,2
1,12,1
1,12,22
1,12,1
1,12,60108
1,12,3
1,12,2
1,12,1
1,12,1
1,12,44023
1,12,482
1,13,2
1,13,0
1,13,16
1,13,2
1,13,62099
1,13,3
1,13,1
1,13,1
1,13,2
1,13,45112
1,13,534
1,14,6
1,14,1
1,14,29
1,14,2
1,14,61094
1,14,2
1,14,1
1,14,1
1,14,1
1,14,46043
1,14,519
1,15,1
1,15,1
1,15,16
1,15,2
1,15,63912
1,15,3
1,15,1
1,15,1
1,15,1
1,15,44855
1,15,482
1,16,1
1,16,1
1,16,15
1,16,2
1,16,67318
1,16,3
1,16,1
1,16,1
1,16,2
1,16,47173
1,16,520
1,17,1
1,17,1
1,17,22
1,17,3
1,17,65107
1,17,2
1,17,0
1,17,1
1,17,1
1,17,47943
1,17,516
1,18,2
1,18,1
1,18,16
1,18,2
1,18,69410
1,18,2
1,18,1
1,18,1
1,18,1
1,18,52045
1,18,579
1,19,1
1,19,1
1,19,14
1,19,1
1,19,62605
1,19,3
1,19,0
1,19,1
1,19,1
1,19,50739
1,19,521
2,0,1
2,0,1
2,0,14
2,0,2
2,0,207390
2,0,3
2,0,1
2,0,1
2,0,1
2,0,153362
2,0,1106
2,1,3
2,1,1
2,1,23
2,1,2
2,1,201557
2,1,4
2,1,2
2,1,2
2,1,1
2,1,146550
2,1,1089
2,2,1
2,2,1
2,2,20
2,2,14
2,2,192053
2,2,3
2,2,1
2,2,1
2,2,1
2,2,147520
2,2,1079
2,3,1
2,3,1
2,3,15
2,3,1
2,3,193220
2,3,2
2,3,1
2,3,1
2,3,1
2,3,145463
2,3,1136
2,4,1
2,4,1
2,4,17
2,4,3
2,4,198203
2,4,2
2,4,1
2,4,1
2,4,1
2,4,158300
2,4,1099
2,5,1
2,5,0
2,5,16
2,5,2
2,5,198734
2,5,3
2,5,0
2,5,2
2,5,2
2,5,146746
2,5,1051
2,6,1
2,6,1
2,6,15
2,6,3
2,6,212973
2,6,3
2,6,1
2,6,1
2,6,1
2,6,156665
2,6,1152
2,7,1
2,7,0
2,7,20
2,7,2
2,7,203397
2,7,2
2,7,1
2,7,1
2,7,1
2,7,173132
2,7,1190
2,8,1
2,8,1
2,8,15
2,8,2
2,8,208859
2,8,2
2,8,1
2,8,1
2,8,2
2,8,166812
2,8,1078
2,9,2
2,9,1
2,9,16
2,9,3
2,9,206116
2,9,3
2,9,1
2,9,1
2,9,1
2,9,146219
2,9,1067
2,10,2
2,10,1
2,10,22
2,10,2
2,10,208804
2,10,3
2,10,1
2,10,1
2,10,1
2,10,186108
2,10,1230
2,11,1
2,11,1
2,11,13
2,11,3
2,11,198566
2,11,3
2,11,1
2,11,1
2,11,1
2,11,153190
2,11,1109
2,12,1
2,12,1
2,12,15
2,12,2
2,12,201957
2,12,3
2,12,1
2,12,1
2,12,1
2,12,191581
2,12,7519
2,13,3
2,13,2
2,13,56
2,13,3
2,13,282254
2,13,3
2,13,2
2,13,1
2,13,1
2,13,152436
2,13,1084
2,14,1
2,14,1
2,14,17
2,14,3
2,14,198244
2,14,2
2,14,1
2,14,1
2,14,1
2,14,147313
2,14,1380
2,15,1
2,15,1
2,15,16
2,15,1
2,15,196627
2,15,4
2,15,1
2,15,1
2,15,1
2,15,171357
2,15,1134
2,16,1
2,16,1
