sec_lvl,test_id,operation,time
1,0,parse_server_dh_params,13
1,0,rsa_verify_with_sha512,549
1,0,dhm_make_public,57524
1,0,dhm_calc_secret,62534
1,0,sha256_hash_master_secret,81
1,0,sha256_hash_key_expansion,107
1,0,rsa_sign_with_sha256,52300
1,1,parse_server_dh_params,9
1,1,rsa_verify_with_sha512,916
1,1,dhm_make_public,62544
1,1,dhm_calc_secret,54127
1,1,sha256_hash_master_secret,38
1,1,sha256_hash_key_expansion,82
1,1,rsa_sign_with_sha256,18149
1,2,parse_server_dh_params,7
1,2,rsa_verify_with_sha512,814
1,2,dhm_make_public,49511
1,2,dhm_calc_secret,56180
1,2,sha256_hash_master_secret,41
1,2,sha256_hash_key_expansion,101
1,2,rsa_sign_with_sha256,24370
1,3,parse_server_dh_params,8
1,3,rsa_verify_with_sha512,757
1,3,dhm_make_public,50518
1,3,dhm_calc_secret,49333
1,3,sha256_hash_master_secret,26
1,3,sha256_hash_key_expansion,54
1,3,rsa_sign_with_sha256,19361
1,4,parse_server_dh_params,7
1,4,rsa_verify_with_sha512,525
1,4,dhm_make_public,50085
1,4,dhm_calc_secret,50216
1,4,sha256_hash_master_secret,24
1,4,sha256_hash_key_expansion,56
1,4,rsa_sign_with_sha256,15976
1,5,parse_server_dh_params,11
1,5,rsa_verify_with_sha512,755
1,5,dhm_make_public,80338
1,5,dhm_calc_secret,56274
1,5,sha256_hash_master_secret,41
1,5,sha256_hash_key_expansion,103
1,5,rsa_sign_with_sha256,19698
1,6,parse_server_dh_params,9
1,6,rsa_verify_with_sha512,741
1,6,dhm_make_public,52696
1,6,dhm_calc_secret,53227
1,6,sha256_hash_master_secret,40
1,6,sha256_hash_key_expansion,102
1,6,rsa_sign_with_sha256,24599
1,7,parse_server_dh_params,10
1,7,rsa_verify_with_sha512,727
1,7,dhm_make_public,57401
1,7,dhm_calc_secret,55526
1,7,sha256_hash_master_secret,38
1,7,sha256_hash_key_expansion,89
1,7,rsa_sign_with_sha256,23681
1,8,parse_server_dh_params,10
1,8,rsa_verify_with_sha512,584
1,8,dhm_make_public,62070
1,8,dhm_calc_secret,51265
1,8,sha256_hash_master_secret,24
