sec_lvl,test_id,time
1,0,18
1,0,2
1,0,1663
1,0,2
1,0,570
1,0,1
1,0,1
1,0,120067
1,0,52514
1,0,1
1,1,14
1,1,1
1,1,7
1,1,2
1,1,932
1,1,3
1,1,3
1,1,116677
1,1,18293
1,1,2
1,2,14
1,2,1
1,2,6
1,2,2
1,2,827
1,2,1
1,2,2
1,2,105695
1,2,24532
1,2,1
1,3,12
1,3,1
1,3,5
1,3,1
1,3,771
1,3,1
1,3,2
1,3,99854
1,3,19455
1,3,2
1,4,12
1,4,2
1,4,5
1,4,0
1,4,536
1,4,1
1,4,1
1,4,100305
1,4,16069
1,4,2
1,5,12
1,5,2
1,5,7
1,5,1
1,5,772
1,5,1
1,5,2
1,5,136615
1,5,19860
1,5,1
1,6,13
1,6,1
1,6,6
1,6,1
1,6,755
1,6,1
1,6,2
1,6,105928
1,6,24759
1,6,1
1,7,11
1,7,1
1,7,7
1,7,2
1,7,743
1,7,2
1,7,2
1,7,112931
1,7,23831
1,7,2
1,8,13
1,8,2
1,8,7
1,8,2
1,8,600
1,8,0
1,8,2
1,8,113340
1,8,16334
1,8,2
1,9,11
1,9,1
1,9,5
1,9,2
1,9,754
1,9,1
1,9,3
1,9,121380
1,9,46366
1,9,1
1,10,13
1,10,1
1,10,7
1,10,2
1,10,780
1,10,1
1,10,1
1,10,110182
1,10,20311
1,10,1
1,11,14
1,11,1
1,11,8
1,11,2
1,11,558
1,11,1
1,11,1
1,11,96244
1,11,17590
1,11,1
1,12,9
1,12,1
1,12,4
1,12,2
1,12,542
1,12,1
1,12,1
1,12,90562
1,12,15649
1,12,1
1,13,9
1,13,1
1,13,4
1,13,1
1,13,535
1,13,1
1,13,6
1,13,92308
1,13,15842
1,13,1
1,14,11
1,14,2
1,14,3
1,14,1
1,14,512
1,14,1
1,14,2
1,14,88826
1,14,17259
1,14,2
1,15,13
1,15,2
1,15,7
1,15,1
1,15,521
1,15,1
1,15,1
1,15,88737
1,15,16253
1,15,1
1,16,8
1,16,1
1,16,6
1,16,1
1,16,534
1,16,1
1,16,2
1,16,91561
1,16,16145
1,16,1
1,17,10
1,17,1
1,17,7
1,17,1
1,17,538
1,17,1
1,17,1
1,17,97596
1,17,15885
1,17,1
1,18,8
1,18,1
1,18,6
1,18,1
1,18,539
1,18,1
1,18,1
1,18,90764
1,18,22628
1,18,1
1,19,8
1,19,1
1,19,5
1,19,1
1,19,530
1,19,1
1,19,1
1,19,91752
1,19,17623
1,19,2
2,0,12
2,0,1
2,0,6
2,0,1
2,0,1104
2,0,1
2,0,1
2,0,299926
2,0,64986
2,0,1
2,1,26
2,1,2
2,1,4
2,1,1
2,1,1230
2,1,1
2,1,2
2,1,293236
2,1,46902
2,1,1
2,2,12
2,2,1
2,2,6
2,2,2
2,2,1076
2,2,1
2,2,1
2,2,292333
2,2,47641
2,2,1
2,3,9
2,3,1
2,3,5
2,3,1
2,3,1105
2,3,1
2,3,2
2,3,297942
2,3,46162
2,3,0
2,4,12
2,4,1
2,4,6
2,4,2
2,4,1093
2,4,1
2,4,2
2,4,296671
2,4,52905
2,4,1
2,5,11
2,5,1
2,5,6
2,5,1
