sec_lvl,test_id,cycles,time
1,0,20752,9
1,0,0,0
1,0,197144,77
1,0,2594,1
1,0,5252850,2025
1,0,2594,1
1,0,2594,2
1,0,953173082,367452
1,0,194389172,74938
1,0,2594,1
1,1,18158,6
1,1,2594,0
1,1,7782,3
1,1,2594,1
1,1,4853374,1870
1,1,2594,1
1,1,2594,2
1,1,954729482,368054
1,1,200560298,77316
1,1,0,1
1,2,20752,7
1,2,2594,1
1,2,10376,4
1,2,2594,1
1,2,4871532,1878
1,2,2594,1
1,2,5188,1
1,2,951655592,366867
1,2,164381780,63371
1,2,0,1
1,3,20752,8
1,3,2594,0
1,3,7782,3
1,3,0,1
1,3,4913036,1894
1,3,2594,1
1,3,2594,1
1,3,945513000,364500
1,3,160553036,61893
1,3,0,1
1,4,18158,7
1,4,2594,0
1,4,10376,3
1,4,2594,0
1,4,4850780,1869
1,4,2594,1
1,4,5188,1
1,4,945461120,364479
1,4,160405178,61836
1,4,0,1
1,5,46692,17
1,5,0,1
1,5,7782,3
1,5,2594,1
1,5,4938976,1903
1,5,2594,1
1,5,2594,1
1,5,956926600,368899
1,5,161035520,62079
1,5,2594,0
1,6,18158,6
1,6,2594,0
1,6,7782,3
1,6,2594,1
1,6,5296948,2041
1,6,0,1
1,6,2594,1
1,6,956794306,368849
1,6,153365062,59122
1,6,0,0
1,7,18158,7
1,7,2594,0
1,7,10376,4
1,7,2594,1
1,7,4936382,1903
1,7,2594,1
1,7,5188,1
1,7,954197712,367848
1,7,162018646,62458
1,7,2594,0
1,8,20752,6
1,8,2594,1
1,8,10376,3
1,8,2594,1
1,8,4884502,1882
1,8,2594,1
1,8,2594,1
1,8,954444142,367942
1,8,161393492,62217
1,8,0,1
1,9,20752,7
1,9,2594,1
1,9,7782,2
1,9,2594,1
1,9,5237286,2018
1,9,2594,1
1,9,2594,1
1,9,957064082,368952
1,9,160892850,62025
1,9,2594,1
1,10,20752,7
1,10,2594,1
1,10,10376,3
1,10,2594,1
1,10,4881908,1881
1,10,2594,0
1,10,2594,2
1,10,953154924,367445
1,10,161886352,62407
1,10,2594,0
1,11,18158,7
1,11,2594,0
1,11,10376,3
1,11,2594,0
1,11,4837810,1863
1,11,2594,0
1,11,2594,2
1,11,953201616,367463
1,11,160981046,62058
1,11,0,0
1,12,20752,7
1,12,2594,1
1,12,10376,3
1,12,2594,1
1,12,4905254,1890
1,12,2594,1
1,12,2594,1
1,12,949084938,365877
1,12,160563412,61898
1,12,2594,0
1,13,20752,7
1,13,2594,1
1,13,10376,3
1,13,2594,1
1,13,5421460,2089
1,13,0,1
1,13,5188,1
1,13,952464920,367179
1,13,165390846,63759
1,13,0,0
1,14,18158,6
1,14,2594,0
1,14,10376,3
1,14,2594,1
1,14,4938976,1903
1,14,2594,0
1,14,2594,2
1,14,953295000,367499
1,14,160757962,61972
1,14,2594,0
1,15,18158,7
1,15,2594,1
1,15,10376,3
1,15,2594,1
1,15,5304730,2044
1,15,2594,1
1,15,2594,1
1,15,954659444,368026
1,15,162628236,62693
1,15,2594,0
1,16,290528,112
1,16,2594,1
1,16,10376,3
1,16,2594,0
1,16,4957134,1911
1,16,2594,1
1,16,2594,1
1,16,949212044,365925
1,16,163764408,63133
1,16,0,1
1,17,20752,8
1,17,0,1
1,17,10376,3
1,17,2594,1
1,17,4900066,1887
1,17,2594,1
1,17,5188,1
1,17,952890336,367343
1,17,160371456,61823
1,17,2594,1
1,18,18158,7
1,18,2594,1
1,18,10376,3
1,18,2594,1
1,18,4897472,1888
1,18,2594,1
1,18,2594,1
1,18,956145806,368599
1,18,167292248,64491
1,18,0,0
1,19,20752,7
1,19,2594,1
1,19,10376,3
1,19,2594,1
1,19,4902660,1888
1,19,2594,1
1,19,2594,1
1,19,954646474,368021
1,19,162337708,62582
1,19,0,1
1,20,18158,8
1,20,2594,1
1,20,36316,3
1,20,2594,1
1,20,4887096,1883
1,20,2594,0
1,20,2594,2
1,20,949995432,366227
1,20,166322092,64118
1,20,2594,0
1,21,20752,7
1,21,2594,1
1,21,10376,3
1,21,2594,1
1,21,4957134,1910
1,21,2594,1
1,21,5188,2
1,21,954791738,368076
1,21,161128904,62116
1,21,2594,0
1,22,18158,6
1,22,2594,1
1,22,10376,3
1,22,2594,1
1,22,4889690,1884
1,22,2594,1
1,22,2594,1
1,22,954677602,368032
1,22,159865626,61628
1,22,0,0
1,23,20752,7
1,23,2594,1
1,23,10376,3
1,23,2594,1
1,23,5247662,2022
1,23,0,1
1,23,2594,1
1,23,954978506,368148
1,23,161414244,62225
1,23,0,1
1,24,23346,8
1,24,2594,0
1,24,7782,3
1,24,2594,1
1,24,4892284,1886
1,24,2594,1
1,24,2594,1
1,24,960104250,370124
1,24,161331236,62193
1,24,2594,1
1,25,18158,6
1,25,2594,0
1,25,10376,3
1,25,2594,1
1,25,4907848,1890
1,25,2594,1
1,25,2594,1
1,25,950490886,366419
1,25,161689208,62331
1,25,0,1
1,26,20752,7
1,26,2594,1
1,26,10376,3
1,26,2594,1
1,26,4884502,1883
1,26,2594,1
1,26,5188,1
1,26,962744942,371142
1,26,160586758,61907
1,26,2594,1
1,27,20752,7
1,27,2594,0
1,27,10376,3
1,27,2594,1
1,27,4900066,1888
1,27,2594,0
1,27,2594,2
1,27,955121176,368204
1,27,161032926,62078
1,27,2594,1
1,28,18158,7
1,28,2594,0
1,28,10376,3
1,28,2594,1
1,28,4957134,1911
1,28,2594,1
1,28,2594,1
1,28,952109542,367043
1,28,160436306,61849
1,28,2594,0
1,29,20752,7
1,29,2594,0
1,29,10376,3
1,29,2594,1
1,29,4892284,1885
1,29,2594,1
1,29,5188,2
1,29,958441496,369484
1,29,161850036,62394
1,29,2594,1
1,30,20752,7
1,30,2594,1
1,30,10376,3
1,30,2594,1
1,30,5247662,2021
1,30,2594,0
1,30,5188,1
1,30,954672414,368030
1,30,162041992,62467
1,30,2594,0
1,31,23346,7
1,31,2594,0
1,31,7782,3
1,31,2594,1
1,31,5263226,2028
1,31,2594,1
1,31,2594,2
1,31,949640054,366090
1,31,161785186,62368
1,31,2594,0
1,32,20752,7
1,32,2594,0
1,32,10376,3
1,32,2594,1
1,32,4814464,1856
1,32,2594,1
1,32,5188,2
1,32,954669820,368030
1,32,161152250,62125
1,32,2594,0
1,33,20752,7
1,33,2594,1
1,33,7782,3
1,33,2594,1
1,33,5291760,2038
1,33,2594,1
1,33,2594,1
1,33,962337684,370986
1,33,161152250,62124
1,33,2594,1
1,34,18158,6
1,34,2594,0
1,34,10376,3
1,34,2594,1
1,34,4926006,1898
1,34,2594,0
1,34,2594,2
1,34,961012150,370474
1,34,162350678,62587
1,34,0,1
1,35,20752,7
1,35,2594,1
1,35,10376,3
1,35,2594,0
1,35,4881908,1881
1,35,0,1
1,35,5188,1
1,35,956156182,368602
1,35,161263792,62168
1,35,2594,0
1,36,20752,7
1,36,2594,0
1,36,7782,3
1,36,2594,1
1,36,4910442,1893
1,36,2594,1
1,36,2594,1
1,36,956044640,368559
1,36,161240446,62158
1,36,2594,0
1,37,20752,7
1,37,2594,1
1,37,10376,4
1,37,2594,1
1,37,4970104,1915
1,37,2594,1
1,37,2594,1
1,37,955611442,368393
1,37,162436280,62619
1,37,0,1
1,38,18158,6
1,38,2594,1
1,38,10376,3
1,38,2594,1
1,38,4900066,1887
1,38,2594,1
1,38,2594,1
1,38,961538732,370677
1,38,161292326,62178
1,38,0,1
1,39,20752,7
1,39,2594,0
1,39,10376,3
1,39,2594,1
1,39,4913036,1893
1,39,2594,0
1,39,5188,1
1,39,962527046,371058
1,39,161009580,62069
1,39,0,0
1,40,20752,7
1,40,0,1
1,40,10376,3
1,40,2594,1
1,40,4876720,1880
1,40,2594,0
1,40,2594,1
1,40,956337762,368672
1,40,163754032,63128
1,40,0,1
1,41,18158,7
1,41,2594,1
1,41,10376,3
1,41,0,1
1,41,5242474,2021
1,41,2594,1
1,41,2594,1
1,41,953188646,367458
1,41,162846132,62778
1,41,2594,1
1,42,20752,7
1,42,2594,0
1,42,10376,3
1,42,2594,1
1,42,5263226,2027
1,42,2594,0
1,42,5188,1
1,42,955650352,368407
1,42,162070526,62478
1,42,2594,1
1,43,23346,8
1,43,2594,0
1,43,10376,3
1,43,2594,1
1,43,4861156,1873
1,43,2594,1
1,43,2594,1
1,43,956877314,368881
1,43,162034210,62464
1,43,0,1
1,44,20752,8
1,44,2594,0
1,44,10376,3
1,44,2594,1
1,44,4962322,1912
1,44,2594,1
1,44,2594,1
1,44,960257296,370183
1,44,161829284,62386
1,44,2594,0
2,0,18158,7
2,0,2594,1
2,0,7782,3
2,0,2594,1
2,0,10970026,4228
2,0,2594,1
2,0,2594,1
2,0,3286032508,1266782
2,0,563424582,217202
2,0,0,1
2,1,20752,7
2,1,0,1
2,1,10376,4
2,1,0,1
2,1,11001154,4240
2,1,2594,0
2,1,2594,2
2,1,3302027112,1272948
2,1,494457904,190615
2,1,2594,1
2,2,20752,7
2,2,0,1
2,2,10376,3
2,2,0,1
2,2,11089350,4274
2,2,2594,1
2,2,2594,1
2,2,3313108680,1277219
2,2,494128466,190488
2,2,0,1
2,3,20752,8
2,3,0,1
2,3,10376,3
2,3,2594,0
2,3,10998560,4239
2,3,0,1
2,3,5188,1
2,3,3314068460,1277590
2,3,495811972,191138
2,3,2594,1
2,4,18158,7
2,4,2594,1
2,4,10376,3
2,4,2594,1
2,4,11055628,4260
2,4,2594,0
2,4,2594,2
2,4,3311855778,1276736
2,4,503516152,194108
2,4,0,1
2,5,18158,7
2,5,2594,0
2,5,10376,3
2,5,2594,1
2,5,11029688,4250
2,5,2594,0
2,5,2594,2
2,5,3282071470,1265254
2,5,493223160,190139
2,5,0,1
2,6,20752,8
2,6,2594,1
2,6,10376,3
2,6,2594,1
2,6,10931116,4213
2,6,2594,0
2,6,5188,2
2,6,3270465914,1260780
2,6,499874176,192703
2,6,0,0
2,7,20752,8
2,7,0,1
2,7,10376,3
2,7,2594,1
2,7,11024500,4249
2,7,0,1
2,7,5188,1
2,7,3250533618,1253096
2,7,497448786,191768
2,7,2594,1
2,8,20752,7
2,8,0,1
2,8,10376,3
2,8,2594,1
2,8,10925928,4211
2,8,2594,1
2,8,5188,1
2,8,3264795430,1258594
2,8,494011736,190443
2,8,0,0
2,9,20752,7
2,9,2594,0
2,9,7782,3
2,9,2594,1
2,9,10064720,3879
2,9,0,0
2,9,0,0
2,9,3266541192,1259268
2,9,494566852,190658
2,9,2594,1
2,10,20752,7
2,10,2594,1
2,10,7782,3
2,10,2594,1
2,10,11138636,4294
2,10,2594,1
2,10,2594,1
2,10,3272263556,1261473
2,10,490872996,189233
2,10,0,0
2,11,20752,7
2,11,0,1
2,11,10376,3
2,11,2594,1
2,11,11060816,4262
2,11,2594,0
2,11,5188,1
2,11,3265213064,1258755
2,11,495505880,191019
2,11,2594,1
2,12,20752,8
2,12,2594,1
2,12,7782,4
2,12,2594,1
2,12,11029688,4251
2,12,2594,0
2,12,5188,2
2,12,3244154972,1250637
2,12,463563364,178705
2,12,0,0
2,13,20752,7
2,13,2594,0
2,13,10376,4
2,13,2594,1
2,13,10946680,4219
2,13,2594,1
2,13,2594,1
2,13,3242637482,1250052
2,13,478118298,184316
2,13,0,0
2,14,20752,7
2,14,0,1
2,14,10376,3
2,14,0,1
2,14,11654842,4492
2,14,2594,0
2,14,2594,2
2,14,3145409174,1212570
2,14,478294690,184384
2,14,2594,1
2,15,285340,9
2,15,2594,1
2,15,7782,3
2,15,2594,1
2,15,11174952,4307
2,15,2594,0
2,15,2594,1
2,15,1384173964,533605
2,15,24897212,9597
2,15,0,0
2,16,20752,8
2,16,2594,0
2,16,7782,3
2,16,2594,1
2,16,0,0
2,16,0,0
2,16,0,0
2,16,0,0
2,16,0,0
2,16,0,0
2,17,20752,8
2,17,2594,0
2,17,10376,4
2,17,2594,1
2,17,11649654,4490
2,17,2594,1
2,17,5188,2
2,17,3151746316,1215013
2,17,113513440,43758
2,17,0,0
2,18,25940,10
2,18,2594,0
2,18,10376,3
2,18,2594,0
2,18,10165886,3917
2,18,0,0
2,18,0,0
2,18,286522864,110456
2,18,473781130,182644
2,18,0,0
2,19,18158,7
2,19,2594,1
2,19,10376,3
2,19,2594,1
2,19,11060816,4263
2,19,2594,1
2,19,5188,1
2,19,285908086,110218
2,19,3052748900,1176850
2,19,0,0
2,20,23346,8
2,20,2594,1
2,20,7782,4
2,20,2594,1
2,20,10254082,3952
2,20,0,0
2,20,0,0
2,20,541318514,208681
2,20,117173574,45170
2,20,0,0
2,21,38910,14
2,21,5188,2
2,21,10376,4
2,21,2594,1
2,21,10152916,3913
2,21,0,0
2,21,0,0
2,21,2288961164,882406
2,21,475869300,183449
2,21,0,0
2,22,20752,7
2,22,2594,0
2,22,7782,3
2,22,5188,1
2,22,10158104,3915
2,22,0,0
2,22,0,0
2,22,197911824,76295
2,22,470043176,181203
2,22,0,0
2,23,23346,8
2,23,2594,1
2,23,10376,4
2,23,2594,1
2,23,10088066,3887
2,23,0,0
2,23,0,0
2,23,734475536,283144
2,23,294849604,113665
2,23,0,0
2,24,23346,8
2,24,2594,0
2,24,23346,9
2,24,2594,2
2,24,10147728,3911
2,24,0,0
2,24,0,0
2,24,1707803998,658366
2,24,480346544,185176
2,24,0,1
2,25,23346,8
2,25,2594,1
2,25,10376,3
2,25,2594,1
2,25,10168480,3919
2,25,0,0
2,25,0,0
2,25,1202064788,463401
2,25,384978134,148410
2,25,0,0
2,26,23346,8
2,26,2594,0
2,26,10376,3
2,26,2594,1
2,26,10137352,3907
2,26,0,0
2,26,0,0
2,26,701868956,270573
2,26,268538662,103522
2,26,0,0
2,27,23346,9
2,27,2594,1
2,27,20752,6
2,27,2594,1
2,27,10082878,3885
2,27,0,0
2,27,0,0
2,27,1000057038,385526
2,27,2088515002,805133
2,27,0,0
2,28,25940,9
2,28,2594,1
2,28,10376,3
2,28,2594,1
2,28,10215172,3937
2,28,0,0
2,28,0,0
2,28,1005416242,387593
2,28,2529580604,975166
2,28,2594,1
2,29,23346,9
2,29,2594,1
2,29,10376,4
2,29,2594,1
2,29,10126976,3903
2,29,0,0
2,29,0,0
2,29,3254489468,1254622
2,29,493085678,190086
2,29,2594,0
2,30,23346,9
2,30,2594,0
2,30,10376,3
2,30,2594,1
2,30,11073786,4268
2,30,2594,1
2,30,2594,1
2,30,3249942186,1252868
2,30,495889792,191168
2,30,0,1
2,31,0,0
2,31,0,0
2,31,10376,3
2,31,2594,1
2,31,10222954,3940
2,31,0,0
2,31,0,0
2,31,3241278226,1249529
2,31,490885966,189238
2,31,2594,0
2,32,23346,8
2,32,2594,1
2,32,10376,4
2,32,2594,1
2,32,10134758,3905
2,32,0,0
2,32,0,0
2,32,3274234996,1262233
2,32,478831648,184591
2,32,0,0
2,33,23346,8
2,33,2594,1
2,33,10376,3
2,33,2594,1
2,33,10962244,4226
2,33,2594,1
2,33,2594,2
2,33,3166887494,1220851
2,33,227029474,87519
2,33,0,0
2,34,23346,8
2,34,2594,1
2,34,10376,4
2,34,2594,1
2,34,11094538,4276
2,34,2594,1
2,34,5188,1
2,34,3230642826,1245429
2,34,471903074,181920
2,34,0,0
2,35,18158,6
2,35,2594,1
2,35,7782,4
2,35,2594,1
2,35,10134758,3906
2,35,0,0
2,35,0,0
2,35,3182622698,1226917
2,35,493539628,190262
2,35,0,0
2,36,20752,7
2,36,2594,0
2,36,10376,3
2,36,2594,1
2,36,10134758,3906
2,36,0,0
2,36,0,0
2,36,3233244608,1246432
2,36,490349008,189032
2,36,2594,0
2,37,23346,8
2,37,0,1
2,37,10376,3
2,37,2594,1
2,37,11411006,4398
2,37,2594,0
2,37,5188,1
2,37,3258074376,1256004
2,37,493747148,190342
2,37,0,1
2,38,20752,7
2,38,2594,1
2,38,7782,3
2,38,2594,1
2,38,10139946,3907
2,38,0,0
2,38,0,0
2,38,3270909488,1260951
2,38,491985822,189662
2,38,2594,1
2,39,18158,7
2,39,2594,0
2,39,7782,3
2,39,2594,1
2,39,10256676,3952
2,39,0,0
2,39,0,0
2,39,3258121068,1256022
2,39,496380058,191347
2,39,2594,1
2,40,20752,7
2,40,2594,0
2,40,10376,3
2,40,2594,1
2,40,11060816,4263
2,40,0,0
2,40,0,0
2,40,3263028916,1257915
2,40,493176468,190121
2,40,2594,1
2,41,23346,8
2,41,2594,0
2,41,10376,3
2,41,2594,1
2,41,10173668,3921
2,41,0,0
2,41,0,0
2,41,3235358718,1247247
2,41,490714762,189172
2,41,0,1
2,42,18158,6
2,42,2594,1
2,42,7782,3
2,42,0,1
2,42,11086756,4274
2,42,2594,1
2,42,2594,1
2,42,3246406564,1251505
2,42,497246454,191690
2,42,0,1
2,43,20752,7
2,43,2594,0
2,43,7782,3
2,43,2594,1
2,43,10967432,4226
2,43,2594,1
2,43,5188,1
2,43,3264748738,1258576
2,43,494525348,190642
2,43,0,1
2,44,20752,8
2,44,0,1
2,44,10376,3
2,44,2594,0
2,44,11558864,4456
2,44,2594,1
2,44,2594,1
2,44,3228310820,1244529
2,44,209890916,80913
2,44,0,0
3,0,23346,8
3,0,2594,0
3,0,7782,3
3,0,2594,1
3,0,73493208,28330
3,0,2594,0
3,0,5188,2
3,0,49178878176,18958704
3,0,972132628,374761
3,0,0,0
3,1,23346,8
3,1,2594,1
3,1,10376,3
