sec_lvl,test_id,cycles,time
1,0,20744,7
1,0,2593,1
1,0,1677671,647
1,0,5186,1
1,0,116472374,44919
1,0,2593,1
1,0,2593,1
1,0,109240497,42129
1,0,56260321,21696
1,0,2593,1
1,1,23337,8
1,1,0,1
1,1,10372,3
1,1,2593,0
1,1,96944491,37386
1,1,0,0
1,1,0,0
1,1,98005028,37795
1,1,55622443,21451
1,1,0,0
1,2,18151,7
1,2,2593,0
1,2,7779,3
1,2,2593,1
1,2,84264721,32497
1,2,0,0
1,2,0,0
1,2,106359674,41018
1,2,53571380,20661
1,2,2593,0
1,3,18151,6
1,3,2593,0
1,3,7779,3
1,3,2593,1
1,3,32549929,12552
1,3,0,0
1,3,0,0
1,3,109128998,42085
1,3,55988056,21593
1,3,0,1
1,4,20744,8
1,4,0,1
1,4,7779,3
1,4,2593,1
1,4,105602518,40725
1,4,0,0
1,4,0,0
1,4,107137574,41317
1,4,27846227,10739
1,4,0,0
1,5,18151,7
1,5,2593,0
1,5,7779,4
1,5,5186,1
1,5,99415620,38339
1,5,0,0
1,5,0,0
1,5,83121208,32056
1,5,83258637,32109
1,5,0,0
1,6,20744,8
1,6,2593,1
1,6,10372,3
1,6,2593,1
1,6,38015973,14660
1,6,0,0
1,6,0,0
1,6,148628167,57319
1,6,55531688,21416
1,6,0,0
1,7,18151,7
1,7,2593,1
1,7,7779,3
1,7,2593,1
1,7,82003625,31624
1,7,0,0
1,7,0,0
1,7,95858024,36968
1,7,55531688,21416
1,7,0,0
1,8,20744,8
1,8,2593,0
1,8,10372,3
1,8,0,1
1,8,108874884,41986
1,8,2593,1
1,8,2593,2
1,8,4944851,1906
1,8,0,0
1,8,0,0
1,9,18151,6
1,9,2593,1
1,9,10372,3
1,9,0,1
1,9,109022685,42045
1,9,2593,1
1,9,2593,1
1,9,106079630,40909
1,9,53566194,20658
1,9,0,1
1,10,18151,7
1,10,2593,1
1,10,7779,3
1,10,0,1
1,10,108309610,41770
1,10,2593,1
1,10,2593,1
1,10,107054598,41285
1,10,37370316,14412
1,10,0,0
1,11,20744,7
1,11,2593,0
1,11,10372,3
1,11,2593,1
1,11,115424802,44513
