sec_lvl,test_id,operation,cycles,time
1,0,parse_server_ecdh_params,103720,39
1,0,ecdsa_verify_with_sha512,116358282,44876
1,0,ecdh_make_public,53286150,20549
1,0,ecdh_calc_secret,55951754,21578
1,0,sha256_hash_master_secret,57046,23
1,0,sha256_hash_key_expansion,140022,53
1,0,ecdsa_sign_with_sha256,56034730,21609
1,1,parse_server_ecdh_params,12965,4
1,1,ecdsa_verify_with_sha512,96926340,37380
1,1,ecdh_make_public,43313472,16704
1,1,ecdh_calc_secret,54686370,21090
1,1,sha256_hash_master_secret,0,0
1,1,sha256_hash_key_expansion,0,0
1,1,ecdsa_sign_with_sha256,55622443,21451
1,2,parse_server_ecdh_params,10372,4
1,2,ecdsa_verify_with_sha512,84249163,32490
1,2,ecdh_make_public,53599903,20672
1,2,ecdh_calc_secret,52746806,20344
1,2,sha256_hash_master_secret,46674,18
1,2,sha256_hash_key_expansion,129650,49
1,2,ecdsa_sign_with_sha256,53376905,20586
1,3,parse_server_ecdh_params,10372,4
1,3,ecdsa_verify_with_sha512,32534371,12547
1,3,ecdh_make_public,55510944,21409
1,3,ecdh_calc_secret,53605089,20674
1,3,sha256_hash_master_secret,46674,18
1,3,sha256_hash_key_expansion,129650,50
1,3,ecdsa_sign_with_sha256,55790988,21516
1,4,parse_server_ecdh_params,20744,9
1,4,ecdsa_verify_with_sha512,105571402,40714
1,4,ecdh_make_public,51546247,19879
1,4,ecdh_calc_secret,55586141,21437
1,4,sha256_hash_master_secret,0,0
1,4,sha256_hash_key_expansion,0,0
1,4,ecdsa_sign_with_sha256,27846227,10739
1,5,parse_server_ecdh_params,10372,4
1,5,ecdsa_verify_with_sha512,99397469,38333
1,5,ecdh_make_public,55259423,21311
1,5,ecdh_calc_secret,27861785,10745
1,5,sha256_hash_master_secret,0,0
1,5,sha256_hash_key_expansion,0,0
1,5,ecdsa_sign_with_sha256,83258637,32109
1,6,parse_server_ecdh_params,10372,4
1,6,ecdsa_verify_with_sha512,37997822,14653
1,6,ecdh_make_public,92857923,35811
1,6,ecdh_calc_secret,55770244,21508
1,6,sha256_hash_master_secret,0,0
1,6,sha256_hash_key_expansion,0,0
1,6,ecdsa_sign_with_sha256,55531688,21416
1,7,parse_server_ecdh_params,10372,4
1,7,ecdsa_verify_with_sha512,81985474,31618
1,7,ecdh_make_public,40048885,15444
1,7,ecdh_calc_secret,55806546,21522
1,7,sha256_hash_master_secret,0,0
1,7,sha256_hash_key_expansion,0,0
1,7,ecdsa_sign_with_sha256,55531688,21416
1,8,parse_server_ecdh_params,20744,7
1,8,ecdsa_verify_with_sha512,108835989,41974
1,8,ecdh_make_public,4939665,1904
1,8,ecdh_calc_secret,0,0
1,8,sha256_hash_master_secret,0,0
1,8,sha256_hash_key_expansion,0,0
1,8,ecdsa_sign_with_sha256,0,0
1,9,parse_server_ecdh_params,12965,4
1,9,ecdsa_verify_with_sha512,109001941,42038
1,9,ecdh_make_public,53965516,20813
1,9,ecdh_calc_secret,52101149,20094
1,9,sha256_hash_master_secret,44081,18
1,9,sha256_hash_key_expansion,129650,50
1,9,ecdsa_sign_with_sha256,53369126,20584
1,10,parse_server_ecdh_params,33709,13
1,10,ecdsa_verify_with_sha512,108265529,41754
1,10,ecdh_make_public,54546348,21036
1,10,ecdh_calc_secret,52497878,20246
1,10,sha256_hash_master_secret,46674,18
1,10,sha256_hash_key_expansion,127057,50
1,10,ecdsa_sign_with_sha256,37178434,14338
1,11,parse_server_ecdh_params,10372,4
1,11,ecdsa_verify_with_sha512,115409244,44507
1,11,ecdh_make_public,54945670,21190
1,11,ecdh_calc_secret,0,0
1,11,sha256_hash_master_secret,0,0
1,11,sha256_hash_key_expansion,0,0
1,11,ecdsa_sign_with_sha256,0,0
1,12,parse_server_ecdh_params,12965,6
1,12,ecdsa_verify_with_sha512,103450328,39896
1,12,ecdh_make_public,47757874,18417
1,12,ecdh_calc_secret,55679489,21473
1,12,sha256_hash_master_secret,0,0
1,12,sha256_hash_key_expansion,0,0
1,12,ecdsa_sign_with_sha256,55565397,21429
1,13,parse_server_ecdh_params,10372,4
1,13,ecdsa_verify_with_sha512,110892238,42767
1,13,ecdh_make_public,55767651,21507
1,13,ecdh_calc_secret,57074523,22012
1,13,sha256_hash_master_secret,49267,18
1,13,sha256_hash_key_expansion,129650,50
1,13,ecdsa_sign_with_sha256,71294535,27496
1,14,parse_server_ecdh_params,25930,9
1,14,ecdsa_verify_with_sha512,106657869,41133
1,14,ecdh_make_public,55728756,21492
1,14,ecdh_calc_secret,55588734,21438
1,14,sha256_hash_master_secret,0,0
1,14,sha256_hash_key_expansion,0,0
1,14,ecdsa_sign_with_sha256,55238679,21303
1,15,parse_server_ecdh_params,10372,4
1,15,ecdsa_verify_with_sha512,112476561,43378
1,15,ecdh_make_public,55850627,21540
1,15,ecdh_calc_secret,54445221,20998
1,15,sha256_hash_master_secret,46674,18
1,15,sha256_hash_key_expansion,129650,50
1,15,ecdsa_sign_with_sha256,56784107,21900
1,16,parse_server_ecdh_params,15558,6
1,16,ecdsa_verify_with_sha512,111623464,43048
1,16,ecdh_make_public,56039916,21614
1,16,ecdh_calc_secret,49178838,18966
1,16,sha256_hash_master_secret,0,0
1,16,sha256_hash_key_expansion,0,0
1,16,ecdsa_sign_with_sha256,55472049,21393
1,17,parse_server_ecdh_params,10372,4
1,17,ecdsa_verify_with_sha512,110824820,42741
1,17,ecdh_make_public,57691657,22250
1,17,ecdh_calc_secret,53594717,20670
1,17,sha256_hash_master_secret,51860,21
1,17,sha256_hash_key_expansion,134836,51
1,17,ecdsa_sign_with_sha256,55319062,21335
1,18,parse_server_ecdh_params,10372,4
1,18,ecdsa_verify_with_sha512,10294210,3970
1,18,ecdh_make_public,153923073,59362
1,18,ecdh_calc_secret,53226511,20528
1,18,sha256_hash_master_secret,51860,19
1,18,sha256_hash_key_expansion,134836,52
1,18,ecdsa_sign_with_sha256,56154008,21656
1,19,parse_server_ecdh_params,10372,5
1,19,ecdsa_verify_with_sha512,111706440,43080
1,19,ecdh_make_public,55293132,21325
1,19,ecdh_calc_secret,52987955,20436
1,19,sha256_hash_master_secret,49267,19
1,19,sha256_hash_key_expansion,129650,50
1,19,ecdsa_sign_with_sha256,55482421,21397
1,20,parse_server_ecdh_params,10372,4
1,20,ecdsa_verify_with_sha512,110448835,42596
1,20,ecdh_make_public,57364939,22124
1,20,ecdh_calc_secret,38057461,14676
1,20,sha256_hash_master_secret,0,0
1,20,sha256_hash_key_expansion,0,0
1,20,ecdsa_sign_with_sha256,55526502,21414
1,21,parse_server_ecdh_params,10372,4
1,21,ecdsa_verify_with_sha512,111058190,42831
1,21,ecdh_make_public,56281065,21706
1,21,ecdh_calc_secret,36683171,14147
1,21,sha256_hash_master_secret,0,0
1,21,sha256_hash_key_expansion,0,0
1,21,ecdsa_sign_with_sha256,73280773,28262
1,22,parse_server_ecdh_params,12965,4
1,22,ecdsa_verify_with_sha512,113314100,43702
1,22,ecdh_make_public,45675695,17615
1,22,ecdh_calc_secret,62937296,24273
1,22,sha256_hash_master_secret,46674,18
1,22,sha256_hash_key_expansion,129650,50
1,22,ecdsa_sign_with_sha256,55728756,21492
1,23,parse_server_ecdh_params,12965,4
1,23,ecdsa_verify_with_sha512,112621769,43434
1,23,ecdh_make_public,51432155,19835
1,23,ecdh_calc_secret,57829086,22302
1,23,sha256_hash_master_secret,49267,20
1,23,sha256_hash_key_expansion,132243,51
1,23,ecdsa_sign_with_sha256,56068439,21624
1,24,parse_server_ecdh_params,10372,4
1,24,ecdsa_verify_with_sha512,112191331,43268
1,24,ecdh_make_public,57175650,22051
1,24,ecdh_calc_secret,49012886,18901
1,24,sha256_hash_master_secret,0,0
1,24,sha256_hash_key_expansion,0,0
1,24,ecdsa_sign_with_sha256,58332128,22496
2,0,parse_server_ecdh_params,7779,4
2,0,ecdsa_verify_with_sha512,141124025,54425
2,0,ecdh_make_public,62771344,24208
2,0,ecdh_calc_secret,58075421,22397
2,0,sha256_hash_master_secret,0,0
2,0,sha256_hash_key_expansion,0,0
2,0,ecdsa_sign_with_sha256,84687380,32661
2,1,parse_server_ecdh_params,15558,7
2,1,ecdsa_verify_with_sha512,127046628,48996
2,1,ecdh_make_public,75005118,28927
2,1,ecdh_calc_secret,64210459,24762
2,1,sha256_hash_master_secret,0,0
2,1,sha256_hash_key_expansion,0,0
2,1,ecdsa_sign_with_sha256,68569292,26445
2,2,parse_server_ecdh_params,20744,7
2,2,ecdsa_verify_with_sha512,139936431,53968
2,2,ecdh_make_public,69269402,26715
2,2,ecdh_calc_secret,67280571,25948
2,2,sha256_hash_master_secret,51860,20
2,2,sha256_hash_key_expansion,132243,51
2,2,ecdsa_sign_with_sha256,21130357,8148
2,3,parse_server_ecdh_params,12965,4
2,3,ecdsa_verify_with_sha512,132712333,51181
2,3,ecdh_make_public,70973003,27371
2,3,ecdh_calc_secret,66699739,25722
2,3,sha256_hash_master_secret,51860,20
2,3,sha256_hash_key_expansion,132243,52
2,3,ecdsa_sign_with_sha256,982747,379
2,4,parse_server_ecdh_params,15558,5
2,4,ecdsa_verify_with_sha512,10265687,3959
2,4,ecdh_make_public,190590686,73502
2,4,ecdh_calc_secret,65862200,25400
2,4,sha256_hash_master_secret,0,0
2,4,sha256_hash_key_expansion,0,0
2,4,ecdsa_sign_with_sha256,0,0
2,5,parse_server_ecdh_params,12965,6
2,5,ecdsa_verify_with_sha512,137317501,52958
2,5,ecdh_make_public,68128482,26273
2,5,ecdh_calc_secret,66352277,25590
2,5,sha256_hash_master_secret,46674,18
2,5,sha256_hash_key_expansion,127057,50
2,5,ecdsa_sign_with_sha256,69082706,26643
2,6,parse_server_ecdh_params,15558,6
2,6,ecdsa_verify_with_sha512,136819645,52765
2,6,ecdh_make_public,67926228,26197
2,6,ecdh_calc_secret,67765462,26135
2,6,sha256_hash_master_secret,54453,20
2,6,sha256_hash_key_expansion,134836,51
2,6,ecdsa_sign_with_sha256,70109534,27040
2,7,parse_server_ecdh_params,10372,4
2,7,ecdsa_verify_with_sha512,133972531,51668
2,7,ecdh_make_public,68333329,26354
2,7,ecdh_calc_secret,69575376,26833
2,7,sha256_hash_master_secret,51860,20
2,7,sha256_hash_key_expansion,134836,52
2,7,ecdsa_sign_with_sha256,68717093,26502
2,8,parse_server_ecdh_params,33709,13
2,8,ecdsa_verify_with_sha512,134506689,51873
2,8,ecdh_make_public,69681689,26874
2,8,ecdh_calc_secret,68265911,26328
2,8,sha256_hash_master_secret,51860,21
2,8,sha256_hash_key_expansion,134836,51
2,8,ecdsa_sign_with_sha256,70604797,27230
2,9,parse_server_ecdh_params,15558,6
2,9,ecdsa_verify_with_sha512,137841287,53159
2,9,ecdh_make_public,60689165,23405
2,9,ecdh_calc_secret,72147632,27825
2,9,sha256_hash_master_secret,51860,20
2,9,sha256_hash_key_expansion,134836,51
2,9,ecdsa_sign_with_sha256,68929719,26583
2,10,parse_server_ecdh_params,18151,7
2,10,ecdsa_verify_with_sha512,136687402,52715
2,10,ecdh_make_public,68717093,26501
2,10,ecdh_calc_secret,66972004,25827
2,10,sha256_hash_master_secret,51860,20
2,10,sha256_hash_key_expansion,132243,52
2,10,ecdsa_sign_with_sha256,69279774,26718
2,11,parse_server_ecdh_params,12965,4
2,11,ecdsa_verify_with_sha512,136861133,52782
2,11,ecdh_make_public,69489807,26801
2,11,ecdh_calc_secret,53970702,20814
2,11,sha256_hash_master_secret,0,0
2,11,sha256_hash_key_expansion,0,0
2,11,ecdsa_sign_with_sha256,82872280,31962
2,12,parse_server_ecdh_params,10372,4
2,12,ecdsa_verify_with_sha512,138258760,53320
2,12,ecdh_make_public,50729452,19564
2,12,ecdh_calc_secret,75702635,29195
2,12,sha256_hash_master_secret,0,0
2,12,sha256_hash_key_expansion,0,0
2,12,ecdsa_sign_with_sha256,81477246,31423
2,13,parse_server_ecdh_params,10372,4
2,13,ecdsa_verify_with_sha512,137299350,52952
2,13,ecdh_make_public,68058471,26248
2,13,ecdh_calc_secret,49723368,19175
2,13,sha256_hash_master_secret,0,0
2,13,sha256_hash_key_expansion,0,0
2,13,ecdsa_sign_with_sha256,83401252,32164
2,14,parse_server_ecdh_params,10372,4
2,14,ecdsa_verify_with_sha512,137278606,52944
2,14,ecdh_make_public,69588341,26837
2,14,ecdh_calc_secret,55757279,21502
2,14,sha256_hash_master_secret,0,0
2,14,sha256_hash_key_expansion,0,0
2,14,ecdsa_sign_with_sha256,0,0
2,15,parse_server_ecdh_params,12965,4
2,15,ecdsa_verify_with_sha512,137639033,53082
2,15,ecdh_make_public,68050692,26245
2,15,ecdh_calc_secret,68662640,26480
2,15,sha256_hash_master_secret,51860,19
2,15,sha256_hash_key_expansion,215219,84
2,15,ecdsa_sign_with_sha256,71151920,27441
2,16,parse_server_ecdh_params,10372,5
2,16,ecdsa_verify_with_sha512,139954582,53974
2,16,ecdh_make_public,68673012,26484
2,16,ecdh_calc_secret,67542464,26049
2,16,sha256_hash_master_secret,51860,20
2,16,sha256_hash_key_expansion,134836,52
2,16,ecdsa_sign_with_sha256,69230507,26699
2,17,parse_server_ecdh_params,10372,4
2,17,ecdsa_verify_with_sha512,138416933,53382
2,17,ecdh_make_public,54875659,21163
2,17,ecdh_calc_secret,63199189,24373
2,17,sha256_hash_master_secret,0,0
2,17,sha256_hash_key_expansion,0,0
2,17,ecdsa_sign_with_sha256,84835181,32718
2,18,parse_server_ecdh_params,15558,5
2,18,ecdsa_verify_with_sha512,136549973,52662
2,18,ecdh_make_public,69240879,26703
2,18,ecdh_calc_secret,71771647,27680
2,18,sha256_hash_master_secret,54453,20
2,18,sha256_hash_key_expansion,132243,51
2,18,ecdsa_sign_with_sha256,68763767,26520
2,19,parse_server_ecdh_params,10372,4
2,19,ecdsa_verify_with_sha512,137439372,53005
2,19,ecdh_make_public,52352670,20190
2,19,ecdh_calc_secret,83349392,32145
2,19,sha256_hash_master_secret,49267,20
2,19,sha256_hash_key_expansion,132243,52
